epoch,loss,loss_pde,loss_bc,loss_norm,loss_phase,loss_ci_supervision,mapping_scale,audit_ci_mae,audit_ci_max_abs,audit_ci_mean_rel,audit_ci_max_rel,n_focus_points
1,2.3280975818634033,0.02021026238799095,0.13622379302978516,0.5536092519760132,0.003882327117025852,0.07763156294822693,3.0000009536743164,0.23321575716217877,0.6469851732974673,0.6776844827309523,12.944751952283868,12.0
2,1.8073455095291138,0.0026387320831418037,0.029606692492961884,0.3489653170108795,0.02188906818628311,0.22755709290504456,3.0000009536743164,,,,,
3,2.4724485874176025,0.010946517810225487,0.10057970881462097,0.429362952709198,5.655239760926634e-07,0.2052682638168335,3.0000009536743164,,,,,
4,2.040421962738037,0.00768053624778986,0.06214582920074463,0.4119647741317749,9.489874355494976e-05,0.19984468817710876,3.0000009536743164,,,,,
5,1.6165904998779297,0.0024665528908371925,0.02626798301935196,0.46399179100990295,0.006001465488225222,0.17629018425941467,3.0000009536743164,,,,,
6,1.4247621297836304,0.0016418627928942442,0.013013803400099277,0.4763767719268799,0.004933845717459917,0.16233432292938232,3.0000009536743164,,,,,
7,1.3589613437652588,0.0024739925283938646,0.018425706773996353,0.4832793176174164,9.37332515604794e-05,0.13777142763137817,3.0000009536743164,,,,,
8,1.3223927021026611,0.0027911129873245955,0.021858517080545425,0.4989059269428253,0.0004681734717451036,0.12032847106456757,3.0000009536743164,,,,,
9,1.199186086654663,0.002535997424274683,0.023253168910741806,0.42661187052726746,0.0012625654926523566,0.10724881291389465,3.0000009536743164,,,,,
10,1.1054422855377197,0.0021208024118095636,0.02314065396785736,0.4119859039783478,0.00020582301658578217,0.09194464981555939,3.0000009536743164,,,,,
11,1.0392074584960938,0.0014669571537524462,0.022221509367227554,0.4078790545463562,0.0029497097712010145,0.08093933761119843,3.0000009536743164,,,,,
12,0.8752346038818359,0.0010724299354478717,0.019229445606470108,0.40109604597091675,0.011360547505319118,0.05388222634792328,3.0000009536743164,,,,,
13,0.7920145392417908,0.0013307507615536451,0.015099095180630684,0.42670702934265137,0.0006003333837725222,0.042477093636989594,3.0000009536743164,,,,,
14,0.7179849147796631,0.0014639089349657297,0.010877737775444984,0.4472907483577728,0.0013382926117628813,0.03182291239500046,3.0000009536743164,,,,,
15,0.6228693723678589,0.0013449687976390123,0.007715503219515085,0.44603827595710754,2.0938696252414957e-05,0.019662033766508102,3.0000009536743164,,,,,
16,0.6178086996078491,0.00120623002294451,0.00714042829349637,0.45360082387924194,0.0002005720598390326,0.01827935501933098,3.0000009536743164,,,,,
17,0.5792930126190186,0.0008997520199045539,0.009318148717284203,0.4012385606765747,0.011515269055962563,0.014491584151983261,3.0000009536743164,,,,,
18,0.5875709056854248,0.001010125270113349,0.014176478609442711,0.3832089304924011,0.007959508337080479,0.01072552427649498,3.0000009536743164,,,,,
19,0.640443742275238,0.000959739089012146,0.01572864130139351,0.4178580343723297,0.0002001681423280388,0.012827889993786812,3.0000009536743164,,,,,
20,0.7318751215934753,0.0008229870581999421,0.014837576076388359,0.49899786710739136,0.015502042137086391,0.013635288923978806,3.0000009536743164,,,,,
21,0.6631185412406921,0.0004391911788843572,0.01017797365784645,0.47002172470092773,0.011776626110076904,0.015820257365703583,3.0000009536743164,,,,,
22,0.599571704864502,0.0005196434212848544,0.0069216457195580006,0.4349290728569031,0.0002807585406117141,0.018925156444311142,3.0000009536743164,,,,,
23,0.5120234489440918,0.0008162298472598195,0.006530447863042355,0.37010595202445984,0.000618480728007853,0.015035655349493027,3.0000009536743164,,,,,
24,0.5867756605148315,0.0012525749625638127,0.009114391170442104,0.41813963651657104,0.0010130731388926506,0.015045281499624252,3.0000009536743164,,,,,
25,0.7885547280311584,0.0019618519581854343,0.013449212536215782,0.5869169235229492,0.004873853642493486,0.012061990797519684,3.0000009536743164,,,,,
26,0.704471230506897,0.00165736791677773,0.017714766785502434,0.48066282272338867,0.00041021942161023617,0.008918635547161102,3.0000009536743164,,,,,
27,0.5429377555847168,0.0010672674980014563,0.01365058682858944,0.3633939325809479,0.009305957704782486,0.006532945204526186,3.0000009536743164,,,,,
28,0.5781096816062927,0.0007245914312079549,0.009501710534095764,0.45446664094924927,0.0027254591695964336,0.005035171285271645,3.0000009536743164,,,,,
29,0.5269678831100464,0.0004052508156746626,0.008617176674306393,0.42070433497428894,0.001461518811993301,0.0036450030747801065,3.0000009536743164,,,,,
30,0.48531919717788696,0.00046906975330784917,0.007653094828128815,0.39231857657432556,0.00045762103400193155,0.003108594100922346,3.0000009536743164,,,,,
31,0.47006067633628845,0.0007842349587008357,0.009748139418661594,0.35947224497795105,8.530595550837461e-06,0.002462860196828842,3.0000009536743164,,,,,
32,0.4753342568874359,0.0012840460985898972,0.011903133243322372,0.338810533285141,0.0007141228998079896,0.003098843153566122,3.0000009536743164,,,,,
33,0.5314184427261353,0.0015426103491336107,0.013576896861195564,0.37574419379234314,0.000978627591393888,0.003476792713627219,3.0000009536743164,,,,,
34,0.5309197902679443,0.0022027248051017523,0.015007024630904198,0.35106557607650757,0.0017947966698557138,0.0051572746597230434,3.0000009536743164,,,,,
35,0.5040133595466614,0.001965112751349807,0.01528844889253378,0.3219159245491028,0.002517268992960453,0.004946107044816017,3.0000009536743164,,,,,
36,0.7681077718734741,0.0012836471432819963,0.014850905165076256,0.5903586745262146,0.0013434680877253413,0.005322570912539959,3.0000009536743164,,,,,
37,0.5906287431716919,0.0006690465961582959,0.010512242093682289,0.46059682965278625,7.289415952982381e-05,0.004833504557609558,3.0000009536743164,,,,,
38,0.516193151473999,0.0004120625671930611,0.005882741417735815,0.4358428716659546,4.634364813682623e-05,0.004212894476950169,3.0000009536743164,,,,,
39,0.4880775809288025,0.0005998568376526237,0.0057894946075975895,0.40775611996650696,1.0300082919911802e-07,0.004365312401205301,3.0000009536743164,,,,,
40,0.5326362252235413,0.000912770046852529,0.007163153029978275,0.4367343783378601,6.764734735043021e-06,0.004670171067118645,3.0000009536743164,,,,,
41,0.5312844514846802,0.000944392173551023,0.006929653696715832,0.44342750310897827,2.324873275938444e-05,0.0035185532178729773,3.0000009536743164,,,,,
42,0.4632430374622345,0.0010183592094108462,0.005628119222819805,0.38844746351242065,4.055966201121919e-05,0.0034910892136394978,3.0000009536743164,,,,,
43,0.47859129309654236,0.0007889721309766173,0.005777713842689991,0.4069964289665222,1.1785424248955678e-05,0.002603397471830249,3.0000009536743164,,,,,
44,0.5023128390312195,0.0004895112942904234,0.0050520580261945724,0.44061800837516785,3.1140032206167234e-06,0.002136321272701025,3.0000009536743164,,,,,
45,0.5610117316246033,0.0003446361515671015,0.004180648364126682,0.5117294788360596,0.00019258627435192466,0.001387714990414679,3.0000009536743164,,,,,
46,0.5436248779296875,0.00017929085879586637,0.003982284106314182,0.4982553720474243,0.0002199586742790416,0.0010294876992702484,3.0000009536743164,,,,,
47,0.48918813467025757,9.032183879753575e-05,0.003345983801409602,0.4499717950820923,0.00015316109056584537,0.001102600246667862,3.0000009536743164,,,,,
