alpha,mach,ci_reference,ci_pinn,ci_abs_err
0.05,0.0,0.9146538208662657,0.933746,0.01909215939649067
0.06333333333333334,0.0,0.8932777895214544,0.9127648,0.01948699815249577
0.07666666666666666,0.0,0.8722475081367052,0.89199084,0.019743332298322924
0.09,0.0,0.8515629767120177,0.87143105,0.019868075972766186
0.10333333333333333,0.0,0.8315552300904028,0.8510921,0.019536870053029842
0.11666666666666667,0.0,0.811862508234439,0.83097994,0.01911743504101271
0.13,0.0,0.7924848111441262,0.8111006,0.018615791005837212
0.1433333333333333,0.0,0.7736973473739395,0.7914595,0.017762153415702864
0.15666666666666668,0.0,0.7551974302852075,0.77206194,0.016864513722666064
0.16999999999999998,0.0,0.7369850598779304,0.7529129,0.015927819112242947
0.18333333333333335,0.0,0.7192963071968337,0.73401684,0.014720528492710994
0.19666666666666666,0.0,0.70185279492309,0.7153779,0.013525131903387
0.20999999999999996,0.0,0.6846545230566994,0.69700015,0.012345622855471028
0.22333333333333333,0.0,0.6679198775453996,0.6788869,0.010967012865977344
0.23666666666666664,0.0,0.6514322685691903,0.6610413,0.009609050801079433
0.25,0.0,0.6351916961280712,0.64346606,0.008274359265147746
0.2633333333333333,0.0,0.6193429217811687,0.62616384,0.006820918512715601
0.27666666666666667,0.0,0.6037027615347341,0.6091364,0.005433641072229989
0.29,0.0,0.5882712153887675,0.5923856,0.0041143746876790566
0.3033333333333333,0.0,0.5732048253467553,0.575913,0.0027081866809851585
0.31666666666666665,0.0,0.5583240392572018,0.5597195,0.0013954636686710487
0.32999999999999996,0.0,0.5436288571201071,0.54380584,0.00017698051111847413
0.3433333333333333,0.0,0.5293021694628884,0.52817255,0.0011296168772866322
0.35666666666666663,0.0,0.515131054112191,0.5128199,0.0023111679046103895
0.36999999999999994,0.0,0.5011155110680144,0.4977474,0.003368119605688391
0.3833333333333333,0.0,0.4874040081220752,0.48295507,0.004448939772236926
0.3966666666666666,0.0,0.4738554086465882,0.46844178,0.00541362426472175
0.41,0.0,0.4604697126415535,0.45420682,0.006262888338880168
0.4233333333333333,0.0,0.44733711505210316,0.4402489,0.007088208439706922
0.43666666666666665,0.0,0.43435243447875693,0.42656648,0.007785952888485936
0.44999999999999996,0.0,0.42151567092151493,0.41315785,0.00835782041759342
0.4633333333333333,0.0,0.4089244441410843,0.4000206,0.008903844775849934
0.4766666666666666,0.0,0.39646669449954247,0.38715234,0.009314350511123892
0.48999999999999994,0.0,0.3841424219968894,0.3745503,0.00959210923939735
0.5033333333333333,0.0,0.3720457573283077,0.36221105,0.00983470872524983
0.5166666666666666,0.0,0.36005999317885445,0.35013086,0.009929137141714561
0.53,0.0,0.3481851295485295,0.33830523,0.009879894639471865
0.5433333333333333,0.0,0.33652003421738863,0.32672906,0.009790974998028279
0.5566666666666666,0.0,0.32496963762940567,0.31539643,0.00957320952119034
0.5700000000000001,0.0,0.31353393978458055,0.3043006,0.009233333533817611
0.5833333333333334,0.0,0.30227310795858214,0.29343346,0.00883965034559081
0.5966666666666667,0.0,0.2911172758857269,0.2827858,0.008331472806121787
0.61,0.0,0.2800664435660149,0.27234688,0.00771955955379261
0.6233333333333333,0.0,0.2691938441338935,0.26210433,0.007089511686841521
0.6366666666666667,0.0,0.258406593943743,0.25204375,0.006362840081362009
0.65,0.0,0.24770469299556352,0.24214898,0.005555712497249621
0.6633333333333333,0.0,0.23716926949235426,0.2324016,0.004767674972739083
0.6766666666666666,0.0,0.22670943223097867,0.22278121,0.003928221093207063
0.69,0.0,0.21632518121143676,0.21326554,0.0030596429957995552
0.7033333333333334,0.0,0.2061236553338203,0.20383084,0.002292817130390118
0.7166666666666667,0.0,0.1959839329005537,0.19445302,0.0015309169770536257
0.73,0.0,0.18590601391163689,0.18510838,0.0007976353820882409
0.7433333333333333,0.0,0.17597700407108427,0.17577629,0.00020071615776182106
0.7566666666666667,0.0,0.16611903534016378,0.16644096,0.00032192840495340325
0.77,0.0,0.15633210771887554,0.157095,0.0007628924289439787
0.7833333333333333,0.0,0.14668097410958758,0.14774269,0.0010617145462656907
0.7966666666666666,0.0,0.13708921216509057,0.13840379,0.0013145760438709186
0.8099999999999999,0.0,0.12755682188538447,0.12911609,0.0015592662665472878
0.8233333333333334,0.0,0.11813331193759977,0.11993681,0.0018034970061487077
0.8366666666666667,0.0,0.10878308778007657,0.11094161,0.0021585234502968093
0.85,0.0,0.09950614941281483,0.10222003,0.0027138792260248956
0.05,0.025,0.9135384927652322,0.92899835,0.015459858331874687
0.06333333333333334,0.025,0.8921854011580944,0.9081124,0.01592700557255744
0.07666666666666666,0.025,0.8711825282819071,0.88743633,0.016253802036543807
0.09,0.025,0.8505298741366704,0.8669763,0.01644644660689043
0.10333333333333333,0.025,0.8305436313423469,0.84673923,0.016195601197783738
0.11666666666666667,0.025,0.8108728684625814,0.8267315,0.0158586345472147
0.13,0.025,0.7915175854973742,0.80695856,0.015440970677857768
0.1433333333333333,0.025,0.77276542738494,0.7874262,0.014660746302041172
0.15666666666666668,0.025,0.7542859543089013,0.76813936,0.013853408026303748
0.16999999999999998,0.025,0.7360791662692581,0.74910307,0.013023903036161855
0.18333333333333335,0.025,0.7184132035687856,0.7303219,0.011908680586487863
0.19666666666666666,0.025,0.7009946881865343,0.71179986,0.010805171814076031
0.20999999999999996,0.025,0.6838236201225044,0.69354075,0.009717131811547097
0.22333333333333333,0.025,0.6671146470992432,0.6755479,0.008433250716461171
0.23666666666666664,0.025,0.6506400960603183,0.6578245,0.007184420236068467
0.25,0.025,0.6343999670057293,0.64037305,0.005973084160805109
0.2633333333333333,0.025,0.6185766603110899,0.623196,0.004619345510138095
0.27666666666666667,0.025,0.6029556237466461,0.60629535,0.0033397234670989873
0.29,0.025,0.587536857312398,0.5896725,0.002135648543162283
0.3033333333333333,0.025,0.5724863000526693,0.57332885,0.0008425526008341011
0.31666666666666665,0.025,0.5576230288029649,0.55726534,0.0003576875210740127
0.32999999999999996,0.025,0.5429470435632848,0.5414824,0.0014646545900487418
0.3433333333333333,0.025,0.5286201182939372,0.5259804,0.00263970533388469
0.35666666666666663,0.025,0.5144552668569524,0.5107593,0.003695972823901883
0.36999999999999994,0.025,0.5004524892523304,0.49581856,0.004633933897258413
0.3833333333333333,0.025,0.48676698855144385,0.48115778,0.005609208857840331
0.3966666666666666,0.025,0.47323222255925534,0.4667756,0.006456626417440159
0.41,0.025,0.45984819127576504,0.45267114,0.007177050843407251
0.4233333333333333,0.025,0.4467331462843612,0.4388425,0.007890641067762716
0.43666666666666665,0.025,0.4337623724267565,0.42528814,0.008474231652983333
0.44999999999999996,0.025,0.42093586970295094,0.41200554,0.008930325994149668
0.4633333333333333,0.025,0.4083542713485718,0.3989923,0.009361971315002438
0.4766666666666666,0.025,0.39590327509004675,0.38624537,0.009657905178852899
0.48999999999999994,0.025,0.3835828809273759,0.37376145,0.009821435643486143
0.5033333333333333,0.025,0.3714935035183129,0.36153668,0.009956821866243803
0.5166666666666666,0.025,0.3595149144094,0.34956667,0.009948246137381545
0.53,0.025,0.34764711360063716,0.33784634,0.009800774851705274
0.5433333333333333,0.025,0.3359956246086124,0.3263699,0.00962571317634614
0.5566666666666666,0.025,0.3244483715657984,0.3151308,0.009317571557024618
0.5700000000000001,0.025,0.31300535447219535,0.30412123,0.00888412839988395
0.5833333333333334,0.025,0.3017642720536512,0.29333243,0.008431844313554149
0.5966666666666667,0.025,0.29061658239494675,0.28275415,0.007862429381717384
0.61,0.025,0.27956228549608214,0.2723747,0.0071875959170721315
0.6233333333333333,0.025,0.26869132154352904,0.26218042,0.00651090376742125
0.6366666666666667,0.025,0.25791229508678204,0.25215593,0.005756365282933773
0.65,0.025,0.24722520612584148,0.24228369,0.004941519130335192
0.6633333333333333,0.025,0.23668895091993847,0.23254406,0.004144886398148917
0.6766666666666666,0.025,0.22623703973613693,0.2229154,0.0033216436418147255
0.69,0.025,0.21586947257443695,0.2133742,0.002495275091374205
0.7033333333333334,0.025,0.20566501040857457,0.20389584,0.001769173340016833
0.7166666666666667,0.025,0.19552747434557016,0.19445553,0.0010719401258283412
0.73,0.025,0.18545686438542364,0.18502973,0.0004271341846561194
0.7433333333333333,0.025,0.17553870978638964,0.17559859,5.988177969618036e-05
0.7566666666666667,0.025,0.16567881177017663,0.16614833,0.00046952297141578114
0.77,0.025,0.15587717033678467,0.15667488,0.0007977064723355132
0.7833333333333333,0.025,0.14623815274394703,0.14718753,0.000949378250468258
0.7966666666666666,0.025,0.13665185298275945,0.13771258,0.001060729963064222
0.8099999999999999,0.025,0.12711827105322193,0.12829567,0.0011774038668601605
0.8233333333333334,0.025,0.11770489138108918,0.11900258,0.0012976892616110153
0.8366666666666667,0.025,0.10835626075757977,0.109917104,0.0015608434866524051
0.85,0.025,0.09907237918269364,0.10113537,0.0020629939328459107
0.05,0.05,0.9124231646641988,0.9235615,0.011138348759720862
0.06333333333333334,0.05,0.8910930127947344,0.9028003,0.011707308784245085
0.07666666666666666,0.05,0.8701175484271091,0.882251,0.012133475819106732
0.09,0.05,0.849496771561323,0.86192036,0.01242358518916531
0.10333333333333333,0.05,0.829532032594291,0.84181476,0.012282723799141637
0.11666666666666667,0.05,0.809883228690724,0.8219405,0.0120572529720262
0.13,0.05,0.7905503598506222,0.80230314,0.011752775544427885
0.1433333333333333,0.05,0.7718335073959406,0.7829084,0.011074872635645105
0.15666666666666668,0.05,0.7533744783325952,0.7637611,0.010386624820633572
0.16999999999999998,0.05,0.7351732726605859,0.7448664,0.009693098494199304
0.18333333333333335,0.05,0.7175300999407375,0.72622824,0.008698137211362145
0.19666666666666666,0.05,0.7001365814499787,0.707851,0.007714411229617246
0.20999999999999996,0.05,0.6829927171883095,0.68973815,0.006745437223006467
0.22333333333333333,0.05,0.6663094166530867,0.67189306,0.005583643554280204
0.23666666666666664,0.05,0.6498479235514462,0.65431875,0.004470826353186408
0.25,0.05,0.6336082378833874,0.6370176,0.0034093698055164268
0.2633333333333333,0.05,0.6178103988410112,0.6199917,0.0021813208817366148
0.27666666666666667,0.05,0.6022084859585581,0.60324293,0.0010344477915944505
0.29,0.05,0.5868024992360286,0.586773,2.95209302119126e-05
0.3033333333333333,0.05,0.5717677747585833,0.5705824,0.001185384927040345
0.31666666666666665,0.05,0.556922018348728,0.5546721,0.0022498963470800604
0.32999999999999996,0.05,0.5422652300064625,0.5390426,0.00322263795781752
0.3433333333333333,0.05,0.5279380671249859,0.5236936,0.004244445966386068
0.35666666666666663,0.05,0.513779479601714,0.5086251,0.005154389479491095
0.36999999999999994,0.05,0.4997894674366465,0.4938361,0.005953362566803955
0.3833333333333333,0.05,0.4861299689808125,0.479326,0.006803959230446299
0.3966666666666666,0.05,0.47260903647192254,0.46509305,0.007515990045149468
0.41,0.05,0.4592266699099765,0.4511359,0.008090766313098463
0.4233333333333333,0.05,0.44612917751661935,0.43745255,0.008676622813860557
0.43666666666666665,0.05,0.4331723103747562,0.4240408,0.009131516002197582
0.44999999999999996,0.05,0.420356068484387,0.4108977,0.00945836650570353
