alpha,mach,ci_reference,ci_pinn,ci_abs_err
0.85,0.5,0.010634805770227514,0.037109427,0.026474621383836664
0.8366666666666667,0.5,0.019550039951157432,0.04132171,0.021771669800925392
0.85,0.47500000000000003,0.01954012014236455,0.040017195,0.02047707490358348
0.09,0.0,0.8515629767120177,0.87143105,0.019868075972766186
0.07666666666666666,0.0,0.8722475081367052,0.89199084,0.019743332298322924
0.10333333333333333,0.0,0.8315552300904028,0.8510921,0.019536870053029842
0.06333333333333334,0.0,0.8932777895214544,0.9127648,0.01948699815249577
0.11666666666666667,0.0,0.811862508234439,0.83097994,0.01911743504101271
0.05,0.0,0.9146538208662657,0.933746,0.01909215939649067
0.05,0.47500000000000003,0.75151384093156,0.73251265,0.01900118805756712
0.05,0.45,0.7656880716291905,0.7466944,0.018993685623788892
0.05,0.5,0.7373396102339298,0.71841663,0.01892297901215856
0.13,0.0,0.7924848111441262,0.8111006,0.018615791005837212
0.05,0.42500000000000004,0.7791847490371435,0.7609032,0.01828156939160519
0.1433333333333333,0.0,0.7736973473739395,0.7914595,0.017762153415702864
0.05,0.4,0.7926814264450964,0.77506465,0.017616779247373038
0.8233333333333334,0.5,0.028497051540532593,0.04610041,0.017603360023579116
0.15666666666666668,0.0,0.7551974302852075,0.77206194,0.016864513722666064
0.09,0.025,0.8505298741366704,0.8669763,0.01644644660689043
0.05,0.375,0.8053551711083395,0.7890904,0.016264776134584658
