epoch,loss,loss_pde,loss_bc,loss_bc_kappa,loss_bc_q,loss_norm,loss_integral_norm,loss_phase,loss_peak_slope,loss_peak_curvature,loss_loc_center,loss_loc_spread,loss_first_order_v_energy,loss_first_order_amp_cap,loss_riccati_anchor,loss_q_supervision,loss_riccati_center_kappa,loss_riccati_center_peak,loss_riccati_boundary_band_kappa,loss_riccati_boundary_band_q,loss_riccati_shooting_match,loss_ci_stability_outside,loss_ci_neutrality,loss_ci_low_alpha_zero,loss_ci_smoothness,loss_ci_supervision,stage_w_ci_supervision,stage_neutral_fraction,ci_supervision_neutral_fraction,stage2_started,mapping_scale,ci_mid,audit_ci_mae,audit_ci_max_abs,audit_ci_mean_rel,audit_ci_max_rel,audit_p_rel_l2_mean,audit_p_rel_l2_max,audit_env_rel_mean,audit_env_rel_max,audit_phase_rel_mean,audit_phase_rel_max,audit_peak_shift_mean,audit_peak_shift_max,audit_env_rel_weighted_mean,audit_phase_rel_weighted_mean,audit_peak_shift_weighted_mean,audit_checkpoint_metric,n_focus_alphas,focus_alpha_min,focus_alpha_max
1,4.671226978302002,0.03562325984239578,0.41228875517845154,0.0,0.0,0.10043007880449295,0.353630930185318,0.04626958817243576,0.0034120422787964344,0.00022588095453102142,0.05015621706843376,9.82456111907959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.865739073371515e-05,2.0,0.0,0.0,0,3.0000009536743164,0.2945985496044159,0.027264433189692017,0.027264433189692017,0.10198635526014303,0.10198635526014303,6.460803940880295,6.460803940880295,6.4594684371841895,6.4594684371841895,0.02349300540980692,0.02349300540980692,74.24251556396484,74.24251556396484,6.4594684371841895,0.02349300540980692,74.24251556396484,25.168165996828762,1,0.5,0.5
2,2.2164695262908936,0.010537764057517052,0.15017876029014587,0.0,0.0,0.20273393392562866,0.7349516153335571,0.0077701774425804615,0.0001297070411965251,0.0002575795806478709,0.022521821781992912,5.0399489402771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007433467544615269,2.0,0.0,0.0,0,3.0000009536743164,0.27319037914276123,,,,,,,,,,,,,,,,2.2164695262908936,0,,
3,1.4514435529708862,0.0031402609311044216,0.05332028120756149,0.0,0.0,0.30563291907310486,0.9046565890312195,0.0010635638609528542,5.851969945069868e-06,8.928864554036409e-05,0.0006549936952069402,3.348313808441162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.429596472415142e-05,2.0,0.0,0.0,0,3.0000009536743164,0.2537215054035187,,,,,,,,,,,,,,,,1.4514435529708862,0,,
4,1.2444394826889038,0.0010294453240931034,0.019176378846168518,0.0,0.0,0.3785042464733124,0.9663068652153015,9.146199590759352e-05,6.944937354091962e-07,2.0419178326847032e-05,0.03357243910431862,7.390552997589111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001853036374086514,2.0,0.0,0.0,0,3.0000009536743164,0.24690435826778412,,,,,,,,,,,,,,,,1.2444394826889038,0,,
5,1.2036125659942627,0.000389600929338485,0.00733191380277276,0.0,0.0,0.42358729243278503,0.9873737692832947,3.281429883372766e-07,1.7888605441385153e-07,4.237046141497558e-06,0.0029150748159736395,6.014954566955566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004173744819127023,2.0,0.0,0.0,0,3.0000009536743164,0.250589519739151,,,,,,,,,,,,,,,,1.2036125659942627,0,,
6,1.2043287754058838,0.000166652534971945,0.003069654107093811,0.0,0.0,0.4503128230571747,0.9948152899742126,6.993653641984565e-06,5.941359759731313e-08,9.379624543726095e-07,0.007778689730912447,2.8144710063934326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028038109303452075,2.0,0.0,0.0,0,3.0000009536743164,0.260133296251297,,,,,,,,,,,,,,,,1.2043287754058838,0,,
7,1.2126272916793823,8.061683911364526e-05,0.0014190826332196593,0.0,0.0,0.46625712513923645,0.9976307153701782,1.2788648746209219e-05,2.185831249335024e-08,2.3712767927008827e-07,0.009627139195799828,27.930971145629883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1851624448318034e-05,2.0,0.0,0.0,0,3.0000009536743164,0.2714942693710327,,,,,,,,,,,,,,,,1.2126272916793823,0,,
8,1.220815896987915,4.3307183659635484e-05,0.0007216002559289336,0.0,0.0,0.47604238986968994,0.9988110065460205,1.3224282156443223e-05,8.771765536152998e-09,6.977445821121364e-08,0.005180950742214918,3.371246814727783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7306483641732484e-05,2.0,0.0,0.0,0,3.0000009536743164,0.2800210416316986,,,,,,,,,,,,,,,,1.220815896987915,0,,
9,1.227465033531189,2.524092087696772e-05,0.00040007138159126043,0.0,0.0,0.4822649359703064,0.9993476867675781,1.1502453162393067e-05,3.8494727405691265e-09,2.3819973549166207e-08,0.051016658544540405,9.588472366333008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001609583996469155,2.0,0.0,0.0,0,3.0000009536743164,0.28216156363487244,,,,,,,,,,,,,,,,1.227465033531189,0,,
10,1.2322437763214111,1.6121093722176738e-05,0.0002394357870798558,0.0,0.0,0.4863668978214264,0.9996111989021301,9.392508218297735e-06,1.8464638706916503e-09,9.32301524869672e-09,0.09075697511434555,6.652157306671143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002198526926804334,2.0,0.0,0.0,0,3.0000009536743164,0.27825260162353516,,,,,,,,,,,,,,,,1.2322437763214111,0,,
