alpha,Mach,accepted,gep_cr,gep_ci,jump_cr,jump_ci,one_minus_overlap
0.25,1.025,0.0,0.0840702124409444,0.0041679506089011,0.029028965480052696,0.0005416099258855004,8.87122576169741e-05
0.13,1.425,0.0,0.6967802065155817,0.0078382125365028,0.029020446755476437,0.0007880312513740013,0.03973356067481604
0.27,1.025,0.0,0.1033683573577825,0.0045912789049947,0.029019697495283603,0.0005607591531546999,0.0007709381747768029
0.27,1.0,0.0,0.0743486598624989,0.00403051975184,0.029019697495283603,0.0005607591531546999,0.00038271971108361225
0.04,1.325,0.0,0.0843265690980433,0.0023946860135699,0.029009495389187,0.0008255513620063,1.51488351392004e-05
0.19,1.1,0.0,0.1131821715172483,0.0043700793618482,0.0290087369394621,0.0004943245584018998,0.0005003892670472077
0.19,1.075,0.0,0.0841734345777862,0.0038757548034463,0.0290087369394621,0.0004943245584018998,0.0002698630076402031
0.23,1.025,0.0,0.0744308291683035,0.0039228624269004,0.028999990971901604,0.0006715099328353995,0.0002890253289984379
0.23,1.05,0.0,0.1034308201402051,0.0044496222824899,0.028999990971901604,0.0005267598555895002,0.0005596873828404014
0.26,1.025,0.0,0.0937149409427397,0.0043831714299747,0.028991351570016602,0.0005799453008426998,0.0005888376553564445
0.26,1.0,0.0,0.0647235893727231,0.003803226129132,0.028991351570016602,0.0005799453008426998,3.678482825120177e-05
0.18,1.1,0.0,0.1035166160126763,0.0041437985062286,0.028988536419729094,0.0005196901253144994,0.00035791143413643756
0.18,1.075,0.0,0.0745280795929472,0.0036241083809141,0.028988536419729094,0.0005196901253144994,0.00019208796641556614
0.22,1.025,0.0,0.0647988419290132,0.0036764589914631,0.0289775236817095,0.0008005171001482002,0.0002153537683532436
0.22,1.05,0.0,0.0937763656107227,0.0042341248620324,0.0289775236817095,0.0005576658705693,0.000416135867622347
0.17,1.1,0.0,0.0938581380155668,0.0039118473006209,0.0289712652515145,0.0005612060678930001,0.0002535789348719897
0.17,1.075,0.0,0.0648868727640523,0.0033506412327279,0.0289712652515145,0.0005612060678930001,0.0001345713867672016
0.24,1.025,0.0,0.0840678042231377,0.0041481316251985,0.028966417474277202,0.0005946215222461001,0.00038392694675004613
0.24,1.0,0.0,0.0551013867488605,0.0035535101029524,0.028966417474277202,0.0005946215222461001,0.00019707013512482163
0.1,1.15,0.0,0.0553080719306308,0.0024866479900958,0.0289600337937986,0.0006580979851183999,3.3737951969592395e-05
0.1,1.175,0.0,0.0842681057244294,0.0031230783401326,0.0289600337937986,0.0006364303500368002,9.796219463320543e-05
0.21,1.025,0.0,0.0551702312894359,0.0033987342948968,0.028958836376210405,0.0010281098603674003,0.0001582719504216179
0.21,1.05,0.0,0.0841290676656463,0.0040094628325277,0.028958836376210405,0.0006107285376308995,0.00030697133235280116
0.16,1.1,0.0,0.0842056184902522,0.0036700102804173,0.028956963496033397,0.0006252220508802999,0.00017744869242863892
0.16,1.075,0.0,0.0552486549942188,0.003044788229537,0.028956963496033397,0.0006252220508802999,9.239652077641658e-05
0.11,1.125,0.0,0.0456514865496602,0.0023023140159415,0.0289487465198352,0.0009040934469020001,3.18803938927914e-05
0.11,1.15,0.0,0.0746002330694954,0.003047598500862,0.0289487465198352,0.0007452844849205002,0.00010521771208360509
0.13,1.1,0.0,0.0456340242244235,0.0024990909887218,0.028947414487204795,0.0008512205581365001,4.581939978343108e-05
0.13,1.125,0.0,0.0745814387116283,0.0032342957146,0.028947414487204795,0.0007352047258782001,9.011292609295563e-05
0.23,1.0,0.0,0.0454834351662175,0.003251352494065,0.028947394002086,0.0006715099328353995,0.00014857969400816629
0.15,1.075,0.0,0.0456121908610858,0.0026892807885789,0.028945836060377997,0.0008036971948477002,6.186404516894672e-05
0.15,1.1,0.0,0.0745580269214638,0.0034129586264204,0.028945836060377997,0.0007236778378415,0.00012222266805239634
0.2,1.025,0.0,0.0455432852923684,0.0030738529543272,0.028944200274273003,0.0015135753237763,0.00011427888218218385
0.2,1.05,0.0,0.0744874855666414,0.0037701980594953,0.028944200274273003,0.0006963451051681,0.00022404655049435007
0.04,1.3,0.0,0.0650102937362216,0.0019904233109334,0.028941860505488998,0.0014818140768275,1.086100809344348e-05
0.03,1.3,0.0,0.0360684332307326,0.0005086092341059,0.028941860505488998,0.0014818140768275,3.4371020769530247e-06
0.12,1.1,0.0,0.0359956061821494,0.0020435300834223,0.028940132559530297,0.0017648715847011999,2.8855872942767924e-05
0.12,1.125,0.0,0.0649357387416797,0.0029486915247303,0.028940132559530297,0.0009051614413079999,0.0001096563272475759
0.14,1.075,0.0,0.0359760180664212,0.0022511661783456,0.028938360244896696,0.0013943368795769002,4.017835750702581e-05
0.14,1.1,0.0,0.0649143783113179,0.003133386093005,0.028938360244896696,0.0008822199146593999,0.00016621953453155314
0.17,1.05,0.0,0.0455834867279786,0.0028747758254882,0.028937244525483602,0.0016330441222415998,7.87582360491923e-05
0.17,1.025,0.0,0.016646242202495,0.0012417317032466,0.028937244525483602,0.0016330441222415998,2.9035606618155185e-05
0.19,1.025,0.0,0.0359159570845945,0.0026735812588366,0.0289343084788417,0.0011035730780009,8.072998127661712e-05
0.19,1.05,0.0,0.0648502655634362,0.0035091872474852,0.0289343084788417,0.0008356059886485997,0.00016125083337759083
0.22,1.0,0.0,0.0358650849459712,0.0028759418913149,0.028933756983041993,0.0008005171001482002,0.00011025949612764041
0.2,1.0,0.0,0.0166097022203914,0.0015602776305509,0.028933583071977003,0.0015135753237763,1.4231495644168035e-06
0.18,1.05,0.0,0.0552160728433532,0.0032161758647721,0.028930733188729598,0.0010803651773976996,0.00011398419989561148
0.18,1.025,0.0,0.0262853396546236,0.0021358106873744,0.028930733188729598,0.0010803651773976996,5.582418367355846e-05
0.21,1.0,0.0,0.026242727714212,0.0023706244345294,0.0289275035752239,0.0010281098603674003,8.061251739843733e-05
0.07,1.5750000000000002,0.0,0.7024455555999022,0.0069343388101046,0.028680196536299607,0.0011536264811498002,0.008527518558280822
0.08,1.55,0.0,0.6934988398383473,0.0079780593255325,0.028660225333528744,0.0008365423022840997,0.012738640022356806
0.18,1.375,0.0,0.7206886560952913,0.0063552047964649,0.028343762361120683,0.0010147450541508002,0.005076648230131653
0.25,1.3,0.0,0.7300811525409014,0.0049377735199882,0.02817024782798838,0.00034387839212879964,0.0015314372274651822
0.28,1.275,0.0,0.7301335009187527,0.0050586123322971,0.02816844504688598,0.0001881183149098995,0.0020006362055555726
0.16,1.4,0.0,0.7207741265780733,0.0079183789854419,0.02772928412102471,0.0023961777075051996,0.011201376483225167
0.16,1.05,0.0,0.0359508122747257,0.0024547603596172,0.0274787658640543,0.0024547603589149527,5.291530400541866e-05
0.16,1.025,0.0,0.0084720464106714,7.022471086431161e-13,0.0274787658640543,0.0024547603589149527,3.7431810535615284e-06
0.02,1.3,0.0,0.0092253748466271,1.0179507247216553e-15,0.026843058384105497,0.000508609234104882,9.141305703508351e-07
0.11,1.1,0.0,0.0263561212756355,0.0013982205690395,0.02635612135281824,0.0013982205690299062,1.65693877132167e-05
0.11,1.075,0.0,-7.718274060248265e-11,9.593690796276056e-15,0.02635612135281824,0.0013982205690299062,3.451685751221234e-06
0.03,1.275,0.0,0.0273992746129734,2.078338356199948e-12,0.0223505566354361,0.0013709368169391616,2.582997903011197e-06
0.02,1.275,0.0,0.0050487179775373,1.6490364417095526e-14,0.0223505566354361,2.0618479917828526e-12,7.423908006121138e-07
0.09,1.125,0.0,0.0263711241997125,0.0011242281779608,0.0211781433482615,0.0011242281779461857,2.4226833122420466e-05
0.09,1.1,0.0,0.005236699724238,6.236143030070169e-11,0.0211344244754745,0.0011242281155993698,2.6955448836352147e-06
0.13,1.075,0.0,0.026338142915304,0.0016478704305853,0.020953988401050002,0.0016478704305808156,2.5588646685004157e-05
0.13,1.05,0.0,0.005384154514254,4.484201231814705e-15,0.020953988401050002,0.0016478704305808156,1.6865358729578617e-06
0.04,1.25,0.0,0.0360583307974818,0.0008837220173548,0.0208366050815652,0.0010016809087019002,5.112489243175311e-06
0.03,1.25,0.0,0.0152217257159166,6.227865499132869e-15,0.0208366050815652,0.0008837220173485721,1.7571383695846876e-06
0.15,1.05,0.0,0.0263156813511,0.0018855835937312,0.0208205310889032,0.0018855835937127258,3.461837043561289e-05
0.15,1.025,0.0,0.0054951502621968,1.8474229041311095e-14,0.0208205310889032,0.0018855835937127258,9.996412345669725e-07
0.1,1.525,0.0,0.7152997235521837,0.008103232687437,0.020494905000479346,0.0007086462836408004,0.03344356426019235
0.3,1.175,0.0,0.230682510256489,0.0090442125695386,0.019869182577812283,0.0012277225065658003,0.008612215579187565
0.29,1.175,0.0,0.2207078745427312,0.0084504365735405,0.019834435998922095,0.0010280438611261003,0.004800480566564236
0.3,1.15,0.0,0.2108688571808169,0.0080816415602219,0.019813653075672094,0.0009625710093166991,0.0044381821082661865
0.27,1.175,0.0,0.2107158588177491,0.0075800354124719,0.019724727378484297,0.0007897461300805991,0.01102629435461655
0.28,1.175,0.0,0.2206125065985148,0.0080793263373403,0.019702773756686304,0.0007659146844538993,0.010808633691726355
0.28,1.15,0.0,0.2009097328418285,0.0073134116528864,0.019702773756686304,0.0007659146844538993,0.010056753103994787
0.29,1.15,0.0,0.2107854267918236,0.0077654598815563,0.01968005106936041,0.0007397743320458,0.010302782649162956
0.29,1.125,0.0,0.1911053757224632,0.0070256855495105,0.01968005106936041,0.0007397743320458,0.00889809947284359
0.26,1.2,0.0,0.2205243365798344,0.0078200916502367,0.019661256027411977,0.0006962965019587011,0.011858379194733204
0.26,1.175,0.0,0.2008630805524224,0.007123795148278,0.019661256027411977,0.0006962965019587011,0.01024653257331365
0.3,1.125,0.0,0.2009592421012013,0.0074340943200228,0.019657575181919518,0.0007122624337555002,0.00957116697348881
0.02,1.55,0.0,0.2497220131800225,0.0038688349214022,0.019653252017206607,0.00012709621120819995,1.7266425290762832e-05
0.23,1.225,0.0,0.2106050829245536,0.0070103287132033,0.0196448710867404,0.0006119231686772001,0.00609328084142724
0.27,1.15,0.0,0.1910750487346417,0.0068963008060081,0.01964081008310739,0.0006837346064638003,0.009022582384415556
0.24,1.2,0.0,0.2008235757219533,0.0068740077111035,0.019626313060396694,0.0006172874565111997,0.005221415346322034
0.28,1.125,0.0,0.1812894924339391,0.0066459638426413,0.0196202404078894,0.0006674478102451,0.0076898959922797605
0.25,1.2,0.0,0.2106544720503747,0.0073236916099753,0.01960741168031402,0.0006171511049547999,0.011358904463387609
0.25,1.175,0.0,0.1910470603700607,0.0067065405050205,0.01960741168031402,0.0006171511049547999,0.0043431887237985745
0.03,1.525,0.0,0.2301164955471269,0.003801743549316,0.019606484323343998,0.0001382351271858001,4.1405064837629624e-05
0.02,1.525,0.0,0.2301157513601598,0.003741738710194,0.01960626181986269,0.00013435035743589998,1.3987785904778782e-05
0.2,1.25,0.0,0.2105443125817302,0.006377315229502,0.019606154135392684,0.00046036875982040024,0.004589205542648189
0.26,1.15,0.0,0.1812746894168715,0.0065116017569855,0.019588391135550914,0.0006121933912924997,0.003481768958399023
0.21,1.225,0.0,0.2007696920399925,0.006318378603629,0.01958763315234588,0.0004760761910618007,0.004071457075574769
0.17,1.275,0.0,0.2105125258518147,0.0057799030399994,0.01958438284490438,0.0003585106347768997,0.0026876251493171965
0.15,1.3,0.0,0.2105077637097293,0.0054304038757286,0.019575428938661016,0.0003317344782166002,0.0027197457419971816
0.27,1.125,0.0,0.1715054026601222,0.0062932114402312,0.019569646074519498,0.0006030893657768994,0.0026675187636231446
0.22,1.225,0.0,0.2105713778460455,0.006717840270456,0.019569392026638294,0.00048777812881219997,0.009340352510299632
0.22,1.2,0.0,0.1910019858194072,0.0062300621416438,0.019569392026638294,0.00048777812881219997,0.003493734380363822
0.18,1.25,0.0,0.2007409028790486,0.0057740905345378,0.019565037456868994,0.00036432314023849936,0.002537650299827554
0.05,1.475,0.0,0.2105492141268685,0.0038664312673295,0.019561339321494703,0.00020432579717469994,0.00012555492802779344
0.03,1.5,0.0,0.210555469856411,0.0036635084221302,0.01956102569071591,0.00016541728994530014,3.312562573676292e-05
0.02,1.5,0.0,0.2105549172104364,0.0036073883527581,0.0195608341497234,0.00014375180623160027,1.1220841270809245e-05
0.07,1.425,0.0,0.2203037180653203,0.0042357865838689,0.019558531056291822,0.00022986858479309962,0.0002494308421956415
0.28,1.1,0.0,0.1617377174370332,0.0060556089570846,0.019551774996905913,0.0005903548855567004,0.005004518322329177
0.23,1.2,0.0,0.2007918000893711,0.006609235472309,0.01955149275428239,0.0004953622413562996,0.008447424326356368
0.23,1.175,0.0,0.1812403073350887,0.0061138732309527,0.01955149275428239,0.0004953622413562996,0.002891101736911761
0.14,1.3,0.0,0.200738487746318,0.0051252126448279,0.01954894861634271,0.00030519123090070027,0.0017842718227100152
0.06,1.45,0.0,0.200781917486513,0.0039103279184802,0.01953961086945119,0.0002197399985809003,0.000178267603482829
0.04,1.5,0.0,0.2203272871048787,0.0038289257120755,0.01953914822413369,0.00018665060774639966,8.022060038315182e-05
0.04,1.475,0.0,0.200788138880745,0.0036819125063731,0.01953914822413369,0.00018451876095640016,6.36824462756369e-05
0.24,1.175,0.0,0.1910177191969699,0.006470907024382,0.01953407895707729,0.0004988529096523996,0.007452423269925235
0.24,1.15,0.0,0.1714836402398926,0.0059720541147296,0.01953407895707729,0.0004988529096523996,0.002297570855927633
0.16,1.275,0.0,0.2104999392229362,0.0055648611311281,0.019532555175664296,0.0003053011778303997,0.0030780915137151865
0.16,1.25,0.0,0.1909673840472719,0.0052681629903031,0.019532555175664296,0.00030114723699680053,0.0020896566889460066
0.13,1.325,0.0,0.2105077220033942,0.0050857103673393,0.019524347921271917,0.0003044171968483002,0.0016483304280987543
0.13,1.3,0.0,0.1909833740821223,0.0048420763035953,0.019524347921271917,0.00028313634123260014,0.001166795162295009
0.19,1.225,0.0,0.2007325084063976,0.0058683899941347,0.019522870206948983,0.0003566341477310997,0.004335319199909593
0.19,1.2,0.0,0.1812096381994486,0.0055117558464036,0.019522870206948983,0.0003566341477310997,0.002836574031511052
0.03,1.475,0.0,0.1910377959867611,0.0035160647943121,0.019517673869649893,0.0001658477120609998,2.6218903282360095e-05
0.25,1.15,0.0,0.1812481505144103,0.0063058147035723,0.019517410912626293,0.0004983192284433004,0.006390267169416819
0.25,1.125,0.0,0.161730739601784,0.005807495475129,0.019517410912626293,0.0004983192284433004,0.0017445708518456504
0.17,1.25,0.0,0.2007283473986598,0.0055693102272999,0.01951373852291441,0.0003122835814373002,0.003092552321415587
0.17,1.225,0.0,0.1812146088757454,0.0052570266458626,0.01951373852291441,0.0003122835814373002,0.0020617431849400125
0.27,1.1,0.0,0.1519947240328031,0.0057538424096197,0.019510678627319117,0.0005393690306115008,0.0014723414774987509
0.15,1.275,0.0,0.2007285559191301,0.0052595599532977,0.019507335260731506,0.0003053011778303997,0.0020508592631259814
0.15,1.25,0.0,0.1812212206583986,0.0049870349228298,0.019507335260731506,0.0002811280674732998,0.0014033181928035932
0.2,1.2,0.0,0.1909662166403012,0.0058174854223669,0.019505367397156803,0.00036797960043109985,0.004033617452568583
0.2,1.175,0.0,0.1714608492431444,0.0054495058219358,0.019505367397156803,0.00036797960043109985,0.0013629618415179623
0.26,1.125,0.0,0.1714818797408505,0.0061174526543082,0.019501920991899985,0.0004937436842950005,0.0053037891057423625
0.26,1.1,0.0,0.1519799587489505,0.0056237089700132,0.019501920991899985,0.0004937436842950005,0.0012583438729384389
0.12,1.325,0.0,0.2007422708349788,0.0048045290351811,0.01950131007513442,0.0002811813321581995,0.0010645278295907667
0.12,1.3,0.0,0.1812409607598444,0.0045772295937052,0.01950131007513442,0.00026484670989009983,0.0007614026437036125
0.28,1.075,0.0,0.1422416446083733,0.0055277499045956,0.019496072828659894,0.0005278590524889996,0.0009910152215280021
0.18,1.225,0.0,0.1909651725089594,0.0055517655203367,0.019495684935158103,0.00032631530093089976,0.003009611643784771
0.18,1.2,0.0,0.1714694875738013,0.0052254502194058,0.019495684935158103,0.00032631530093089976,0.0011051529337123833
0.22,1.175,0.0,0.1812222737380538,0.0059206250551312,0.019493885815295015,0.00041290604785009996,0.0023734872037027843
0.22,1.15,0.0,0.1617283879227588,0.0055077190072811,0.019493885815295015,0.00041290604785009996,0.0013763840584412046
0.3,1.05,0.0,0.1324964134722838,0.0053724828236258,0.01949214437234309,0.0005558039013849004,0.0007076484829250385
0.16,1.225,0.0,0.1714785844654413,0.0049803373199952,0.019488799581830585,0.0002878256703078997,0.0014027636590987491
0.21,1.175,0.0,0.1812065036861891,0.0057424474777761,0.019488759753293283,0.0003764650489827999,0.0036376746748224553
0.21,1.15,0.0,0.1617177439328958,0.0053659824287933,0.019488759753293283,0.0003764650489827999,0.0022859007414853805
0.14,1.275,0.0,0.1909721485978061,0.0049759832862048,0.019484026140478478,0.0002835766670928998,0.0013594348724211835
0.14,1.25,0.0,0.1714881224573276,0.0047223381942132,0.019484026140478478,0.00026469672861660024,0.0009392822542312329
0.11,1.325,0.0,0.1909897060419163,0.0045428172936341,0.019479627823249107,0.00026171174154700043,0.0006859845062977543
0.11,1.3,0.0,0.1715100782186672,0.0043274973248158,0.019479627823249107,0.00024973226888940023,0.0004951156318302452
0.23,1.15,0.0,0.1714670026826987,0.0058020236661329,0.019478199316419115,0.0004171066634713,0.003956067296097432
0.23,1.125,0.0,0.1519888033662796,0.0053849170026616,0.019478199316419115,0.0004171066634713,0.0010605926742407457
0.11,1.5,0.0,0.7155872881683222,0.0077126171257376,0.01947356780227627,0.0006624293272092007,0.03881505171108879
0.15,1.225,0.0,0.1617553210522944,0.0047182573401419,0.019465899606104203,0.0002687775826879001,0.0009506565015293678
0.24,1.125,0.0,0.1617156738903138,0.005661626875398,0.019463875363961797,0.00041743585065460043,0.003303034617127776
0.24,1.1,0.0,0.142251798526352,0.0052441910247434,0.019463875363961797,0.00041743585065460043,0.0007769791578141616
0.13,1.275,0.0,0.1812290446477918,0.0047104208792538,0.019462347880447595,0.00026556240695100024,0.0008986884318133992
0.13,1.25,0.0,0.1617666967673442,0.0044709205392811,0.019462347880447595,0.0002514176549321002,0.0006267546631000265
0.2,1.15,0.0,0.1519986296705628,0.0051014119387285,0.019462219572581596,0.00034809388320730054,0.0007902933557559777
0.1,1.325,0.0,0.1812489288874583,0.0042974620695841,0.019459169437999607,0.00024535522404999996,0.00043998209404760846
0.1,1.3,0.0,0.1617897594494587,0.0040901764681539,0.019459169437999607,0.00023732085666189947,0.00031979515402835723
0.19,1.175,0.0,0.1714507354811862,0.0053013823055299,0.019458990926045305,0.00031908044169579996,0.0020140725504748103
0.19,1.15,0.0,0.1519917445551409,0.0049823018638341,0.019458990926045305,0.00031908044169579996,0.001281413960329214
0.26,1.075,0.0,0.1325235283240481,0.0051745017064901,0.019456430424902416,0.0004492072635231001,0.0006279706364011872
0.17,1.2,0.0,0.1714618870481574,0.0050782792554301,0.019451848071789707,0.00028925046846199967,0.0015004879210209765
0.17,1.175,0.0,0.1520100389763677,0.0047890287869681,0.019451848071789707,0.00028925046846199967,0.0009817126642077678
0.25,1.1,0.0,0.1519665505551286,0.0055026850363425,0.019451523017029876,0.0004131920002110002,0.0026646822639667667
0.25,1.075,0.0,0.1325150275380987,0.0050894930361315,0.019451523017029876,0.0004131920002110002,0.001548674226865776
0.28,1.05,0.0,0.1227902650276046,0.005052180873896,0.019451379580768702,0.0004755690306996003,0.0004581678159913949
0.3,1.025,0.0,0.1130465281726418,0.0048772091232838,0.019449885299642006,0.0004952737003419997,0.000298102837332781
0.21,1.125,0.0,0.1422706373387696,0.0050110252252644,0.019447106594126212,0.0003549572035289007,0.0006239797409591796
0.27,1.075,0.0,0.1422289437116199,0.0054249233069158,0.0194465167835198,0.00043810482504020015,0.0024740561690668184
0.27,1.05,0.0,0.1227824269281001,0.0049868184818756,0.0194465167835198,0.00043810482504020015,0.0013886321273980373
0.29,1.05,0.0,0.1324849300782115,0.0052914309169004,0.019445511502477697,0.0004561508033769004,0.002149912669403231
0.14,1.225,0.0,0.1520433793959034,0.0044676878503775,0.019444743061424213,0.00025465034383569986,0.0006420432104919938
0.12,1.275,0.0,0.1714979102622918,0.0044596854598788,0.019442111886143115,0.0002507354193750002,0.000592330312651157
0.12,1.25,0.0,0.1520557983761487,0.0042299858552369,0.019442111886143115,0.0002409346840441997,0.00041629149376021246
0.09,1.325,0.0,0.171519030790911,0.004065874697913,0.019439855044241394,0.0003328950078442996,0.0003596868936960318
0.09,1.3,0.0,0.1520791757466696,0.0038629252280457,0.019439855044241394,0.00022725124010820018,0.00020419018579165282
0.08,1.325,0.0,0.1520896252246055,0.0037329796900687,0.019439524879175996,0.0003328950078442996,0.00015982796014124556
0.18,1.175,0.0,0.1617238746216163,0.0050393874476888,0.01943601052956201,0.0002999724006476001,0.0014097228622476088
0.18,1.15,0.0,0.1422878640920543,0.0047394150470412,0.01943601052956201,0.0002999724006476001,0.0009040398154428475
0.22,1.125,0.0,0.1519790078601974,0.0052629581236329,0.019433438499827316,0.00035834615935399945,0.0019527689990037622
0.22,1.1,0.0,0.1325455693603701,0.0049046119642789,0.019433438499827316,0.00035834615935399945,0.0011779561422615714
0.16,1.175,0.0,0.1423076058956765,0.0045474188841669,0.019430480775634584,0.0002772664281153001,0.000680691856549176
0.16,1.2,0.0,0.1617380866713111,0.0048216905764115,0.019430480775634584,0.0002742716922445997,0.0010315110303680264
0.13,1.225,0.0,0.1423415692310917,0.0042258029866368,0.0194251275362525,0.00024511755264429967,0.0004316254894808358
0.24,1.075,0.0,0.1228268526156161,0.0048566922456488,0.019424945910735902,0.0003874987790945996,0.000389250312273548
0.11,1.25,0.0,0.1423544585917187,0.0039970072379457,0.0194231945947263,0.0002393873001252998,0.00027445977600437654
0.11,1.275,0.0,0.161777653186445,0.004221019732637,0.0194231945947263,0.00023866572724179965,0.0003884082915404097
0.23,1.1,0.0,0.1422429174494636,0.0051431341380772,0.0194217488862804,0.00035726716925799963,0.0016131776059560288
0.23,1.075,0.0,0.1228211685631832,0.0047858669688192,0.0194217488862804,0.00035726716925799963,0.0009538343725805642
0.07,1.325,0.0,0.1423876454214854,0.003517728962187,0.019421478540444792,0.00034043160844810004,0.00012102958977644462
0.19,1.125,0.0,0.1325703786925452,0.0046738273771504,0.019421365862595685,0.0003084744866837007,0.0008054837178124163
0.3,1.0,0.0,0.0936251661612777,0.0044398141240721,0.0194213620113641,0.00043739499921170016,0.0007149733396584201
0.26,1.05,0.0,0.1131045201315218,0.0047626066416511,0.019419008192526302,0.0004118950648389994,0.00029147164105924883
0.28,1.025,0.0,0.1033734058587795,0.0046227036693747,0.0194168591688251,0.00042947720452129936,0.00019447628262680983
0.17,1.15,0.0,0.1325948974333266,0.0045029746522971,0.01941514154304111,0.0002892534299182995,0.000634756462540853
0.15,1.175,0.0,0.1326152198383816,0.004311793113748,0.0194108931172646,0.0002737249061837005,0.00046959270725244195
0.15,1.2,0.0,0.1520261129556462,0.0045759441274192,0.0194108931172646,0.00026415101367120025,0.0007063748545740323
0.21,1.1,0.0,0.1228601720550458,0.0046715238057368,0.019410465283723796,0.0003395014195276,0.00033364852574124804
0.2,1.125,0.0,0.1422642319247475,0.0049082772113051,0.019408178498929687,0.0003140081326006997,0.0011267810805674072
0.12,1.225,0.0,0.1326488805185664,0.003989965344862,0.01940691785758228,0.00024002051037489997,0.0002881718891105667
0.1,1.25,0.0,0.1326618324452687,0.003769628005103,0.019405518549390405,0.0002434713217510003,0.00017891851016715865
0.1,1.275,0.0,0.1520673509946591,0.0039920036044551,0.019405518549390405,0.00022901612818190028,0.0002524805086776549
0.18,1.125,0.0,0.1228868866605832,0.0044432979091351,0.019400977431471095,0.00029949940290650064,0.0005728079076500192
0.22,1.075,0.0,0.113146521228936,0.0045637736986018,0.019399048131434102,0.00034083826567710054,0.0007026414042825557
0.16,1.15,0.0,0.1229114646328214,0.0042701524560516,0.019396141262855104,0.00028820683418070026,0.000443158901164753
0.28,1.0,0.0,0.0839801031214385,0.0042384179341552,0.019393302737340995,0.00038428573521950057,0.0004917535058251987
0.14,1.175,0.0,0.1229317280525089,0.0040794425298361,0.019392913916923687,0.00027578654749180025,0.0003217640481267825
0.14,1.2,0.0,0.1423246419694326,0.0043382932242506,0.019392913916923687,0.00025885069441449957,0.00048151938870755195
0.24,1.05,0.0,0.1034344101164211,0.0044931549675365,0.019392442499195,0.00036353727811230026,0.00018305343516800132
0.11,1.225,0.0,0.1229644313243159,0.0037576199378204,0.019390027267402785,0.0002393873001252998,0.00019045994361843732
0.09,1.275,0.0,0.1423661985482442,0.0037704569614085,0.019389039097351596,0.00034911537356089976,0.00021610030203078612
0.09,1.25,0.0,0.1229771594508926,0.0035455439417989,0.019389039097351596,0.0002528215573616003,0.0001147492333347655
0.08,1.275,0.0,0.1229887517814662,0.0034213415878476,0.019388839073986586,0.0003747962476866001,0.00012131496965095412
0.08,1.3,0.0,0.1423775908554528,0.0036436523689438,0.019388839073986586,0.0003455978439524999,0.00016498306903001136
0.06,1.325,0.0,0.1230078210753113,0.0031772973537389,0.01938878347565709,0.00036653637709089994,6.308787751696521e-05
0.07,1.3,0.0,0.1229988790719327,0.0032980545249913,0.019388766349552708,0.0003715202293356999,8.967552699279402e-05
0.17,1.125,0.0,0.113212355507192,0.0042137212223788,0.01938254192613459,0.0003018739217579003,0.0004047403701079588
0.15,1.15,0.0,0.1132363819581836,0.0040380682075643,0.019378837880197994,0.0002936194576249997,0.0003070876765157715
0.21,1.075,0.0,0.10348134807648,0.0043406845907526,0.0193788239785658,0.0003312217582249,0.0005147801340166236
0.13,1.175,0.0,0.1132561286842443,0.0038476099923425,0.019376427098747,0.00028415564549909983,0.00021842595293941613
0.13,1.2,0.0,0.1326325557829913,0.0041061390650739,0.019376427098747,0.0002585290727314003,0.0003261398104580371
0.1,1.225,0.0,0.1132874283053504,0.003526156683352,0.019374404139918297,0.0002434713217510003,0.00012410810251761717
0.16,1.125,0.0,0.1035455712633002,0.0039819456218709,0.0193658933695212,0.00031193534145359993,0.00028359411675882296
0.14,1.15,0.0,0.1035686133302337,0.0038036559823443,0.0193631147222752,0.0003066246749791001,0.0002106845364228116
0.12,1.175,0.0,0.1035875289949474,0.0036133360084947,0.0193613586640613,0.0003000668811677003,0.000146435987669169
0.12,1.2,0.0,0.1229488876590087,0.0038769425057792,0.0193613586640613,0.00026360649728450003,0.00021888757505583722
0.06,1.3,0.0,0.1036477707594012,0.0029265342956556,0.019360050315910107,0.0004202205926724001,4.617333582801475e-05
0.09,1.225,0.0,0.1036171366161974,0.0032927223844373,0.019360022834695206,0.00029699422416489983,7.933373731061621e-05
0.07,1.275,0.0,0.1036389196861951,0.003046545340161,0.019359959385737605,0.0004226155213898999,6.514968716997416e-05
0.15,1.125,0.0,0.093885460971878,0.0037444487499393,0.0193509209863056,0.0003314901235188998,0.00019653205029923626
0.13,1.15,0.0,0.0939072297315301,0.0035634543468434,0.019348898952714202,0.00032915863224339996,0.00014267065052542272
0.25,1.0,0.0,0.0647214464558618,0.0038093831455495,0.019348765985082603,0.0003585674633515999,0.00025807935656074754
0.11,1.175,0.0,0.0939251114938521,0.0033732258095345,0.01934766768507029,0.00032562730867249966,9.658959022917912e-05
0.11,1.2,0.0,0.1132727791789224,0.0036481021485474,0.01934766768507029,0.00027487633901290007,0.00014506270646674757
0.08,1.225,0.0,0.0939528564747968,0.0030539447732538,0.019346877903604495,0.00045562008856979983,6.872614815622846e-05
0.08,1.25,0.0,0.1132997343784013,0.0033223551292654,0.019346877903604495,0.0003921600570717999,9.668856166156203e-05
0.14,1.125,0.0,0.0842310526980422,0.0034970313073652,0.01933756063219151,0.00036364521436019984,0.0001342774403472191
