source_kind,label,source_file,n_points,mean_err_cr,max_err_cr,mean_err_ci,max_err_ci,mean_score_blumen,max_score_blumen
default_shooting,shooting_default,supersonic_shooting_vs_gep_families_a020_m120_130_families.csv,4,0.14400983931793016,0.48883925123783445,0.012359050675866965,0.046710059403699766,0.6727606596209541,2.3923498237031664
default_shooting,shooting_default,supersonic_shooting_vs_gep_families_a020_m120_130_summary.csv,4,0.14400983931793016,0.48883925123783445,0.012359050675866965,0.046710059403699766,0.6727606596209541,2.3923498237031664
candidate_family,low N=561,supersonic_local_mode_families_a020_m120_130_summary.csv,4,0.14509028821886286,0.49372853986556564,0.04707853068601667,0.05579175553229533,1.468783120416712,2.2913722704180253
candidate_family,low N=561,supersonic_shooting_vs_gep_families_a020_m120_130_families.csv,4,0.14509028821886286,0.49372853986556564,0.04707853068601667,0.05579175553229533,1.468783120416712,2.2913722704180253
candidate_family,low N=801,supersonic_local_mode_families_a020_m120_130_summary.csv,4,0.14626924174540962,0.49014448971515145,0.049360226393224245,0.058054970475797434,1.5241000526578792,2.3230832211407573
candidate_family,high N=561,supersonic_local_mode_families_a020_m120_130_summary.csv,4,0.40265996029443596,0.49372853986556564,0.04501229393190727,0.05264326039917013,2.1199157939640707,2.2913722704180253
candidate_family,high N=561,supersonic_shooting_vs_gep_families_a020_m120_130_families.csv,4,0.40265996029443596,0.49372853986556564,0.04501229393190727,0.05264326039917013,2.1199157939640707,2.2913722704180253
candidate_family,high N=801,supersonic_local_mode_families_a020_m120_130_summary.csv,4,0.3998144902916392,0.49014448971515145,0.04794337888197577,0.055790352194610635,2.1791554991575173,2.3230832211407573
