level,Mach,alpha,abs_omega_residual,distance_to_solver_isoline
0.05,0.2662444080258671,0.0583521578007115,0.0025789829406002995,0.0033760321502559164
0.05,0.2863201488240243,0.8647886492152781,0.002937932821979544,0.004923118034352591
0.05,0.2951565752757231,0.0601570920258078,0.0019004149789082145,0.002533526524559991
0.05,0.3074699915843557,0.857044780085928,0.0029565676753239498,0.005413624411373952
0.05,0.3163285644682642,0.0562445556687483,0.005377958612256359,0.007231534504988135
0.05,0.3247774283562918,0.8512313416308632,0.0025287370089265224,0.004877522367824809
0.05,0.3414093989458299,0.0618955869542749,0.001844487055220681,0.0025181213995550144
0.05,0.3459272711166231,0.8434874725015132,0.0023610120792666583,0.004513501502189499
0.05,0.3568343889799353,0.0637521961878606,0.0009353041843671653,0.0012957742754959173
0.05,0.3709305930814546,0.8357288390840235,0.0005631372630225048,0.0012130018308349614
0.05,0.3799220445586216,0.0579166113005862,0.005850544966778462,0.008184338441612156
0.05,0.3824688842627453,0.8318532134473136,0.00018111516024538893,0.00011812172497957216
0.05,0.3959228418301811,0.8260545392803886,0.0003860431254957414,0.000509088937682924
0.05,0.3991894405811225,0.057842789859887,0.00645758820351746,0.009141954414475118
0.05,0.4132302786021172,0.8202411008253236,0.0014309806336890094,0.002505774271404837
0.05,0.4165854630818975,0.0673546824939834,0.00030188458746636254,0.00043810045891718433
0.05,0.4319883066837933,0.0653799589552788,0.002218135447168486,0.003230790596935978
0.05,0.4324312353279886,0.8086732810677533,0.00019194357879641355,0.0008598194210927341
0.05,0.4458741196793196,0.8009589405146831,0.00014033742303994068,0.00039553992463748613
0.05,0.4589848075475041,0.0691079417105902,0.0006467931203606864,0.001005278905648105
0.05,0.465086149621296,0.7913067871432578,0.00046341953648262185,0.0009426822295430658
0.05,0.4821278292067148,0.0728506887540416,0.000979659463908246,0.0014486185466321417
0.05,0.4842871063471675,0.7797389673856874,0.0004852350971451744,0.0008986582820771995
0.05,0.4958253975284582,0.7758633417489775,0.0021500692146115483,0.0037875096435241217
0.05,0.4994574124108606,0.0708685830712669,0.0010270436170773112,0.0015955385825277442
0.05,0.5111728750498294,0.764310286279547,0.0018266748261141288,0.0028645943708321265
0.05,0.5187358816494664,0.072710428016713,0.0006276196001852585,0.0010405908377200247
0.05,0.5342273109802012,0.7527277022338368,0.003778269555107315,0.006251151584407787
0.05,0.5457213092970722,0.0745227443858793,0.0006184282783642664,0.001027937518779019
0.05,0.5514904548877176,0.739251598234191,0.002860376256056313,0.004815294392411389
0.05,0.5706471187491695,0.72002111293204,0.00026671145578607836,0.0004758005281485272
0.05,0.5707799973424281,0.0763424428991155,0.0006015468433748852,0.0010252650685887493
0.05,0.5879324090888959,0.7103763417046847,0.0026355837179827674,0.004379975258363165
0.05,0.591985206183284,0.0781769057004915,0.00048129972786929015,0.0008943501024043441
0.05,0.5994374806218719,0.700753716909539,0.0028123706266072676,0.004544262848046066
0.05,0.6051623333480977,0.6911532385466035,0.0008733787682208005,0.0009686632971975294
0.05,0.6186052176994288,0.6834388979935331,0.002340734045830406,0.0038426772720005133
0.05,0.6189595606147849,0.0780735556835126,0.0018238583822552668,0.0031568976464699827
0.05,0.6339194755724853,0.666138843365667,0.0005128647905759606,0.0008757027819342847
0.05,0.6473402134916064,0.6545931700403064,0.0009966732347653426,0.0017030268939397673
0.05,0.6478717278646411,0.0798784899086089,0.0022140743195096235,0.003983369001395484
0.05,0.6607498781946228,0.6411318303288006,0.0012391289699933625,0.0018498017476127886
0.05,0.6691101563538114,0.0874599518684204,0.0009042427633276645,0.0014878216069686972
0.05,0.6741595428976392,0.6276704906172949,0.001599966663074076,0.0022484013323130336
0.05,0.6875802808167606,0.6161248172919341,0.0024650369686331844,0.003978212639725083
0.05,0.6941799176152722,0.0911953167678019,0.001317828561284963,0.002757150109319844
0.05,0.6990410594853169,0.5988395269522079,0.00021102041985422704,0.0003262342584749182
0.05,0.7067147982460026,0.5930629992174926,0.0013351776700221973,0.0023104592702579163
0.05,0.717311866058378,0.0930223974251078,0.0005714482013423408,0.0014058068258696545
0.05,0.7181977233467689,0.5796090416500568,0.0013846343478744402,0.0023895478938959426
0.05,0.72776498206139,0.568078132612836,0.0019893105771666836,0.002732074503534636
0.05,0.7385281481153386,0.0967725266126293,0.0005284447363119033,0.0011562253208796643
0.05,0.7411635735483014,0.552701126515185,0.0027778382838038393,0.003690763259391926
0.05,0.7526354254329628,0.5373315025616039,0.0024255059198216022,0.0031434921862322942
0.05,0.7660118704876645,0.5181231636916626,0.001185236817616897,0.0017064234302743557
0.05,0.7674624617974045,0.1024087936100157,0.00045544897510394616,0.0013287182047820015
0.05,0.777472649156221,0.5008378733519363,0.001285709701568917,0.001439087812112761
0.05,0.7870177614386322,0.4854756315424251,0.0017873120901488598,0.0016292351406819216
0.05,0.7906497763210347,0.113814206198048,0.0022015855140742682,0.006242166667647896
0.05,0.8004163529255437,0.470098625444774,0.0037406171337225347,0.005106045724999544
0.05,0.8060747663551402,0.1156708154316339,0.001448169247449553,0.0038617333138073746
0.05,0.8137927979802453,0.4508902865748326,0.003945264002449246,0.0065762286066166865
0.05,0.8233157638304469,0.4316967119930311,0.002665668742174429,0.004922357617687632
0.05,0.8253864552420607,0.1232596595355153,0.001884448506006428,0.005950081367252477
0.05,0.8328165832484387,0.4086718046389391,0.0010046662189055408,0.0014179612672812355
0.05,0.8404349559286,0.393316944973498,0.0001444305518856076,0.00023867258217510087
0.05,0.8466691765956504,0.1385037870399077,0.0037575096002105055,0.012200991295960592
0.05,0.8499468485626966,0.3722077040055512,5.345639599890761e-06,1.422459255207777e-05
0.05,0.8575541480267528,0.3549371779539648,0.0007728303813043028,0.00039511259618257253
0.05,0.8670549674447448,0.3319122705998729,0.000691862184583017,0.0015348885912560455
0.05,0.8698564911192808,0.1499091996279398,0.003652674470047121,0.011453536542058456
0.05,0.8765779332949462,0.3127186960180713,0.00041435266285325123,0.0010326611916750743
0.05,0.889954378349648,0.2935103571481299,0.0015643720243855574,0.0032069916001553358
0.05,0.8950148381095806,0.1689698956164826,0.0027838239776562385,0.01655396492971514
0.05,0.8955906453470346,0.2685845476960327,0.00028219687209084243,0.0014944818639758396
0.05,0.9089670904017364,0.2493762088260913,0.0013985219110722383,0.003176138207214202
0.05,0.9104841210081058,0.1784891703946493,0.0004820467820192062,0.0014453422024484155
0.05,0.914614430615228,0.2263660657601391,0.0018672422987359577,0.002645657321356303
0.05,0.9164304380564292,0.2072020197546175,0.0024798651544791286,0.004477398536769303
0.1,-0.0010519555299641,0.8160812626419216,,0.001053938586102734
0.1,0.0046064578996324,0.1283201192954481,0.00039163944383929783,0.0006309907526147276
0.1,0.0066550028790362,0.8160517340656419,0.00014518498409975267,0.0003124867563369325
0.1,0.0161668955131328,0.1282758264310286,0.00028555661226924156,0.00045995427391886534
0.1,0.0162887008902865,0.8160148233452924,0.00031473791820929575,0.0006772022034068173
0.1,0.0297758781060371,0.8159631483368028,0.0005520872583310577,0.0011878038293043904
0.1,0.041203437126279,0.1262641921719742,0.001129693194475992,0.0018260546052981188
0.1,0.0432519821056827,0.8139958069421682,9.929408792563876e-05,0.00021605733014824283
0.1,0.0586548257075785,0.8120210834034637,0.0007180312179165538,0.001546975400186921
0.1,0.06817779155778,0.1261608421549953,0.0013747081717261633,0.002225139722255242
0.1,0.0682885237188288,0.8119841726831141,0.0005493230200062926,0.0011822599531171466
0.1,0.0836913673207246,0.8100094491444094,0.0006232597728912659,0.001338159662859884
0.1,0.0855295211941356,0.1280100692445114,0.0005562818931484359,0.0009084978230757201
0.1,0.1010209505248704,0.808027343461635,0.0005207985164617096,0.0011225222859880379
0.1,0.1047969172166364,0.1279362478038122,0.000988224744403271,0.001618368098920165
0.1,0.1145081277406209,0.8079756684531455,0.00025201024796341065,0.0005243851909789659
0.1,0.1259910528413872,0.1278550442190429,0.0014629539382844114,0.002399225402349252
0.1,0.1318377109447668,0.8059935627703709,0.0003507019803214301,0.0007400225678507016
0.1,0.1433870753421623,0.8040336035198062,0.00024774351187235866,0.0005119124104024721
0.1,0.1549032200912433,0.1296599784441392,0.0011297839329183212,0.0018765948115695987
0.1,0.1568521061257031,0.8001505957390265,0.00025541202167986277,0.0005623861799413781
0.1,0.1703392833414536,0.8000989207305369,0.0010340532201053854,0.0021196700851781325
0.1,0.1761195021482039,0.1334101076316605,0.0004359262703771405,0.0007007030749060718
0.1,0.1876467201133898,0.7942854822754719,1.639581534186585e-05,6.650414286347e-05
0.1,0.1991960845107853,0.7923255230249073,0.00017929282418104042,0.0003542237995074222
0.1,0.2088740753864553,0.1332846111824719,0.000730089800681899,0.0012265015048821166
0.1,0.2107454489081808,0.7903655637743425,0.0004016698275027125,0.0008875507195776762
0.1,0.2184302608849714,0.7865047024257725,0.00011042141457698329,0.00030658788343818777
0.1,0.2299796252823669,0.7845447431752077,0.0006844846191952636,0.001538515889146776
0.1,0.230079284227311,0.1351190739838479,0.0005789478946095217,0.0010161009036287597
0.1,0.2492138016565531,0.7787239225760729,0.0009711201869044839,0.002189481058715876
0.1,0.2532112326704168,0.1369461546411539,0.0005538091747203516,0.0009900033173038743
0.1,0.2626788324400939,0.774840914795293,0.0012350795702500694,0.0028269722612696154
0.1,0.2725007751251273,0.1407036659727449,0.0007393744556916382,0.0012589434951438792
0.1,0.2761438632236346,0.7709579070145132,0.001488029130469401,0.003464463463823337
0.1,0.3052664215794836,0.1424938359097016,1.9107284617500553e-05,0.00010280720967756954
0.1,0.3187757452274438,0.1462734936735024,0.0013357117747140324,0.0022890769212546833
0.1,0.3242348407671525,0.7573636887097488,0.004162555517581837,0.009173374387681302
0.1,0.3322739956592994,0.1481374850511582,0.0015881602343771062,0.0027762682873551086
0.1,0.34961465207955,0.1480710457545287,0.0005297219229823263,0.0009537664889857412
0.1,0.3688931213181556,0.1499128906999748,0.00022816328717838175,0.0003238928132114051
0.1,0.3741528989679763,0.7265210907856077,0.0008761391252244816,0.0018191953064533313
0.1,0.386266997386721,0.1555934505617809,0.0020864396104562644,0.0037372719342222724
0.1,0.3933649289099525,0.7168689374141826,0.0010556595740592312,0.0025541206229271647
0.1,0.4087345528635336,0.7091472147170423,0.001559980857029894,0.0037747743883931573
0.1,0.4093989458298268,0.1574205312190871,0.0014114557061182392,0.0025928253736698416
0.1,0.4240931036010099,0.699509825633757,0.0015160069469603715,0.0034828605103447304
0.1,0.4306041546706827,0.1592549940204632,0.0007598258301472066,0.0014289830927908217
0.1,0.4356092483500908,0.6918028672247567,0.0016225975155359923,0.0034657832831249467
0.1,0.4451875802808167,0.6821876245736811,0.0005338412212449462,0.0007857133915386331
0.1,0.4479669575231431,0.1630198874961242,0.0008342439512324246,0.0022160610585148866
0.1,0.4605461310182929,0.6725502354903957,0.0007702036623083719,0.00129611152902606
0.1,0.4691943127962086,0.1686856830697906,0.0010909012281478392,0.0028809210265732786
0.1,0.4797470877441644,0.6609824157328253,0.0011322827099573551,0.002333985031220913
0.1,0.4846414492625238,0.1743736250756669,0.001757840394216545,0.004888272602507855
0.1,0.4912632324932453,0.6532754573238251,0.0010667277730863622,0.002316907804001129
0.1,0.5039420649333393,0.1800468027934032,0.0018877707354384987,0.0050510480733806625
0.1,0.5046728971962617,0.6398141176123192,0.0006247065519932177,0.0010459797214358746
0.1,0.5199982282854233,0.6244297293705984,0.0002805277129679373,0.00015735453676590948
0.1,0.5276719670461089,0.6186532016358831,0.0006221837816577508,0.0006734818697854243
0.1,0.5289896797625903,0.1799508349204942,0.0005815365503867992,0.0022102357535491524
0.1,0.5372613721929397,0.6109536253709527,0.0008621695816684177,0.0013539014940614927
0.1,0.5444257430128007,0.1837231105402252,0.0008825290461045715,0.003014021449811033
0.1,0.5468286309075608,0.5994227163337319,0.00011955556081293117,0.0008306859529668822
0.1,0.5564291092704966,0.5936388064549467,0.0006002741152075358,0.0012822372069614904
0.1,0.5656863179341808,0.1951359052723271,0.00047782664030859845,0.001193299624599926
0.1,0.5660074412012225,0.5840235638038711,0.00035975702853391356,0.0008115338073400217
0.1,0.5774903663019887,0.5705696062364352,0.00036537553441606807,0.0003832813473313265
0.1,0.5830712672188509,0.2027321315202784,0.0007693802078433953,0.001643537949844275
0.1,0.5870797714488196,0.5628700299715047,0.001383520182662773,0.002722769322781641
0.1,0.5946427780484563,0.2046035050420042,4.656070848763072e-05,0.0010045155681211457
0.1,0.5966359569473357,0.5494234545481389,0.0009527090196585764,0.0013219746919508704
0.1,0.608118882048102,0.535969496980703,0.0009422360392093015,0.0013864863512183198
0.1,0.6081853213447314,0.2141301619642407,0.001059579661923743,0.002686977184281258
0.1,0.6178522390042965,0.2198402504023267,0.0014588840984436358,0.004312942041210379
0.1,0.6196350267971831,0.5282625385717027,0.002234459610946371,0.005191280616766926
0.1,0.6234331399211588,0.5186694423528369,0.0008735926718580339,0.001888088853161738
0.1,0.6291579926473845,0.5090689639899011,7.704199036348558e-05,0.00024488753054937413
0.1,0.6371750011073216,0.2293447608923534,0.0014702344837875803,0.004739327876140959
0.1,0.6387363245781104,0.4994537213388255,0.0014445561350081432,0.0035428469248210853
0.1,0.6468419187668867,0.2350548493304393,0.0009370081960317356,0.004294463544764913
0.1,0.6483035832927315,0.4879228123016047,0.0024051600984467264,0.005875359478021307
0.1,0.6597532887451831,0.4687218555757333,0.002401624301218111,0.005907090782673939
0.1,0.660362315630952,0.2407501734803855,0.00033478307133617824,0.0032965082052421025
0.1,0.6673827346414494,0.4552826622964372,0.0021319588339537565,0.005598806443015368
0.1,0.6750232537538203,0.4437591354032864,0.0021058049675597434,0.006278837731637927
0.1,0.6758537449616867,0.2541007810308424,0.0010877250203239763,0.00798263179792063
0.1,0.6807148868317314,0.428411657881915,0.001820002097637441,0.005774170720016645
0.1,0.6875249147362359,0.2732131520278749,0.0007995979637552553,0.0061914918106816775
0.1,0.6883443327279974,0.414972464602619,0.0024840201783967175,0.007956218716715894
0.1,0.6933715728396156,0.2846850039125361,0.0005510557499917024,0.00417892546301022
0.1,0.6959627054081587,0.3996176049371778,0.002815669002142432,0.009426911287116034
0.1,0.6973136377729547,0.299995570713558,0.00038086379268137405,0.001630770851646368
0.1,0.7015436063250211,0.3651134635543547,0.0009674217157430581,0.0039331088351434035
0.1,0.7016211188377552,0.3785231282573709,0.001970375967291063,0.006973153583420099
0.1,0.7051424015591088,0.3210383723848753,0.0014653820032538567,0.00636446417319105
0.1,0.7052863533684723,0.3459420354047628,0.0017678012732598308,0.007167289980311065
0.15,0.0001328785932586,0.6877242326261239,0.0007115895802203009,0.0022896321125402018
0.15,0.0135979093767994,0.683841224845344,0.00025225890477362234,0.0008131750928060391
0.15,0.0148048899322319,0.2259821942685033,0.00026297840535197126,0.0005839836525306283
0.15,0.0366966381715905,0.6799213063442147,0.00105718097992194,0.0033992203088670735
0.15,0.0417903175798379,0.2277945106376696,0.00027687598342282516,0.0006127012695833786
0.15,0.048257075785091,0.6798770134797951,0.0008647302269818025,0.0027791059217250028
0.15,0.0610687868184435,0.2296363555831154,0.0009066752795556521,0.002014595113872642
0.15,0.0732936173982371,0.6778653792207407,0.000926654460424281,0.0029382162594358647
0.15,0.0861385480799043,0.2333717204824968,0.0015012238131510147,0.004433753449193005
0.15,0.0983190857952783,0.6739380785755413,0.0008136519550059063,0.002593042960196522
0.15,0.10541701731851,0.2352135654279429,0.0014584564950908263,0.004819042551903139
0.15,0.1194910749878194,0.6700255422184819,0.0009090381569745731,0.0028825569886243557
0.15,0.1401204765912211,0.2389120196069745,0.0014799850532854764,0.0048879629503013906
0.15,0.1425787305665057,0.6641899573312071,0.0014226505294151759,0.004371385030752768
0.15,0.1555454666253266,0.2407686288405603,0.001243594206719767,0.004073466118806766
0.15,0.1598972405545466,0.6602921852622875,0.0011232650022684476,0.003486312542787839
0.15,0.1786995615006422,0.2464270422701567,0.0017180911619664452,0.005679857068470536
0.15,0.1810581565309829,0.6544639825190828,0.0011068022222344431,0.0034315506459827107
0.15,0.2041347388935642,0.6467127312456629,0.0012793430478234835,0.004716238074394297
0.15,0.2095384683527484,0.2482245943511832,0.0006373058880083382,0.0021654392742107426
0.15,0.2307768968419188,0.2558060563109948,0.0013149929941677074,0.0043003781528082865
0.15,0.234907206449041,0.6370162850098182,4.331405286225887e-05,0.00039231138197199256
0.15,0.2481507729104841,0.2614866161728011,0.0016715131937923844,0.005540834153015
0.15,0.2637418611861629,0.6254115545318982,0.000638586019000964,0.002183151565575892
0.15,0.2674624617974044,0.2690754602766827,0.002381465665568794,0.008155316149178008
0.15,0.2829538911281393,0.615759401160473,0.0006844485417583368,0.002350799916127946
0.15,0.2906387031049298,0.2785652064785695,0.0030725603910744526,0.010393803001887221
0.15,0.3021880675023254,0.6099385805613382,0.002183440082070498,0.007335514440581893
0.15,0.3234375692076007,0.2861023755739615,0.00198482477808426,0.006691333509690385
0.15,0.3329383886255924,0.596410801553203,0.0034535296464336673,0.011693513642059906
0.15,0.344675997696771,0.2936838375337732,0.0019244160198991778,0.006843595886436737
0.15,0.3501793861008991,0.579103364781267,0.0017333299591551499,0.007792444301572687
0.15,0.3659033529698365,0.2993496331074395,0.0010164196486202592,0.0035501683813631735
0.15,0.3731784559507464,0.5579424488048308,0.0022802497286678602,0.008745586518956067
0.15,0.3736656774593613,0.3088984364618858,0.0014534174889218598,0.008005000356299277
0.15,0.3846392346193028,0.5406571584651045,0.0013142319130952096,0.004669712512420209
0.15,0.3949151791646367,0.3183955648078427,0.00012149648042225625,1.1052136278389378e-05
0.15,0.3960889400717545,0.521456201739233,7.0627846808613e-05,0.0007657420881765828
0.15,0.3988350976657661,0.3298747988365739,0.0010913885706987647,0.005513678258531513
0.15,0.4113367586481817,0.4926621487944957,0.0010130125689992997,0.005570413598807476
0.15,0.4123554945298312,0.33557012298652,0.00010047135243171357,0.0001781891841519408
0.15,0.4182464454976303,0.3547046404157622,0.001673077298856851,0.008685499361462075
0.15,0.4208707977144883,0.4753842405988393,0.000938567559079978,0.004801215506183947
0.15,0.4318111352261151,0.368062630110289,0.0012114927695900668,0.006090079058684622
0.15,0.4322983567347301,0.4523519511006776,0.0008749116954545888,0.004651339134427639
0.15,0.441577711830624,0.3910137160236818,3.869505785444871e-05,0.0001704601756137336
0.15,0.4418213225849315,0.4331583765188761,0.000258106635572547,0.0014458605521930226
0.15,0.4435930371617131,0.4063316649687734,0.00020328190683563396,0.001291511874046242
0.175,0.0014616645258448,0.5842708656302136,0.0009303816411383448,0.004077028897546644
0.175,0.0114829251007662,0.3179489450916124,0.0010900911626644805,0.00617193517566708
0.175,0.0168645081277406,0.582296142091509,0.0011224995667571125,0.004918031867625282
0.175,0.0249701023165168,0.3178972700831229,0.0009131456933020587,0.005173412417676153
0.175,0.0380364973202817,0.5783836057344495,0.001517950189413475,0.007268992176862353
0.175,0.0500287903618727,0.3197169685963591,0.0009202750696908624,0.005229174088458762
0.175,0.0577468219869778,0.3216031064062244,0.001154306293553481,0.0065687507338008004
0.175,0.0688421845240732,0.5744341586570403,0.0015573884925767223,0.008933668545018827
0.175,0.086171767728219,0.5724520529742658,0.0010202577340437113,0.006860289156482105
0.175,0.088585728839084,0.3234006584872509,0.0006208564909736258,0.003420555136420419
0.175,0.1035013509323648,0.5704699472914914,0.0004478891851752431,0.0030532913333425364
0.175,0.1155822297027948,0.3271286412425624,0.00025367699886100215,0.0013564558015724411
0.175,0.1189041945342605,0.5684952237527866,2.8501458277846448e-05,0.00012920803614685863
0.175,0.1387473977942153,0.3347027210583041,0.0006754787567107567,0.0038615569204955686
0.175,0.1419807768968419,0.5607439724793668,0.00011863698876157791,0.0006940600321831689
0.175,0.1631084732249634,0.5491687705777265,0.0001640377335438703,0.0007222384506906849
0.175,0.1657881915223457,0.3460933693581963,0.0009374736738664291,0.004973245807999835
0.175,0.1822762103025202,0.5318539516617206,0.0008201137553473514,0.005223758285317117
0.175,0.1957080214377463,0.5222239447225051,0.0011722279437177963,0.007196364391150652
0.175,0.1966935376710812,0.3593849197560937,0.0011694735453511296,0.006472280049402895
0.175,0.2129268724808433,0.5010851751782787,0.002018622421269628,0.01565598241344794
0.175,0.2218408114452762,0.3765299493584916,0.0012880536298565115,0.010908962623919476
0.175,0.2263365371838597,0.4876238354667729,0.0013240155492325323,0.01161452799306824
0.175,0.2412078664127209,0.3936971253930991,0.0003105701748075673,0.0023551681126748438
0.175,0.2455042742614164,0.4703090165507669,0.00029502042611101453,0.003168359288270531
0.175,0.2529897683483191,0.4319661602515834,0.0009157039287474023,0.008124823737409938
0.175,0.253100500509368,0.4511228241130353,0.0006206305418624269,0.005762444947332144
0.175,0.2547836293573105,0.4089707814737712,0.0002815481790049701,0.0033580140523502213
