epoch,loss,loss_pde,loss_bc,loss_bc_kappa,loss_bc_q,loss_norm,loss_integral_norm,loss_phase,loss_peak_slope,loss_peak_curvature,loss_loc_center,loss_loc_spread,loss_first_order_v_energy,loss_first_order_amp_cap,loss_riccati_anchor,loss_q_supervision,loss_riccati_center_kappa,loss_riccati_center_peak,loss_riccati_boundary_band_kappa,loss_riccati_boundary_band_q,loss_riccati_shooting_match,loss_ci_stability_outside,loss_ci_neutrality,loss_ci_low_alpha_zero,loss_ci_smoothness,loss_ci_supervision,stage_w_ci_supervision,stage_neutral_fraction,ci_supervision_neutral_fraction,stage2_started,mapping_scale,ci_mid,audit_ci_mae,audit_ci_max_abs,audit_ci_mean_rel,audit_ci_max_rel,audit_p_rel_l2_mean,audit_p_rel_l2_max,audit_env_rel_mean,audit_env_rel_max,audit_phase_rel_mean,audit_phase_rel_max,audit_peak_shift_mean,audit_peak_shift_max,audit_env_rel_weighted_mean,audit_phase_rel_weighted_mean,audit_peak_shift_weighted_mean,audit_checkpoint_metric,n_focus_alphas,focus_alpha_min,focus_alpha_max
1,3.196721315383911,0.002642324659973383,0.03239935636520386,0.0,0.0,0.5682678818702698,0.9626530408859253,0.021793881431221962,0.0013681931886821985,0.0008245697245001793,0.09286226332187653,1.354868769645691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002600893611088395,2.0,0.0,0.0,0,3.0000009536743164,0.24646548926830292,0.02086862714642096,0.02086862714642096,0.07806196472666868,0.07806196472666868,6.880021710723002,6.880021710723002,6.876846636920051,6.876846636920051,0.06032818627251103,0.06032818627251103,74.24251556396484,74.24251556396484,6.876846636920051,0.06032818627251103,74.24251556396484,25.571982756779622,1,0.5,0.5
2,5.128451824188232,0.01065639965236187,0.322470486164093,0.0,0.0,0.2310442477464676,0.5381301641464233,0.11734814196825027,0.05316314101219177,0.011926546692848206,0.004427563864737749,6.415571689605713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000435499066952616,2.0,0.0,0.0,0,3.0000009536743164,0.2772296965122223,,,,,,,,,,,,,,,,5.128451824188232,0,,
3,3.1961984634399414,0.010941850021481514,0.12190236151218414,0.0,0.0,0.23248694837093353,0.8012444376945496,0.0037045031785964966,0.0008935141377151012,0.0013567038113251328,0.007823331281542778,7.551040172576904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.79221731540747e-05,2.0,0.0,0.0,0,3.0000009536743164,0.29699888825416565,,,,,,,,,,,,,,,,3.1961984634399414,0,,
4,2.857893943786621,0.0013846795773133636,0.0317598432302475,0.0,0.0,0.39421096444129944,0.9355294108390808,0.0186939500272274,6.789886538172141e-05,0.0,0.0038029002025723457,4.214345455169678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008800012292340398,2.0,0.0,0.0,0,3.0000009536743164,0.2983350157737732,,,,,,,,,,,,,,,,2.857893943786621,0,,
5,3.3971476554870605,0.003873607376590371,0.052290525287389755,0.0,0.0,0.5654913783073425,0.9409884214401245,0.03455817699432373,0.003830340690910816,0.002296325983479619,0.5317262411117554,14.724485397338867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009610565612092614,2.0,0.0,0.0,0,3.0000009536743164,0.28913140296936035,,,,,,,,,,,,,,,,3.3971476554870605,0,,
6,3.464693546295166,0.006968188099563122,0.050882354378700256,0.0,0.0,0.622434139251709,0.9531757831573486,0.026987209916114807,0.002225818345323205,0.003459125990048051,1.0635626316070557,47.07663345336914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004751222732011229,2.0,0.0,0.0,0,3.0000009536743164,0.27589648962020874,,,,,,,,,,,,,,,,3.464693546295166,0,,
7,3.0114781856536865,0.0036517411936074495,0.016488395631313324,0.0,0.0,0.5602750778198242,0.989939272403717,0.005626194644719362,0.00014559108240064234,0.0006448162021115422,0.29074880480766296,12.774177551269531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.331496453844011e-05,2.0,0.0,0.0,0,3.0000009536743164,0.2628806531429291,,,,,,,,,,,,,,,,3.0114781856536865,0,,
8,2.6993188858032227,0.0004658701946027577,0.0025672572664916515,0.0,0.0,0.4544121026992798,0.9952253103256226,0.00026803891523741186,1.1382593356756843e-06,2.919735493378539e-07,0.09682165831327438,6.6982293128967285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.983321999432519e-05,2.0,0.0,0.0,0,3.0000009536743164,0.2528991997241974,,,,,,,,,,,,,,,,2.6993188858032227,0,,
9,2.7245569229125977,0.0025122370570898056,0.02811656892299652,0.0,0.0,0.3571890592575073,0.9479623436927795,0.002188477199524641,1.218166380567709e-05,1.4578441550838761e-05,0.021106630563735962,16.54509735107422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020836644398514181,2.0,0.0,0.0,0,3.0000009536743164,0.24731121957302094,,,,,,,,,,,,,,,,2.7245569229125977,0,,
10,2.9077329635620117,0.006048301234841347,0.06974215805530548,0.0,0.0,0.2867543697357178,0.8795199990272522,0.0035724141635000706,0.0002573233505245298,0.000232018152019009,0.004470775369554758,2.225372552871704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004009158874396235,2.0,0.0,0.0,0,3.0000009536743164,0.24619024991989136,,,,,,,,,,,,,,,,2.9077329635620117,0,,
