epoch,loss,loss_pde,loss_bc,loss_bc_kappa,loss_bc_q,loss_norm,loss_integral_norm,loss_phase,loss_peak_slope,loss_peak_curvature,loss_loc_center,loss_loc_spread,loss_riccati_anchor,loss_q_supervision,loss_riccati_center_kappa,loss_riccati_center_peak,loss_riccati_boundary_band_kappa,loss_riccati_boundary_band_q,loss_riccati_shooting_match,loss_ci_stability_outside,loss_ci_neutrality,loss_ci_low_alpha_zero,loss_ci_smoothness,loss_ci_supervision,stage_w_ci_supervision,stage_neutral_fraction,ci_supervision_neutral_fraction,stage2_started,mapping_scale,ci_mid,audit_ci_mae,audit_ci_max_abs,audit_ci_mean_rel,audit_ci_max_rel,audit_p_rel_l2_mean,audit_p_rel_l2_max,audit_env_rel_mean,audit_env_rel_max,audit_phase_rel_mean,audit_phase_rel_max,audit_peak_shift_mean,audit_peak_shift_max,audit_env_rel_weighted_mean,audit_phase_rel_weighted_mean,audit_peak_shift_weighted_mean,audit_checkpoint_metric,n_focus_alphas,focus_alpha_min,focus_alpha_max
11,1.5319404602050781,0.16034460067749023,1.3626257181167603,0.0943586602807045,0.020951956510543823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017940336838364601,5.0,0.2,0.2,0,3.0000009536743164,0.24223507940769196,,,,,,,,,,,,,,,,1.5319404602050781,0,,
12,1.3945268392562866,0.13734570145606995,1.246239185333252,0.09348341077566147,0.015570251271128654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021884054876863956,5.0,0.2,0.2,0,3.0000009536743164,0.24641138315200806,,,,,,,,,,,,,,,,1.3945268392562866,0,,
13,1.1846379041671753,0.1155979111790657,1.0599546432495117,0.09502178430557251,0.005486843176186085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018170602852478623,5.0,0.2,0.2,0,3.0000009536743164,0.25054866075515747,,,,,,,,,,,,,,,,1.1846379041671753,0,,
14,1.0094600915908813,0.21696148812770844,0.7828004360198975,0.07626080513000488,0.0010096179321408272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001939636655151844,5.0,0.2,0.2,0,3.0000009536743164,0.2544330954551697,,,,,,,,,,,,,,,,1.0094600915908813,0,,
15,0.8460647463798523,0.21659991145133972,0.6098619103431702,0.057377032935619354,0.0018045781180262566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003920590039342642,5.0,0.2,0.2,0,3.0000009536743164,0.25733035802841187,,,,,,,,,,,,,,,,0.8460647463798523,0,,
16,0.6770575642585754,0.16111597418785095,0.5095429420471191,0.04452991485595703,0.003212190233170986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012797215022146702,5.0,0.2,0.2,0,3.0000009536743164,0.26019880175590515,,,,,,,,,,,,,,,,0.6770575642585754,0,,
17,0.6324710845947266,0.11249001324176788,0.4875836968421936,0.038963694125413895,0.00489733787253499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006479480303823948,5.0,0.2,0.2,0,3.0000009536743164,0.2618579566478729,,,,,,,,,,,,,,,,0.6324710845947266,0,,
18,0.6273027658462524,0.11603322625160217,0.504193127155304,0.03875258192420006,0.005833365488797426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014152727089822292,5.0,0.2,0.2,0,3.0000009536743164,0.2631462514400482,,,,,,,,,,,,,,,,0.6273027658462524,0,,
19,0.6001111268997192,0.09680681675672531,0.4041382670402527,0.030208783224225044,0.0051025208085775375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019833210855722427,5.0,0.2,0.2,0,3.0000009536743164,0.26153913140296936,,,,,,,,,,,,,,,,0.6001111268997192,0,,
20,0.766000509262085,0.0830903947353363,0.620721697807312,0.05779153108596802,0.0021403185091912746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011879104567924514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012413915246725082,5.0,0.2,0.2,0,3.0000009536743164,0.25879839062690735,,,,,,,,,,,,,,,,0.766000509262085,0,,
21,0.6768516302108765,0.10894253849983215,0.5622629523277283,0.054309725761413574,0.0009582833736203611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011292219860479236,5.0,0.2,0.2,0,3.0000009536743164,0.25639358162879944,,,,,,,,,,,,,,,,0.6768516302108765,0,,
22,0.8433246612548828,0.1310451626777649,0.6979243755340576,0.06711912155151367,0.0013366583734750748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028710204642266035,5.0,0.2,0.2,0,3.0000009536743164,0.2539643943309784,,,,,,,,,,,,,,,,0.8433246612548828,0,,
23,0.6662948727607727,0.15873464941978455,0.49253255128860474,0.0463646799325943,0.0014442879473790526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030055376701056957,5.0,0.2,0.2,0,3.0000009536743164,0.2516462504863739,,,,,,,,,,,,,,,,0.6662948727607727,0,,
24,0.5125449299812317,0.12970058619976044,0.37744730710983276,0.03505133464932442,0.001346697797998786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010794049594551325,5.0,0.2,0.2,0,3.0000009536743164,0.24959267675876617,,,,,,,,,,,,,,,,0.5125449299812317,0,,
25,0.4569150507450104,0.09902526438236237,0.34870263934135437,0.03066898323595524,0.0021006411407142878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018374257488176227,5.0,0.2,0.2,0,3.0000009536743164,0.2478829175233841,,,,,,,,,,,,,,,,0.4569150507450104,0,,
26,0.5359829664230347,0.09614340960979462,0.4309154450893402,0.03667907044291496,0.0032062362879514694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017848253482952714,5.0,0.2,0.2,0,3.0000009536743164,0.2464732527732849,,,,,,,,,,,,,,,,0.5359829664230347,0,,
27,0.5637162923812866,0.09545157104730606,0.4580037295818329,0.039919789880514145,0.0029402910731732845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002052200259640813,5.0,0.2,0.2,0,3.0000009536743164,0.24531590938568115,,,,,,,,,,,,,,,,0.5637162923812866,0,,
28,0.49537143111228943,0.1063556969165802,0.3820805251598358,0.03412937372922897,0.0020393389277160168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013870404800400138,5.0,0.2,0.2,0,3.0000009536743164,0.24441808462142944,,,,,,,,,,,,,,,,0.49537143111228943,0,,
29,0.5087476968765259,0.11314107477664948,0.3824416995048523,0.035169631242752075,0.0015372697962448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002632986521348357,5.0,0.2,0.2,0,3.0000009536743164,0.24391555786132812,,,,,,,,,,,,,,,,0.5087476968765259,0,,
30,0.5133150219917297,0.12237808108329773,0.37547677755355835,0.03492327779531479,0.001312199980020523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003092037048190832,5.0,0.2,0.2,0,3.0000009536743164,0.24366748332977295,,,,,,,,,,,,,,,,0.5133150219917297,0,,
31,0.5437521934509277,0.12734469771385193,0.4061267673969269,0.03825107961893082,0.0011807994451373816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020561430137604475,5.0,0.2,0.2,0,3.0000009536743164,0.24357998371124268,,,,,,,,,,,,,,,,0.5437521934509277,0,,
32,0.46457573771476746,0.10719763487577438,0.3416423201560974,0.031761959195137024,0.0012011356884613633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003147156909108162,5.0,0.2,0.2,0,3.0000009536743164,0.24383118748664856,,,,,,,,,,,,,,,,0.46457573771476746,0,,
33,0.49976733326911926,0.10300658643245697,0.3838549554347992,0.035565394908189774,0.0014100505504757166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00258116377517581,5.0,0.2,0.2,0,3.0000009536743164,0.24424345791339874,,,,,,,,,,,,,,,,0.49976733326911926,0,,
34,0.4783320724964142,0.09336477518081665,0.372202068567276,0.03310329467058182,0.002058456651866436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002553047612309456,5.0,0.2,0.2,0,3.0000009536743164,0.24486099183559418,,,,,,,,,,,,,,,,0.4783320724964142,0,,
35,0.41567158699035645,0.09326359629631042,0.3084148168563843,0.026167375966906548,0.0023370529524981976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002798633184283972,5.0,0.2,0.2,0,3.0000009536743164,0.24564586579799652,,,,,,,,,,,,,,,,0.41567158699035645,0,,
36,0.35940396785736084,0.09604053199291229,0.2522033452987671,0.021486349403858185,0.001866993261501193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022320172283798456,5.0,0.2,0.2,0,3.0000009536743164,0.24664638936519623,,,,,,,,,,,,,,,,0.35940396785736084,0,,
37,0.4327055513858795,0.09639932215213776,0.32632049918174744,0.029480285942554474,0.001575882313773036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001997140469029546,5.0,0.2,0.2,0,3.0000009536743164,0.2476966381072998,,,,,,,,,,,,,,,,0.4327055513858795,0,,
38,0.4400009512901306,0.1004766896367073,0.32691359519958496,0.03041103482246399,0.0011401618830859661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025221318937838078,5.0,0.2,0.2,0,3.0000009536743164,0.24902285635471344,,,,,,,,,,,,,,,,0.4400009512901306,0,,
39,0.47918716073036194,0.10728307068347931,0.3614281415939331,0.034226588904857635,0.0009581124177202582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002095192903652787,5.0,0.2,0.2,0,3.0000009536743164,0.2504551112651825,,,,,,,,,,,,,,,,0.47918716073036194,0,,
40,0.43575358390808105,0.10193580389022827,0.32418081164360046,0.030378639698028564,0.001019720104523003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011830736184492707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019037286983802915,5.0,0.2,0.2,0,3.0000009536743164,0.252001017332077,,,,,,,,,,,,,,,,0.43575358390808105,0,,
41,0.40094518661499023,0.08454211801290512,0.305392861366272,0.02732032537460327,0.0016094809398055077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022020386531949043,5.0,0.2,0.2,0,3.0000009536743164,0.2537226378917694,,,,,,,,,,,,,,,,0.40094518661499023,0,,
42,0.44599443674087524,0.08845778554677963,0.34574753046035767,0.030788835138082504,0.0018929585348814726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023578242398798466,5.0,0.2,0.2,0,3.0000009536743164,0.25539547204971313,,,,,,,,,,,,,,,,0.44599443674087524,0,,
43,0.4016924798488617,0.09328465908765793,0.3023725152015686,0.02666180022060871,0.0017877258360385895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012070569209754467,5.0,0.2,0.2,0,3.0000009536743164,0.257066011428833,,,,,,,,,,,,,,,,0.4016924798488617,0,,
44,0.45767828822135925,0.09482233226299286,0.354158878326416,0.03314901515841484,0.0011334354057908058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017394132446497679,5.0,0.2,0.2,0,3.0000009536743164,0.2585715651512146,,,,,,,,,,,,,,,,0.45767828822135925,0,,
45,0.36445528268814087,0.10145853459835052,0.2534567713737488,0.023314878344535828,0.0010153993498533964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019079912453889847,5.0,0.2,0.2,0,3.0000009536743164,0.2600850462913513,,,,,,,,,,,,,,,,0.36445528268814087,0,,
46,0.41634199023246765,0.11063872277736664,0.299113929271698,0.028483137488365173,0.0007141284877434373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013178649824112654,5.0,0.2,0.2,0,3.0000009536743164,0.26164016127586365,,,,,,,,,,,,,,,,0.41634199023246765,0,,
47,0.42759543657302856,0.10590921342372894,0.3127874433994293,0.029478712007403374,0.0009000168647617102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017797612817957997,5.0,0.2,0.2,0,3.0000009536743164,0.2631470263004303,,,,,,,,,,,,,,,,0.42759543657302856,0,,
48,0.41234710812568665,0.09879834949970245,0.3062136769294739,0.0280059315264225,0.0013077189214527607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001467021182179451,5.0,0.2,0.2,0,3.0000009536743164,0.26468324661254883,,,,,,,,,,,,,,,,0.41234710812568665,0,,
49,0.39019280672073364,0.09771554172039032,0.28459352254867554,0.02509167604148388,0.0016838385490700603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015767482109367847,5.0,0.2,0.2,0,3.0000009536743164,0.2660714089870453,,,,,,,,,,,,,,,,0.39019280672073364,0,,
50,0.4113498032093048,0.09643330425024033,0.308508962392807,0.02787059172987938,0.001490152208134532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001281506149098277,5.0,0.2,0.2,0,3.0000009536743164,0.26736897230148315,,,,,,,,,,,,,,,,0.4113498032093048,0,,
51,0.41151875257492065,0.0978236049413681,0.3020816147327423,0.02786584571003914,0.0011711586266756058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023227122146636248,5.0,0.2,0.2,0,3.0000009536743164,0.26810187101364136,,,,,,,,,,,,,,,,0.41151875257492065,0,,
52,0.4038531184196472,0.11668990552425385,0.2740243971347809,0.025834446772933006,0.0007839967147447169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00262776343151927,5.0,0.2,0.2,0,3.0000009536743164,0.2684151232242584,,,,,,,,,,,,,,,,0.4038531184196472,0,,
53,0.3841719925403595,0.10693380236625671,0.2718970775604248,0.02582593634724617,0.0006818861002102494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010682244319468737,5.0,0.2,0.2,0,3.0000009536743164,0.26885277032852173,,,,,,,,,,,,,,,,0.3841719925403595,0,,
54,0.47406211495399475,0.10441680997610092,0.35914838314056396,0.03396165370941162,0.0009765917202457786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020993805956095457,5.0,0.2,0.2,0,3.0000009536743164,0.26899251341819763,,,,,,,,,,,,,,,,0.47406211495399475,0,,
55,0.40968605875968933,0.09849096089601517,0.3046966791152954,0.02796819433569908,0.0012507364153862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012996832374483347,5.0,0.2,0.2,0,3.0000009536743164,0.2692486643791199,,,,,,,,,,,,,,,,0.40968605875968933,0,,
56,0.40500637888908386,0.0908387303352356,0.29534438252449036,0.02674824930727482,0.0013930940767750144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037646559067070484,5.0,0.2,0.2,0,3.0000009536743164,0.268404483795166,,,,,,,,,,,,,,,,0.40500637888908386,0,,
57,0.4453468918800354,0.09763772040605545,0.33992597460746765,0.031489573419094086,0.0012515117414295673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001556637929752469,5.0,0.2,0.2,0,3.0000009536743164,0.26769742369651794,,,,,,,,,,,,,,,,0.4453468918800354,0,,
58,0.3429269790649414,0.09338327497243881,0.24199791252613068,0.021466683596372604,0.001366553595289588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015091567765921354,5.0,0.2,0.2,0,3.0000009536743164,0.2670213282108307,,,,,,,,,,,,,,,,0.3429269790649414,0,,
59,0.4763440191745758,0.10508206486701965,0.3650301694869995,0.034719936549663544,0.000891539384610951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012463596649467945,5.0,0.2,0.2,0,3.0000009536743164,0.2665017545223236,,,,,,,,,,,,,,,,0.4763440191745758,0,,
60,0.327203631401062,0.1033906489610672,0.21453306078910828,0.019813962280750275,0.0008196723065339029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001233290822710842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001831314992159605,5.0,0.2,0.2,0,3.0000009536743164,0.26587459444999695,,,,,,,,,,,,,,,,0.327203631401062,0,,
61,0.4565393030643463,0.09999126195907593,0.3454911708831787,0.032826900482177734,0.000861107837408781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022113765589892864,5.0,0.2,0.2,0,3.0000009536743164,0.26497289538383484,,,,,,,,,,,,,,,,0.4565393030643463,0,,
62,0.36636847257614136,0.10948143899440765,0.25032830238342285,0.02316565439105034,0.0009335869690403342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013117431662976742,5.0,0.2,0.2,0,3.0000009536743164,0.2642558217048645,,,,,,,,,,,,,,,,0.36636847257614136,0,,
63,0.42247313261032104,0.10917706787586212,0.30479124188423157,0.028601910918951035,0.0009386066813021898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001700962195172906,5.0,0.2,0.2,0,3.0000009536743164,0.26334407925605774,,,,,,,,,,,,,,,,0.42247313261032104,0,,
64,0.3751981556415558,0.09734039008617401,0.27045509219169617,0.02458847127854824,0.0012285191332921386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014805388636887074,5.0,0.2,0.2,0,3.0000009536743164,0.26235878467559814,,,,,,,,,,,,,,,,0.3751981556415558,0,,
65,0.36013928055763245,0.09935431182384491,0.25250449776649475,0.02314014360308647,0.001055152271874249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016560943331569433,5.0,0.2,0.2,0,3.0000009536743164,0.26156455278396606,,,,,,,,,,,,,,,,0.36013928055763245,0,,
66,0.42201167345046997,0.09808927774429321,0.31631192564964294,0.029345467686653137,0.0011428624857217073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015220942441374063,5.0,0.2,0.2,0,3.0000009536743164,0.26101750135421753,,,,,,,,,,,,,,,,0.42201167345046997,0,,
67,0.4139205515384674,0.0997765064239502,0.3076140582561493,0.0286465622484684,0.0010574215557426214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001305995276197791,5.0,0.2,0.2,0,3.0000009536743164,0.2606111168861389,,,,,,,,,,,,,,,,0.4139205515384674,0,,
