alpha,Mach,n_points,n_raw_modes,blumen_cr,blumen_ci,best_cr_candidate_cr,best_cr_candidate_ci,best_cr_err_cr,best_cr_err_ci,nearest_full_candidate_cr,nearest_full_candidate_ci,nearest_full_err_cr,nearest_full_err_ci
0.2,1.2,1001,464,0.23697519236816028,0.06222266952409093,0.2375310967797008,0.0031168603217157907,0.0005559044115405198,0.05910580920237514,0.2375310967797008,0.0031168603217157907,0.0005559044115405198,0.05910580920237514
0.2,1.25,1001,465,0.2338874746306954,0.05451369857891339,0.23207908495479315,0.0032642654848933778,0.0018083896759022444,0.05124943309402001,0.23757046047432126,0.0033040063606474043,0.0036829858436258633,0.05120969221826598
0.2,1.275,1001,459,0.23117469441517483,0.050919975576394085,0.23209501490046516,0.003378427290626888,0.0009203204852903379,0.0475415482857672,0.23209501490046516,0.003378427290626888,0.0009203204852903379,0.0475415482857672
0.2,1.3,1001,459,0.2727688216788323,0.04671105940369977,0.27064463896604984,0.003808794863146147,0.002124182712782474,0.04290226454055362,0.27616623878260327,0.0038505461893603137,0.00339741710377095,0.04286051321433945
