epoch,loss,loss_pde,loss_bc,loss_bc_kappa,loss_bc_q,loss_norm,loss_integral_norm,loss_phase,loss_peak_slope,loss_peak_curvature,loss_loc_center,loss_loc_spread,loss_first_order_v_energy,loss_first_order_amp_cap,loss_riccati_anchor,loss_q_supervision,loss_riccati_center_kappa,loss_riccati_center_peak,loss_riccati_boundary_band_kappa,loss_riccati_boundary_band_q,loss_riccati_shooting_match,loss_ci_stability_outside,loss_ci_neutrality,loss_ci_low_alpha_zero,loss_ci_smoothness,loss_ci_supervision,stage_w_ci_supervision,stage_neutral_fraction,ci_supervision_neutral_fraction,stage2_started,mapping_scale,ci_mid,audit_ci_mae,audit_ci_max_abs,audit_ci_mean_rel,audit_ci_max_rel,audit_p_rel_l2_mean,audit_p_rel_l2_max,audit_env_rel_mean,audit_env_rel_max,audit_phase_rel_mean,audit_phase_rel_max,audit_peak_shift_mean,audit_peak_shift_max,audit_env_rel_weighted_mean,audit_phase_rel_weighted_mean,audit_peak_shift_weighted_mean,audit_checkpoint_metric,n_focus_alphas,focus_alpha_min,focus_alpha_max
1,12.892801284790039,0.025168197229504585,1.242127776145935,0.0,0.0,0.04239150881767273,0.03086000122129917,0.07740785926580429,0.21165092289447784,0.01719614304602146,0.019826751202344894,23.23952865600586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005708293989300728,2.0,0.0,0.0,0,3.0000009536743164,0.21501843631267548,0.0523156801020484,0.0523156801020484,0.19569398341942112,0.19569398341942112,6.414004841584042,6.414004841584042,6.413005072577635,6.413005072577635,0.017836501258278632,0.017836501258278632,74.24251556396484,74.24251556396484,6.413005072577635,0.017836501258278632,74.24251556396484,25.244130614708226,1,0.5,0.5
2,4.277528762817383,0.016340842470526695,0.3101484179496765,0.0,0.0,0.10501514375209808,0.4908323884010315,0.0037605641409754753,0.00033141320454888046,0.0006364594446495175,0.0773819088935852,11.841373443603516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027369291055947542,2.0,0.0,0.0,0,3.0000009536743164,0.240383580327034,,,,,,,,,,,,,,,,4.277528762817383,0,,
3,3.051297426223755,0.007672185078263283,0.10766284912824631,0.0,0.0,0.2313861846923828,0.8092275857925415,2.395074034211575e-06,0.00017524563008919358,0.00023352504649665207,0.001599342213012278,27.02557373046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007263306761160493,2.0,0.0,0.0,0,3.0000009536743164,0.2668052315711975,,,,,,,,,,,,,,,,3.051297426223755,0,,
4,2.7675867080688477,0.0035441734362393618,0.04423419013619423,0.0,0.0,0.3182666599750519,0.9216844439506531,0.0002328444243175909,7.690736674703658e-05,8.724740473553538e-05,0.007548249326646328,4.892786502838135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.79674083003556e-07,2.0,0.0,0.0,0,3.0000009536743164,0.29044482111930847,,,,,,,,,,,,,,,,2.7675867080688477,0,,
5,2.697648763656616,0.00171184865757823,0.02045244351029396,0.0,0.0,0.3738194406032562,0.964187502861023,0.00031004217453300953,2.272456549690105e-05,2.860428867279552e-05,0.040974199771881104,1.9230923652648926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005341080250218511,2.0,0.0,0.0,0,3.0000009536743164,0.30431926250457764,,,,,,,,,,,,,,,,2.697648763656616,0,,
6,2.6870250701904297,0.0008862690883688629,0.010411198250949383,0.0,0.0,0.40934380888938904,0.982096254825592,0.00027068384224548936,6.650550858466886e-06,9.498986401013099e-06,0.02667967416346073,3.89313006401062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00136789761018008,2.0,0.0,0.0,0,3.0000009536743164,0.30651557445526123,,,,,,,,,,,,,,,,2.6870250701904297,0,,
7,2.6912190914154053,0.0004886266542598605,0.0057534221559762955,0.0,0.0,0.4325493276119232,0.9902355670928955,0.00020773510914295912,2.099090579577023e-06,3.3793135116866324e-06,0.042440205812454224,8.24156379699707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015351877082139254,2.0,0.0,0.0,0,3.0000009536743164,0.30059608817100525,,,,,,,,,,,,,,,,2.6912190914154053,0,,
8,2.697885274887085,0.00028514862060546875,0.0034145209938287735,0.0,0.0,0.4481256902217865,0.9942212104797363,0.00015282975800801069,7.320606982830213e-07,1.3135125982444151e-06,0.03387623652815819,3.5796620845794678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011063596466556191,2.0,0.0,0.0,0,3.0000009536743164,0.29027411341667175,,,,,,,,,,,,,,,,2.697885274887085,0,,
9,2.7043392658233643,0.00017714250134304166,0.0021568487863987684,0.0,0.0,0.4588761329650879,0.9963905215263367,0.00011153792002005503,2.8367824711494904e-07,5.60260104975896e-07,0.00690699927508831,10.18860912322998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005262426566332579,2.0,0.0,0.0,0,3.0000009536743164,0.2783060669898987,,,,,,,,,,,,,,,,2.7043392658233643,0,,
10,2.709991693496704,0.00011359719792380929,0.0014388300478458405,0.0,0.0,0.46649688482284546,0.9975879192352295,8.197445276891813e-05,1.2160353435319848e-07,2.612687808323244e-07,0.04401160404086113,12.211167335510254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012038397835567594,2.0,0.0,0.0,0,3.0000009536743164,0.26669225096702576,,,,,,,,,,,,,,,,2.709991693496704,0,,
