epoch,loss,loss_pde,loss_bc,loss_norm,loss_phase,loss_ci_supervision,mapping_scale,ci_mid,audit_ci_mae,audit_ci_max_abs,audit_ci_mean_rel,audit_ci_max_rel,audit_high_alpha_ci_mae,audit_high_alpha_ci_max_abs,audit_high_alpha_ci_mean_rel,audit_high_alpha_ci_max_rel
22,0.4307641386985779,0.000350931950379163,0.006848882418125868,0.35566064715385437,0.00026803978835232556,0.0011991362553089857,3.0000009536743164,0.23065777122974396,,,,,,,,
23,0.533194899559021,0.00024126440985128284,0.006857721135020256,0.45733019709587097,0.0006529884994961321,0.001278653391636908,3.0000009536743164,0.23553228378295898,,,,,,,,
24,0.44317755103111267,0.0005888324230909348,0.00872340053319931,0.348818302154541,0.00027299567591398954,0.001252682413905859,3.0000009536743164,0.24032938480377197,,,,,,,,
25,0.432184636592865,0.0010152473114430904,0.009395676665008068,0.3287051320075989,0.0015863246517255902,0.00138423265889287,3.0000009536743164,0.24477532505989075,,,,,,,,
26,0.5670909881591797,0.0012975129066035151,0.010828118771314621,0.44415491819381714,0.0009031208464875817,0.00249085808172822,3.0000009536743164,0.24833448231220245,,,,,,,,
27,0.42281976342201233,0.00135178049094975,0.009537244215607643,0.3074313998222351,0.0041045574471354485,0.0029119178652763367,3.0000009536743164,0.25095412135124207,,,,,,,,
28,0.4535396993160248,0.0010774193797260523,0.010652203112840652,0.3252672255039215,0.002345413202419877,0.003665521275252104,3.0000009536743164,0.25223448872566223,,,,,,,,
29,0.5041468143463135,0.0006272900500334799,0.006657466292381287,0.42196768522262573,4.1499330109218135e-05,0.002987134736031294,3.0000009536743164,0.2527041435241699,,,,,,,,
30,0.409724622964859,0.0003527499793563038,0.00846506655216217,0.3121442496776581,0.0015960190212354064,0.0021961869206279516,3.0000009536743164,0.252749502658844,,,,,,,,
31,0.5741114616394043,0.00016376162238884717,0.006664707325398922,0.4904158413410187,0.00016392928955610842,0.0033441747073084116,3.0000009536743164,0.2520008385181427,,,,,,,,
32,0.4034779965877533,8.973480726126581e-05,0.005492754280567169,0.33663642406463623,6.138232129160315e-05,0.002352579031139612,3.0000009536743164,0.25083762407302856,,,,,,,,
33,0.5143305063247681,0.00022875674767419696,0.004478071350604296,0.45345282554626465,0.0002754284651018679,0.0031185541301965714,3.0000009536743164,0.24903270602226257,,,,,,,,
34,0.4887990653514862,0.0005800716462545097,0.006223959848284721,0.415830135345459,0.0001815036521293223,0.0019935565069317818,3.0000009536743164,0.24697667360305786,,,,,,,,
35,0.4501210153102875,0.0010594890918582678,0.007168482523411512,0.3695107698440552,0.0005557707045227289,0.0014620318543165922,3.0000009536743164,0.2450181096792221,,,,,,,,
36,0.44984957575798035,0.0012052651727572083,0.006792846135795116,0.3715011775493622,0.0006984337233006954,0.0017032428877428174,3.0000009536743164,0.24302013218402863,,,,,,,,
37,0.5504357814788818,0.0010526359546929598,0.006823224946856499,0.4715123474597931,0.0029562043491750956,0.0013364673359319568,3.0000009536743164,0.24114727973937988,,,,,,,,
38,0.5392327308654785,0.0007957420311868191,0.005760838743299246,0.4716576933860779,0.0022793568205088377,0.0013783108443021774,3.0000009536743164,0.2395724505186081,,,,,,,,
39,0.4378405511379242,0.0006277498323470354,0.006614046636968851,0.3652372658252716,0.0006559139001183212,0.0010358326835557818,3.0000009536743164,0.23820438981056213,,,,,,,,
40,0.46368536353111267,0.00037460203748196363,0.00539885088801384,0.4026336371898651,7.442312721650524e-07,0.0013375786365941167,3.0000009536743164,0.23719170689582825,,,,,,,,
41,0.4352863132953644,0.00017610969371162355,0.0041794078424572945,0.38755059242248535,1.8490269440007978e-06,0.0011527333408594131,3.0000009536743164,0.23643021285533905,,,,,,,,
42,0.4612888693809509,0.00012176696327514946,0.0035628387704491615,0.4202874004840851,4.125673513044603e-06,0.0010494408197700977,3.0000009536743164,0.23591169714927673,,,,,,,,
43,0.37168312072753906,0.00015634710143785924,0.0025591342709958553,0.3403337895870209,5.370012149796821e-05,0.00110958656296134,3.0000009536743164,0.23567131161689758,,,,,,,,
44,0.49548259377479553,0.00022970500867813826,0.005614769645035267,0.43249955773353577,7.748155439912807e-06,0.0013195754727348685,3.0000009536743164,0.23572391271591187,,,,,,,,
45,0.5109903216362,0.0002700632612686604,0.005738942883908749,0.44580116868019104,5.496409721672535e-05,0.0014949492178857327,3.0000009536743164,0.23608796298503876,,,,,,,,
46,0.4367983341217041,0.00030315364710986614,0.006135566625744104,0.36787065863609314,8.6897038272582e-05,0.001436385908164084,3.0000009536743164,0.23677855730056763,,,,,,,,
47,0.5141084790229797,0.00030296194017864764,0.006663861684501171,0.44014373421669006,0.00011406302655814216,0.001381819136440754,3.0000009536743164,0.2377457171678543,,,,,,,,
48,0.47514113783836365,0.00019247109594289213,0.004710828419774771,0.4205690026283264,4.6676745114382356e-05,0.0014449399895966053,3.0000009536743164,0.23896700143814087,,,,,,,,
49,0.4131822884082794,0.00021546284551732242,0.004504036158323288,0.3610682189464569,6.737323565175757e-05,0.0013581739040091634,3.0000009536743164,0.24040554463863373,,,,,,,,
50,0.4030092656612396,0.00037314326618798077,0.006384178996086121,0.3325967788696289,8.29478885862045e-05,0.0012229231651872396,3.0000009536743164,0.24199700355529785,,,,,,,,
51,0.4789056181907654,0.00046106366789899766,0.0058137536980211735,0.414292573928833,2.4180726541089825e-05,0.001198050333186984,3.0000009536743164,0.24366077780723572,,,,,,,,
52,0.5395255088806152,0.00032467168057337403,0.004674328491091728,0.4875775873661041,7.158849712141091e-06,0.0009745612624101341,3.0000009536743164,0.24543501436710358,,,,,,,,
53,0.44032686948776245,0.0002976251707877964,0.005193906836211681,0.38249120116233826,1.7212571037816815e-05,0.0011163497110828757,3.0000009536743164,0.24724461138248444,,,,,,,,
54,0.48296302556991577,0.00034067986416630447,0.00661803875118494,0.4113709628582001,6.25268583576144e-08,0.0010141819948330522,3.0000009536743164,0.24901175498962402,,,,,,,,
55,0.43904992938041687,0.00037437479477375746,0.00552019476890564,0.37847933173179626,5.990366844343953e-05,0.0009868734050542116,3.0000009536743164,0.2507573366165161,,,,,,,,
56,0.4649791121482849,0.0003840999852400273,0.005490012001246214,0.40411612391471863,3.3676865740517314e-08,0.0011157436529174447,3.0000009536743164,0.25256896018981934,,,,,,,,
57,0.43387991189956665,0.00041990343015640974,0.005691717378795147,0.37182360887527466,0.00012226871331222355,0.0009193889563903213,3.0000009536743164,0.25427451729774475,,,,,,,,
58,0.4902859628200531,0.0003636914771050215,0.006840991787612438,0.41657555103302,8.50883952807635e-06,0.000985650927759707,3.0000009536743164,0.255729079246521,,,,,,,,
59,0.47689884901046753,0.0002068959438474849,0.005362669471651316,0.41770464181900024,5.372385658120038e-06,0.0010710498318076134,3.0000009536743164,0.25701674818992615,,,,,,,,
60,0.4406317472457886,0.00016600645903963596,0.004964074119925499,0.3859058916568756,2.2418993466999382e-05,0.0009793422650545835,3.0000009536743164,0.2582649290561676,,,,,,,,
61,0.5032171607017517,0.00017231956007890403,0.005011787172406912,0.4486870765686035,2.123228296113666e-05,0.0008437394280917943,3.0000009536743164,0.2593493163585663,,,,,,,,
62,0.517865777015686,9.749087621457875e-05,0.004740192089229822,0.46600937843322754,1.5853194781811908e-05,0.0008682308252900839,3.0000009536743164,0.2602878212928772,,,,,,,,
63,0.42496243119239807,0.00014308001846075058,0.0036746924743056297,0.38277244567871094,5.179248091735644e-06,0.0010589603334665298,3.0000009536743164,0.2611086666584015,,,,,,,,
64,0.5015466213226318,0.0003311945765744895,0.002993352245539427,0.4661957621574402,6.4850732997001614e-06,0.001015933114103973,3.0000009536743164,0.2617485225200653,,,,,,,,
65,0.46447497606277466,0.0005620427546091378,0.00396646186709404,0.41892656683921814,3.1248350751411635e-06,0.0010637232335284352,3.0000009536743164,0.26210761070251465,,,,,,,,
66,0.475199431180954,0.0005748898256570101,0.003642886644229293,0.43330109119415283,3.271063178544864e-05,0.0009723729453980923,3.0000009536743164,0.2623264193534851,,,,,,,,
67,0.479411244392395,0.0005410315352492034,0.003983603324741125,0.43349096179008484,4.715181057690643e-05,0.0010992157040163875,3.0000009536743164,0.2622922956943512,,,,,,,,
68,0.48853927850723267,0.00047994585474953055,0.00395890511572361,0.44312983751296997,0.00011385509424144402,0.00104532390832901,3.0000009536743164,0.261932909488678,,,,,,,,
69,0.46886804699897766,0.0005042265402153134,0.003990323282778263,0.4233953654766083,4.9499149099574424e-06,0.0010120546212419868,3.0000009536743164,0.26165422797203064,,,,,,,,
70,0.47715461254119873,0.0004307180061005056,0.0030452124774456024,0.4414826035499573,5.345124009181745e-06,0.0009567670058459044,3.0000009536743164,0.26118823885917664,,,,,,,,
71,0.4959021508693695,0.00039631820982322097,0.0025302667636424303,0.4658624231815338,8.799840998108266e-07,0.0008679700549691916,3.0000009536743164,0.26063814759254456,,,,,,,,
72,0.4677698016166687,0.0003655710897874087,0.00232081045396626,0.4396573603153229,4.889519004791509e-06,0.0009067768696695566,3.0000009536743164,0.26002663373947144,,,,,,,,
73,0.453081876039505,0.0002957510878331959,0.0022277079988271,0.4258395731449127,3.549525899870787e-06,0.0009331812034361064,3.0000009536743164,0.2595426142215729,,,,,,,,
74,0.4456366002559662,0.00017368134285788983,0.001603009644895792,0.42432647943496704,1.2400860214256682e-06,0.0010210226755589247,3.0000009536743164,0.2591087520122528,,,,,,,,
75,0.42203807830810547,8.799506031209603e-05,0.0016204945277422667,0.40089520812034607,6.556973858096171e-06,0.000968675478361547,3.0000009536743164,0.25857290625572205,,,,,,,,
76,0.4537871479988098,0.00011485048162285239,0.0030192467384040356,0.4188903570175171,3.8044430539230234e-07,0.000917813740670681,3.0000009536743164,0.25806725025177,,,,,,,,
77,0.4584910273551941,0.0002477680682204664,0.004420815035700798,0.4088941216468811,2.3320529862758121e-07,0.001028147991746664,3.0000009536743164,0.25750383734703064,,,,,,,,
78,0.40183234214782715,0.0002972944639623165,0.003854833310469985,0.35837045311927795,3.466112684691325e-05,0.0009163195500150323,3.0000009536743164,0.25709268450737,,,,,,,,
79,0.578420102596283,0.0003464146866463125,0.007786707486957312,0.49591606855392456,2.5184992409776896e-05,0.000853057368658483,3.0000009536743164,0.2567098140716553,,,,,,,,
80,0.5379862785339355,0.00018265325343236327,0.004060247913002968,0.4923185706138611,2.8686129098787205e-06,0.0009759395616129041,3.0000009536743164,0.25645777583122253,,,,,,,,
81,0.41469496488571167,0.00011057859228458256,0.00414449255913496,0.3685727119445801,1.676653300819453e-05,0.0009099984308704734,3.0000009536743164,0.25633251667022705,,,,,,,,
82,0.5558663606643677,0.0003905116464011371,0.008389954455196857,0.46693405508995056,3.413381637074053e-05,0.0009216184262186289,3.0000009536743164,0.256213515996933,,,,,,,,
83,0.5059217214584351,0.0011789712589234114,0.007779956795275211,0.4220358729362488,7.786544301779941e-05,0.0009658886701799929,3.0000009536743164,0.25602278113365173,,,,,,,,
84,0.5118016600608826,0.002129973378032446,0.01046781800687313,0.4001058042049408,0.00011721259943442419,0.0009540875325910747,3.0000009536743164,0.2560330331325531,,,,,,,,
85,0.535190761089325,0.00274560134857893,0.012532595545053482,0.40291842818260193,1.2173010190963396e-06,0.0008399090729653835,3.0000009536743164,0.25614726543426514,,,,,,,,
86,0.5027347207069397,0.002455878769978881,0.010332474485039711,0.3927075266838074,4.34315406891983e-05,0.0008406289271079004,3.0000009536743164,0.2562255263328552,,,,,,,,
87,0.49308958649635315,0.0018220895435661077,0.007841996848583221,0.40832018852233887,4.932782758260146e-06,0.0009044761536642909,3.0000009536743164,0.256304532289505,,,,,,,,
88,0.4632989764213562,0.0009301564423367381,0.004845742601901293,0.40849539637565613,9.160839908872731e-06,0.0010813719127327204,3.0000009536743164,0.25649935007095337,,,,,,,,
89,0.4393409192562103,0.00023899418010842055,0.0022474946454167366,0.412698894739151,1.3946183798907441e-06,0.0007853382849134505,3.0000009536743164,0.25671106576919556,,,,,,,,
90,0.5222218632698059,0.00012271659215912223,0.002480213763192296,0.4917994737625122,0.00010002756607718766,0.0010795043781399727,3.0000009536743164,0.2568838894367218,,,,,,,,
91,0.4476497769355774,0.0003716882492881268,0.003476825077086687,0.40744322538375854,5.400300437941041e-07,0.0010132115567103028,3.0000009536743164,0.25705525279045105,,,,,,,,
92,0.40624764561653137,0.0006842153379693627,0.004062930587679148,0.3597148060798645,3.877452763845213e-05,0.0010361055610701442,3.0000009536743164,0.2573254406452179,,,,,,,,
93,0.503413736820221,0.0008643168257549405,0.004978443030267954,0.44794049859046936,1.1228652510908432e-05,0.0009626519167795777,3.0000009536743164,0.25750547647476196,,,,,,,,
94,0.6015703678131104,0.0005920880939811468,0.006287542171776295,0.5327163338661194,5.890722604817711e-05,0.0010655320947989821,3.0000009536743164,0.25760790705680847,,,,,,,,
95,0.5339292883872986,0.00018565700156614184,0.0036172294057905674,0.49290087819099426,4.085287400812376e-06,0.0009332677000202239,3.0000009536743164,0.2575654685497284,,,,,,,,
96,0.49648165702819824,7.660897972527891e-05,0.0023822698276489973,0.467739999294281,9.385891644342337e-06,0.0009665924008004367,3.0000009536743164,0.2575206160545349,,,,,,,,
97,0.4560031592845917,0.0005797760677523911,0.004555365536361933,0.4046486020088196,7.801348544944631e-08,0.0010442083002999425,3.0000009536743164,0.2574997544288635,,,,,,,,
98,0.4827047884464264,0.001431066426448524,0.006624315399676561,0.4103538393974304,2.609977855172474e-05,0.0009301226818934083,3.0000009536743164,0.2572266459465027,,,,,,,,
99,0.489995539188385,0.0021154440473765135,0.008282950147986412,0.400149405002594,0.0001712962257442996,0.000945974956266582,3.0000009536743164,0.2569788992404938,,,,,,,,
100,0.5281755924224854,0.00248731835745275,0.009328354150056839,0.42750298976898193,2.9592079044959974e-06,0.0009797547245398164,3.0000009536743164,0.25677937269210815,0.03324099830177042,0.05839783512053187,0.3893938317522525,5.040713367787834,0.022912386582864566,0.05360705801694671,0.9408364912447482,5.040713367787834
101,0.48638954758644104,0.0020472705364227295,0.007939064875245094,0.3999599516391754,8.585586328990757e-05,0.0009811663767322898,3.0000009536743164,0.25670093297958374,,,,,,,,
102,0.47880303859710693,0.0012936277780681849,0.0060763489454984665,0.4121990501880646,1.364988293062197e-05,0.0009066469501703978,3.0000009536743164,0.2568047344684601,,,,,,,,
103,0.45715388655662537,0.0007211326155811548,0.004400702193379402,0.4068125784397125,2.1066600311314687e-05,0.0011184135219082236,3.0000009536743164,0.257000595331192,,,,,,,,
104,0.5000203847885132,0.0002486857119947672,0.0030135507695376873,0.4646833837032318,3.529394234647043e-05,0.0009835053933784366,3.0000009536743164,0.25727578997612,,,,,,,,
105,0.4254959225654602,0.0001130872406065464,0.002318078652024269,0.39763936400413513,2.168868013541214e-05,0.0009081947500817478,3.0000009536743164,0.2575799524784088,,,,,,,,
106,0.42387086153030396,0.00012529459490906447,0.0018080438021570444,0.40105122327804565,1.2028978744638152e-05,0.0009203751687891781,3.0000009536743164,0.25778159499168396,,,,,,,,
107,0.5333864688873291,0.00027359885280020535,0.0037087732926011086,0.4914126694202423,6.0781469073845074e-05,0.0009103319607675076,3.0000009536743164,0.2579284608364105,,,,,,,,
108,0.47941577434539795,0.00031611984013579786,0.0035463692620396614,0.438425213098526,1.664720684857457e-06,0.001041818642988801,3.0000009536743164,0.25803592801094055,,,,,,,,
109,0.48200008273124695,0.0002229216042906046,0.004074259661138058,0.435720294713974,1.2407009819526138e-07,0.0010628276504576206,3.0000009536743164,0.25825563073158264,,,,,,,,
110,0.4544645845890045,7.508433918701485e-05,0.0033110235817730427,0.4170396327972412,4.343681212048978e-06,0.0008470584289170802,3.0000009536743164,0.25849488377571106,,,,,,,,
111,0.42711585760116577,0.00012796715600416064,0.003870271611958742,0.38315337896347046,2.3416370822815225e-05,0.0010216740192845464,3.0000009536743164,0.25871703028678894,,,,,,,,
112,0.3910336494445801,0.00031991821015253663,0.00356675055809319,0.3502776324748993,3.62466525984928e-05,0.0009464762406423688,3.0000009536743164,0.2588675320148468,,,,,,,,
113,0.3920474052429199,0.0004065068787895143,0.004837828688323498,0.33860981464385986,2.8248430680832826e-05,0.000924906984437257,3.0000009536743164,0.25890249013900757,,,,,,,,
114,0.3694920837879181,0.0002889850293286145,0.003966021351516247,0.3246477246284485,2.7215406589675695e-05,0.000973587972112,3.0000009536743164,0.25870630145072937,,,,,,,,
115,0.4759153723716736,0.00015933558461256325,0.004923256114125252,0.42194265127182007,4.868973701377399e-05,0.0009064259938895702,3.0000009536743164,0.2585081458091736,,,,,,,,
116,0.5041578412055969,0.0001149324161815457,0.006510990206152201,0.43380188941955566,4.5652046537725255e-05,0.0010170949390158057,3.0000009536743164,0.25824201107025146,,,,,,,,
117,0.4556504786014557,0.00013123155804350972,0.004513164982199669,0.4050827920436859,3.956855653086677e-05,0.0010530485305935144,3.0000009536743164,0.257914662361145,,,,,,,,
118,0.3685665726661682,0.0001386549265589565,0.007668337784707546,0.28766393661499023,5.06123251398094e-05,0.0008059963583946228,3.0000009536743164,0.25780734419822693,,,,,,,,
119,0.5576614141464233,0.00017958668468054384,0.009054172784090042,0.46184369921684265,1.0195020877290517e-05,0.0010172403417527676,3.0000009536743164,0.2578755021095276,,,,,,,,
120,0.41769301891326904,0.0001954483159352094,0.006995838135480881,0.34281185269355774,2.8750053388648666e-05,0.0009397146059200168,3.0000009536743164,0.25799521803855896,,,,,,,,
121,0.3884660601615906,0.00021766126155853271,0.007774699479341507,0.3055873513221741,4.496183464652859e-05,0.0009738147491589189,3.0000009536743164,0.25820568203926086,,,,,,,,
122,0.47508400678634644,0.00023538382083643228,0.004530761856585741,0.4242672622203827,4.963757191944751e-07,0.0010546480771154165,3.0000009536743164,0.25830790400505066,,,,,,,,
123,0.5221152305603027,0.0002956324315164238,0.008309781551361084,0.4338061511516571,3.208013197308901e-07,0.0009830662747845054,3.0000009536743164,0.2585618495941162,,,,,,,,
124,0.46071842312812805,0.0004690482164733112,0.006490711122751236,0.389919251203537,1.9777971829171292e-06,0.0010842100018635392,3.0000009536743164,0.2587760388851166,,,,,,,,
125,0.4591601490974426,0.0006691603339277208,0.005702104419469833,0.396026074886322,8.93862363682274e-07,0.0010885931551456451,3.0000009536743164,0.25873422622680664,,,,,,,,
126,0.4354568123817444,0.0008375307661481202,0.005465339869260788,0.3755960166454315,6.096542620070977e-06,0.0008727469830773771,3.0000009536743164,0.258781760931015,,,,,,,,
127,0.48075950145721436,0.0008839144138619304,0.005058269016444683,0.42368635535240173,2.0791178201307048e-07,0.0011212662793695927,3.0000009536743164,0.25882846117019653,,,,,,,,
128,0.44489040970802307,0.0008905728464014828,0.0043458398431539536,0.39594924449920654,5.901496024307562e-06,0.0009172627469524741,3.0000009536743164,0.25899210572242737,,,,,,,,
129,0.4584648311138153,0.0008194700349122286,0.003601642092689872,0.41664576530456543,5.9332483033358585e-06,0.0009954525157809258,3.0000009536743164,0.25920483469963074,,,,,,,,
130,0.44393783807754517,0.0008624977199360728,0.003040845273062587,0.40743187069892883,1.0951897820632439e-05,0.0010448149405419827,3.0000009536743164,0.25926294922828674,,,,,,,,
131,0.45069220662117004,0.0006974500138312578,0.00220961170271039,0.4230968952178955,2.152712841052562e-05,0.0009560468606650829,3.0000009536743164,0.25920912623405457,,,,,,,,
132,0.4465635120868683,0.0006858314736746252,0.001751256175339222,0.42356613278388977,1.712502671580296e-05,0.0009563704952597618,3.0000009536743164,0.2590899169445038,,,,,,,,
133,0.4419640302658081,0.0005084094009362161,0.0011059979442507029,0.42469653487205505,3.7303198041627184e-05,0.001132357632741332,3.0000009536743164,0.2586950659751892,,,,,,,,
134,0.44707271456718445,0.00032204255694523454,0.0006701525999233127,0.4352186322212219,6.800246046623215e-05,0.0009524988126941025,3.0000009536743164,0.2582366466522217,,,,,,,,
135,0.44920000433921814,0.0003118391032330692,0.0007149472367018461,0.4367717504501343,9.06591594684869e-05,0.0009752560872584581,3.0000009536743164,0.2577361464500427,,,,,,,,
136,0.42597946524620056,0.0004029445699416101,0.0005672310944646597,0.41472214460372925,8.519274706486613e-05,0.0010193709749728441,3.0000009536743164,0.2572249174118042,,,,,,,,
137,0.4545058012008667,0.00034104782389476895,0.0006603914080187678,0.44257527589797974,0.00013033156574238092,0.0009710480808280408,3.0000009536743164,0.25682613253593445,,,,,,,,
138,0.41051679849624634,0.0004625737201422453,0.0009009993518702686,0.3959762752056122,0.00017392137669958174,0.0009788048919290304,3.0000009536743164,0.25661513209342957,,,,,,,,
139,0.42799171805381775,0.0005248976522125304,0.0009542805491946638,0.41227176785469055,0.00020098735694773495,0.0010902539361268282,3.0000009536743164,0.25658535957336426,,,,,,,,
140,0.4442967474460602,0.0006103722262196243,0.0015900398138910532,0.4228137731552124,0.00019441641052253544,0.0009555546566843987,3.0000009536743164,0.2566554844379425,,,,,,,,
141,0.4054998755455017,0.0008587780175730586,0.0023259432055056095,0.3769723176956177,0.000282037042779848,0.0008254605927504599,3.0000009536743164,0.25681212544441223,,,,,,,,
142,0.391909658908844,0.001163200824521482,0.002799751004204154,0.3581863343715668,0.0003446830378379673,0.0008435820927843451,3.0000009536743164,0.2568967044353485,,,,,,,,
143,0.4162345826625824,0.0012661827495321631,0.004262455739080906,0.3676554262638092,0.0003343618882354349,0.0008708127425052226,3.0000009536743164,0.25702986121177673,,,,,,,,
144,0.39432644844055176,0.0013342739548534155,0.004094254691153765,0.34720557928085327,0.000380652432795614,0.0008926743175834417,3.0000009536743164,0.25719374418258667,,,,,,,,
145,0.4035451114177704,0.0014236487913876772,0.004906282760202885,0.3485307991504669,0.00038899987703189254,0.0008277671877294779,3.0000009536743164,0.25730201601982117,,,,,,,,
146,0.40541350841522217,0.001576721086166799,0.0030794646590948105,0.36805373430252075,0.00038417213363572955,0.0009208438568748534,3.0000009536743164,0.25739333033561707,,,,,,,,
147,0.3514803946018219,0.0016831416869536042,0.004400917328894138,0.3005424439907074,0.0004550354497041553,0.0009581191698089242,3.0000009536743164,0.2573990225791931,,,,,,,,
148,0.38053151965141296,0.0017901909304782748,0.004717706702649593,0.3266931474208832,0.0005055372603237629,0.0008731103735044599,3.0000009536743164,0.25728580355644226,,,,,,,,
149,0.3342812657356262,0.0017490384634584188,0.0045791734009981155,0.2818327248096466,0.0004063810338266194,0.0009002768201753497,3.0000009536743164,0.25712764263153076,,,,,,,,
150,0.4281657636165619,0.0016944818198680878,0.003815561067312956,0.3825598359107971,0.0008539269329048693,0.0009803831344470382,3.0000009536743164,0.25691044330596924,,,,,,,,
151,0.33774110674858093,0.002070225775241852,0.003418142441660166,0.2966879606246948,0.0006150154513306916,0.0008372960728593171,3.0000009536743164,0.2567202150821686,,,,,,,,
152,0.39616069197654724,0.002448401181027293,0.0028724689036607742,0.35821911692619324,0.001277811243198812,0.0010981393279507756,3.0000009536743164,0.25631454586982727,,,,,,,,
153,0.3776104748249054,0.0025726419407874346,0.003622239688411355,0.3328893184661865,0.0014647368807345629,0.0008922728593461215,3.0000009536743164,0.2557852566242218,,,,,,,,
154,0.3385021686553955,0.004004924092441797,0.003743526292964816,0.2905249297618866,0.001298069255426526,0.0010477970354259014,3.0000009536743164,0.25516873598098755,,,,,,,,
155,0.3219931125640869,0.005158680956810713,0.0033251226413995028,0.2778920829296112,0.0008304419461637735,0.0009721359238028526,3.0000009536743164,0.254582017660141,,,,,,,,
156,0.3094120919704437,0.0061418297700583935,0.0030325523111969233,0.26600217819213867,0.0019577001221477985,0.000996973249129951,3.0000009536743164,0.25416240096092224,,,,,,,,
157,0.3365638554096222,0.009003795683383942,0.003760331077501178,0.28481125831604004,0.0007638069218955934,0.0008763393270783126,3.0000009536743164,0.25390565395355225,,,,,,,,
158,0.29473239183425903,0.007847621105611324,0.0022538350895047188,0.2588157057762146,0.001663876581005752,0.0007733715465292335,3.0000009536743164,0.25375035405158997,,,,,,,,
159,0.27502140402793884,0.008425984531641006,0.0018631110433489084,0.23998098075389862,0.0029240401927381754,0.001011852640658617,3.0000009536743164,0.25364741683006287,,,,,,,,
