alpha,mach,ci_reference,ci_pinn,ci_abs_err
0.05,0.0,0.9146538208662657,0.913253,0.0014008115469602567
0.06333333333333334,0.0,0.8932777895214544,0.89461267,0.0013348804233087597
0.07666666666666666,0.0,0.8722475081367052,0.8760421,0.0037946194725477778
0.09,0.0,0.8515629767120177,0.85755026,0.005987286692828442
0.10333333333333333,0.0,0.8315552300904028,0.8391455,0.007590251496053524
0.11666666666666667,0.0,0.811862508234439,0.8208367,0.00897421461636061
0.13,0.0,0.7924848111441262,0.80263275,0.010147937936531792
0.1433333333333333,0.0,0.7736973473739395,0.78454214,0.01084479597093968
0.15666666666666668,0.0,0.7551974302852075,0.7665739,0.011376475659616747
0.16999999999999998,0.0,0.7369850598779304,0.7487367,0.011751619676055203
0.18333333333333335,0.0,0.7192963071968337,0.7310392,0.01174291885831158
0.19666666666666666,0.0,0.70185279492309,0.7134899,0.011637095175481726
0.20999999999999996,0.0,0.6846545230566994,0.69609725,0.01144273169641341
0.22333333333333333,0.0,0.6679198775453996,0.67886984,0.010949965937571582
0.23666666666666664,0.0,0.6514322685691903,0.66181546,0.010383195927422206
0.25,0.0,0.6351916961280712,0.64494264,0.009750945130168498
0.2633333333333333,0.0,0.6193429217811687,0.6282589,0.008915962171925806
0.27666666666666667,0.0,0.6037027615347341,0.6117717,0.008068941231684335
0.29,0.0,0.5882712153887675,0.5954885,0.007217273285396342
0.3033333333333333,0.0,0.5732048253467553,0.5794163,0.0062114496776587425
0.31666666666666665,0.0,0.5583240392572018,0.5635617,0.005237638675537504
0.32999999999999996,0.0,0.5436288571201071,0.54793096,0.0043020987667337085
0.3433333333333333,0.0,0.5293021694628884,0.53252995,0.0032277806790182995
0.35666666666666663,0.0,0.515131054112191,0.5173643,0.002233269026999718
0.36999999999999994,0.0,0.5011155110680144,0.5024389,0.0013233917869049927
0.3833333333333333,0.0,0.4874040081220752,0.48775807,0.0003540621084088258
0.3966666666666666,0.0,0.4738554086465882,0.47332582,0.0005295898695038548
0.41,0.0,0.4604697126415535,0.4591453,0.0013244051006599533
0.4233333333333333,0.0,0.44733711505210316,0.44521916,0.0021179559258214242
0.43666666666666665,0.0,0.43435243447875693,0.43154922,0.002803213201519994
0.44999999999999996,0.0,0.42151567092151493,0.4181365,0.003379163648794592
0.4633333333333333,0.0,0.4089244441410843,0.40498117,0.003943278016740437
0.4766666666666666,0.0,0.39646669449954247,0.3920827,0.004384003306915518
0.48999999999999994,0.0,0.3841424219968894,0.37943932,0.00470309785634071
0.5033333333333333,0.0,0.3720457573283077,0.36704844,0.004997314964568678
0.5166666666666666,0.0,0.36005999317885445,0.35490626,0.005153732211599815
0.53,0.0,0.3481851295485295,0.3430079,0.005177237178305483
0.5433333333333333,0.0,0.33652003421738863,0.33134714,0.0051728965277981764
0.5566666666666666,0.0,0.32496963762940567,0.31991678,0.0050528528660694905
0.5700000000000001,0.0,0.31353393978458055,0.3087081,0.004825838273578964
0.5833333333333334,0.0,0.30227310795858214,0.29771116,0.004561944199350576
0.5966666666666667,0.0,0.2911172758857269,0.28691494,0.004202331236984214
0.61,0.0,0.2800664435660149,0.27630702,0.0037594269549156567
0.6233333333333333,0.0,0.2691938441338935,0.26587415,0.00331969671873239
0.6366666666666667,0.0,0.258406593943743,0.25560212,0.0028044725905935763
0.65,0.0,0.24770469299556352,0.24547626,0.0022284322142753776
0.6633333333333333,0.0,0.23716926949235426,0.23548192,0.0016873516342304773
0.6766666666666666,0.0,0.22670943223097867,0.22560479,0.0011046447620684519
0.69,0.0,0.21632518121143676,0.21583194,0.0004932458057055611
0.7033333333333334,0.0,0.2061236553338203,0.20615232,2.8664574321796144e-05
0.7166666666666667,0.0,0.1959839329005537,0.19655813,0.0005741998671236204
0.73,0.0,0.18590601391163689,0.18704557,0.001139560276595536
0.7433333333333333,0.0,0.17597700407108427,0.17761661,0.0016396070520007522
0.7566666666666667,0.0,0.16611903534016378,0.1682792,0.002160165452148838
0.77,0.0,0.15633210771887554,0.15904893,0.0027168220916484465
0.7833333333333333,0.0,0.14668097410958758,0.14994909,0.0032681145830775193
0.7966666666666666,0.0,0.13708921216509057,0.14101079,0.003921578898218148
0.8099999999999999,0.0,0.12755682188538447,0.13227203,0.004715212998114671
0.8233333333333334,0.0,0.11813331193759977,0.12377625,0.005642937649936092
0.8366666666666667,0.0,0.10878308778007657,0.11556981,0.006786719808977534
0.85,0.0,0.09950614941281483,0.10769926,0.008193110702808648
0.05,0.025,0.9135384927652322,0.911245,0.002293504323764961
0.06333333333333334,0.025,0.8921854011580944,0.8925592,0.0003737695648670103
0.07666666666666666,0.025,0.8711825282819071,0.8739439,0.0027613966219625086
0.09,0.025,0.8505298741366704,0.855408,0.004878138730303516
0.10333333333333333,0.025,0.8305436313423469,0.83696043,0.006416803571288376
0.11666666666666667,0.025,0.8108728684625814,0.81861,0.0077371440686990756
0.13,0.025,0.7915175854973742,0.80036545,0.00884786250067271
0.1433333333333333,0.025,0.77276542738494,0.78223586,0.009470433439644932
0.15666666666666668,0.025,0.7542859543089013,0.76423025,0.00994429700335453
0.16999999999999998,0.025,0.7360791662692581,0.7463573,0.01027815546993871
0.18333333333333335,0.025,0.7184132035687856,0.72862595,0.010212749628693674
0.19666666666666666,0.025,0.7009946881865343,0.7110452,0.01005051740657481
0.20999999999999996,0.025,0.6838236201225044,0.69362336,0.009799743849205789
0.22333333333333333,0.025,0.6671146470992432,0.67636913,0.009254483512176503
0.23666666666666664,0.025,0.6506400960603183,0.65929085,0.008650754102187852
0.25,0.025,0.6343999670057293,0.6423966,0.00799666185092962
0.2633333333333333,0.025,0.6185766603110899,0.62569463,0.00711797221912247
0.27666666666666667,0.025,0.6029556237466461,0.60919243,0.006236807226406849
0.29,0.025,0.587536857312398,0.59289753,0.0053606770580243435
0.3033333333333333,0.025,0.5724863000526693,0.57681715,0.004330854831669062
0.31666666666666665,0.025,0.5576230288029649,0.56095797,0.0033349394320509873
0.32999999999999996,0.025,0.5429470435632848,0.54532635,0.002379308556160975
0.3433333333333333,0.025,0.5286201182939372,0.5299284,0.0013082679174580836
0.35666666666666663,0.025,0.5144552668569524,0.5147696,0.00031434688587594906
0.36999999999999994,0.025,0.5004524892523304,0.49985483,0.0005976563646808986
0.3833333333333333,0.025,0.48676698855144385,0.48518878,0.0015782063363254384
0.3966666666666666,0.025,0.47323222255925534,0.47077498,0.002457244159978611
0.41,0.025,0.45984819127576504,0.45661676,0.0032314319755331056
0.4233333333333333,0.025,0.4467331462843612,0.44271657,0.004016577575941427
0.43666666666666665,0.025,0.4337623724267565,0.42907605,0.004686326675184871
0.44999999999999996,0.025,0.42093586970295094,0.41569605,0.005239815005914195
0.4633333333333333,0.025,0.4083542713485718,0.40257657,0.005777705606079098
0.4766666666666666,0.025,0.39590327509004675,0.38971657,0.006186709481068475
0.48999999999999994,0.025,0.3835828809273759,0.3771139,0.006468972398094297
0.5033333333333333,0.025,0.3714935035183129,0.36476555,0.00672794885179373
0.5166666666666666,0.025,0.3595149144094,0.35266727,0.006847642318488112
0.53,0.025,0.34764711360063716,0.3408135,0.006833625832463941
0.5433333333333333,0.025,0.3359956246086124,0.3291974,0.006798217839813547
0.5566666666666666,0.025,0.3244483715657984,0.31781107,0.00663729969308724
0.5700000000000001,0.025,0.31300535447219535,0.30664507,0.006360288926159585
0.5833333333333334,0.025,0.3017642720536512,0.29568863,0.00607564290326057
0.5966666666666667,0.025,0.29061658239494675,0.28492975,0.0056868300450932385
0.61,0.025,0.27956228549608214,0.2743554,0.005206873966541126
0.6233333333333333,0.025,0.26869132154352904,0.26395145,0.004739870957210068
0.6366666666666667,0.025,0.25791229508678204,0.25370273,0.004209565146367611
0.65,0.025,0.24722520612584148,0.24359402,0.0036311855207541988
0.6633333333333333,0.025,0.23668895091993847,0.23361,0.0030789467333082188
0.6766666666666666,0.025,0.22623703973613693,0.22373596,0.0025010813983531166
0.69,0.025,0.21586947257443695,0.21395873,0.001910747241223143
0.7033333333333334,0.025,0.20566501040857457,0.20426747,0.0013975383798422725
0.7166666666666667,0.025,0.19552747434557016,0.19465478,0.0008726966995054042
0.73,0.025,0.18545686438542364,0.18511789,0.0003389789150333167
0.7433333333333333,0.025,0.17553870978638964,0.17566001,0.0001213043661372204
0.7566666666666667,0.025,0.16567881177017663,0.16629109,0.0006122760956528417
0.77,0.025,0.15587717033678467,0.15702887,0.001151698457656558
0.7833333333333333,0.025,0.14623815274394703,0.14789933,0.0016611769183759728
0.7966666666666666,0.025,0.13665185298275945,0.13893634,0.0022844878261089607
0.8099999999999999,0.025,0.12711827105322193,0.13018064,0.0030623709555595013
0.8233333333333334,0.025,0.11770489138108918,0.121678166,0.003973274710352928
0.8366666666666667,0.025,0.10835626075757977,0.11347716,0.0051209022592163395
0.85,0.025,0.09907237918269364,0.10562535,0.006552967120292505
0.05,0.05,0.9124231646641988,0.90873516,0.003688008604933679
0.06333333333333334,0.05,0.8910930127947344,0.89001507,0.0010779471247209793
0.07666666666666666,0.05,0.8701175484271091,0.8713666,0.0012490716366726495
0.09,0.05,0.849496771561323,0.8527988,0.0033020479806081804
0.10333333333333333,0.05,0.829532032594291,0.83432055,0.004788512602242223
0.11666666666666667,0.05,0.809883228690724,0.8159411,0.0060578666614488075
0.13,0.05,0.7905503598506222,0.7976691,0.007118752831720365
0.1433333333333333,0.05,0.7718335073959406,0.779514,0.00768050732497616
0.15666666666666668,0.05,0.7533744783325952,0.76148474,0.008110263832016629
0.16999999999999998,0.05,0.7351732726605859,0.7435905,0.008417201468137292
0.18333333333333335,0.05,0.7175300999407375,0.72584003,0.008309932159940026
0.19666666666666666,0.05,0.7001365814499787,0.70824254,0.008105954141146787
0.20999999999999996,0.05,0.6829927171883095,0.6908068,0.007814088899184446
0.22333333333333333,0.05,0.6663094166530867,0.6735413,0.007231890796254081
0.23666666666666664,0.05,0.6498479235514462,0.65645474,0.006606818403357306
0.25,0.05,0.6336082378833874,0.6395555,0.005947275975407784
0.2633333333333333,0.05,0.6178103988410112,0.6228516,0.005041211342704632
0.27666666666666667,0.05,0.6022084859585581,0.606351,0.004142531993407195
0.29,0.05,0.5868024992360286,0.5900612,0.003258688508112062
0.3033333333333333,0.05,0.5717677747585833,0.5739894,0.002221616568320983
0.31666666666666665,0.05,0.556922018348728,0.5581427,0.0012207033042566096
0.32999999999999996,0.05,0.5422652300064625,0.5425273,0.00026208799433091734
0.3433333333333333,0.05,0.5279380671249859,0.52714944,0.0007886282669536948
0.35666666666666663,0.05,0.513779479601714,0.5120144,0.0017650905636280578
0.36999999999999994,0.05,0.4997894674366465,0.4971273,0.0026621728962412106
0.3833333333333333,0.05,0.4861299689808125,0.48249245,0.0036375220813984477
0.3966666666666666,0.05,0.47260903647192254,0.46811366,0.004495375659544609
0.41,0.05,0.4592266699099765,0.45399386,0.005232813003085646
0.4233333333333333,0.05,0.44612917751661935,0.44013524,0.005993936961809776
0.43666666666666665,0.05,0.4331723103747562,0.42653942,0.006632889293213207
0.44999999999999996,0.05,0.420356068484387,0.41320676,0.007149312369427285
0.4633333333333333,0.05,0.40778409855605924,0.4001367,0.007647389342802402
0.4766666666666666,0.05,0.3953398556805511,0.38732806,0.008011797199334647
0.48999999999999994,0.05,0.38302333985786247,0.37477818,0.008245158543394082
0.5033333333333333,0.05,0.37094124970831804,0.36248332,0.008457927087926198
0.5166666666666666,0.05,0.35896983563994556,0.35043862,0.008531211019507934
0.53,0.05,0.34710909765274484,0.3386379,0.008471209221195763
0.5433333333333333,0.05,0.3354712149998361,0.32707354,0.008397670735996399
0.5566666666666666,0.05,0.3239271055021912,0.3157368,0.008190305069986026
0.5700000000000001,0.05,0.3124767691598101,0.30461746,0.007859304617421181
0.5833333333333334,0.05,0.3012554361487202,0.2937039,0.007551522460060522
0.5966666666666667,0.05,0.2901158889041666,0.28298315,0.007132734845710198
0.61,0.05,0.2790581274261494,0.27244142,0.006616710447313323
0.6233333333333333,0.05,0.2681887989531645,0.26206356,0.006125236083138863
0.6366666666666667,0.05,0.25741799622982114,0.25183395,0.005584050717049538
0.65,0.05,0.24674571925611946,0.24173647,0.005009247603134842
0.6633333333333333,0.05,0.23620863234752265,0.23175536,0.004453271386562263
0.6766666666666666,0.05,0.2257646472412952,0.22187583,0.0038888157565005743
0.69,0.05,0.2154137639374371,0.2120846,0.003329157647573522
0.7033333333333334,0.05,0.20520636548332885,0.20237133,0.0028350364141912776
