alpha,Mach,n_points,family,cand_cr,cand_ci,cand_omega_i,distance_to_default_shooting,abs_delta_cr_to_default_shooting,abs_delta_ci_to_default_shooting,shooting_stage1_mismatch_at_candidate,shooting_stage2_mismatch_at_candidate,shooting_stage2_ln_p_start_right_at_candidate,overlap_to_reference_high,reference_high_cr,reference_high_ci,reference_peak_y,reference_centroid_y,reference_spread_y,reference_phase_span,default_shooting_cr,default_shooting_ci,default_shooting_omega_i,default_shooting_stage1_mismatch,default_shooting_stage2_mismatch,default_shooting_success,default_shooting_spectral_success,peak_y,peak_amp,centroid_y,spread_y,phase_span
0.2,1.2,561,high,0.6090012944588794,0.00957940912492088,0.001915881824984176,0.3845677601216468,0.3691477788338795,0.05390333827091244,0.024835771489973485,13.4225945627354,-14.99999335625205,0.9697571318409323,0.766497361544398,0.00500183734569255,-7.105263157894739,0.15629807641996515,1.8390818595481087,3.136892957776151,0.23985351562499993,0.06348274739583332,0.012696549479166664,7.409215188710876e-06,3.061490287072225e-26,True,True,-7.105263157894739,1.0,-0.007635583196290846,2.1248845663442952,3.114702680262705
0.2,1.2,561,low,0.23986856963727496,0.006430913991795688,0.0012861827983591378,0.11410366780113398,1.5054012275028672e-05,0.057051833404037626,0.019536831162442828,5.073397984304272e-24,-11.309676688724222,0.5346462308983949,0.766497361544398,0.00500183734569255,-7.105263157894739,0.15629807641996515,1.8390818595481087,3.136892957776151,0.23985351562499993,0.06348274739583332,0.012696549479166664,7.409215188710876e-06,3.061490287072225e-26,True,True,-7.105263157894739,0.9999999999999999,-1.0094034858235699,2.4735723814955173,0.07865073940422761
0.2,1.25,561,high,0.6051936830597651,0.010481920879369732,0.0020963841758739467,0.3488915466821706,0.3371549460805983,0.0448660608914636,0.024819449225615825,11.772418801578805,-14.99999335625205,0.9857034857450283,0.766497361544398,0.00500183734569255,-7.105263157894739,0.15629807641996515,1.8390818595481087,3.136892957776151,0.26803873697916675,0.05534798177083333,0.011069596354166667,2.6701806271945676e-05,8.40943474335966e-26,True,True,-7.105263157894739,0.9999999999999999,0.06363064095280013,2.0342461102103626,3.1189190648852754
0.2,1.25,561,low,0.269449401338611,0.007135553322925697,0.0014271106645851394,0.09643517512460617,0.001410664359444258,0.048212428447907636,0.016729831579028933,1.5483769736287072e-24,-11.259267171154388,0.11180400981788091,0.766497361544398,0.00500183734569255,-7.105263157894739,0.15629807641996515,1.8390818595481087,3.136892957776151,0.26803873697916675,0.05534798177083333,0.011069596354166667,2.6701806271945676e-05,8.40943474335966e-26,True,True,-7.105263157894739,1.0,-2.5562770417393685,2.370797674798083,0.5000227686891333
0.2,1.275,561,high,0.6047536852075641,0.0092550600054861,0.0018510120010972202,0.3342889188779273,0.3234084703638141,0.04229669780701389,0.024552689564819163,11.311610929313654,-14.99999335625205,0.9909162793135153,0.766497361544398,0.00500183734569255,-7.105263157894739,0.15629807641996515,1.8390818595481087,3.136892957776151,0.28134521484375,0.05155175781249999,0.010310351562499999,2.0566342615716098e-05,1.174140571330954e-26,True,True,-7.105263157894739,1.0,0.09063877900603451,1.9937211504365662,3.124560476069085
0.2,1.275,561,low,0.2793520034480304,0.00748497567861789,0.001496995135723578,0.0881561004253713,0.0019932113957196185,0.0440667821338821,0.015616389208505912,3.0926502928284547e-26,-11.050098690784885,0.2003750021386206,0.766497361544398,0.00500183734569255,-7.105263157894739,0.15629807641996515,1.8390818595481087,3.136892957776151,0.28134521484375,0.05155175781249999,0.010310351562499999,2.0566342615716098e-05,1.174140571330954e-26,True,True,-7.105263157894739,1.0,-2.472844539908124,2.617941268366393,2.7982064502975668
0.2,1.3,561,high,0.766497361544398,0.00500183734569255,0.0010003674691385102,0.01113277323570164,0.004889288627731192,0.00500083734569255,0.00017175884766920565,23.220483676996075,-14.99999335625205,0.9999999999999997,0.766497361544398,0.00500183734569255,-7.105263157894739,0.15629807641996515,1.8390818595481087,3.136892957776151,0.7616080729166668,1e-06,2e-07,8.410955299476108e-10,24.04817923285819,False,True,-7.105263157894739,0.9999999999999999,0.15629807641996515,1.8390818595481087,3.136892957776151
0.2,1.3,561,low,0.766497361544398,0.00500183734569255,0.0010003674691385102,0.01113277323570164,0.004889288627731192,0.00500083734569255,0.00017175884766920565,23.220483676996075,-14.99999335625205,0.9999999999999997,0.766497361544398,0.00500183734569255,-7.105263157894739,0.15629807641996515,1.8390818595481087,3.136892957776151,0.7616080729166668,1e-06,2e-07,8.410955299476108e-10,24.04817923285819,False,True,-7.105263157894739,0.9999999999999999,0.15629807641996515,1.8390818595481087,3.136892957776151
