epoch,loss,loss_pde,loss_bc,loss_bc_kappa,loss_bc_q,loss_norm,loss_integral_norm,loss_phase,loss_peak_slope,loss_peak_curvature,loss_loc_center,loss_loc_spread,loss_first_order_v_energy,loss_first_order_amp_cap,loss_riccati_anchor,loss_q_supervision,loss_riccati_center_kappa,loss_riccati_center_peak,loss_riccati_boundary_band_kappa,loss_riccati_boundary_band_q,loss_riccati_shooting_match,loss_ci_stability_outside,loss_ci_neutrality,loss_ci_low_alpha_zero,loss_ci_smoothness,loss_ci_supervision,stage_w_ci_supervision,stage_neutral_fraction,ci_supervision_neutral_fraction,stage2_started,mapping_scale,ci_mid,audit_ci_mae,audit_ci_max_abs,audit_ci_mean_rel,audit_ci_max_rel,audit_p_rel_l2_mean,audit_p_rel_l2_max,audit_env_rel_mean,audit_env_rel_max,audit_phase_rel_mean,audit_phase_rel_max,audit_peak_shift_mean,audit_peak_shift_max,audit_env_rel_weighted_mean,audit_phase_rel_weighted_mean,audit_peak_shift_weighted_mean,audit_checkpoint_metric,n_focus_alphas,focus_alpha_min,focus_alpha_max
1,5.72029972076416,0.04876492917537689,0.49712973833084106,0.0,0.0,0.05498546361923218,0.25902003049850464,0.019474925473332405,0.01042420044541359,0.00012290170707274228,0.15731976926326752,18.93736457824707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010909868404269218,2.0,0.0,0.0,0,3.0000009536743164,0.1819174438714981,0.08541667254322577,0.08541667254322577,0.31951278981388326,0.31951278981388326,6.399039977552006,6.399039977552006,6.397507586718642,6.397507586718642,0.026231367186014817,0.026231367186014817,74.24251556396484,74.24251556396484,6.397507586718642,0.026231367186014817,74.24251556396484,25.39833552401899,1,0.5,0.5
2,3.532667398452759,0.013198243454098701,0.1926601529121399,0.0,0.0,0.1633274108171463,0.6612632870674133,0.0026894863694906235,0.000110791195766069,0.0001668649638304487,0.008892985992133617,14.073529243469238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007296000607311726,2.0,0.0,0.0,0,3.0000009536743164,0.20278052985668182,,,,,,,,,,,,,,,,3.532667398452759,0,,
3,2.894742012023926,0.0038738169241696596,0.07401090115308762,0.0,0.0,0.271677702665329,0.8660466074943542,0.0007037316681817174,3.169871342834085e-05,9.558080637361854e-05,0.002764910226687789,8.655899047851562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004167163744568825,2.0,0.0,0.0,0,3.0000009536743164,0.22540946304798126,,,,,,,,,,,,,,,,2.894742012023926,0,,
4,2.7156054973602295,0.0011803422821685672,0.02883552387356758,0.0,0.0,0.3501984775066376,0.9485503435134888,3.903707329300232e-05,1.979556691367179e-05,3.607299368013628e-05,0.005942897405475378,6.4387078285217285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017576729878783226,2.0,0.0,0.0,0,3.0000009536743164,0.24940015375614166,,,,,,,,,,,,,,,,2.7156054973602295,0,,
5,2.681316375732422,0.0004023450892418623,0.011812440119683743,0.0,0.0,0.402138352394104,0.9794649481773376,2.251619434900931e-06,5.80628420721041e-06,1.0541624760662671e-05,0.0004042627988383174,18.45266342163086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000321626546792686,2.0,0.0,0.0,0,3.0000009536743164,0.27352091670036316,,,,,,,,,,,,,,,,2.681316375732422,0,,
6,2.686647415161133,0.0001576129870954901,0.005233773961663246,0.0,0.0,0.4344671368598938,0.9911568760871887,1.5255594917107373e-05,1.5252637695084559e-06,2.937160388682969e-06,0.024324988946318626,3.839796781539917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.82766556867864e-05,2.0,0.0,0.0,0,3.0000009536743164,0.29490727186203003,,,,,,,,,,,,,,,,2.686647415161133,0,,
7,2.7002010345458984,6.960346945561469e-05,0.002537492662668228,0.0,0.0,0.4543953835964203,0.9957846999168396,1.838686512201093e-05,4.296816769056022e-07,8.725233442419267e-07,0.001524959341622889,4.360719203948975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007602795958518982,2.0,0.0,0.0,0,3.0000009536743164,0.3094368577003479,,,,,,,,,,,,,,,,2.7002010345458984,0,,
8,2.71303391456604,3.404290691833012e-05,0.0013458803296089172,0.0,0.0,0.46689373254776,0.9977957010269165,1.591891486896202e-05,1.3801648890421347e-07,2.9015734526183223e-07,0.10691790282726288,12.743128776550293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017726444639265537,2.0,0.0,0.0,0,3.0000009536743164,0.31514281034469604,,,,,,,,,,,,,,,,2.71303391456604,0,,
9,2.722360849380493,1.8312668544240296e-05,0.0007760091684758663,0.0,0.0,0.47496193647384644,0.998759388923645,1.2366226656013168e-05,5.1148649760079934e-08,1.094925465849883e-07,0.0091283293440938,10.617456436157227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002285669557750225,2.0,0.0,0.0,0,3.0000009536743164,0.31331801414489746,,,,,,,,,,,,,,,,2.722360849380493,0,,
10,2.7280564308166504,1.0627994925016537e-05,0.0004822325718123466,0.0,0.0,0.4803392291069031,0.9992242455482483,9.275634511141106e-06,2.170109780763596e-08,4.6741327253130294e-08,0.16183829307556152,11.915432929992676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021145199425518513,2.0,0.0,0.0,0,3.0000009536743164,0.3063284754753113,,,,,,,,,,,,,,,,2.7280564308166504,0,,
