candidate_id,candidate_bucket,candidate_source,candidate_label,candidate_order,alpha,Mach,source_file,source_alpha,source_mach,cr_init,ci_init,cr_final,ci_final,omega_i_final,ci_ref,cr_ref,ci_ref_available,cr_ref_available,ci_abs_err,ci_rel_err,cr_abs_err,stage1_mismatch,stage2_mismatch,requested_cr_half_window,requested_ci_half_window,used_cr_half_window,used_ci_half_window,retry_index,y_limit,ln_p_start_right,spectral_success,mode_success,raw_success,raw_status,strict_status,accept,reject_reason_primary,reject_reasons_all,solver_failed,mode_reconstructed,peak_shift,exception,box_robustness_enabled,box_robustness_pass,box_robustness_note,box_robustness_n_variants,box_robustness_max_rel_l2,box_robustness_max_peak_shift,box_robustness_max_center8_delta,box_robustness_max_edge_growth,box_robustness_min_half_span_gain,box_robustness_p_rel_l2_x1p50,box_robustness_rho_rel_l2_x1p50,box_robustness_u_rel_l2_x1p50,box_robustness_v_rel_l2_x1p50,box_robustness_max_rel_l2_x1p50,box_robustness_peak_shift_x1p50,box_robustness_center8_delta_x1p50,box_robustness_edge_growth_x1p50,box_robustness_half_span_gain_x1p50,box_robustness_p_rel_l2_x2p00,box_robustness_rho_rel_l2_x2p00,box_robustness_u_rel_l2_x2p00,box_robustness_v_rel_l2_x2p00,box_robustness_max_rel_l2_x2p00,box_robustness_peak_shift_x2p00,box_robustness_center8_delta_x2p00,box_robustness_edge_growth_x2p00,box_robustness_half_span_gain_x2p00,centroid_abs_y,spread_abs_y,peak_y,centroid_abs_y_center8,spread_abs_y_center8,peak_y_center8,center8_mass_fraction,left_mass_fraction,right_mass_fraction,p_left_boundary_amp_fraction,p_right_boundary_amp_fraction,p_edge_amp_fraction_max,rho_left_boundary_amp_fraction,rho_right_boundary_amp_fraction,rho_edge_amp_fraction_max,u_left_boundary_amp_fraction,u_right_boundary_amp_fraction,u_edge_amp_fraction_max,v_left_boundary_amp_fraction,v_right_boundary_amp_fraction,v_edge_amp_fraction_max,left_relative_mach,left_relative_regime,right_relative_mach,right_relative_regime,edge_amp_fraction_max,left_boundary_amp_fraction,right_boundary_amp_fraction,max_field_edge_amp_fraction,box_truncation_suspect_p,box_truncation_suspect_any_field,job_id,launch_alpha,launch_Mach,launch_seed,stem,audit_dir
a0.300000_M1.400000__cand001,manual_grid,manual_grid,manual_cr0.360000_ci0.012000,1,0.3,1.4,manual_seed_grid,0.3,1.4,0.36,0.012,0.3719916895679444,1.307996392214084e-05,3.923989176642252e-06,,,False,False,,,,0.0001623276824996,21422.86333859491,0.035,0.014,0.0525,0.021,1,1200.0,-29.99999281439142,True,False,False,spectral_only,strict_rejected,False,solver_failure,solver_failure;missing_reference;stage2,True,False,,,True,True,not_run,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,971716,0.3,1.4,0.36:0.0120,supersonic_multicandidate_M1400_a0300_sparse_supersonic_expand1_M12to16_core_cr036_ci00120,assets/classic_supersonic/multicandidate_audits/supersonic_multicandidate_M1400_a0300_sparse_supersonic_expand1_M12to16_core_cr036_ci00120
a0.300000_M1.400000__cand001,manual_grid,manual_grid,manual_cr0.400000_ci0.020000,1,0.3,1.4,manual_seed_grid,0.3,1.4,0.4,0.02,0.3726020875536606,0.0041333333333906,0.0012400000000171,,,False,False,,,,0.00469524329344,20896.293087108337,0.035,0.014,0.0525,0.021,1,1200.0,-29.99999281439142,True,False,False,spectral_only,strict_rejected,False,solver_failure,solver_failure;missing_reference;stage2,True,False,,,True,True,not_run,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,971717,0.3,1.4,0.40:0.0200,supersonic_multicandidate_M1400_a0300_sparse_supersonic_expand1_M12to16_core_cr040_ci00200,assets/classic_supersonic/multicandidate_audits/supersonic_multicandidate_M1400_a0300_sparse_supersonic_expand1_M12to16_core_cr040_ci00200
a0.300000_M1.400000__cand001,manual_grid,manual_grid,manual_cr0.440000_ci0.012000,1,0.3,1.4,manual_seed_grid,0.3,1.4,0.44,0.012,0.3817968328637781,9.209799066121925e-06,2.7629397198365768e-06,,,False,False,,,,3.863938576075944e-05,24080.720039819567,0.035,0.014,0.0525,0.021,1,1200.0,-29.99999281439142,True,False,False,spectral_only,strict_rejected,False,solver_failure,solver_failure;missing_reference;stage2,True,False,,,True,True,not_run,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,971718,0.3,1.4,0.44:0.0120,supersonic_multicandidate_M1400_a0300_sparse_supersonic_expand1_M12to16_core_cr044_ci00120,assets/classic_supersonic/multicandidate_audits/supersonic_multicandidate_M1400_a0300_sparse_supersonic_expand1_M12to16_core_cr044_ci00120
a0.200000_M1.500000__cand001,manual_grid,manual_grid,manual_cr0.320000_ci0.004000,1,0.2,1.5,manual_seed_grid,0.2,1.5,0.32,0.004,0.3596666666664185,0.0191933333270082,0.0038386666654016,0.0226206873889844,,True,False,0.0034273540619761,0.1515141429188036,,0.0096728683435542,1431.4999643954554,0.035,0.014,0.0525,0.021,1,1200.0,-29.99999281439142,True,False,False,spectral_only,strict_rejected,False,solver_failure,solver_failure;stage2;ci_rel,True,False,,,True,True,not_run,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,971719,0.2,1.5,0.32:0.0040,supersonic_multicandidate_M1500_a0200_sparse_supersonic_expand1_M12to16_core_cr032_ci00040,assets/classic_supersonic/multicandidate_audits/supersonic_multicandidate_M1500_a0200_sparse_supersonic_expand1_M12to16_core_cr032_ci00040
a0.200000_M1.500000__cand001,manual_grid,manual_grid,manual_cr0.360000_ci0.012000,1,0.2,1.5,manual_seed_grid,0.2,1.5,0.36,0.012,0.3827849807234109,0.0256270252391614,0.0051254050478322,0.0226206873889844,,True,False,0.0030063378501769,0.132902143886262,,5.044788148515054e-08,2912.906484635816,0.035,0.014,0.0525,0.021,1,1139.6369709755934,-29.99999281439142,True,False,False,spectral_only,strict_rejected,False,solver_failure,solver_failure;stage2;ci_rel,True,False,,,True,True,not_run,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,971720,0.2,1.5,0.36:0.0120,supersonic_multicandidate_M1500_a0200_sparse_supersonic_expand1_M12to16_core_cr036_ci00120,assets/classic_supersonic/multicandidate_audits/supersonic_multicandidate_M1500_a0200_sparse_supersonic_expand1_M12to16_core_cr036_ci00120
a0.200000_M1.500000__cand001,manual_grid,manual_grid,manual_cr0.400000_ci0.020000,1,0.2,1.5,manual_seed_grid,0.2,1.5,0.4,0.02,0.3827850630380384,0.025627150656721,0.0051254301313442,0.0226206873889844,,True,False,0.0030064632677366,0.1329076882606438,,4.65984459325534e-08,2912.869233118347,0.035,0.014,0.0525,0.021,1,1139.6314149432665,-29.99999281439142,True,False,False,spectral_only,strict_rejected,False,solver_failure,solver_failure;stage2;ci_rel,True,False,,,True,True,not_run,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,971721,0.2,1.5,0.40:0.0200,supersonic_multicandidate_M1500_a0200_sparse_supersonic_expand1_M12to16_core_cr040_ci00200,assets/classic_supersonic/multicandidate_audits/supersonic_multicandidate_M1500_a0200_sparse_supersonic_expand1_M12to16_core_cr040_ci00200
a0.200000_M1.500000__cand001,manual_grid,manual_grid,manual_cr0.440000_ci0.012000,1,0.2,1.5,manual_seed_grid,0.2,1.5,0.44,0.012,0.3827849882065588,0.0256270336202871,0.0051254067240574,0.0226206873889844,,True,False,0.0030063462313026,0.1329025143933805,,4.7743303149326754e-08,2912.904162065215,0.035,0.014,0.0525,0.021,1,1139.636600181918,-29.99999281439142,True,False,False,spectral_only,strict_rejected,False,solver_failure,solver_failure;stage2;ci_rel,True,False,,,True,True,not_run,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,971722,0.2,1.5,0.44:0.0120,supersonic_multicandidate_M1500_a0200_sparse_supersonic_expand1_M12to16_core_cr044_ci00120,assets/classic_supersonic/multicandidate_audits/supersonic_multicandidate_M1500_a0200_sparse_supersonic_expand1_M12to16_core_cr044_ci00120
a0.225000_M1.500000__cand001,manual_grid,manual_grid,manual_cr0.320000_ci0.004000,1,0.225,1.5,manual_seed_grid,0.225,1.5,0.32,0.004,0.3596666666663044,0.019193333248656,0.0043184999809476,0.0165111292176709,,True,False,0.002682204030985,0.1624482490340189,,0.0146264350593981,2087.8581800395027,0.035,0.014,0.0525,0.021,1,1200.0,-29.99999281439142,True,False,False,spectral_only,strict_rejected,False,solver_failure,solver_failure;stage2;ci_rel,True,False,,,True,True,not_run,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,971723,0.225,1.5,0.32:0.0040,supersonic_multicandidate_M1500_a0225_sparse_supersonic_expand1_M12to16_core_cr032_ci00040,assets/classic_supersonic/multicandidate_audits/supersonic_multicandidate_M1500_a0225_sparse_supersonic_expand1_M12to16_core_cr032_ci00040
a0.225000_M1.500000__cand001,manual_grid,manual_grid,manual_cr0.360000_ci0.012000,1,0.225,1.5,manual_seed_grid,0.225,1.5,0.36,0.012,0.3909952993945869,0.0168455766056018,0.0037902547362604,0.0165111292176709,,True,False,0.0003344473879308,0.0202558761137267,,4.152340509563575e-09,6119.864382180654,0.035,0.014,0.0525,0.021,1,1200.0,-29.99999281439142,True,False,False,spectral_only,strict_rejected,False,solver_failure,solver_failure;stage2,True,False,,,True,True,not_run,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,971724,0.225,1.5,0.36:0.0120,supersonic_multicandidate_M1500_a0225_sparse_supersonic_expand1_M12to16_core_cr036_ci00120,assets/classic_supersonic/multicandidate_audits/supersonic_multicandidate_M1500_a0225_sparse_supersonic_expand1_M12to16_core_cr036_ci00120
a0.225000_M1.500000__cand001,manual_grid,manual_grid,manual_cr0.400000_ci0.020000,1,0.225,1.5,manual_seed_grid,0.225,1.5,0.4,0.02,0.3909952137785706,0.0168454700015564,0.0037902307503502,0.0165111292176709,,True,False,0.0003343407838855,0.0202494196173886,,5.781431946414032e-08,6119.857875276884,0.035,0.014,0.0525,0.021,1,1200.0,-29.99999281439142,True,False,False,spectral_only,strict_rejected,False,solver_failure,solver_failure;stage2,True,False,,,True,True,not_run,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,971725,0.225,1.5,0.40:0.0200,supersonic_multicandidate_M1500_a0225_sparse_supersonic_expand1_M12to16_core_cr040_ci00200,assets/classic_supersonic/multicandidate_audits/supersonic_multicandidate_M1500_a0225_sparse_supersonic_expand1_M12to16_core_cr040_ci00200
