alpha,mach,ci_reference,ci_pinn,ci_abs_err
0.85,0.5,0.010634805770227514,0.04130118,0.030666373907020487
0.8366666666666667,0.5,0.019550039951157432,0.045330763,0.025780722912001747
0.85,0.47500000000000003,0.01954012014236455,0.04345619,0.023916069192028
0.8233333333333334,0.5,0.028497051540532593,0.049936194,0.02143914243229341
0.8366666666666667,0.47500000000000003,0.028479797578899832,0.047791865,0.019312067144067316
0.8099999999999999,0.5,0.03747584053835308,0.055165417,0.017689576954036598
0.85,0.45,0.028445434514501603,0.04587844,0.017433005627176253
0.8233333333333334,0.47500000000000003,0.03745594550822878,0.05273552,0.015279573155892845
0.85,0.0,0.09950614941281483,0.11453252,0.015026373444374352
0.8366666666666667,0.0,0.10878308778007657,0.123504736,0.014721647749346187
0.8233333333333334,0.0,0.11813331193759977,0.13263234,0.014499033023566615
0.7966666666666666,0.5,0.04657094062383681,0.061050996,0.014480055560512253
0.8099999999999999,0.0,0.12755682188538447,0.14185351,0.014296689448081101
0.7966666666666666,0.0,0.13708921216509057,0.1511216,0.014032389297273629
0.7833333333333333,0.0,0.14668097410958758,0.16040558,0.013724602119507878
0.77,0.0,0.15633210771887554,0.16968869,0.013356579009601938
0.8366666666666667,0.45,0.037409555206642256,0.0505456,0.013136044104947939
0.7566666666666667,0.0,0.16611903534016378,0.17896602,0.0128469802371525
0.85,0.42500000000000004,0.03619681561294546,0.04857275,0.01237593328651438
0.7433333333333333,0.0,0.17597700407108427,0.18824212,0.012265118459852925
0.20999999999999996,0.325,0.6186447842514302,0.6308893,0.012244512280247033
0.22333333333333333,0.325,0.6031702552043209,0.61538506,0.012214800337671305
0.20999999999999996,0.375,0.5986333328685063,0.6108469,0.012213544229577211
0.22333333333333333,0.375,0.5834772223727547,0.5956557,0.012178457330004111
0.23666666666666664,0.325,0.5879032578215744,0.6000117,0.01210844853065951
0.20999999999999996,0.35000000000000003,0.6091828150313967,0.6212698,0.012087007089269797
0.23666666666666664,0.375,0.5685091282476779,0.5805906,0.012081477488100956
0.05,0.5,0.7373396102339298,0.72527575,0.012063855305340931
0.22333333333333333,0.35000000000000003,0.5938565107514885,0.6059185,0.012062015897986611
0.19666666666666666,0.325,0.634505355516211,0.64651793,0.012012576898797533
