alpha,mach,ci_reference,ci_pinn,ci_abs_err
0.05,0.0,0.9146538208662657,0.90522313,0.009430689686456106
0.06333333333333334,0.0,0.8932777895214544,0.88685715,0.006420637536285967
0.07666666666666666,0.0,0.8722475081367052,0.8685717,0.0036758094710862554
0.09,0.0,0.8515629767120177,0.8503761,0.0011868475616271246
0.10333333333333333,0.0,0.8315552300904028,0.8322795,0.000724273255086727
0.11666666666666667,0.0,0.811862508234439,0.8142911,0.0024286113410615373
0.13,0.0,0.7924848111441262,0.79642016,0.0039353458115928275
0.1433333333333333,0.0,0.7736973473739395,0.77867556,0.004978208808921858
0.15666666666666668,0.0,0.7551974302852075,0.7610663,0.005868887273081103
0.16999999999999998,0.0,0.7369850598779304,0.743601,0.006615964272917996
0.18333333333333335,0.0,0.7192963071968337,0.72628844,0.00699213064648907
0.19666666666666666,0.0,0.70185279492309,0.7091368,0.007283989153600623
0.20999999999999996,0.0,0.6846545230566994,0.6921543,0.00749976523523177
0.22333333333333333,0.0,0.6679198775453996,0.6753487,0.007428821547465381
0.23666666666666664,0.0,0.6514322685691903,0.65872735,0.007295079281609218
0.25,0.0,0.6351916961280712,0.64229786,0.007106167832194865
0.2633333333333333,0.0,0.6193429217811687,0.6260665,0.0067235841277973885
0.27666666666666667,0.0,0.6037027615347341,0.6100401,0.0063373666963144615
0.29,0.0,0.5882712153887675,0.5942246,0.0059533567929341835
0.3033333333333333,0.0,0.5732048253467553,0.5786253,0.005420496041489309
0.31666666666666665,0.0,0.5583240392572018,0.5632477,0.004923641406860746
0.32999999999999996,0.0,0.5436288571201071,0.5480961,0.004467263237406316
0.3433333333333333,0.0,0.5293021694628884,0.53317475,0.0038725837261984752
0.35666666666666663,0.0,0.515131054112191,0.51848745,0.0033563993485024035
0.36999999999999994,0.0,0.5011155110680144,0.50403696,0.0029214519179779908
0.3833333333333333,0.0,0.4874040081220752,0.48982587,0.0024218664449566774
0.3966666666666666,0.0,0.4738554086465882,0.47585627,0.002000865719790579
0.41,0.0,0.4604697126415535,0.46212956,0.0016598504516319168
0.4233333333333333,0.0,0.44733711505210316,0.4486465,0.001309370753408312
0.43666666666666665,0.0,0.43435243447875693,0.4354074,0.0010549656524686535
0.44999999999999996,0.0,0.42151567092151493,0.42241192,0.0008962477186217899
0.4633333333333333,0.0,0.4089244441410843,0.40965906,0.0007346137145217702
0.4766666666666666,0.0,0.39646669449954247,0.39714724,0.0006805437550046478
0.48999999999999994,0.0,0.3841424219968894,0.38487425,0.0007318324682137334
0.5033333333333333,0.0,0.3720457573283077,0.3728374,0.0007916371476291983
0.5166666666666666,0.0,0.36005999317885445,0.36103293,0.000972939817895424
0.53,0.0,0.3481851295485295,0.34945682,0.001271687363167906
0.5433333333333333,0.0,0.33652003421738863,0.33810395,0.0015839158062624925
0.5566666666666666,0.0,0.32496963762940567,0.32696873,0.001999091866596525
0.5700000000000001,0.0,0.31353393978458055,0.31604448,0.0025105398239552157
0.5833333333333334,0.0,0.30227310795858214,0.3053237,0.0030505822174279884
0.5966666666666667,0.0,0.2911172758857269,0.29479793,0.003680651255462686
0.61,0.0,0.2800664435660149,0.28445756,0.004391120787927971
0.6233333333333333,0.0,0.2691938441338935,0.27429184,0.005097999041994539
0.6366666666666667,0.0,0.258406593943743,0.26428872,0.005882129525037527
0.65,0.0,0.24770469299556352,0.25443488,0.006730190598949415
0.6633333333333333,0.0,0.23716926949235426,0.24471538,0.007546108196053641
0.6766666666666666,0.0,0.22670943223097867,0.23511417,0.008404739870042144
0.69,0.0,0.21632518121143676,0.22561371,0.00928853205302857
