alpha,Mach,candidate_name,candidate_cr,candidate_ci,candidate_omega_i,stage1_mismatch,stage2_mismatch,ln_p_start_right_opt,gamma_jump_abs,gamma_jump_real,gamma_jump_imag,pressure_jump_abs,pressure_jump_real,pressure_jump_imag,left_relative_mach,right_relative_mach,left_regime,right_regime,left_gamma_inf_real,left_gamma_inf_imag,right_gamma_inf_real,right_gamma_inf_imag,left_tail_logamp_slope,left_tail_phase_slope,right_tail_logamp_slope,right_tail_phase_slope,left_tail_logamp_slope_err,left_tail_phase_slope_err,right_tail_logamp_slope_err,right_tail_phase_slope_err,left_decay_length,right_decay_length,match_y,y_limit,max_rel_ode_residual,match_band_max_rel_ode_residual,centroid_abs_y,spread_abs_y,peak_y,centroid_abs_y_center8,spread_abs_y_center8,peak_y_center8,center8_mass_fraction
0.2,1.2,blumen_target,0.23697519236816028,0.06222266952409093,0.012444533904818186,0.001001499428856441,1.0417490401947053e-19,-10.308011197728122,0.0010014994287950757,-0.000857058491606652,-0.0005181233905565286,3.329535452064064e-08,-3.961256170303962e-09,-3.3058872972446807e-08,1.4862470095772136,0.9186691817170133,supersonic_relative,subsonic_relative,0.020168694265355343,-0.21981348426797262,-0.08754275456307492,-0.031238456948503687,0.02016869426637306,-0.21981348427906428,-0.08754275457606753,-0.03123845695313959,1.0177171605452173e-12,-1.109165537194201e-11,-1.299260699028082e-11,-4.635902772776035e-12,49.58179180284091,11.422989886381698,1.0,80.0,0.8255473398160689,0.8255473398160689,25.354531103947103,33.0424090406106,0.24988980834702929,3.7404563563563764,4.388153369093678,0.24988980834702929,0.26047986607779633
0.2,1.2,reference_branch,0.2397746715348269,0.0634922007740909,0.012698440154818181,2.037638954180536e-05,1.359535779884626e-19,-10.391962801081432,2.037638953482769e-05,-1.9715007360185388e-05,-5.149343187521235e-06,3.443666643213069e-08,-6.576816230507987e-09,-3.380280289011495e-08,1.4896792922851994,0.9154464953358714,supersonic_relative,subsonic_relative,0.02054079653964034,-0.2207335474634601,-0.08898787583540534,-0.031243117280355642,0.020540796540734704,-0.220733547475219,-0.08898787584860603,-0.03124311728499019,1.0943641826077766e-12,-1.175889940974173e-11,-1.320069054067119e-11,-4.634546219017821e-12,48.68360377700862,11.237485900322312,1.0,80.0,0.1001155296336616,0.03476242483255512,25.191355088259897,32.88190726066015,0.2522319472883956,3.7365272317833256,4.38462261123017,0.2522319472883956,0.26295809688541766
0.2,1.25,blumen_target,0.2338874746306954,0.05451369857891339,0.010902739715782678,0.01204514391705779,7.345357704105195e-22,-9.108171109376915,0.012045143916925401,-0.012001613902569458,-0.0010231108019645302,2.585169563703393e-08,-2.512571217749837e-08,-6.0834821347111045e-09,1.5438638841511758,0.960061964846285,supersonic_relative,subsonic_relative,0.017878973096788063,-0.235135742654867,-0.06996202397487516,-0.03730919371746468,0.01787897309899532,-0.2351357426838945,-0.06996202398793655,-0.03730919372442997,2.2072552119389854e-12,-2.9027502623790724e-11,-1.3061385306656348e-11,-6.9652894563176915e-12,55.9316239577344,14.293468701807727,1.0,80.0,0.9818702424088073,0.9818702424088073,26.401519028236677,33.98478304642157,0.24520650526009846,3.782763342564093,4.425938779478888,0.24520650526009846,0.24108364567389812
0.2,1.25,reference_branch,0.2638581777556953,0.0554023704539133,0.01108047409078266,0.0013984893645523834,7.502316373839724e-20,-10.288162872162646,0.0013984893645240127,-0.0013908847198785476,-0.00014564408225242395,3.452187744212668e-08,-2.9697249326332553e-08,1.760208523382545e-08,1.581339876957522,0.9227796028754292,supersonic_relative,subsonic_relative,0.017871939751917056,-0.2448696809677513,-0.08498474684088983,-0.029993619045364114,0.017871939754834157,-0.24486968100771922,-0.08498474685266974,-0.029993619049521525,2.917100588861743e-12,-3.996791786420317e-11,-1.1779910380482761e-11,-4.1574105269504e-12,55.95363535694181,11.76681742515772,1.0,80.0,0.8589471465766506,0.8589471465766506,26.407304492999216,34.11328021508578,0.2756719453341158,3.7533145549258298,4.399534729798665,0.2756719453341158,0.2474342692655772
0.2,1.275,blumen_target,0.23117469441517483,0.050919975576394085,0.010183995115278817,0.018467970079850713,8.838990823246313e-22,-8.379400117666506,0.01846797007976636,-0.018463036567602918,-0.0004268484163059902,2.1153265813166293e-08,-2.0045402893131836e-08,6.755921655443586e-09,1.5710897315602872,0.9823998647086128,supersonic_relative,subsonic_relative,0.016828568510326693,-0.24223731989895173,-0.05962757671804961,-0.04269225130629936,0.016828568512958317,-0.242237319936832,-0.059627576730802365,-0.04269225131542998,2.6316240853141437e-12,-3.7880282244273644e-11,-1.2752757183598362e-11,-9.13061987128927e-12,59.422760728956796,16.77076371438879,1.0,80.0,0.987683725287826,0.987683725287826,26.993577746960447,34.48727467511241,0.24052448131097362,3.807483135831326,4.447991468103229,0.24052448131097362,0.22971699216310487
0.2,1.275,reference_branch,0.2611453975401748,0.0523626839097274,0.01047253678194548,0.007004947378705851,6.820070419596267e-21,-9.648898767035941,0.007004947378596903,-0.006999607455839912,-0.00027346524653407145,3.114023299438393e-08,-1.3999605419368066e-08,2.7815915570883476e-08,1.6093457709990786,0.9444023841179315,supersonic_relative,subsonic_relative,0.01703595074779105,-0.2520583233381567,-0.07600250136005277,-0.03310040874289815,0.01703595075106681,-0.25205832338662354,-0.07600250137273667,-0.033100408748422065,3.2757616064138517e-12,-4.846684165116244e-11,-1.2683909478283795e-11,-5.523914659022466e-12,58.69939487408204,13.15746169014385,1.0,80.0,0.9680533428302112,0.9680533428302112,26.77551868448786,34.42318185314918,0.27332637653037595,3.7737184113142686,4.417739126503153,0.27332637653037595,0.23970957093116985
0.2,1.3,blumen_target,0.2727688216788323,0.04671105940369977,0.009342211880739954,0.007577790428818305,3.4815141397837986e-21,-9.581340449718912,0.007577790428658156,-0.007510761181376252,-0.0010056710481040794,2.892537456287512e-08,1.2979210983754541e-08,2.5849900886498745e-08,1.6557133961223762,0.9473487296398233,supersonic_relative,subsonic_relative,0.015234720432373578,-0.26380404604832924,-0.0733275397972573,-0.031316396912457155,0.015234720435928792,-0.2638040461098905,-0.07332753980829884,-0.03131639691717237,3.5552134153293835e-12,-6.156125609280139e-11,-1.1041542680167993e-11,-4.7152143300976945e-12,65.63953729502074,13.637441031908224,1.0,80.0,0.9716861591186006,0.9716861591186006,27.632740772650237,35.272492150796715,0.28505785206861944,3.7850095653518494,4.427752790099872,0.28505785206861944,0.22939698346732637
0.2,1.3,reference_branch,0.2911161006651748,0.0479681526597274,0.00959363053194548,0.0010334368087930419,6.612170950351704e-20,-10.345267923526627,0.0010334368087486934,-0.0010278684625513873,-0.00010713571472170669,3.5417746462323267e-08,2.8578742372609156e-08,2.0920617793684926e-08,1.679608919398284,0.9236564738178852,supersonic_relative,subsonic_relative,0.015519553016420669,-0.2697651086159813,-0.08334341657790664,-0.02758058679176216,0.015519553020253355,-0.2697651086826007,-0.08334341658773382,-0.0275805867950141,3.832685904758826e-12,-6.661937668184237e-11,-9.827180735832997e-12,-3.2519403836417382e-12,64.43484544573782,11.998548188449094,1.0,80.0,0.8168271976285413,0.8168271976285413,27.534412239249548,35.245902688886126,0.3061982365074278,3.764728330451275,4.409593125786705,0.3061982365074278,0.23442089571233934
