epoch,loss,loss_pde,loss_bc,loss_bc_kappa,loss_bc_q,loss_norm,loss_integral_norm,loss_phase,loss_peak_slope,loss_peak_curvature,loss_loc_center,loss_loc_spread,loss_riccati_anchor,loss_ci_supervision,stage_w_ci_supervision,stage_neutral_fraction,ci_supervision_neutral_fraction,stage2_started,mapping_scale,ci_mid,audit_ci_mae,audit_ci_max_abs,audit_ci_mean_rel,audit_ci_max_rel,audit_p_rel_l2_mean,audit_p_rel_l2_max,audit_env_rel_mean,audit_env_rel_max,audit_phase_rel_mean,audit_phase_rel_max,audit_peak_shift_mean,audit_peak_shift_max,audit_checkpoint_metric,n_focus_alphas,focus_alpha_min,focus_alpha_max
1,0.9308173656463623,0.5523577928543091,0.33012980222702026,0.18088221549987793,0.14924757182598114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04832978919148445,1.0,0.0,0.0,0,3.0000009536743164,0.201056569814682,0.2144075830151063,0.4974839780479938,3.317707044965348,14.792935689109862,1.0145496193612604,1.0425988434232445,1.0043248089825159,1.0395024610046921,0.36948808462050203,0.5585585117673819,18.02564102564102,29.230769230769223,7.839554937854084,2,0.05,0.25
