epoch,loss,loss_pde,loss_bc,loss_bc_kappa,loss_bc_q,loss_norm,loss_integral_norm,loss_phase,loss_peak_slope,loss_peak_curvature,loss_loc_center,loss_loc_spread,loss_riccati_anchor,loss_q_supervision,loss_riccati_center_kappa,loss_riccati_center_peak,loss_riccati_boundary_band_kappa,loss_riccati_boundary_band_q,loss_riccati_shooting_match,loss_ci_stability_outside,loss_ci_neutrality,loss_ci_low_alpha_zero,loss_ci_smoothness,loss_ci_supervision,stage_w_ci_supervision,stage_neutral_fraction,ci_supervision_neutral_fraction,stage2_started,mapping_scale,ci_mid,audit_ci_mae,audit_ci_max_abs,audit_ci_mean_rel,audit_ci_max_rel,audit_p_rel_l2_mean,audit_p_rel_l2_max,audit_env_rel_mean,audit_env_rel_max,audit_phase_rel_mean,audit_phase_rel_max,audit_peak_shift_mean,audit_peak_shift_max,audit_env_rel_weighted_mean,audit_phase_rel_weighted_mean,audit_peak_shift_weighted_mean,audit_checkpoint_metric,n_focus_alphas,focus_alpha_min,focus_alpha_max
635,0.021397989243268967,0.01098131574690342,0.004952981136739254,0.000306540634483099,9.437873086426407e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010927387047559023,5.0,0.2,0.2,0,3.0000009536743164,0.26839473843574524,,,,,,,,,,,,,,,,0.021397989243268967,0,,
636,0.021804604679346085,0.009786643087863922,0.0062148915603756905,0.0005036238580942154,5.893265188205987e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001160614425316453,5.0,0.2,0.2,0,3.0000009536743164,0.26785850524902344,,,,,,,,,,,,,,,,0.021804604679346085,0,,
637,0.021058261394500732,0.009991204366087914,0.004123973660171032,0.0003103900817222893,5.1003662520088255e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013886165106669068,5.0,0.2,0.2,0,3.0000009536743164,0.26780396699905396,,,,,,,,,,,,,,,,0.021058261394500732,0,,
638,0.022068150341510773,0.008266096003353596,0.006022242829203606,0.0005434696213342249,2.9377328246482648e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015559622552245855,5.0,0.2,0.2,0,3.0000009536743164,0.26827049255371094,,,,,,,,,,,,,,,,0.022068150341510773,0,,
639,0.021475382149219513,0.010501407086849213,0.005747663788497448,0.00043085444485768676,7.195596117526293e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010452622082084417,5.0,0.2,0.2,0,3.0000009536743164,0.2690366804599762,,,,,,,,,,,,,,,,0.021475382149219513,0,,
640,0.02530752308666706,0.010121083818376064,0.004870816599577665,0.00042867904994636774,2.9201321012806147e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6570347472443245e-05,0.004733421839773655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011084689758718014,5.0,0.2,0.2,0,3.0000009536743164,0.2702368497848511,,,,,,,,,,,,,,,,0.02530752308666706,0,,
641,0.022189168259501457,0.01007852703332901,0.006207803264260292,0.0003846717008855194,0.00011805431131506339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011805676622316241,5.0,0.2,0.2,0,3.0000009536743164,0.2714138925075531,,,,,,,,,,,,,,,,0.022189168259501457,0,,
642,0.020142309367656708,0.009609425440430641,0.00540870102122426,0.0004348050570115447,5.303251600707881e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010248365579172969,5.0,0.2,0.2,0,3.0000009536743164,0.2725474536418915,,,,,,,,,,,,,,,,0.020142309367656708,0,,
643,0.020450608804821968,0.009511795826256275,0.005174252204596996,0.00030724110547453165,0.00010509205458220094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011529121547937393,5.0,0.2,0.2,0,3.0000009536743164,0.2730954587459564,,,,,,,,,,,,,,,,0.020450608804821968,0,,
644,0.01870369352400303,0.009479621425271034,0.0028389031067490578,0.00021368931629694998,3.510049282340333e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00127703370526433,5.0,0.2,0.2,0,3.0000009536743164,0.2733536958694458,,,,,,,,,,,,,,,,0.01870369352400303,0,,
645,0.022242741659283638,0.008682556450366974,0.005314734764397144,0.00040888096555136144,6.129624671302736e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001649090088903904,5.0,0.2,0.2,0,3.0000009536743164,0.2727905809879303,,,,,,,,,,,,,,,,0.022242741659283638,0,,
646,0.019574450328946114,0.009545721113681793,0.003808522829785943,0.0002994590322487056,4.069662099936977e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001244041253812611,5.0,0.2,0.2,0,3.0000009536743164,0.2725865840911865,,,,,,,,,,,,,,,,0.019574450328946114,0,,
647,0.018056895583868027,0.009000157006084919,0.0037025290075689554,0.0002780430659186095,4.610491305356845e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010708421468734741,5.0,0.2,0.2,0,3.0000009536743164,0.2722543478012085,,,,,,,,,,,,,,,,0.018056895583868027,0,,
648,0.023487383499741554,0.009947323240339756,0.004806703422218561,0.00033261533826589584,7.402749906759709e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00174667127430439,5.0,0.2,0.2,0,3.0000009536743164,0.27236688137054443,,,,,,,,,,,,,,,,0.023487383499741554,0,,
649,0.01912052184343338,0.008843562565743923,0.003831826150417328,0.00024778666556812823,6.769798346795142e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012890264624729753,5.0,0.2,0.2,0,3.0000009536743164,0.2731770873069763,,,,,,,,,,,,,,,,0.01912052184343338,0,,
650,0.02179877832531929,0.008801044896245003,0.0056632887572050095,0.0003325298894196749,0.00011689950770232826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014668888179585338,5.0,0.2,0.2,0,3.0000009536743164,0.2746357321739197,,,,,,,,,,,,,,,,0.02179877832531929,0,,
651,0.019550379365682602,0.00891772098839283,0.004712212365120649,0.0002954549272544682,8.78831633599475e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001184089225716889,5.0,0.2,0.2,0,3.0000009536743164,0.2762458324432373,,,,,,,,,,,,,,,,0.019550379365682602,0,,
652,0.02172607183456421,0.009801119565963745,0.004521476104855537,0.00033253044239245355,5.9808589867316186e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014806954422965646,5.0,0.2,0.2,0,3.0000009536743164,0.2778140902519226,,,,,,,,,,,,,,,,0.02172607183456421,0,,
653,0.019997715950012207,0.008459055796265602,0.0045890663750469685,0.00038920287624932826,3.4851880627684295e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013899190817028284,5.0,0.2,0.2,0,3.0000009536743164,0.2793505787849426,,,,,,,,,,,,,,,,0.019997715950012207,0,,
654,0.020867381244897842,0.011257970705628395,0.003687008284032345,0.00024050893262028694,6.409595516743138e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011844802647829056,5.0,0.2,0.2,0,3.0000009536743164,0.28077343106269836,,,,,,,,,,,,,,,,0.020867381244897842,0,,
655,0.01777942106127739,0.007735799066722393,0.004737568087875843,0.00024777610087767243,0.00011299036850687116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010612107580527663,5.0,0.2,0.2,0,3.0000009536743164,0.28230708837509155,,,,,,,,,,,,,,,,0.01777942106127739,0,,
656,0.023226842284202576,0.010253705084323883,0.006228354759514332,0.0003256370546296239,0.00014859921066090465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013489564880728722,5.0,0.2,0.2,0,3.0000009536743164,0.28329357504844666,,,,,,,,,,,,,,,,0.023226842284202576,0,,
657,0.020944535732269287,0.007584418170154095,0.005433628335595131,0.00024666276294738054,0.00014835003821644932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015852979850023985,5.0,0.2,0.2,0,3.0000009536743164,0.2842124402523041,,,,,,,,,,,,,,,,0.020944535732269287,0,,
658,0.020313739776611328,0.009448082186281681,0.004534591920673847,0.00023030585725791752,0.0001115766863222234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012662133667618036,5.0,0.2,0.2,0,3.0000009536743164,0.28378283977508545,,,,,,,,,,,,,,,,0.020313739776611328,0,,
659,0.018065214157104492,0.007245432119816542,0.004205634351819754,0.000270259304670617,7.515205652453005e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013228297466412187,5.0,0.2,0.2,0,3.0000009536743164,0.28291746973991394,,,,,,,,,,,,,,,,0.018065214157104492,0,,
660,0.023969653993844986,0.008692247793078423,0.005717016756534576,0.0004560068773571402,5.784741370007396e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5296127205365337e-05,0.00351722096092999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012010448845103383,5.0,0.2,0.2,0,3.0000009536743164,0.28190332651138306,,,,,,,,,,,,,,,,0.023969653993844986,0,,
661,0.02063898742198944,0.008000290021300316,0.005462262779474258,0.000346142565831542,0.00010004186333389953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014352870639413595,5.0,0.2,0.2,0,3.0000009536743164,0.2805202901363373,,,,,,,,,,,,,,,,0.02063898742198944,0,,
662,0.02042493224143982,0.008664337918162346,0.0052994368597865105,0.0004084921383764595,6.072576070437208e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012922317255288363,5.0,0.2,0.2,0,3.0000009536743164,0.27944138646125793,,,,,,,,,,,,,,,,0.02042493224143982,0,,
663,0.02382523939013481,0.007864744402468204,0.009555622935295105,0.0007504391251131892,0.00010256154928356409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012809745967388153,5.0,0.2,0.2,0,3.0000009536743164,0.2790813148021698,,,,,,,,,,,,,,,,0.02382523939013481,0,,
664,0.01796390675008297,0.00796210952103138,0.005384739954024553,0.0004348059301264584,5.183403845876455e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009234115714207292,5.0,0.2,0.2,0,3.0000009536743164,0.278624564409256,,,,,,,,,,,,,,,,0.01796390675008297,0,,
665,0.019526109099388123,0.008360630832612514,0.0060243988409638405,0.0005429413868114352,2.974924791487865e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010282158618792892,5.0,0.2,0.2,0,3.0000009536743164,0.27818191051483154,,,,,,,,,,,,,,,,0.019526109099388123,0,,
666,0.02297574281692505,0.0075221192091703415,0.006313501391559839,0.0005544501473195851,3.84499944630079e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018280246295034885,5.0,0.2,0.2,0,3.0000009536743164,0.27782103419303894,,,,,,,,,,,,,,,,0.02297574281692505,0,,
667,0.029816830530762672,0.008990522474050522,0.014378088526427746,0.0013058424228802323,6.598324398510158e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012896438129246235,5.0,0.2,0.2,0,3.0000009536743164,0.27760782837867737,,,,,,,,,,,,,,,,0.029816830530762672,0,,
668,0.02231784537434578,0.007502314168959856,0.008331566117703915,0.0004406174411997199,0.0001962695678230375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012967931106686592,5.0,0.2,0.2,0,3.0000009536743164,0.27800890803337097,,,,,,,,,,,,,,,,0.02231784537434578,0,,
669,0.03485771268606186,0.009474895894527435,0.020249953493475914,0.0013661985285580158,0.0003293984045740217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010265727760270238,5.0,0.2,0.2,0,3.0000009536743164,0.2779370844364166,,,,,,,,,,,,,,,,0.03485771268606186,0,,
670,0.03373948112130165,0.006948109716176987,0.019973231479525566,0.00031257973751053214,0.0008423716644756496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013636278454214334,5.0,0.2,0.2,0,3.0000009536743164,0.27768585085868835,,,,,,,,,,,,,,,,0.03373948112130165,0,,
671,0.04970869794487953,0.010535815730690956,0.03295881301164627,0.0007871146081015468,0.0012543832417577505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012428140034899116,5.0,0.2,0.2,0,3.0000009536743164,0.27708199620246887,,,,,,,,,,,,,,,,0.04970869794487953,0,,
672,0.0360659584403038,0.008614534512162209,0.02027825266122818,0.00019269177573733032,0.0009175667655654252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001434634206816554,5.0,0.2,0.2,0,3.0000009536743164,0.27636757493019104,,,,,,,,,,,,,,,,0.0360659584403038,0,,
673,0.02288924902677536,0.00781040545552969,0.010025832802057266,0.0004971479065716267,0.00025271769845858216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010106018744409084,5.0,0.2,0.2,0,3.0000009536743164,0.2755609154701233,,,,,,,,,,,,,,,,0.02288924902677536,0,,
674,0.018641052767634392,0.007898068055510521,0.003396097104996443,0.0002529019839130342,4.335385892773047e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014693774282932281,5.0,0.2,0.2,0,3.0000009536743164,0.2742375433444977,,,,,,,,,,,,,,,,0.018641052767634392,0,,
675,0.019180970266461372,0.007802985608577728,0.006898325402289629,0.00036475999513641,0.00016253627836704254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008959320257417858,5.0,0.2,0.2,0,3.0000009536743164,0.27201318740844727,,,,,,,,,,,,,,,,0.019180970266461372,0,,
676,0.029638849198818207,0.009938912466168404,0.014614769257605076,0.00021720016957260668,0.0006221383810043335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001017033471725881,5.0,0.2,0.2,0,3.0000009536743164,0.2696925103664398,,,,,,,,,,,,,,,,0.029638849198818207,0,,
677,0.03925710916519165,0.0072493646293878555,0.02612249366939068,0.00028517458122223616,0.0011635373812168837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011770501732826233,5.0,0.2,0.2,0,3.0000009536743164,0.2679611146450043,,,,,,,,,,,,,,,,0.03925710916519165,0,,
678,0.04697030782699585,0.011362632736563683,0.028907237574458122,0.000318508711643517,0.0012861074646934867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013400872703641653,5.0,0.2,0.2,0,3.0000009536743164,0.26645636558532715,,,,,,,,,,,,,,,,0.04697030782699585,0,,
679,0.052022870630025864,0.0071092816069722176,0.03729090467095375,0.00019795031403191388,0.0017655701376497746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015245371032506227,5.0,0.2,0.2,0,3.0000009536743164,0.2659086585044861,,,,,,,,,,,,,,,,0.052022870630025864,0,,
680,0.04198377951979637,0.009848778136074543,0.022560900077223778,0.00013422334450297058,0.0010609333403408527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3469732695957646e-05,0.004499339498579502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010079113999381661,5.0,0.2,0.2,0,3.0000009536743164,0.2657315135002136,,,,,,,,,,,,,,,,0.04198377951979637,0,,
681,0.02383393421769142,0.008157093077898026,0.007365578319877386,0.00015486097254324704,0.0002908484311774373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016622522380203009,5.0,0.2,0.2,0,3.0000009536743164,0.2658242881298065,,,,,,,,,,,,,,,,0.02383393421769142,0,,
682,0.029753150418400764,0.008522912859916687,0.014787420630455017,0.0002508377656340599,0.0006139521719887853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012885633623227477,5.0,0.2,0.2,0,3.0000009536743164,0.2663039565086365,,,,,,,,,,,,,,,,0.029753150418400764,0,,
683,0.07584863901138306,0.013354485854506493,0.05524538457393646,0.0002697202144190669,0.0026274090632796288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014497525990009308,5.0,0.2,0.2,0,3.0000009536743164,0.2666871249675751,,,,,,,,,,,,,,,,0.07584863901138306,0,,
684,0.09521652013063431,0.006807324476540089,0.08365444093942642,0.0002775398606900126,0.0040439520962536335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009509501396678388,5.0,0.2,0.2,0,3.0000009536743164,0.2665856182575226,,,,,,,,,,,,,,,,0.09521652013063431,0,,
685,0.1284315139055252,0.013958202674984932,0.10960718244314194,0.000597848673351109,0.005181434564292431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009732258622534573,5.0,0.2,0.2,0,3.0000009536743164,0.2662556767463684,,,,,,,,,,,,,,,,0.1284315139055252,0,,
686,0.1122128888964653,0.014307355508208275,0.09283830225467682,0.00031788364867679775,0.004482973366975784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010134454350918531,5.0,0.2,0.2,0,3.0000009536743164,0.2664705216884613,,,,,,,,,,,,,,,,0.1122128888964653,0,,
687,0.0475151389837265,0.009062246419489384,0.032712534070014954,0.0003424474853090942,0.0014644030015915632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011480720713734627,5.0,0.2,0.2,0,3.0000009536743164,0.26637017726898193,,,,,,,,,,,,,,,,0.0475151389837265,0,,
688,0.024238668382167816,0.010629020631313324,0.008083459921181202,0.00041719258297234774,0.00019557670748326927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011052379850298166,5.0,0.2,0.2,0,3.0000009536743164,0.2656867206096649,,,,,,,,,,,,,,,,0.024238668382167816,0,,
689,0.06870739161968231,0.008120878599584103,0.05353162810206413,0.00025924539659172297,0.00254695862531662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014109762851148844,5.0,0.2,0.2,0,3.0000009536743164,0.26600977778434753,,,,,,,,,,,,,,,,0.06870739161968231,0,,
690,0.05426107719540596,0.011367029510438442,0.03681102395057678,0.0003034642431885004,0.0016888190293684602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001216604490764439,5.0,0.2,0.2,0,3.0000009536743164,0.2660485506057739,,,,,,,,,,,,,,,,0.05426107719540596,0,,
691,0.016830405220389366,0.00800255872309208,0.004507824778556824,0.00029260158771649003,7.90904596215114e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008640044252388179,5.0,0.2,0.2,0,3.0000009536743164,0.2658649981021881,,,,,,,,,,,,,,,,0.016830405220389366,0,,
692,0.07185938954353333,0.009839344769716263,0.05669650807976723,0.0003358777903486043,0.002666886430233717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001064707525074482,5.0,0.2,0.2,0,3.0000009536743164,0.2658512592315674,,,,,,,,,,,,,,,,0.07185938954353333,0,,
693,0.11965316534042358,0.011757753789424896,0.10065093636512756,0.0003213465679436922,0.004871873650699854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014488943852484226,5.0,0.2,0.2,0,3.0000009536743164,0.26690399646759033,,,,,,,,,,,,,,,,0.11965316534042358,0,,
694,0.034654952585697174,0.010533066466450691,0.017900142818689346,0.00033016258385032415,0.0007299258140847087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001244348706677556,5.0,0.2,0.2,0,3.0000009536743164,0.26773563027381897,,,,,,,,,,,,,,,,0.034654952585697174,0,,
695,0.037056032568216324,0.014133809134364128,0.019296471029520035,0.00028216696227900684,0.0008237400907091796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007251510978676379,5.0,0.2,0.2,0,3.0000009536743164,0.26807931065559387,,,,,,,,,,,,,,,,0.037056032568216324,0,,
696,0.07537107169628143,0.008844980970025063,0.06068890169262886,0.00030873867217451334,0.00288007571361959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011674375273287296,5.0,0.2,0.2,0,3.0000009536743164,0.26907631754875183,,,,,,,,,,,,,,,,0.07537107169628143,0,,
697,0.043960150331258774,0.014468574896454811,0.02457236312329769,0.00031997376936487854,0.0010686313034966588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009838424157351255,5.0,0.2,0.2,0,3.0000009536743164,0.2699107229709625,,,,,,,,,,,,,,,,0.043960150331258774,0,,
698,0.027063308283686638,0.007020679768174887,0.01243960577994585,0.0004175591457169503,0.00041320070158690214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015206045936793089,5.0,0.2,0.2,0,3.0000009536743164,0.2713385820388794,,,,,,,,,,,,,,,,0.027063308283686638,0,,
699,0.07291170954704285,0.01823185198009014,0.04886111244559288,0.0004855058796238154,0.002200302667915821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011637493735179305,5.0,0.2,0.2,0,3.0000009536743164,0.27338525652885437,,,,,,,,,,,,,,,,0.07291170954704285,0,,
700,0.03853418305516243,0.007677203044295311,0.02272670716047287,0.00016914974548853934,0.0010517605114728212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.52149529842427e-05,0.002823909744620323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010537079069763422,5.0,0.2,0.2,0,3.0000009536743164,0.2751416265964508,0.024524980614186898,0.053433839468649325,0.24282451165333405,5.0244254929400345,0.2872456899585409,1.0302545005874446,0.26608372250535,0.9316597984731596,0.06419532819544543,0.5780031407129393,1.037211614496571,15.034109401702878,0.2445875332809678,0.04136162888946668,0.410130025494487,0.6544122891306586,8,0.13,0.85
701,0.04021104797720909,0.021405158564448357,0.011511852964758873,0.00046219510841183364,0.00034449511440470815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014588071499019861,5.0,0.2,0.2,0,3.0000009536743164,0.27602842450141907,,,,,,,,,,,,,,,,0.04021104797720909,0,,
702,0.06559360772371292,0.02248420938849449,0.035728491842746735,0.0006905774935148656,0.0014411357697099447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014761813217774034,5.0,0.2,0.2,0,3.0000009536743164,0.2769753336906433,,,,,,,,,,,,,,,,0.06559360772371292,0,,
703,0.0332183763384819,0.010016746819019318,0.017025014385581017,0.00037422816967591643,0.0006641366053372622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012353232596069574,5.0,0.2,0.2,0,3.0000009536743164,0.27733632922172546,,,,,,,,,,,,,,,,0.0332183763384819,0,,
