alpha,Mach,blumen_cr,blumen_ci,n_candidates,best_seed_name,best_seed_cr_center,best_seed_ci_center,best_requested_cr_half_window,best_requested_ci_half_window,best_used_cr_half_window,best_used_ci_half_window,best_retry_index,best_shooting_cr,best_shooting_ci,best_shooting_omega_i,best_err_cr_abs,best_err_ci_abs,best_err_ci_rel,best_stage1_mismatch,best_stage2_mismatch,best_ln_p_start_right,best_spectral_success,best_mode_success,best_success,best_ci_primary_score,match_y,use_mapping,mapping_scale,y_limit,left_relative_mach,right_relative_mach,left_regime,right_regime,centroid_abs_y,spread_abs_y,peak_y,centroid_abs_y_center8,spread_abs_y_center8,peak_y_center8,center8_mass_fraction,left_mass_fraction,right_mass_fraction
0.2,1.2,0.23697519236816028,0.06222266952409093,12,blumen,0.23697519236816028,0.06222266952409093,0.1,0.03,0.1,0.03,0,0.23977467153482698,0.06349220077409093,0.012698440154818186,0.002799479166666702,0.0012695312499999972,0.020403034130647018,2.037638954180273e-05,1.3594637334548103e-19,-10.391962801081434,True,True,True,0.005171788496950402,1.0,True,5.0,80.0,1.4896792922851994,0.9154464953358712,supersonic_relative,subsonic_relative,25.19135696653603,32.88190536829793,0.25274530047446975,3.736965520696686,4.385146441073954,0.25274530047446975,0.2629849316296558,0.7636807916089228,0.23628475240378732
0.2,1.25,0.2338874746306954,0.05451369857891339,36,blumen,0.2338874746306954,0.05451369857891339,0.015,0.03,0.015,0.03,0,0.2638581777556953,0.05539260482891339,0.011078520965782677,0.029970703124999915,0.0008789062499999986,0.01612266774978961,0.001398489418207938,7.501610892238691e-20,-10.288253872758789,True,True,True,0.0175974733641897,1.0,True,5.0,80.0,1.5813393424116386,0.9227786868397956,supersonic_relative,subsonic_relative,26.408933521809125,34.11487655323213,0.2762116005645413,3.7538509382734073,4.400127912646,0.2762116005645413,0.24743830729902538,0.770365138566155,0.22960280212898512
0.2,1.275,0.23117469441517483,0.050919975576394085,36,blumen,0.23117469441517483,0.050919975576394085,0.015,0.03,0.015,0.03,0,0.26114539754017485,0.052345756826394065,0.010469151365278814,0.029970703125000026,0.00142578124999998,0.028000430751599886,0.007004950257443631,6.816256800923164e-21,-9.648976521701053,True,True,True,0.014379193272171928,1.0,True,5.0,80.0,1.6093448758302393,0.9444008586696974,supersonic_relative,subsonic_relative,26.77884418420044,34.42626820205293,-0.0017849306734143116,3.774603168131758,4.418570288185542,-0.0017849306734143116,0.23968427498847453,0.7571670020019381,0.24280232690023176
0.2,1.3,0.2727688216788323,0.04671105940369977,36,previous_mach,0.26114539754017485,0.052345756826394065,0.015,0.008,0.015,0.008,0,0.2911161006651748,0.04797596515972739,0.00959519303194548,0.018347278986342475,0.0012649057560276261,0.027079363477837088,0.0010334315429461885,6.612719091613875e-20,-10.34519442813125,True,True,True,0.011825154064471625,1.0,True,5.0,80.0,1.6796092964985792,0.9236571595499437,supersonic_relative,subsonic_relative,27.533284096392705,35.24473790038477,0.3055956856221446,3.765218327540706,4.4101497922583635,0.3055956856221446,0.23445629907510576,0.7798552465359626,0.22011462214030325
