alpha,Mach,shooting_cr,shooting_ci,ln_p_start_right,match_y,use_mapping,mapping_scale,peak_y,peak_abs,center8_mass_fraction,left_mass_fraction,right_mass_fraction,left_right_peak_ratio,zero_crossings_real_center8,zero_crossings_imag_center8,abs_extrema_center8,phase_span_center8,peak_y_center8,overlap_prev_mach_center8,rel_l2_prev_mach_center8,peak_shift_prev_mach,overlap_prev_alpha_center8,rel_l2_prev_alpha_center8,peak_shift_prev_alpha
0.2,1.2,0.2397746715348269,0.0634922007740909,-10.391962801081434,1.0,True,5.0,0.25274530047446975,1.018368292388091,0.26298493162965625,0.7636807916089213,0.2362847524037887,0.9985712261001299,1,0,1,1.7836214525215102,0.25274530047446975,,,,,,
0.2,1.25,0.2638581777556953,0.0553926048289133,-10.288253872758789,1.0,True,5.0,0.2762116005645413,1.045919049007117,0.24743830729902516,0.7703651385661554,0.22960280212898465,0.9988125241785367,0,1,3,1.9507322072774897,0.2762116005645413,0.9984883494818796,0.06753412696981796,0.023466300090071557,,,
0.2,1.275,0.2611453975401748,0.052345756826394,-9.648976521701051,1.0,True,5.0,-0.0017849306734143116,1.0819957060059824,0.2396842749884741,0.7571670020019389,0.24280232690023093,1.0005126195104765,0,1,3,2.023549638972682,-0.0017849306734143116,0.9997191762963478,0.05171949493253035,0.2779965312379556,,,
0.2,1.3,0.2911161006651748,0.0479759651597273,-10.34519442813125,1.0,True,5.0,0.3055956856221446,1.0599559111801586,0.2344562990751054,0.7798552465359633,0.22011462214030242,0.9985327254890347,1,0,3,2.1163943573850936,0.3055956856221446,0.9991769194753862,0.04643681850615887,0.3073806162955589,,,
