alpha,Mach,N,gep_cr,gep_ci,gep_omega_i,distance_to_target,distance_to_shooting,overlap_to_previous,selection_source,n_finite_modes,success,accepted,target_cr,target_ci,target_source,shooting_cr,shooting_ci,shooting_omega_i,shooting_spectral_success
0.0,1.425,,,,,,,,no_mode,0,False,False,0.03,0.001,shooting_anchor,0.03,0.001,0.0,True
0.01,1.425,561.0,0.15212155845397332,0.0031078277714005425,3.107827771400543e-05,0.08602492574832188,0.08602492574832188,,nearest_to_target,140,True,False,0.1477392578125,0.046064443359374985,shooting_anchor,0.1477392578125,0.046064443359374985,0.00046064443359374984,True
0.02,1.425,561.0,0.38797336855752246,0.0052913847825775875,0.00010582769565155175,0.010268760847860678,0.37323810299835936,0.9999642327758537,target_then_overlap,140,True,False,0.39570001840571734,0.0019095830633032885,blended_continuation,0.7610677083333333,0.0001122160011574074,2.2443200231481483e-06,True
0.03,1.425,561.0,0.2988389975813994,0.004541797284493201,0.00013625391853479602,0.05739029892200046,0.1622940344091762,0.9999714621998141,target_then_overlap,143,True,False,0.3160587607178468,0.03191480482787988,blended_continuation,0.20818684895833325,0.07184993489583331,0.002155498046874999,True
0.04,1.425,561.0,0.24966929032395702,0.004190051727656101,0.00016760206910624407,0.05981760889473625,0.14089853614501063,0.9999563939704925,target_then_overlap,143,True,False,0.270429700632173,0.032239791912362585,blended_continuation,0.2278157552083333,0.07378678385416666,0.0029514713541666667,True
0.05,1.425,561.0,0.23007935948446565,0.004101958318640827,0.00020509791593204137,0.05877695006658264,0.14094156633428565,0.9999171522812698,target_then_overlap,142,True,False,0.24720912627770752,0.032214682078260316,blended_continuation,0.24351888020833326,0.07425162760416663,0.003712581380208332,True
0.06,1.425,561.0,0.22030140739261944,0.004115473808998159,0.00024692842853988955,0.059396419676109334,0.14406682007997773,0.9998626820638403,target_then_overlap,142,True,False,0.24103850110734606,0.03194489894951783,blended_continuation,0.2574772135416667,0.07370930989583334,0.00442255859375,True
0.07,1.425,561.0,0.22030371806532034,0.004235786583868938,0.00029650506087082565,0.05785629771143907,0.14498160890607228,0.9997505691578045,target_then_overlap,143,True,False,0.2398826673522383,0.03145717491039889,blended_continuation,0.26925455729166653,0.07246972656249999,0.005072880859375,True
0.08,1.425,561.0,0.2300876042073269,0.004465655168662099,0.0003572524134929679,0.05452559466941635,0.1414397624619211,0.9995038021643108,target_then_overlap,146,True,False,0.24407155375585882,0.030816602158654692,blended_continuation,0.27972330729166656,0.07068782552083332,0.005655026041666665,True
0.09,1.425,561.0,0.42802835811209633,0.0064128782964054274,0.0005771590466764885,0.01641280950304858,0.33372024748380064,0.9866038187978794,target_then_overlap,146,True,False,0.4426541250243961,0.00268906110129371,blended_continuation,0.7615039062499999,2.417000024112653e-05,2.1753000217013875e-06,True
0.1,1.425,561.0,0.5480960096271278,0.007793747474090015,0.0007793747474090015,0.015474827788578026,0.21397288537916906,0.976175344264776,target_then_overlap,146,True,False,0.5614185773672578,0.0038573949779397067,blended_continuation,0.7615039062499999,2.4170000241126537e-05,2.4170000241126537e-06,True
0.11,1.425,561.0,0.6182330682847161,0.0082737797301615,0.000910115770317765,0.016832265790137302,0.14421774250784325,0.9641958687934802,target_then_overlap,146,True,False,0.6334591682762767,0.00468591648455046,blended_continuation,0.7615039062499999,2.4170000241126547e-05,2.6587000265239203e-06,True
0.12,1.425,561.0,0.6677597597601053,0.00792654191388894,0.0009511850296666729,0.009768598128369976,0.09506710750078208,0.9525333114968955,target_then_overlap,147,True,False,0.6755414034708296,0.00497393583819335,blended_continuation,0.7615039062499999,2.4170000241126547e-05,2.9004000289351857e-06,True
0.13,1.425,561.0,0.6967802065155817,0.007838212536502848,0.0010189676297453702,0.01047029513453408,0.06658373938391529,0.9602664393251841,target_then_overlap,149,True,False,0.7052574183560631,0.004765593148429815,blended_continuation,0.7615039062499999,2.4170000241126547e-05,3.142100031346451e-06,True
0.14,1.425,561.0,0.7062598144004154,0.008626243787876804,0.0012076741303027527,0.01818663685730513,0.057870627839955335,0.9772653016402442,target_then_overlap,148,True,False,0.7226696864093489,0.004706107921930644,blended_continuation,0.7615039062499999,7.951000072337964e-06,1.113140010127315e-06,True
0.15,1.425,561.0,0.7211381122548767,0.009575517305485715,0.0014363275958228572,0.011377121371819541,0.044671586326104976,0.9843047184383227,target_then_overlap,147,True,False,0.7283574511402492,0.005178926672755018,blended_continuation,0.7615039062499999,7.951000072337964e-06,1.1926500108506946e-06,True
0.16,1.425,561.0,0.7300368326077233,0.007184951772146497,0.0011495922835434397,0.007796239254816784,0.03458632799153252,0.9907061224278304,target_then_overlap,147,True,False,0.737284429852926,0.0057484907833203645,blended_continuation,0.7615039062499999,7.951000072337964e-06,1.2721600115740744e-06,True
