alpha,Mach,N,gep_cr,gep_ci,gep_omega_i,blumen_cr,blumen_ci,err_cr_blumen,err_ci_blumen,shooting_cr,shooting_ci,shooting_omega_i,shooting_spectral_success,distance_to_shooting,success,selection_source,peak_y,centroid_y,spread_y,phase_span
0.2,1.2,121,0.25786823934982545,0.03961670067015958,0.007923340134031917,0.23697519236816028,0.06222266952409093,0.020893046981665164,0.022605968853931353,0.23985351562499993,0.06348665364583335,0.012697330729166671,True,0.051025766933239715,True,gep_blumen_guided,-7.105263157894739,-1.1305918263004195,2.5992278824148767,0.5218067040309753
0.2,1.25,121,0.2580617042760506,0.04120225236772091,0.008240450473544183,0.2338874746306954,0.05451369857891339,0.024174229645355177,0.013311446211192478,0.26803873697916675,0.05534212239583334,0.011068424479166668,True,0.029988078951588382,True,gep_blumen_guided,-7.105263157894739,-1.6380872567833589,2.7072867963250564,1.0500989929661126
