alpha,Mach,rank,cand_cr,cand_ci,cand_omega_i,blumen_cr,blumen_ci,err_cr_blumen,err_ci_blumen,score,peak_y,centroid_y,spread_y,phase_span,shooting_cr,shooting_ci,shooting_omega_i,shooting_spectral_success,distance_to_shooting
0.2,1.2,1,0.25786823934982545,0.03961670067015958,0.007923340134031917,0.23697519236816028,0.06222266952409093,0.020893046981665164,0.022605968853931353,3.5903504442236787,-7.105263157894739,-1.1305918263004195,2.5992278824148767,0.5218067040309753,0.23985351562499993,0.06348665364583335,0.012697330729166671,True,0.051025766933239715
0.2,1.2,2,0.21199671839228154,0.03692122240691929,0.007384244481383859,0.23697519236816028,0.06222266952409093,0.02497847397587874,0.025301447117171638,4.050770687939205,-7.105263157894739,-0.7739825454333894,2.5113326942700644,0.3451149690399342,0.23985351562499993,0.06348665364583335,0.012697330729166671,True,0.05999074678400553
0.2,1.2,3,0.3043010318231006,0.04218674944296168,0.008437349888592335,0.23697519236816028,0.06222266952409093,0.0673258394549403,0.020035920081129255,4.163133744633472,-7.105263157894739,-1.6346042944001358,2.6739394598068458,0.9866856874433099,0.23985351562499993,0.06348665364583335,0.012697330729166671,True,0.07725429451047033
0.2,1.2,4,0.3514494320933719,0.04444832173980376,0.008889664347960752,0.23697519236816028,0.06222266952409093,0.11447423972521165,0.017774347784287173,4.795580437694949,-7.105263157894739,-1.770962011887352,2.775040231083182,1.9806615738501865,0.23985351562499993,0.06348665364583335,0.012697330729166671,True,0.11791302260341069
0.2,1.2,5,0.16649726032258638,0.03411120928213305,0.00682224185642661,0.23697519236816028,0.06222266952409093,0.0704779320455739,0.028111460241957882,5.3592605270433715,-7.105263157894739,-0.5313253225391797,2.43812865186479,0.25665939248380365,0.23985351562499993,0.06348665364583335,0.012697330729166671,True,0.09398301505193522
0.2,1.25,1,0.2580617042760506,0.04120225236772091,0.008240450473544183,0.2338874746306954,0.05451369857891339,0.024174229645355177,0.013311446211192478,2.3515852743167884,-7.105263157894739,-1.6380872567833589,2.7072867963250564,1.0500989929661126,0.26803873697916675,0.05534212239583334,0.011068424479166668,True,0.029988078951588382
0.2,1.25,2,0.21209547973127638,0.038330557696584826,0.007666111539316966,0.2338874746306954,0.05451369857891339,0.02179199489941902,0.016183140882328563,2.711301153000117,-7.105263157894739,-1.1137555908601133,2.635381200878815,0.5444588596615416,0.26803873697916675,0.05534212239583334,0.011068424479166668,True,0.0654768765715845
0.2,1.25,3,0.3046298737607627,0.04392714834757458,0.008785429669514917,0.2338874746306954,0.05451369857891339,0.07074239913006733,0.01058655023133881,2.903434377474669,-7.105263157894739,-1.6909915842625733,2.8093965855975545,2.0501550166904328,0.26803873697916675,0.05534212239583334,0.011068424479166668,True,0.04312908323926153
0.2,1.25,4,0.35190914688289937,0.04626242435118515,0.00925248487023703,0.2338874746306954,0.05451369857891339,0.11802167225220397,0.008251274227728242,3.528483907846609,-7.105263157894739,-1.074607267450642,2.8119829850334157,2.5900999970690965,0.26803873697916675,0.05534212239583334,0.011068424479166668,True,0.08581380613717168
0.2,1.25,5,0.1665347987019984,0.03536046015024077,0.0070720920300481535,0.2338874746306954,0.05451369857891339,0.06735267592869701,0.01915323842867262,4.0448700470558885,-7.105263157894739,-0.7325036294162508,2.549154786145486,0.3573495013500616,0.26803873697916675,0.05534212239583334,0.011068424479166668,True,0.10908765645187801
