alpha,Mach,N,gep_cr,gep_ci,gep_omega_i,distance_to_target,distance_to_shooting,overlap_to_previous,selection_source,n_finite_modes,success,accepted,target_cr,target_ci,target_source,shooting_cr,shooting_ci,shooting_omega_i,shooting_spectral_success
0.0,1.625,,,,,,,,no_mode,0,False,False,0.03,0.001,shooting_anchor,0.03,0.001,0.0,True
0.01,1.625,561.0,0.004978190895058119,4.3788174315616233e-16,4.3788174315616234e-18,0.0021349682748385435,0.0021349682748385435,,nearest_to_target,140,True,True,0.007104085286458333,9.831400101273146e-05,shooting_anchor,0.007104085286458333,9.831400101273146e-05,9.831400101273146e-07,True
0.02,1.625,561.0,0.29894986717396216,0.004149100280939754,8.298200561879509e-05,0.01179066557716858,0.46218836512460065,0.9999526450179476,target_then_overlap,140,True,False,0.3074139978703682,4.4886400463225694e-05,blended_continuation,0.7610677083333333,0.0001122160011574074,2.2443200231481483e-06,True
0.03,1.625,561.0,0.4681003211682669,0.005563337261904411,0.00016690011785713233,0.017174826736805298,0.2940481972504547,0.9996786506668598,target_then_overlap,145,True,False,0.484145961971044,0.002500981768679593,blended_continuation,0.7619401041666666,2.8804000289351853e-05,8.641200086805556e-07,True
0.04,1.625,561.0,0.5772136903288515,0.006772967461203489,0.0002709186984481396,0.010821787543801949,0.18520879971881934,0.9989453883821745,target_then_overlap,142,True,False,0.5856362343676268,0.003375474357528449,blended_continuation,0.7619401041666666,9.368000096450614e-05,3.7472000385802458e-06,True
0.05,1.625,561.0,0.6450772815076791,0.006801753807053649,0.0003400876903526825,0.00812764271115968,0.11764527494194468,0.9974588219179963,target_then_overlap,144,True,False,0.6511042558639776,0.004075302076837834,blended_continuation,0.7619401041666666,2.8804000289351853e-05,1.4402000144675927e-06,True
0.06,1.625,561.0,0.6834960501144447,0.006797215994349181,0.0004078329596609508,0.0097853791281862,0.07917526272150087,0.9947635409145466,target_then_overlap,148,True,False,0.6916479314046073,0.0040907202843286404,blended_continuation,0.7615039062499999,2.417000024112653e-05,1.4502000144675918e-06,True
0.07,1.625,561.0,0.7027356453837548,0.007418247149116409,0.0005192773004381487,0.01369896786420505,0.060608237404738835,0.9900635582070536,target_then_overlap,142,True,False,0.7146991925686668,0.004081509996638444,blended_continuation,0.7615039062499999,7.951000072337964e-06,5.565700050636575e-07,True
0.08,1.625,561.0,0.7132530526751928,0.008599446681675166,0.0006879557345340133,0.015403152065718035,0.05120826448289434,0.9818090115684653,target_then_overlap,144,True,False,0.7262429497302528,0.004460616289566296,blended_continuation,0.7615039062499999,2.417000024112653e-05,1.9336000192901225e-06,True
0.09,1.625,561.0,0.7244940678454378,0.008258699521986634,0.000743282956978797,0.010163164675149794,0.040521939038245455,0.9681252067336172,target_then_overlap,144,True,False,0.7325533941051157,0.005162848409034035,blended_continuation,0.7615039062499999,7.951000072337964e-06,7.155900065104168e-07,True
0.1,1.625,561.0,0.7249427432766284,0.007806020644793637,0.0007806020644793637,0.015438964764970694,0.039735971559556896,0.9626623229204101,target_then_overlap,148,True,False,0.7392980032072627,0.004964887713288431,blended_continuation,0.7615039062499999,2.4170000241126547e-05,2.417000024112655e-06,True
0.11,1.625,561.0,0.725066533303215,0.008070976880215222,0.0008878074568236745,0.015997028304588188,0.03983323425379216,0.9643540162235722,target_then_overlap,146,True,False,0.739567208465977,0.004693280386972633,blended_continuation,0.7615039062499999,2.417000024112653e-05,2.658700026523918e-06,True
0.12,1.625,561.0,0.724907204371622,0.00963428130035083,0.0011561137560420996,0.01756616312492988,0.04133685456317217,0.974081781926503,target_then_overlap,147,True,False,0.739641482481929,0.004852254128225584,blended_continuation,0.7615039062499999,2.417000024112653e-05,2.9004000289351836e-06,True
0.13,1.625,561.0,0.7301147835138218,0.008520215970173908,0.001107628076122608,0.010906859228624426,0.035715335489572515,0.9838011825831743,target_then_overlap,151,True,False,0.7395458851229733,0.005780968780210499,blended_continuation,0.7615039062499999,1e-06,1.3e-07,True
0.14,1.625,561.0,0.7300113096165857,0.00708868545404702,0.000992415963566583,0.013260099469150929,0.03453014399543893,0.9911783277523761,target_then_overlap,151,True,False,0.742670432608293,0.00511530998213328,blended_continuation,0.7615039062499999,7.951000072337961e-06,1.1131400101273146e-06,True
0.15,1.625,561.0,0.7300038954262054,0.00637666822679623,0.0009565002340194344,0.013294534458303484,0.03396568292810721,0.9948770897006651,target_then_overlap,152,True,False,0.7426083482699514,0.004262879272524662,blended_continuation,0.7615039062499999,2.417000024112653e-05,3.6255000361689792e-06,True
0.16,1.625,561.0,0.7300128867005311,0.005950495616913623,0.0009520792987061797,0.013288367943755848,0.03366408033271845,0.9967873942402676,target_then_overlap,147,True,False,0.7426038997557232,0.0038264009360777372,blended_continuation,0.7615039062499999,1e-06,1.6e-07,True
0.17,1.625,561.0,0.7300278669798528,0.005695386346103275,0.0009682156788375567,0.013277887745208165,0.033468324299208194,0.9977449139028531,target_then_overlap,155,True,False,0.7426092945203187,0.0035734777701771085,blended_continuation,0.7615039062499999,7.951000072337964e-06,1.351670012297454e-06,True
0.18,1.625,561.0,0.7300461652194763,0.0055647601274277595,0.0010016568229369966,0.013283487856871636,0.03336318302343061,0.9981668111543304,target_then_overlap,154,True,False,0.7426182826879116,0.0034204122076909,blended_continuation,0.7615039062499999,7.951000072337964e-06,1.4311800130208336e-06,True
0.19,1.625,561.0,0.7300669474729572,0.005537255237255935,0.0010520784950786277,0.013307429453246939,0.033325293675207514,0.9982445772943542,target_then_overlap,154,True,False,0.7426292616316857,0.0033420364764855906,blended_continuation,0.7615039062499999,7.951000072337963e-06,1.510690013744213e-06,True
