alpha,Mach,n_points,n_finite_modes,nearest_cr,nearest_ci,nearest_distance_to_shooting,best_high_cr,best_high_ci,best_high_distance_to_shooting,shooting_cr,shooting_ci,shooting_omega_i,shooting_spectral_success
0.2,1.2,561,151,0.23986856963727496,0.006430913991795688,0.11410366780113398,0.6090012944588794,0.00957940912492088,0.3845677601216468,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,801,209,0.24264925433591242,0.004167699048293507,0.1186630355115848,,,,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.25,561,155,0.269449401338611,0.007135553322925697,0.09643517512460617,0.6051936830597651,0.010481920879369732,0.3488915466821706,0.26803873697916675,0.05534798177083333,0.011069596354166667,True
0.2,1.25,801,213,0.27024102000964945,0.004645068604824656,0.10142973757545473,,,,0.26803873697916675,0.05534798177083333,0.011069596354166667,True
0.2,1.275,561,154,0.2793520034480304,0.00748497567861789,0.0881561004253713,0.6047536852075641,0.0092550600054861,0.3342889188779273,0.28134521484375,0.05155175781249999,0.010310351562499999,True
0.2,1.275,801,209,0.28407956433495585,0.004925505188569923,0.09329258492582483,,,,0.28134521484375,0.05155175781249999,0.010310351562499999,True
0.2,1.3,561,152,0.766497361544398,0.00500183734569255,0.01113277323570164,0.766497361544398,0.00500183734569255,0.01113277323570164,0.7616080729166668,1e-06,2e-07,True
0.2,1.3,801,214,0.7629133113939838,0.003188224668513286,0.006506708217907678,0.7629133113939838,0.003188224668513286,0.006506708217907678,0.7616080729166668,1e-06,2e-07,True
