alpha,Mach,rank,cand_cr,cand_ci,cand_omega_i,distance_to_target,distance_to_shooting,overlap_to_previous,overlap_to_anchor,score,target_cr,target_ci,shooting_cr,shooting_ci
0.2,1.2000000000000008,1,0.3586492400015214,0.007669897255103629,0.001533979451020726,0.050987319021672486,0.16301141399751307,0.9774444002133804,0.37693464059647086,1.7245762596880114,0.33518146322557657,0.030302673014012602,0.23985351562500015,0.06348274739583332
0.2,1.2000000000000008,2,0.3486724904547892,0.007585415760536795,0.001517083152107359,0.047395178279881524,0.15601158937332682,0.9703043235554755,0.34805508574932104,1.749431024435991,0.33518146322557657,0.030302673014012602,0.23985351562500015,0.06348274739583332
0.2,1.2000000000000008,3,0.33870915059484846,0.007496598096757342,0.0014993196193514684,0.0457483638035412,0.14936610130362776,0.9622092255216725,0.3188901571350483,1.81385931926767,0.33518146322557657,0.030302673014012602,0.23985351562500015,0.06348274739583332
0.2,1.2000000000000008,4,0.3287597187728319,0.007403699022722292,0.0014807398045444584,0.046245981892825215,0.14312145759423509,0.9531857326702053,0.2895204097227983,1.921647512029009,0.33518146322557657,0.030302673014012602,0.23985351562500015,0.06348274739583332
0.2,1.2000000000000008,5,0.31882457269276643,0.007307005499914572,0.0014614010999829145,0.048813428127699746,0.13732910749228627,0.9432668666501055,0.26002647351137126,2.0712047996428855,0.33518146322557657,0.030302673014012602,0.23985351562500015,0.06348274739583332
0.2,1.2250000000000008,1,0.39873342829262753,0.008182623426132121,0.0016365246852264243,0.047086129613426966,0.17703054980763158,0.967538539692274,0.5613494970613195,1.6856232825406936,0.37714530704853655,0.029105437667546155,0.2543155924479167,0.05937662760416666
0.2,1.2250000000000008,2,0.38871169147655066,0.008110317420759832,0.0016220634841519665,0.04355412202587345,0.1690421535398775,0.9592340438829378,0.5357923364294437,1.687506050727642,0.37714530704853655,0.029105437667546155,0.2543155924479167,0.05937662760416666
0.2,1.2250000000000008,3,0.3786996600791052,0.008034081714736211,0.0016068163429472423,0.04217136682754916,0.16129359675484073,0.9498941056548988,0.5094364329954704,1.736576689998274,0.37714530704853655,0.029105437667546155,0.2543155924479167,0.05937662760416666
0.2,1.2250000000000008,4,0.3686983045868431,0.007953724136668129,0.001590744827333626,0.04313851865510879,0.15382023547104326,0.9395126361572261,0.48233439610980366,1.837099264992079,0.37714530704853655,0.029105437667546155,0.2543155924479167,0.05937662760416666
0.2,1.2250000000000008,5,0.3587085058757289,0.00786916232816688,0.001573832465633376,0.04630154639583169,0.14666272972565317,0.9280916285989629,0.4545461318580478,1.9857775261190798,0.37714530704853655,0.029105437667546155,0.2543155924479167,0.05937662760416666
0.2,1.2500000000000007,1,0.45903178344894985,0.008924644376465816,0.0017849288752931633,0.04197715513819529,0.21236489544916273,0.9569197373666326,0.749771886969185,1.6154963870808328,0.4467196008405602,0.028990110437049754,0.26803873697916686,0.05534798177083333
0.2,1.2500000000000007,2,0.44898162221454174,0.00884289147335366,0.001768578294670732,0.040357879882134684,0.20344832614599953,0.9488256468554106,0.7320889504010069,1.6325854276303098,0.4467196008405602,0.028990110437049754,0.26803873697916686,0.05534798177083333
0.2,1.2500000000000007,3,0.4690820956883857,0.009011150187368722,0.0018022300374737445,0.045789917956383805,0.2213748854903399,0.9641529206796776,0.7665062826783082,1.6468325379224116,0.4467196008405602,0.028990110437049754,0.26803873697916686,0.05534798177083333
0.2,1.2500000000000007,4,0.438933167781274,0.008764150952125958,0.0017528301904251916,0.04119449341999318,0.194641001986118,0.9398282278560229,0.7134374179606777,1.7039794274268638,0.4467196008405602,0.028990110437049754,0.26803873697916686,0.05534798177083333
0.2,1.2500000000000007,5,0.4288878460891374,0.008686962146000425,0.0017373924292000851,0.04434910145232086,0.1859608531685832,0.9298877034811073,0.6938023212277791,1.826792108781762,0.4467196008405602,0.028990110437049754,0.26803873697916686,0.05534798177083333
0.2,1.2750000000000006,1,0.5658401767481558,0.011418196214527363,0.0022836392429054727,0.02465182487225607,0.2956014113889552,0.9578104520283491,0.9074834113537973,1.421311733876155,0.5670425844575847,0.023729437878477113,0.28134521484375,0.05155175781249999
0.2,1.2750000000000006,2,0.5753616098757299,0.01074177098247502,0.0021483541964950038,0.027274972951659933,0.3051351514458282,0.9626561867552912,0.9145227491901591,1.4555464541518195,0.5670425844575847,0.023729437878477113,0.28134521484375,0.05155175781249999
0.2,1.2750000000000006,3,0.5567335259670493,0.011984198908670578,0.002396839781734116,0.025653055194123156,0.2865328755549267,0.9534154294424346,0.9012496828414112,1.4934926933667516,0.5670425844575847,0.023729437878477113,0.28134521484375,0.05155175781249999
0.2,1.2750000000000006,4,0.5850952524031714,0.010159677199590171,0.002031935439918034,0.032595282472816185,0.3148290054413862,0.9671741609044382,0.9212444718418878,1.575151224630516,0.5670425844575847,0.023729437878477113,0.28134521484375,0.05155175781249999
0.2,1.2750000000000006,5,0.5478440185548099,0.011962606920379223,0.002392521384075845,0.03037133806583093,0.2780122584579005,0.9497205786205589,0.8960753877489156,1.6610887570357709,0.5670425844575847,0.023729437878477113,0.28134521484375,0.05155175781249999
0.2,1.3000000000000005,1,0.7575074975334745,0.005181224589128528,0.0010362449178257056,0.00457977599778105,0.01114242458572154,0.999578024561944,0.989124037956826,0.2764412554393122,0.7591468951018485,0.0030430756348540228,0.761608072916667,1e-06
0.2,1.3000000000000005,2,0.7664973615443712,0.005001837345704996,0.0010003674691409993,0.008329246465451447,0.011132773235712155,0.9997818600463482,0.9902698490335226,0.6630814731642396,0.7591468951018485,0.0030430756348540228,0.761608072916667,1e-06
0.2,1.3000000000000005,3,0.7484272733489634,0.005362495121803479,0.0010724990243606957,0.011680287562842404,0.016991644917678354,0.9992958305263739,0.9878706895738338,0.923842930859498,0.7591468951018485,0.0030430756348540228,0.761608072916667,1e-06
0.2,1.3000000000000005,4,0.775391456502535,0.004824196553512538,0.0009648393107025077,0.016630554470858948,0.016823631089941254,0.9999143026075266,0.9913157327590408,1.3614671211754945,0.7591468951018485,0.0030430756348540228,0.761608072916667,1e-06
0.2,1.3000000000000005,5,0.7392619678902635,0.005545819239639799,0.0011091638479279599,0.02050524889912865,0.024946512611027854,0.9989277653673732,0.9865016196514487,1.6584743103305501,0.7591468951018485,0.0030430756348540228,0.761608072916667,1e-06
