alpha,Mach,N,gep_cr,gep_ci,gep_omega_i,distance_to_target,distance_to_shooting,overlap_to_previous,overlap_to_anchor,selection_source,n_finite_modes,success,accepted,target_cr,target_ci,target_source,shooting_cr,shooting_ci,shooting_omega_i,shooting_spectral_success
0.2,1.0000000000000013,561,0.15140888900076208,0.005337963370179436,0.0010675926740358872,0.07380202328113286,0.20515868252387628,0.9974117421400943,0.3644870435637141,anchor_tracking_score,149,True,False,0.13440304587417312,0.04124597062463009,blended_continuation,0.05041503906250005,0.09462727864583333,0.018925455729166665,True
0.2,1.0250000000000012,561,0.1903950504152885,0.005658431943827939,0.0011316863887655879,0.07286824540986608,0.197721342127967,0.9972569331038801,0.29850048155382125,anchor_tracking_score,151,True,False,0.17122015789181277,0.04080848416934257,blended_continuation,0.09835734049479179,0.09315527343749998,0.018631054687499995,True
0.2,1.0500000000000012,561,0.2197953694898268,0.00591062465723763,0.0011821249314475262,0.07172702283884905,0.191092446951111,0.9974053943421618,0.22843663798395386,anchor_tracking_score,148,True,False,0.19495237685288896,0.039554314712602484,blended_continuation,0.1281298828125001,0.08974641927083334,0.017949283854166668,True
0.2,1.075000000000001,561,0.23950070621314817,0.006092911673781919,0.0012185823347563838,0.06795617830487431,0.1815290677209345,0.9964005039109041,0.158752762199368,anchor_tracking_score,148,True,False,0.21637909663392882,0.03804378545005767,blended_continuation,0.1520841471354167,0.08564029947916667,0.017128059895833336,True
0.2,1.100000000000001,561,0.25924239629960355,0.006312776097318329,0.0012625552194636658,0.06438415590407635,0.17302408413811354,0.995069438531713,0.07559269532974905,anchor_tracking_score,148,True,False,0.23649594211555192,0.03642887790985895,blended_continuation,0.17269531250000006,0.08122428385416668,0.016244856770833337,True
0.2,1.1250000000000009,561,0.27902969519258647,0.00656527394698713,0.001313054789397426,0.06103444551458491,0.16545505787157716,0.9934172520887602,0.022473533589513157,anchor_tracking_score,150,True,False,0.2558727773338223,0.034800715746945224,blended_continuation,0.1913793945312501,0.0767307942708333,0.015346158854166661,True
0.2,1.1500000000000008,561,0.29886836586887044,0.0068473300643531725,0.0013694660128706346,0.05584322769950068,0.15887926059247548,0.9873002513019654,0.13557442031292163,anchor_tracking_score,151,True,False,0.28067708336332153,0.033245925295452075,blended_continuation,0.2086507161458334,0.07223730468749996,0.014447460937499993,True
0.2,1.1750000000000007,561,0.32869466150831367,0.007251672367420148,0.0014503344734840297,0.05435533669216235,0.15963786736652272,0.9846114394893176,0.28959398538734615,anchor_tracking_score,151,True,False,0.3050798434800718,0.031730453977272345,blended_continuation,0.22472574869791676,0.0678212890625,0.013564257812500001,True
0.2,1.2000000000000006,561,0.3586492400015084,0.007669897253787242,0.0015339794507574485,0.05098731902283038,0.16301141399930655,0.9774444002133873,0.45090839693705276,anchor_tracking_score,148,True,False,0.3351814632255348,0.03030267301334089,blended_continuation,0.239853515625,0.06348274739583332,0.012696549479166664,True
0.2,1.2250000000000005,561,0.39873342829255803,0.008182623425012603,0.0016365246850025207,0.047086129614861756,0.17703054980886984,0.9675385396922133,0.6278192208322154,anchor_tracking_score,150,True,False,0.37714530704854027,0.02910543766725276,blended_continuation,0.2543155924479167,0.05937662760416666,0.011875325520833334,True
0.2,1.2500000000000004,561,0.45903178344895607,0.008924644375976823,0.0017849288751953648,0.04197715513862686,0.21236489544959594,0.9569197373665284,0.8030116563865124,anchor_tracking_score,155,True,False,0.44671960084039775,0.028990110436760592,blended_continuation,0.2680387369791668,0.05534798177083333,0.011069596354166667,True
0.2,1.2750000000000004,561,0.5658401767478851,0.011418196214045433,0.0022836392428090867,0.02465182487200388,0.29560141138895646,0.9578104520283877,0.9406850098416287,anchor_tracking_score,151,True,False,0.5670425844575798,0.02372943787786245,blended_continuation,0.28134521484375,0.05155175781249999,0.010310351562499999,True
0.2,1.3000000000000003,561,0.7575074975334665,0.005181224588104085,0.0010362449176208172,0.004579775994824633,0.011142424583819305,0.9995780245619326,0.9984381639436655,anchor_tracking_score,152,True,True,0.7591468951023428,0.0030430756355089694,blended_continuation,0.7616080729166668,1e-06,2e-07,True
0.2,1.3250000000000002,561,0.7575061098927934,0.005071126059181616,0.0010142252118363231,0.004468728609696533,0.010945872075299908,0.9996391814558464,0.9996391814558464,anchor_tracking_score,152,True,True,0.7591997496468551,0.0030034510502293973,blended_continuation,0.7617399088541668,2.4170000241126537e-05,4.834000048225307e-06,True
0.2,1.35,561,0.757506310175314,0.004989638416888245,0.000997927683377649,0.010576502712057642,0.010576502712057642,1.0,1.0,nearest_to_target,153,True,True,0.76150390625,9.368000096450614e-05,anchor_shooting,0.76150390625,9.368000096450614e-05,1.873600019290123e-05,True
0.2,1.375,561,0.7575077090129534,0.004931982919578513,0.0009863965839157025,0.004194585681103266,0.010647054128078095,0.9996863965303012,0.9996863965303012,anchor_tracking_score,150,True,True,0.759125530896855,0.002996963450161882,blended_continuation,0.7615543619791666,7.951000072337961e-06,1.5902000144675923e-06,True
0.2,1.4,561,0.7575100623299039,0.004894770421013535,0.000978954084202707,0.00418142321016678,0.010558162977982465,0.9997224177085133,0.9988200193052801,anchor_tracking_score,126,True,True,0.7591061879077721,0.002962370151776043,blended_continuation,0.7615039062499999,7.951000072337961e-06,1.5902000144675923e-06,True
0.2,1.4249999999999998,561,0.757513212244478,0.004875539371141171,0.0009751078742282342,0.004186485659700773,0.010521373714794394,0.9997493132049149,0.9974874200477726,anchor_tracking_score,129,True,True,0.7591075998979423,0.0029400426526370563,blended_continuation,0.7615039062499999,7.951000072337963e-06,1.5902000144675926e-06,True
0.2,1.4499999999999997,561,0.7575170552007457,0.004872476412265982,0.0009744952824531965,0.004201423890416299,0.01051424801079229,0.9997686211191047,0.9957467888214642,anchor_tracking_score,129,True,True,0.7591094898466868,0.0029285040227136376,blended_continuation,0.7615039062499999,7.951000072337964e-06,1.590200014467593e-06,True
0.2,1.4749999999999996,561,0.7575215238288869,0.004884239760295456,0.0009768479520590914,0.00421377613645464,0.010504307784826541,0.9997814621470493,0.9936328674875238,anchor_tracking_score,134,True,True,0.7591117956204474,0.0029331538474560398,blended_continuation,0.7615039062499999,2.4170000241126547e-05,4.83400004822531e-06,True
0.2,1.4999999999999996,561,0.757526576217317,0.00490984379589643,0.000981968759179286,0.004259298298146578,0.010579856620762381,0.9997886229351007,0.991160412509216,anchor_tracking_score,149,True,True,0.7591144767973321,0.0029337242562062086,blended_continuation,0.7615039062499999,7.951000072337964e-06,1.590200014467593e-06,True
0.2,1.5249999999999995,561,0.7575321894399082,0.004948581954044311,0.0009897163908088623,0.00430176255854258,0.010649594889616639,0.999790616190758,0.9883264869258575,anchor_tracking_score,153,True,True,0.7591175082303901,0.002949086677566793,blended_continuation,0.7615039062499999,7.951000072337964e-06,1.590200014467593e-06,True
0.2,1.5499999999999994,561,0.75753835568148,0.004999974701299409,0.0009999949402598818,0.0043583118739501416,0.010755676806617723,0.9997877223325687,0.9851117855150173,anchor_tracking_score,152,True,True,0.7591208761639449,0.002969549172426586,blended_continuation,0.7615039062499999,1e-06,2e-07,True
0.2,1.5749999999999993,561,0.7575450800692279,0.005063734801675113,0.0010127469603350226,0.004418649078864324,0.010871864578715768,0.9997800163245296,0.9814811356752371,anchor_tracking_score,160,True,True,0.7591245759088879,0.0030003848207796452,blended_continuation,0.7615039062499999,1e-06,2e-07,True
0.2,1.5999999999999992,561,0.757552379732757,0.00513974512356882,0.001027949024713764,0.004470751505479262,0.01096772525121367,0.9997673823723618,0.9773832673911262,anchor_tracking_score,154,True,True,0.7591286105415367,0.0030479088811015183,blended_continuation,0.7615039062499999,2.4170000241126547e-05,4.83400004822531e-06,True
0.2,1.6249999999999991,561,0.7575602838600349,0.005228046242473758,0.0010456092484947518,0.0045617158105200175,0.011160185254448085,0.9997495184367027,0.9727499072850969,anchor_tracking_score,156,True,True,0.7591329903396542,0.0030870274741702274,blended_continuation,0.7615039062499999,7.951000072337964e-06,1.590200014467593e-06,True
0.2,1.649999999999999,561,0.7575688347119532,0.005328832367986891,0.0010657664735973782,0.004650295385080134,0.01134600820267752,0.9997259320069489,0.9674942231147858,anchor_tracking_score,157,True,True,0.7591377328160209,0.0031400081455131897,blended_continuation,0.7615039062499999,7.951000072337964e-06,1.590200014467593e-06,True
0.2,1.674999999999999,561,0.7575780896597352,0.005442455100065474,0.0010884910200130947,0.004754390483418798,0.011569346149394604,0.9996959283407559,0.9615086265310198,anchor_tracking_score,156,True,True,0.759142863327172,0.0031976994207921347,blended_continuation,0.7615039062499999,1e-06,2e-07,True
0.2,1.6999999999999988,561,0.7575881245308443,0.005569435431640523,0.0011138870863281046,0.00485889916696829,0.011792106800838167,0.9996585924340329,0.9546619352998463,anchor_tracking_score,156,True,True,0.7591484162958411,0.0032686534600682195,blended_continuation,0.7615039062499999,7.951000072337964e-06,1.590200014467593e-06,True
0.2,1.7249999999999988,561,0.7575990387223017,0.005710485380540676,0.001142097076108135,0.004968071547762123,0.012024338685590831,0.9996127664547856,0.9467959055288782,anchor_tracking_score,157,True,True,0.7591544372185066,0.0033513292590807643,blended_continuation,0.7615039062499999,2.4170000241126537e-05,4.834000048225307e-06,True
0.2,1.7499999999999987,561,0.7576109629001887,0.00586654182220155,0.00117330836444031,0.005114666685365803,0.01234695726117919,0.9995570254744337,0.937721177417819,anchor_tracking_score,157,True,True,0.759160985733381,0.0034294716283533406,blended_continuation,0.7615039062499999,7.95100007233796e-06,1.590200014467592e-06,True
0.2,1.7749999999999986,561,0.7576240706653538,0.006038816987712993,0.0012077633975425986,0.005250616064664582,0.012639503063787904,0.9994896561830194,0.9272127448465991,anchor_tracking_score,159,True,True,0.7591681402401131,0.0035295930934173807,blended_continuation,0.7615039062499999,2.4170000241126547e-05,4.83400004822531e-06,True
0.2,1.7999999999999985,561,0.6444787816901917,0.007514628739728096,0.0015029257479456193,0.0032837160977821126,0.1623615516425053,0.9922513361729104,0.9612126879291703,anchor_tracking_score,157,True,False,0.6474220986492122,0.006786673265544461,blended_continuation,0.4821191406249999,0.007908457682291665,0.0015816915364583331,True
