alpha,Mach,rank,cand_cr,cand_ci,cand_omega_i,distance_to_target,distance_to_shooting,overlap_to_previous,overlap_to_anchor,score,target_cr,target_ci,shooting_cr,shooting_ci
0.2,1.1500000000000008,1,0.283902374502123,0.00432418010725943,0.0008648360214518861,0.05629435941415636,0.15527904574145482,0.9889523618924014,0.050219791518514065,1.903265154327375,0.27044391299337356,0.03165513652881429,0.2086507161458334,0.07223730468749996
0.2,1.1500000000000008,2,0.2769985050033006,0.004273005718430133,0.0008546011436860266,0.0551551178702807,0.15214468107407944,0.9860990708113508,0.032492823046545355,1.9721228781959594,0.27044391299337356,0.03165513652881429,0.2086507161458334,0.07223730468749996
0.2,1.1500000000000008,3,0.2701014384562239,0.004221071078877302,0.0008442142157754605,0.0548691997139953,0.149268293383691,0.9829618780108234,0.014995941206354106,2.0562072694644464,0.27044391299337356,0.03165513652881429,0.2086507161458334,0.07223730468749996
0.2,1.1500000000000008,4,0.2632111067988536,0.004168419479401661,0.0008336838958803323,0.05544719958722325,0.14666399954352544,0.9795541220590309,0.0022618639194434765,2.1529630683168604,0.27044391299337356,0.03165513652881429,0.2086507161458334,0.07223730468749996
0.2,1.1500000000000008,5,0.2563274309545255,0.0041150868084486305,0.0008230173616897261,0.05686028859893318,0.1443454724263741,0.9758890272860723,0.019272710084327033,2.246875214399279,0.27044391299337356,0.03165513652881429,0.2086507161458334,0.07223730468749996
0.2,1.1750000000000007,1,0.3116393775584003,0.0046003577563571724,0.0009200715512714345,0.05283349810264978,0.1534324721255641,0.982390402333133,0.195509077655608,1.8579320792586793,0.2977621446708527,0.030089575717818177,0.22472574869791676,0.0678212890625
0.2,1.1750000000000007,2,0.3047065885534228,0.004551997512361348,0.0009103995024722696,0.05154509582140148,0.14969618484456407,0.978370676805834,0.1757989404394248,1.9149698412606884,0.2977621446708527,0.030089575717818177,0.22472574869791676,0.0678212890625
0.2,1.1750000000000007,3,0.29778067707399686,0.004502606003230997,0.0009005212006461995,0.051173942784885865,0.1461986493011301,0.9739819104996961,0.15620097969195573,1.989647147024503,0.2977621446708527,0.030089575717818177,0.22472574869791676,0.0678212890625
0.2,1.1750000000000007,4,0.29086164409858106,0.004452251449988613,0.0008904502899977227,0.051736896801057676,0.1429562743365647,0.9692384500116082,0.1367350479009753,2.0822383776905635,0.2977621446708527,0.030089575717818177,0.22472574869791676,0.0678212890625
0.2,1.1750000000000007,5,0.2839494735731582,0.004400997382700887,0.0008801994765401775,0.05320152357189515,0.13998565346170827,0.9641551231984228,0.11741982039381658,2.192093814644262,0.2977621446708527,0.030089575717818177,0.22472574869791676,0.0678212890625
0.2,1.2000000000000006,1,0.3464530753194767,0.004935100154696959,0.0009870200309393918,0.04916165519302357,0.15835016298364352,0.9710701344027458,0.3729345478700341,1.798350381394204,0.33319946654378635,0.028605810936899317,0.239853515625,0.06348274739583332
0.2,1.2000000000000006,2,0.33948597591928215,0.004891594845711705,0.000978318969142341,0.047843248002266345,0.15381261252868111,0.9655774544668481,0.3526982348824258,1.8412719780844609,0.33319946654378635,0.028605810936899317,0.239853515625,0.06348274739583332
0.2,1.2000000000000006,3,0.33252532533719453,0.004846723044083982,0.0009693446088167965,0.04752295757168867,0.14946838368848764,0.9596272154560139,0.33234023740823454,1.9048527973622476,0.33319946654378635,0.028605810936899317,0.239853515625,0.06348274739583332
0.2,1.2000000000000006,4,0.3255712426195653,0.004800545496217238,0.0009601090992434477,0.04821776074273243,0.145333863914313,0.9532298763973635,0.3118880164224724,1.989392140065732,0.33319946654378635,0.028605810936899317,0.239853515625,0.06348274739583332
0.2,1.2000000000000006,5,0.31862382372571924,0.004753126961168722,0.0009506253922337444,0.0498823765967919,0.14142642859056195,0.9463973452839891,0.2913689727104903,2.09393954552431,0.33319946654378635,0.028605810936899317,0.239853515625,0.06348274739583332
0.2,1.2250000000000005,1,0.39543010048964394,0.005354519964276648,0.0010709039928553296,0.046201108616565574,0.17772691646253855,0.9602702381352299,0.5813638920432053,1.7436862010665632,0.38114912506169846,0.02732379497635947,0.2543155924479167,0.05937662760416666
0.2,1.2250000000000005,2,0.3884236666148357,0.005318182369240698,0.0010636364738481397,0.04460837252878274,0.17226211876564682,0.9539783708298535,0.5637387307411217,1.7638048287327308,0.38114912506169846,0.02732379497635947,0.2543155924479167,0.05937662760416666
0.2,1.2250000000000005,3,0.3814220221822135,0.005280600773876333,0.0010561201547752666,0.04408723302081828,0.16691783893608764,0.9471795309434194,0.5457107334642431,1.807784638874456,0.38114912506169846,0.02732379497635947,0.2543155924479167,0.05937662760416666
0.2,1.2250000000000005,4,0.3744254498932098,0.005241718978234139,0.001048343795646828,0.04467303581937635,0.16170569310720292,0.939871723442679,0.5272966764151665,1.8763929338306333,0.38114912506169846,0.02732379497635947,0.2543155924479167,0.05937662760416666
0.2,1.2250000000000005,5,0.3674342134062037,0.005201499395082927,0.0010402998790165856,0.04632151388781995,0.15663843868408306,0.9320548665673273,0.5085151474078768,1.9686717082567091,0.38114912506169846,0.02732379497635947,0.2543155924479167,0.05937662760416666
0.2,1.2500000000000004,1,0.4657048134708864,0.005955239891154673,0.0011910479782309346,0.04295926940602985,0.22097612902121483,0.956535799564467,0.7834459202182517,1.6597310494927737,0.4521705065644088,0.026341027614842995,0.2680387369791668,0.05534798177083333
0.2,1.2500000000000004,2,0.45867228251881276,0.005910055510894779,0.0011820111021789558,0.041375978236296795,0.21475004748904888,0.9510455370407284,0.7720683481494539,1.662643905085518,0.4521705065644088,0.026341027614842995,0.2680387369791668,0.05534798177083333
0.2,1.2500000000000004,3,0.4516405556210576,0.005866855878250079,0.001173371175650016,0.040951772625862734,0.20857409975114466,0.94512979550331,0.760225008778757,1.692226203017939,0.4521705065644088,0.026341027614842995,0.2680387369791668,0.05534798177083333
0.2,1.2500000000000004,4,0.44461010686007335,0.00582516299306453,0.001165032598612906,0.041722445379026876,0.20245366625577033,0.9387742882952168,0.7479082617447007,1.7493849025069743,0.4521705065644088,0.026341027614842995,0.2680387369791668,0.05534798177083333
0.2,1.2500000000000004,5,0.4375813821216902,0.00578455979471943,0.001156911958943886,0.04362471809610044,0.19639460204866357,0.931965333788663,0.7351115761795036,1.8327451874662657,0.4521705065644088,0.026341027614842995,0.2680387369791668,0.05534798177083333
0.2,1.2750000000000004,1,0.5749250196212368,0.007003058177516099,0.0014006116355032199,0.03140565964065821,0.3068019692405172,0.9616838875714453,0.9294475726909155,1.5465223085317978,0.5702860727740507,0.022533637928557677,0.28134521484375,0.05155175781249999
0.2,1.2750000000000004,2,0.5680478948174931,0.007342676286636016,0.0014685352573272034,0.03046425287103824,0.3000269958879842,0.9582535922812746,0.9248989896501763,1.5508800045545328,0.5702860727740507,0.022533637928557677,0.28134521484375,0.05155175781249999
0.2,1.2750000000000004,3,0.5818371677466622,0.0067184038479864185,0.0013436807695972838,0.03367364416215357,0.31358496818284426,0.964893189446195,0.9337548891078127,1.58389491313325,0.5702860727740507,0.022533637928557677,0.28134521484375,0.05155175781249999
0.2,1.2750000000000004,4,0.5612561871588289,0.0077539379316049735,0.0015507875863209949,0.030907878643214683,0.2932970312288382,0.9546139369665115,0.9201286038939936,1.5992434900146713,0.5702860727740507,0.022533637928557677,0.28134521484375,0.05155175781249999
0.2,1.2750000000000004,5,0.5546646458403411,0.008210639228744565,0.0016421278457489131,0.03262854802875268,0.28673563015548825,0.9509284952960592,0.9153537217003976,1.6869267665074752,0.5702860727740507,0.022533637928557677,0.28134521484375,0.05155175781249999
0.2,1.3000000000000003,1,0.7629133113942512,0.003188224672596136,0.0006376449345192272,0.002686440015305726,0.006506708225961048,0.9995884729755438,0.994678789228962,0.2656577820791467,0.7623916188518323,0.0018705755494396457,0.7616080729166668,1e-06
0.2,1.3000000000000003,2,0.7691780388995357,0.003103798566113095,0.000620759713222619,0.007220723862555899,0.009788453440114388,0.99973397762846,0.9952371317679892,0.7831863815386916,0.7623916188518323,0.0018705755494396457,0.7616080729166668,1e-06
0.2,1.3000000000000003,3,0.7566026369060944,0.003273324625719274,0.0006546649251438549,0.0064329722408923975,0.008239346059020072,0.9994061772438538,0.9940745372173314,0.8442910762088528,0.7623916188518323,0.0018705755494396457,0.7616080729166668,1e-06
0.2,1.3000000000000003,4,0.775394948413884,0.0030200203631535155,0.0006040040726307031,0.013204979107080166,0.015051108656451576,0.9998450000018764,0.9957520194059133,1.5260832252016425,0.7623916188518323,0.0018705755494396457,0.7616080729166668,1e-06
0.2,1.3000000000000003,5,0.7502478556440003,0.0033591291498816472,0.0006718258299763294,0.012503365632238715,0.013197070206349913,0.9991846569623571,0.9934217923308313,1.6010998005386337,0.7623916188518323,0.0018705755494396457,0.7616080729166668,1e-06
0.2,1.3250000000000002,1,0.7629139828086091,0.0031169592490660762,0.0006233918498132153,0.00258005634873535,0.006296017074396217,0.9996472311602764,0.9972154465007655,0.24693660647019594,0.7624451637408665,0.0018484069793142054,0.7617399088541668,2.4170000241126537e-05
0.2,1.3250000000000002,2,0.7691786495598523,0.003036379324287783,0.0006072758648575567,0.007140374250987902,0.009572276810347526,0.999772791017161,0.9975907385103262,0.7937154728472511,0.7624451637408665,0.0018484069793142054,0.7617399088541668,2.4170000241126537e-05
0.2,1.3250000000000002,3,0.7566033695120066,0.0031980412501418747,0.000639608250028375,0.0064352630460852815,0.008165651918698563,0.9994898107309587,0.9968029941362894,0.8402569031812259,0.7624451637408665,0.0018484069793142054,0.7617399088541668,2.4170000241126537e-05
0.2,1.3250000000000002,4,0.7753954994523673,0.002956286460000797,0.0005912572920001594,0.013138522855156872,0.014861506731150692,0.999868423906065,0.9979308852090764,1.5453485041099668,0.7624451637408665,0.0018484069793142054,0.7617399088541668,2.4170000241126537e-05
0.2,1.3250000000000002,5,0.7502486490180713,0.0032796437351311387,0.0006559287470262278,0.012527917863243051,0.013207629975695688,0.9992984934165516,0.9963512607591121,1.6059603689205078,0.7624451637408665,0.0018484069793142054,0.7617399088541668,2.4170000241126537e-05
0.2,1.35,1,0.7629153336653329,0.0030645649653629247,0.000612912993072585,0.002485253625512807,0.0061071071085668565,0.9996924952899555,0.9988411092812297,0.22688586905462893,0.762351892439304,0.0018542943790955824,0.76150390625,9.368000096450614e-05
0.2,1.35,2,0.7691798909381339,0.0029871411077138973,0.0005974282215427795,0.007194089959278228,0.009612970905893341,0.999802625077931,0.9990658118900583,0.8100054547281245,0.762351892439304,0.0018542943790955824,0.76150390625,9.368000096450614e-05
0.2,1.35,3,0.7566048353249887,0.0031423674087407883,0.0006284734817481577,0.00629803096165778,0.00782169262817363,0.9995543785068475,0.9985861085030174,0.8206236341158112,0.762351892439304,0.0018542943790955824,0.76150390625,9.368000096450614e-05
0.2,1.35,4,0.7753966369458687,0.0029100873129774486,0.0005820174625954898,0.01321454328073766,0.014991216320785072,0.9998863922889967,0.9992618740619855,1.5663507191145216,0.762351892439304,0.0018542943790955824,0.76150390625,9.368000096450614e-05
0.2,1.35,5,0.7502502350812188,0.003220559557070454,0.0006441119114140908,0.01240632229787236,0.012874572529161113,0.9993865659858298,0.9982990660354497,1.59007378543996,0.762351892439304,0.0018542943790955824,0.76150390625,9.368000096450614e-05
