alpha,Mach,N,gep_cr,gep_ci,gep_omega_i,distance_to_target,distance_to_shooting,overlap_to_previous,selection_source,n_finite_modes,success,accepted,target_cr,target_ci,target_source,shooting_cr,shooting_ci,shooting_omega_i,shooting_spectral_success
0.18,1.7,561,0.7575446870377205,0.0052555043912058,0.000945990790417,0.0112170710589737,0.0112170710589737,,nearest_to_target,151,True,True,0.7615039062499999,7.951000072337964e-06,shooting_anchor,0.7615039062499999,7.951000072337964e-06,1.4311800130208336e-06,True
0.1815,1.7,561,0.7484741557264956,0.0054018731520905,0.0009804399771044,0.0115619846710588,0.0169160274128677,0.9999951768789044,target_then_overlap,159,True,True,0.7591283747226323,0.0031564830347524,blended_continuation,0.7615039062499999,7.951000072337961e-06,1.4431065131293398e-06,True
0.183,1.7,561,0.7393197316124649,0.0055475624573576,0.0010152039296964,0.0150867911526738,0.0247969107902455,0.9999958725806946,target_then_overlap,153,True,False,0.7536860559358973,0.0032443042912832,blended_continuation,0.7615039062499999,7.951000072337961e-06,1.455033013237847e-06,True
0.1845,1.7,561,0.7393231737286949,0.0055579377896875,0.0010254395221973,0.0150898636560349,0.0248031108662056,0.9999200804288886,target_then_overlap,156,True,False,0.7536860559358973,0.0032443042912832,blended_continuation,0.7615039062499999,7.951000072337964e-06,1.4669595133463544e-06,True
0.186,1.7,561,0.7393266734404671,0.005570647372374,0.0010361404112615,0.0150943484183261,0.0248113687411616,0.9997449954204464,target_then_overlap,153,True,False,0.7536860559358973,0.0032443042912832,blended_continuation,0.7615039062499999,7.951000072337964e-06,1.4788860134548617e-06,True
0.1875,1.7,561,0.7393302317912736,0.0055856966276177,0.0010473181176783,0.0150962514347479,0.0248071391480285,0.9994658661560172,target_then_overlap,151,True,False,0.7536860559358973,0.0032507918913508,blended_continuation,0.7615039062499999,2.4170000241126547e-05,4.531875045211228e-06,True
0.189,1.7,561,0.7393338500245892,0.0056030957154948,0.0010589850902285,0.01510766038976,0.0248341291488941,0.9990772504204596,target_then_overlap,156,True,False,0.7536860559358973,0.0032443042912832,blended_continuation,0.7615039062499999,7.951000072337964e-06,1.5027390136718752e-06,True
0.1905,1.7,561,0.7393375295934926,0.0056228595973649,0.001071154753298,0.0151183083438416,0.0248549688273408,0.998572984750918,target_then_overlap,160,True,False,0.7536860559358973,0.0032415238912543,blended_continuation,0.7615039062499999,1e-06,1.905e-07,True
0.192,1.7,561,0.7393412721721471,0.0056450080924373,0.0010838415537479,0.0151270068484236,0.0248653976424897,0.9979461494764484,target_then_overlap,155,True,False,0.7536860559358973,0.0032443042912832,blended_continuation,0.7615039062499999,7.951000072337963e-06,1.526592013888889e-06,True
0.1935,1.7,561,0.7393450796714182,0.0056695659975929,0.0010970610205342,0.0151390613181505,0.0248843149968059,0.99718902920305,target_then_overlap,157,True,False,0.7536860559358973,0.0032443042912832,blended_continuation,0.7615039062499999,7.951000072337964e-06,1.5385185139973962e-06,True
