alpha,Mach,rank,cand_cr,cand_ci,cand_omega_i,distance_to_target,distance_to_shooting,overlap_to_previous,overlap_to_anchor,score,target_cr,target_ci,shooting_cr,shooting_ci
0.2,1.2000000000000006,1,0.3586492400015084,0.007669897253787242,0.0015339794507574485,0.05098731902283038,0.16301141399930655,0.9774444002133873,0.4111682671652733,1.7040360837506472,0.3351814632255348,0.03030267301334089,0.239853515625,0.06348274739583332
0.2,1.2000000000000006,2,0.3486724904547637,0.007585415759162744,0.001517083151832549,0.04739517828123271,0.15601158937527837,0.9703043235554734,0.3826116917133845,1.7286970608734151,0.3351814632255348,0.03030267301334089,0.239853515625,0.06348274739583332
0.2,1.2000000000000006,3,0.3387091505948308,0.0074965980953653885,0.0014993196190730778,0.04574836380497925,0.14936610130570313,0.9622092255216761,0.35373200225639123,1.792954212210169,0.3351814632255348,0.03030267301334089,0.239853515625,0.06348274739583332
0.2,1.2000000000000006,4,0.3287597187728253,0.0074036990212589995,0.0014807398042518,0.04624598189438816,0.1431214575965245,0.9531857326702187,0.32460912050962304,1.900594285583312,0.3351814632255348,0.03030267301334089,0.239853515625,0.06348274739583332
0.2,1.2000000000000006,5,0.31882457269278075,0.007307005498488763,0.0014614010996977529,0.04881342812910195,0.13732910749462754,0.9432668666501451,0.2953233302516618,2.050026685604457,0.3351814632255348,0.03030267301334089,0.239853515625,0.06348274739583332
0.2,1.2250000000000005,1,0.39873342829255803,0.008182623425012603,0.0016365246850025207,0.047086129614861756,0.17703054980886984,0.9675385396922133,0.5924412248781015,1.6669682458545543,0.37714530704854027,0.02910543766725276,0.2543155924479167,0.05937662760416666
0.2,1.2250000000000005,2,0.3887116914764868,0.008110317419581955,0.001622063483916391,0.04355412202756096,0.16904215354125565,0.959234043882873,0.5674383757396431,1.668518427152833,0.37714530704854027,0.02910543766725276,0.2543155924479167,0.05937662760416666
0.2,1.2250000000000005,3,0.3786996600790867,0.00803408171352218,0.0016068163427044363,0.042171366829388365,0.16129359675637223,0.9498941056548716,0.541609171380959,1.7172730469771234,0.37714530704854027,0.02910543766725276,0.2543155924479167,0.05937662760416666
0.2,1.2250000000000005,4,0.36869830458683006,0.00795372413535983,0.001590744827071966,0.04313851865710259,0.15382023547278303,0.939512636157199,0.5150037514861452,1.8174976517843502,0.37714530704854027,0.02910543766725276,0.2543155924479167,0.05937662760416666
0.2,1.2250000000000005,5,0.35870850587567293,0.00786916232680905,0.00157383246536181,0.046301546397808285,0.14666272972752079,0.9280916285988806,0.4876797181784386,1.9658973743388886,0.37714530704854027,0.02910543766725276,0.2543155924479167,0.05937662760416666
0.2,1.2500000000000004,1,0.45903178344895607,0.008924644375976823,0.0017849288751953648,0.04197715513862686,0.21236489544959594,0.9569197373665284,0.7750988544070564,1.6003002066143666,0.44671960084039775,0.028990110436760592,0.2680387369791668,0.05534798177083333
0.2,1.2500000000000004,2,0.44898162221453586,0.008842891472793381,0.0017685782945586763,0.04035787988268484,0.20344832614650665,0.9488256468552874,0.7581131015259759,1.6169709369593948,0.44671960084039775,0.028990110436760592,0.2680387369791668,0.05534798177083333
0.2,1.2500000000000004,3,0.46908209568833187,0.009011150186972792,0.0018022300373945585,0.045789917956623204,0.22137488549062254,0.9641529206795504,0.7911336740480914,1.6320561030858052,0.44671960084039775,0.028990110436760592,0.2680387369791668,0.05534798177083333
0.2,1.2500000000000004,4,0.4389331677812672,0.008764150951547577,0.0017528301903095155,0.04119449342053177,0.19464100198666576,0.9398282278558854,0.740154122316076,1.6879494048184547,0.44671960084039775,0.028990110436760592,0.2680387369791668,0.05534798177083333
0.2,1.2500000000000004,5,0.42888784608906255,0.008686962145391039,0.0017373924290782078,0.04434910145287201,0.18596085316913016,0.9298877034808881,0.7212045385919528,1.8103507783703072,0.44671960084039775,0.028990110436760592,0.2680387369791668,0.05534798177083333
0.2,1.2750000000000004,1,0.5658401767478851,0.011418196214045433,0.0022836392428090867,0.02465182487200388,0.29560141138895646,0.9578104520283877,0.9238538966521562,1.4114894427060622,0.5670425844575798,0.02372943787786245,0.28134521484375,0.05155175781249999
0.2,1.2750000000000004,2,0.5753616098757963,0.010741770982022005,0.002148354196404401,0.027274972951373776,0.3051351514461345,0.9626561867555559,0.9302983358415053,1.446081102172626,0.5670425844575798,0.02372943787786245,0.28134521484375,0.05155175781249999
0.2,1.2750000000000004,3,0.5567335259671736,0.011984198908270897,0.0023968397816541798,0.0256530551936775,0.28653287555526696,0.9534154294428123,0.918115394851234,1.4833732661644567,0.5670425844575798,0.02372943787786245,0.28134521484375,0.05155175781249999
0.2,1.2750000000000004,4,0.5850952524031704,0.010159677199425204,0.002031935439885041,0.03259528247206948,0.314829005441472,0.9671741609044784,0.9364209440494573,1.5660453413174777,0.5670425844575798,0.02372943787786245,0.28134521484375,0.05155175781249999
0.2,1.2750000000000004,5,0.5478440185546356,0.011962606919963484,0.002392521383992697,0.030371338065629742,0.2780122584579702,0.9497205786200806,0.9133354919146355,1.650732694551266,0.5670425844575798,0.02372943787786245,0.28134521484375,0.05155175781249999
0.2,1.3000000000000003,1,0.7575074975334665,0.005181224588104085,0.0010362449176208172,0.004579775994824633,0.011142424583819305,0.9995780245619326,0.9945643355553497,0.2731770760313202,0.7591468951023428,0.0030430756355089694,0.7616080729166668,1e-06
0.2,1.3000000000000003,2,0.7664973615443351,0.005001837344695129,0.0010003674689390257,0.008329246463417381,0.011132773233881878,0.9997818600463391,0.995374802686255,0.660018501862367,0.7591468951023428,0.0030430756355089694,0.7616080729166668,1e-06
0.2,1.3000000000000003,3,0.748427273348923,0.005362495120767785,0.001072499024153557,0.011680287561990231,0.01699164491640233,0.9992958305263588,0.9936562702639056,0.9203715820672806,0.7591468951023428,0.0030430756355089694,0.7616080729166668,1e-06
0.2,1.3000000000000003,4,0.7753914565024861,0.004824196552591025,0.0009648393105182051,0.016630554469652975,0.016823631088844562,0.99991430260752,0.9960950865216862,1.3585995101359196,0.7591468951023428,0.0030430756355089694,0.7616080729166668,1e-06
0.2,1.3000000000000003,5,0.7392619678902672,0.005545819238646172,0.0011091638477292345,0.02050524889879956,0.024946512610140966,0.9989277653673573,0.992642626506272,1.6547897062176615,0.7591468951023428,0.0030430756355089694,0.7616080729166668,1e-06
0.2,1.3250000000000002,1,0.7575061098927934,0.005071126059181616,0.0010142252118363231,0.004468728609696533,0.010945872075299908,0.9996391814558464,0.9971600318127416,0.25777111521888724,0.7591997496468551,0.0030034510502293973,0.7617399088541668,2.4170000241126537e-05
0.2,1.3250000000000002,2,0.7664960552448149,0.004900103993522315,0.000980020798704463,0.0082234569937482,0.010849878235105475,0.9998146351551016,0.9977018014347281,0.6658762278703326,0.7591997496468551,0.0030034510502293973,0.7617399088541668,2.4170000241126537e-05
0.2,1.3250000000000002,3,0.748425778192356,0.005243468860796372,0.0010486937721592745,0.011668298079368322,0.016918345003662218,0.9993959852261006,0.9965393515701001,0.9137188643004226,0.7591997496468551,0.0030034510502293973,0.7617399088541668,2.4170000241126537e-05
0.2,1.3250000000000002,4,0.7753902126345177,0.004730319267721372,0.0009460638535442745,0.01655473911353506,0.016580776731114927,0.9999281740331298,0.9981707397784709,1.370421030519899,0.7591997496468551,0.0030034510502293973,0.7617399088541668,2.4170000241126537e-05
