alpha,Mach,n_points,rank,cand_cr,cand_ci,cand_omega_i,distance_to_shooting,shooting_cr,shooting_ci,shooting_omega_i,shooting_spectral_success
0.2,1.2,801,54,0.059002607917282804,0.0021147029423717405,0.00042294058847434815,0.2185662332998246,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,801,55,0.4304862551408143,0.0053416860733439655,0.001068337214668793,0.2232988433067359,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,801,56,0.052247938362186504,0.0019703708306140237,0.00039407416612280476,0.2243455872151686,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,801,57,0.4375160174046903,0.005366823525458498,0.0010733647050916995,0.22930396210932535,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,801,58,0.045494408787628796,0.0018057149171048952,0.00036114298342097904,0.23019923490782745,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,801,59,0.4445482823203313,0.005391043759527808,0.0010782087519055617,0.23536892666180373,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,801,60,0.03874166429261263,0.0016121926622623237,0.00032243853245246475,0.23613097831182478,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,801,61,0.4515826387207871,0.005414502572063091,0.0010829005144126183,0.24148893513899194,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,801,62,0.031989278008778925,0.0013740627992806496,0.0002748125598561299,0.24215180381122298,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,801,63,0.4586186611598331,0.005437371931610293,0.0010874743863220587,0.2476595472660144,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,801,64,0.025236700427045632,0.0010552407568334076,0.00021104815136668153,0.24829247210973268,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,801,65,0.46565590937343815,0.005459839875551599,0.0010919679751103199,0.2538766476282397,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,801,66,0.018483155977239877,0.000505821099244996,0.00010116421984899919,0.2546943444869601,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,801,67,0.472693927402344,0.005482110753764562,0.0010964221507529124,0.26013641183076297,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,801,68,0.0063276963513965905,4.2267506187129e-14,8.4535012374258e-15,0.2658092269562494,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,801,69,0.4797322423951703,0.0055044059084908455,0.001100881181698169,0.2664352752234014,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,801,70,-7.807104045989644e-13,7.951256309356484e-14,1.590251261871297e-14,0.2713852350915557,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,801,71,0.48677036309141797,0.005526964995510862,0.0011053929991021725,0.27276990379675037,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,801,72,0.493807777981802,0.005550047998855028,0.0011100095997710056,0.2791371670108982,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,801,73,0.5008439531496774,0.005573938229914684,0.001114787645982937,0.2855341121396562,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,801,74,0.5078783297377917,0.00559894644490539,0.001119789288981078,0.2919579398308995,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,801,75,0.51491032098252,0.005625416492587735,0.001125083298517547,0.29840598038657895,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,801,76,0.3916835446142666,0.19534123124504707,0.03906824624900942,0.30430083265567154,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
