epoch,loss,loss_pde,loss_bc,loss_bc_kappa,loss_bc_q,loss_norm,loss_integral_norm,loss_phase,loss_peak_slope,loss_peak_curvature,loss_loc_center,loss_loc_spread,loss_first_order_v_energy,loss_first_order_amp_cap,loss_classic_mode_supervision,loss_classic_full_mode_supervision,loss_classic_balanced_full_mode_supervision,loss_riccati_anchor,loss_q_supervision,loss_riccati_center_kappa,loss_riccati_center_peak,loss_riccati_boundary_band_kappa,loss_riccati_boundary_band_q,loss_riccati_shooting_match,loss_ci_stability_outside,loss_ci_neutrality,loss_ci_low_alpha_zero,loss_ci_smoothness,loss_ci_supervision,stage_w_ci_supervision,stage_neutral_fraction,ci_supervision_neutral_fraction,stage2_started,mapping_scale,ci_mid,audit_ci_mae,audit_ci_max_abs,audit_ci_mean_rel,audit_ci_max_rel,audit_p_rel_l2_mean,audit_p_rel_l2_max,audit_env_rel_mean,audit_env_rel_max,audit_phase_rel_mean,audit_phase_rel_max,audit_peak_shift_mean,audit_peak_shift_max,audit_p_rel_weighted_mean,audit_env_rel_weighted_mean,audit_phase_rel_weighted_mean,audit_peak_shift_weighted_mean,audit_checkpoint_metric,n_focus_alphas,focus_alpha_min,focus_alpha_max
11,26.891647338867188,0.0008861994137987494,0.00912488903850317,0.0008948524482548237,8.818221431283746e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4158767953631468e-05,0.0,0.0007745148031972349,1.7347498214803636e-05,2.2397985458374023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0000009536743164,0.26747938990592957,,,,,,,,,,,,,,,,,26.891647338867188,0,,
12,27.74302101135254,0.0004878141626249999,0.005273987073451281,0.0005195277044549584,3.935510449082358e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8284613260184415e-06,0.0,0.00043278728844597936,8.724416147742886e-06,2.3112504482269287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0000009536743164,0.26747938990592957,,,,,,,,,,,,,,,,,27.74302101135254,0,,
13,29.751976013183594,0.0004350360541138798,0.0009479159489274025,9.399840200785547e-05,3.965980113207479e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.051928615604993e-06,0.0,6.475621194113046e-05,2.3013049030851107e-06,2.47918701171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0000009536743164,0.26747938990592957,,,,,,,,,,,,,,,,,29.751976013183594,0,,
14,31.140552520751953,0.0005950577324256301,0.0003734803176485002,2.7362497348804027e-05,4.9927675718208775e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.075951205275487e-06,0.0,4.280105349607766e-05,4.555898158287164e-06,2.5949435234069824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0000009536743164,0.26747938990592957,,,,,,,,,,,,,,,,,31.140552520751953,0,,
15,32.945186614990234,0.0006777516100555658,0.002566916635259986,0.00024368040612898767,6.505622422992019e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0868816389120184e-05,0.0,0.0002917409292422235,4.19885509472806e-06,2.7450363636016846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0000009536743164,0.26747938990592957,,,,,,,,,,,,,,,,,32.945186614990234,0,,
16,24.762527465820312,0.0009038699790835381,0.004684448707848787,0.0004564161936286837,6.014342943672091e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.004251043923432e-05,0.0,0.0005151678342372179,2.132119789166609e-06,2.062861442565918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0000009536743164,0.26747938990592957,,,,,,,,,,,,,,,,,24.762527465820312,0,,
17,25.080764770507812,0.0005546642933040857,0.004062664695084095,0.0003910869709216058,7.58975056669442e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.550517809955636e-06,0.0,0.0004428810207173228,3.2701907457521884e-06,2.089491367340088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0000009536743164,0.26747938990592957,,,,,,,,,,,,,,,,,25.080764770507812,0,,
18,37.563941955566406,0.00032757961889728904,0.002330425661057234,0.0002144952886737883,9.273649084207136e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4605324142612517e-06,0.0,0.0002592962991911918,5.107772722112713e-06,3.1299948692321777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0000009536743164,0.26747938990592957,,,,,,,,,,,,,,,,,37.563941955566406,0,,
19,33.33578872680664,0.0004352109390310943,0.0004107196582481265,3.2244901376543567e-05,4.41353131463984e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.891221695084823e-06,0.0,5.186549969948828e-05,1.8830342014553025e-06,2.777888774871826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0000009536743164,0.26747938990592957,,,,,,,,,,,,,,,,,33.33578872680664,0,,
20,29.840356826782227,0.0005943453288637102,0.00041123037226498127,3.749931784113869e-05,1.811859647204983e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2319706494708953e-07,4.271248690201901e-05,6.061624389985809e-06,0.0,2.7739482902688906e-05,2.297118953720201e-06,2.4865431785583496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0000009536743164,0.26747938990592957,,,,,,,,,,,,,,,,,29.840356826782227,0,,
21,33.63357925415039,0.0007109736325219274,0.0016537494957447052,0.00016257271636277437,1.4011187658979907e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.81985272624297e-06,0.0,0.0001250637142220512,5.538589903153479e-06,2.802544116973877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0000009536743164,0.26747938990592957,,,,,,,,,,,,,,,,,33.63357925415039,0,,
22,28.611129760742188,0.0005931939813308418,0.0024569653905928135,0.00024270972062367946,1.4934133787392057e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.805459411727497e-06,0.0,0.00019622989930212498,8.16236570244655e-06,2.383917808532715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0000009536743164,0.26747938990592957,,,,,,,,,,,,,,,,,28.611129760742188,0,,
23,29.896757125854492,0.0004963315441273153,0.0023263702169060707,0.00022669599275104702,2.9705113320233067e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.848429630830651e-06,0.0,0.00017831166042014956,1.0711964932852425e-05,2.4910778999328613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0000009536743164,0.26747938990592957,,,,,,,,,,,,,,,,,29.896757125854492,0,,
24,31.314205169677734,0.00037390910438261926,0.0012040106812492013,0.0001151243777712807,2.638343630678719e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0564533567958279e-06,0.0,8.566753240302205e-05,8.708642781130038e-06,2.609342575073242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0000009536743164,0.26747938990592957,,,,,,,,,,,,,,,,,31.314205169677734,0,,
25,30.57082748413086,0.0003781067207455635,0.0002627263602335006,2.4819681129883975e-05,7.264763439707167e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3684788200407638e-06,0.0,1.6611653336440213e-05,3.3053715924324933e-06,2.5475058555603027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0000009536743164,0.26747938990592957,,,,,,,,,,,,,,,,,30.57082748413086,0,,
26,30.500104904174805,0.0004690465284511447,0.0002153938839910552,1.6960713765001856e-05,2.289337089678156e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.187423089912045e-06,0.0,3.078432200709358e-05,1.6167491594387684e-06,2.5416040420532227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0000009536743164,0.26747938990592957,,,,,,,,,,,,,,,,,30.500104904174805,0,,
27,33.80543899536133,0.0006437439587898552,0.0008418878423981369,7.496431499021128e-05,4.612236352841137e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.701976417389233e-06,0.0,0.00010306263720849529,1.9486483324726578e-06,2.816951274871826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0000009536743164,0.26747938990592957,,,,,,,,,,,,,,,,,33.80543899536133,0,,
28,32.63068771362305,0.0005077188834547997,0.0012423817533999681,0.00011560605344129726,4.316063495934941e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0930846050032414e-06,0.0,0.00014991877833381295,1.316715952270897e-06,2.7190141677856445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0000009536743164,0.26747938990592957,,,,,,,,,,,,,,,,,32.63068771362305,0,,
29,28.378307342529297,0.0004592309123836458,0.001076364191249013,0.00010274830128764734,2.444057372485986e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.120184141560458e-06,0.0,0.0001351379614789039,1.0917124200204853e-06,2.364673614501953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0000009536743164,0.26747938990592957,,,,,,,,,,,,,,,,,28.378307342529297,0,,
30,32.16674041748047,0.00032763753551989794,0.00046102693886496127,4.3629013816826046e-05,1.236840262208716e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.697565832932014e-07,4.173945853835903e-05,2.0508409761532675e-06,0.0,6.589147233171389e-05,1.8009378663919051e-06,2.680424690246582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0000009536743164,0.26747938990592957,,,,,,,,,,,,,,,,,32.16674041748047,0,,
31,31.898771286010742,0.0003444370231591165,6.139292963780463e-05,5.682013579644263e-06,2.286398057549377e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6345305766662932e-06,0.0,1.194447759189643e-05,2.8424406082194764e-06,2.6581897735595703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0000009536743164,0.26747938990592957,,,,,,,,,,,,,,,,,31.898771286010742,0,,
32,30.84078025817871,0.0004498740890994668,0.00020433343888726085,1.9638158846646547e-05,3.9759277115081204e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.782858923135791e-06,0.0,9.046588274941314e-06,4.27539816882927e-06,2.570003032684326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0000009536743164,0.26747938990592957,,,,,,,,,,,,,,,,,30.84078025817871,0,,
33,25.468257904052734,0.0006270791636779904,0.0006102729239501059,5.966918251942843e-05,6.790534143874538e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.603477231692523e-06,0.0,3.7101839552633464e-05,4.877392711932771e-06,2.122231960296631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0000009536743164,0.26747938990592957,,,,,,,,,,,,,,,,,25.468257904052734,0,,
34,28.251495361328125,0.0005904088029637933,0.0008281689952127635,8.175534458132461e-05,5.307767878548475e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3084708017413504e-06,0.0,5.337506445357576e-05,5.1232209443696775e-06,2.3541462421417236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0000009536743164,0.26747938990592957,,,,,,,,,,,,,,,,,28.251495361328125,0,,
35,27.126129150390625,0.00040758319664746523,0.0005949812475591898,5.8492219977779314e-05,5.029518774790631e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.343541038702824e-06,0.0,3.4835244150599465e-05,4.6921604734961875e-06,2.260408639907837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0000009536743164,0.26747938990592957,,,,,,,,,,,,,,,,,27.126129150390625,0,,
36,28.970123291015625,0.00036022061249241233,0.0001964478869922459,1.8399947293801233e-05,6.224202024895931e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.987545144605974e-07,0.0,8.31161014502868e-06,3.4875324672611896e-06,2.4141242504119873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0000009536743164,0.26747938990592957,,,,,,,,,,,,,,,,,28.970123291015625,0,,
37,27.19298553466797,0.0003216348122805357,4.518972127698362e-05,3.495592864055652e-06,5.116896772960899e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.813320740344352e-07,0.0,5.065080586064141e-06,1.96705309463141e-06,2.266047716140747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0000009536743164,0.26747938990592957,,,,,,,,,,,,,,,,,27.19298553466797,0,,
38,36.312442779541016,0.0003832115908153355,0.00018829498731065542,1.6831774701131508e-05,9.988614237954607e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.721677901718067e-06,0.0,3.14330609398894e-05,1.293707782679121e-06,3.025974750518799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0000009536743164,0.26747938990592957,,,,,,,,,,,,,,,,,36.312442779541016,0,,
39,30.63364601135254,0.0004210920596960932,0.00033612881088629365,3.02610314975027e-05,1.6759253185227863e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.158135996272904e-06,0.0,5.0036502216244116e-05,1.3913537486587302e-06,2.5527186393737793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0000009536743164,0.26747938990592957,,,,,,,,,,,,,,,,,30.63364601135254,0,,
40,36.52826690673828,0.0004015014856122434,0.0003374096704646945,3.071880928473547e-05,1.5110803133211448e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2176151876228687e-07,3.914045373676345e-05,1.974121460079914e-06,0.0,5.0083814130630344e-05,1.0993252317348379e-06,3.0438990592956543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0000009536743164,0.26747938990592957,,,,,,,,,,,,,,,,,36.52826690673828,0,,
41,26.899246215820312,0.00029695083503611386,0.0001855392474681139,1.5371586414403282e-05,1.5911689388303785e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.435947633079195e-07,0.0,3.110179022769444e-05,1.3999716657053796e-06,2.241549491882324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0000009536743164,0.26747938990592957,,,,,,,,,,,,,,,,,26.899246215820312,0,,
42,23.600513458251953,0.00031029657111503184,4.0938200982054695e-05,2.06284630621667e-06,1.0154868732570321e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8904640342043422e-07,0.0,8.55756843520794e-06,1.6916169442993123e-06,1.9666752815246582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0000009536743164,0.26747938990592957,,,,,,,,,,,,,,,,,23.600513458251953,0,,
43,32.102745056152344,0.0003518140292726457,9.759470412973315e-05,9.007817425299436e-06,3.7582637446575973e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0193825801252387e-06,0.0,4.45610930910334e-06,2.2538306438946165e-06,2.675187587738037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0000009536743164,0.26747938990592957,,,,,,,,,,,,,,,,,32.102745056152344,0,,
44,38.10768508911133,0.0003806081076618284,0.00024283674429170787,2.359471545787528e-05,3.444797584961634e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7425047644792357e-06,0.0,1.2388721188472118e-05,3.4773679544741753e-06,3.1755802631378174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0000009536743164,0.26747938990592957,,,,,,,,,,,,,,,,,38.10768508911133,0,,
45,27.256099700927734,0.00036558075225912035,0.00030768310534767807,3.043229844479356e-05,1.6800555613372126e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.482337893321528e-06,0.0,1.6853915440151468e-05,3.4800355024344753e-06,2.271275520324707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0000009536743164,0.26747938990592957,,,,,,,,,,,,,,,,,27.256099700927734,0,,
46,26.910005569458008,0.0003295369679108262,0.00018617420573718846,1.7893087715492584e-05,3.6216687249179813e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0479964203113923e-06,0.0,9.465711627854034e-06,2.5828389880189206e-06,2.2424514293670654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0000009536743164,0.26747938990592957,,,,,,,,,,,,,,,,,26.910005569458008,0,,
47,31.007204055786133,0.0003483986365608871,8.582197187934071e-05,6.804066288168542e-06,8.890650633475161e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0370184472540132e-07,0.0,4.089487447345164e-06,1.7886845853354316e-06,2.5838942527770996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0000009536743164,0.26747938990592957,,,,,,,,,,,,,,,,,31.007204055786133,0,,
48,32.424903869628906,0.00033985424670390785,4.366042048786767e-05,1.9868966774083674e-06,1.1895726856891997e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2219977918448421e-07,0.0,8.03212242317386e-06,1.2219945801916765e-06,2.7020392417907715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0000009536743164,0.26747938990592957,,,,,,,,,,,,,,,,,32.424903869628906,0,,
49,27.734272003173828,0.0003136340528726578,9.434803359908983e-05,6.576683517778292e-06,1.4290599210653454e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.109562491474207e-07,0.0,1.7864975234260783e-05,1.2869413694716059e-06,2.3111467361450195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0000009536743164,0.26747938990592957,,,,,,,,,,,,,,,,,27.734272003173828,0,,
50,23.11446762084961,0.00034223581315018237,0.0001311578816967085,1.135008096753154e-05,8.828537829685956e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1648761478209053e-07,4.069615533808246e-05,8.173872743100219e-07,0.0,2.4933189706644043e-05,1.6063734165072674e-06,1.9261130094528198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0000009536743164,0.26747938990592957,,,,,,,,,,,,,,,,,23.11446762084961,0,,
51,33.522010803222656,0.00033128674840554595,0.00011646901111816987,9.919365766108967e-06,8.637679798084719e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.582519406743813e-07,0.0,2.325946479686536e-05,1.6244630387518555e-06,2.793452739715576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0000009536743164,0.26747938990592957,,,,,,,,,,,,,,,,,33.522010803222656,0,,
52,32.42451477050781,0.00031857029534876347,3.3680913475109264e-05,1.980557954084361e-06,6.937667649253854e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7655337930809765e-07,0.0,8.491364496876486e-06,1.8674227248993702e-06,2.7020087242126465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0000009536743164,0.26747938990592957,,,,,,,,,,,,,,,,,32.42451477050781,0,,
53,29.260257720947266,0.00027265725657343864,3.9796581404516473e-05,2.740083573371521e-06,6.197872153279604e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.502798051613354e-07,0.0,3.6196372548147338e-06,1.6621349914203165e-06,2.438325881958008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0000009536743164,0.26747938990592957,,,,,,,,,,,,,,,,,29.260257720947266,0,,
