regime,warmstart_run_dir,warmstart_checkpoint,output_dir,alpha_min,alpha_max,edge_low_threshold,edge_high_threshold,epochs,learning_rate,mode_branch_lr,low_alpha_sample_fraction,high_alpha_sample_fraction,w_q_supervision,w_riccati_gamma_supervision,w_riccati_anchor,w_classic_balanced_full_mode_supervision,warm_candidate,warm_mach,warm_ci_mae,warm_ci_max_abs,warm_mode_p_rel_mean,warm_mode_p_rel_max,warm_mode_u_rel_mean,warm_mode_u_rel_max,warm_mode_v_rel_mean,warm_mode_v_rel_max,warm_mode_phase_rmse_mean,warm_overlay_p_rel_mean,warm_overlay_phase_rmse_mean,warm_low_alpha_p_rel_mean,warm_low_alpha_u_rel_mean,warm_low_alpha_v_rel_mean,warm_high_alpha_p_rel_mean,warm_high_alpha_u_rel_mean,warm_high_alpha_v_rel_mean,post_candidate,post_mach,post_ci_mae,post_ci_max_abs,post_mode_p_rel_mean,post_mode_p_rel_max,post_mode_u_rel_mean,post_mode_u_rel_max,post_mode_v_rel_mean,post_mode_v_rel_max,post_mode_phase_rmse_mean,post_overlay_p_rel_mean,post_overlay_phase_rmse_mean,post_low_alpha_p_rel_mean,post_low_alpha_u_rel_mean,post_low_alpha_v_rel_mean,post_high_alpha_p_rel_mean,post_high_alpha_u_rel_mean,post_high_alpha_v_rel_mean,warm_lower_edge_ci_abs_err_mean,warm_lower_edge_ci_abs_err_max,warm_lower_edge_p_rel_mean,warm_lower_edge_p_rel_max,warm_lower_edge_rho_rel_mean,warm_lower_edge_rho_rel_max,warm_lower_edge_u_rel_mean,warm_lower_edge_u_rel_max,warm_lower_edge_v_rel_mean,warm_lower_edge_v_rel_max,warm_lower_edge_amp_rel_mean,warm_lower_edge_amp_rel_max,warm_lower_edge_phase_rmse_mean,warm_lower_edge_phase_rmse_max,warm_lower_edge_n_alpha,warm_core_ci_abs_err_mean,warm_core_ci_abs_err_max,warm_core_p_rel_mean,warm_core_p_rel_max,warm_core_rho_rel_mean,warm_core_rho_rel_max,warm_core_u_rel_mean,warm_core_u_rel_max,warm_core_v_rel_mean,warm_core_v_rel_max,warm_core_amp_rel_mean,warm_core_amp_rel_max,warm_core_phase_rmse_mean,warm_core_phase_rmse_max,warm_core_n_alpha,warm_upper_edge_ci_abs_err_mean,warm_upper_edge_ci_abs_err_max,warm_upper_edge_p_rel_mean,warm_upper_edge_p_rel_max,warm_upper_edge_rho_rel_mean,warm_upper_edge_rho_rel_max,warm_upper_edge_u_rel_mean,warm_upper_edge_u_rel_max,warm_upper_edge_v_rel_mean,warm_upper_edge_v_rel_max,warm_upper_edge_amp_rel_mean,warm_upper_edge_amp_rel_max,warm_upper_edge_phase_rmse_mean,warm_upper_edge_phase_rmse_max,warm_upper_edge_n_alpha,post_lower_edge_ci_abs_err_mean,post_lower_edge_ci_abs_err_max,post_lower_edge_p_rel_mean,post_lower_edge_p_rel_max,post_lower_edge_rho_rel_mean,post_lower_edge_rho_rel_max,post_lower_edge_u_rel_mean,post_lower_edge_u_rel_max,post_lower_edge_v_rel_mean,post_lower_edge_v_rel_max,post_lower_edge_amp_rel_mean,post_lower_edge_amp_rel_max,post_lower_edge_phase_rmse_mean,post_lower_edge_phase_rmse_max,post_lower_edge_n_alpha,post_core_ci_abs_err_mean,post_core_ci_abs_err_max,post_core_p_rel_mean,post_core_p_rel_max,post_core_rho_rel_mean,post_core_rho_rel_max,post_core_u_rel_mean,post_core_u_rel_max,post_core_v_rel_mean,post_core_v_rel_max,post_core_amp_rel_mean,post_core_amp_rel_max,post_core_phase_rmse_mean,post_core_phase_rmse_max,post_core_n_alpha,post_upper_edge_ci_abs_err_mean,post_upper_edge_ci_abs_err_max,post_upper_edge_p_rel_mean,post_upper_edge_p_rel_max,post_upper_edge_rho_rel_mean,post_upper_edge_rho_rel_max,post_upper_edge_u_rel_mean,post_upper_edge_u_rel_max,post_upper_edge_v_rel_mean,post_upper_edge_v_rel_max,post_upper_edge_amp_rel_mean,post_upper_edge_amp_rel_max,post_upper_edge_phase_rmse_mean,post_upper_edge_phase_rmse_max,post_upper_edge_n_alpha
riccati_mode_repair_edges,model_saved/kh_subsonic_fixed_mach_M05_riccati_core1d_resume_from750_finalize,model_saved/kh_subsonic_fixed_mach_M05_riccati_core1d_resume_from750_finalize/checkpoint_epoch_200.pt,model_saved/kh_subsonic_fixed_mach_M05_riccati_mode_repair_edges_v2,0.05,0.8,0.3,0.7,600,0.0001,0.0001,0.3,0.3,5.0,3.0,2.0,1.0,warmstart,0.5,0.0004987228905136465,0.0017982430846282815,0.012073839143916673,0.0270681203678311,0.030101516541268553,0.07151168798711907,0.030567806305633893,0.05322719739317585,0.026523615380551594,0.01600962926653174,0.030025883750984535,0.012868743427719235,0.038849270602864,0.03614785554820233,0.0112126928364639,0.020624782974540158,0.024522752959518095,posttrain,0.5,0.0004987228905136465,0.0017982430846282815,0.01048840994852074,0.02188460697149807,0.026998898302597305,0.055756662945759636,0.027609006173148706,0.04573866485766905,0.023416208042159225,0.013151123892986187,0.026806663149845682,0.011406267040077104,0.033105252276586734,0.032835642100340505,0.009494064766001349,0.020383681497442095,0.02194681725202426,0.0010324538036078203,0.0017407928421728,0.0173276249302101,0.0180936757767661,0.0173276249302101,0.0180936757767661,0.06520232320583619,0.071511687987119,0.050976959060739034,0.0532271973931758,0.0167263349324624,0.0175188037062621,0.010356734319960781,0.0133615501623172,5,0.000319577240889752,0.0006423757029259,0.008515434571294727,0.015035200039234,0.008515434571294727,0.015035200039234,0.02106530374827286,0.0452018102460081,0.024175909371866044,0.0424898369638874,0.006296026923667793,0.01429767511343,0.028419062555728295,0.0380757961961454,15,0.0006303112958752799,0.0017879831301505,0.01749526707548888,0.0270681203678311,0.01749526707548888,0.0270681203678311,0.02210934825568778,0.0516373718209647,0.029334344351832065,0.0465000376122084,0.01606081252901098,0.0262269789112642,0.0370041549156121,0.0378468842881593,5,0.0010324538036078203,0.0017407928421728,0.01427220587156624,0.0153790308499476,0.01427220587156624,0.0153790308499476,0.052262747976631795,0.0557566629457596,0.04397765092797482,0.045738664857669,0.012864464242856342,0.0141746358746527,0.008422412773593799,0.008738733296057,5,0.000319577240889752,0.0006423757029259,0.00792994949073344,0.0141300413876431,0.00792994949073344,0.0141300413876431,0.02041743084254654,0.0397963665108955,0.023218099767003023,0.0392433729015172,0.005900276520355806,0.0130746918272792,0.02277947246021472,0.0380124825959118,15,0.0006303112958752799,0.0017879831301505,0.0143799953988369,0.021884606971498,0.0143799953988369,0.021884606971498,0.021479451008714838,0.0474683136714449,0.02441308063675942,0.0374985730634108,0.01193331882050174,0.0203030893320776,0.04032021005655796,0.0410861469850945,5
