epoch,loss,loss_pde,loss_bc,loss_bc_kappa,loss_bc_q,loss_norm,loss_integral_norm,loss_phase,loss_peak_slope,loss_peak_curvature,loss_loc_center,loss_loc_spread,loss_first_order_v_energy,loss_first_order_amp_cap,loss_riccati_anchor,loss_q_supervision,loss_riccati_center_kappa,loss_riccati_center_peak,loss_riccati_boundary_band_kappa,loss_riccati_boundary_band_q,loss_riccati_shooting_match,loss_ci_stability_outside,loss_ci_neutrality,loss_ci_low_alpha_zero,loss_ci_smoothness,loss_ci_supervision,stage_w_ci_supervision,stage_neutral_fraction,ci_supervision_neutral_fraction,stage2_started,mapping_scale,ci_mid,audit_ci_mae,audit_ci_max_abs,audit_ci_mean_rel,audit_ci_max_rel,audit_p_rel_l2_mean,audit_p_rel_l2_max,audit_env_rel_mean,audit_env_rel_max,audit_phase_rel_mean,audit_phase_rel_max,audit_peak_shift_mean,audit_peak_shift_max,audit_env_rel_weighted_mean,audit_phase_rel_weighted_mean,audit_peak_shift_weighted_mean,audit_checkpoint_metric,n_focus_alphas,focus_alpha_min,focus_alpha_max
1,3.7036051750183105,0.008616751059889793,0.013864139094948769,0.0,0.0,0.9889601469039917,0.9884567260742188,0.00553527008742094,7.884415390435606e-05,0.00028453790582716465,0.09976743161678314,13.316798210144043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03692624717950821,2.0,0.0,0.0,0,3.0000009536743164,0.20976443588733673,0.16549077705450696,0.16549077705450696,3.737905202285662,3.737905202285662,10.35446070954204,10.35446070954204,10.343265507133047,10.343265507133047,0.13090923154609038,0.13090923154609038,74.24251556396484,74.24251556396484,10.343265507133047,0.13090923154609038,74.24251556396484,29.79680289916984,1,0.8,0.8
2,5.832208633422852,0.15031705796718597,0.25160378217697144,0.0,0.0,0.7631612420082092,0.7584018707275391,0.11238345503807068,0.01980348862707615,0.07858017086982727,0.006945994682610035,9.507062911987305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027387196198105812,2.0,0.0,0.0,0,3.0000009536743164,0.1860615760087967,,,,,,,,,,,,,,,,5.832208633422852,0,,
3,3.800964593887329,0.022625930607318878,0.03083677589893341,0.0,0.0,0.9797462224960327,0.9786375164985657,0.0007172797340899706,0.0008910175529308617,0.00219697505235672,0.5987263321876526,9.73664665222168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02010381408035755,2.0,0.0,0.0,0,3.0000009536743164,0.16525377333164215,,,,,,,,,,,,,,,,3.800964593887329,0,,
4,3.916314125061035,0.021088335663080215,0.048597902059555054,0.0,0.0,0.9242009520530701,0.9234142899513245,0.03671114146709442,2.1109750377945602e-05,0.0004147028084844351,0.05643114447593689,16.684858322143555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014636187814176083,2.0,0.0,0.0,0,3.0000009536743164,0.14710360765457153,,,,,,,,,,,,,,,,3.916314125061035,0,,
5,4.461580276489258,0.05037809908390045,0.10288224369287491,0.0,0.0,0.9090009331703186,0.9056958556175232,0.04658458009362221,0.0010289928177371621,0.014402583241462708,0.23590050637722015,22.18598747253418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010574000887572765,2.0,0.0,0.0,0,3.0000009536743164,0.13135108351707458,,,,,,,,,,,,,,,,4.461580276489258,0,,
6,4.231745719909668,0.04334517568349838,0.07442564517259598,0.0,0.0,0.9576736688613892,0.9534503221511841,0.021391991525888443,0.0017277157166972756,0.012713577598333359,0.4006805717945099,14.659483909606934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007582477759569883,2.0,0.0,0.0,0,3.0000009536743164,0.11773011088371277,,,,,,,,,,,,,,,,4.231745719909668,0,,
7,3.777315378189087,0.018707143142819405,0.027084747329354286,0.0,0.0,0.9874836802482605,0.9853159785270691,0.006277833599597216,0.0005512565840035677,0.0019029272953048348,3.1462409496307373,41.70587921142578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005395850166678429,2.0,0.0,0.0,0,3.0000009536743164,0.10598121583461761,,,,,,,,,,,,,,,,3.777315378189087,0,,
8,3.5740222930908203,0.00454031303524971,0.008440306410193443,0.0,0.0,0.9847843050956726,0.9848694801330566,0.00763699971139431,1.2051821613567881e-05,2.4348801161977462e-06,0.0038559655658900738,3.5356295108795166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003807822475209832,2.0,0.0,0.0,0,3.0000009536743164,0.0958579033613205,,,,,,,,,,,,,,,,3.5740222930908203,0,,
9,3.6365272998809814,0.00631983345374465,0.015883073210716248,0.0,0.0,0.9776442050933838,0.9773120880126953,0.011241085827350616,4.456624651538732e-07,0.00011147620534757152,0.0003193580487277359,2.880357503890991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002660937374457717,2.0,0.0,0.0,0,3.0000009536743164,0.08713564276695251,,,,,,,,,,,,,,,,3.6365272998809814,0,,
10,3.772432327270508,0.0152798593044281,0.028928816318511963,0.0,0.0,0.980449378490448,0.9790540933609009,0.008851973339915276,0.00014771368296351284,0.0017887898720800877,0.399942547082901,22.276636123657227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018371489131823182,2.0,0.0,0.0,0,3.0000009536743164,0.07961543649435043,,,,,,,,,,,,,,,,3.772432327270508,0,,
11,3.8237674236297607,0.02227640151977539,0.03422613441944122,0.0,0.0,0.9856472015380859,0.9831259250640869,0.0030022296123206615,0.0005955442320555449,0.0034916421864181757,0.8103768229484558,34.69015884399414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012490411754697561,2.0,0.0,0.0,0,3.0000009536743164,0.07312417775392532,,,,,,,,,,,,,,,,3.8237674236297607,0,,
12,3.7688870429992676,0.022034548223018646,0.030863333493471146,0.0,0.0,0.9825958013534546,0.9811490178108215,9.072664397535846e-05,0.0008471020264551044,0.0023732376284897327,1.3090602159500122,12.997384071350098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008323523798026145,2.0,0.0,0.0,0,3.0000009536743164,0.06751273572444916,,,,,,,,,,,,,,,,3.7688870429992676,0,,
13,3.6705965995788574,0.01758909970521927,0.023709498345851898,0.0,0.0,0.9753530025482178,0.9744699597358704,0.0007157569634728134,0.0005424331757239997,0.0006107413209974766,0.2149067521095276,5.50145959854126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005400546360760927,2.0,0.0,0.0,0,3.0000009536743164,0.06265371292829514,,,,,,,,,,,,,,,,3.6705965995788574,0,,
14,3.585822343826294,0.010864367708563805,0.016800284385681152,0.0,0.0,0.9708998203277588,0.9709490537643433,0.002007929841056466,0.00014309160178527236,2.5002971597132273e-05,0.011617954820394516,4.213600158691406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033782635000534356,2.0,0.0,0.0,0,3.0000009536743164,0.05843904986977577,,,,,,,,,,,,,,,,3.585822343826294,0,,
15,3.5460317134857178,0.004814010113477707,0.011979382485151291,0.0,0.0,0.9751655459403992,0.9752042889595032,0.0019664643332362175,2.6474221925809616e-08,0.0,0.011472032405436039,36.363861083984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020065827993676066,2.0,0.0,0.0,0,3.0000009536743164,0.05477720499038696,,,,,,,,,,,,,,,,3.5460317134857178,0,,
16,3.548646926879883,0.0012106896610930562,0.009567727334797382,0.0,0.0,0.9852085709571838,0.9849566221237183,0.0009530734969303012,5.119965135236271e-05,1.8693788661039434e-05,0.07990662008523941,4.997103214263916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011032446491299197,2.0,0.0,0.0,0,3.0000009536743164,0.05159052461385727,,,,,,,,,,,,,,,,3.548646926879883,0,,
17,3.5724141597747803,0.0007440852932631969,0.008902642875909805,0.0,0.0,0.9950138926506042,0.9946913123130798,0.00015830040501896292,5.6305907492060214e-05,0.0001776738790795207,1.8332988023757935,62.63486862182617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.353651431505568e-05,2.0,0.0,0.0,0,3.0000009536743164,0.048813268542289734,,,,,,,,,,,,,,,,3.5724141597747803,0,,
18,3.5903983116149902,0.0027205529622733593,0.008976553566753864,0.0,0.0,0.9997546672821045,0.9991028904914856,8.265598808065988e-06,4.439739313966129e-06,0.00034187512937933207,28.871610641479492,156.6339874267578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0608151316992007e-05,2.0,0.0,0.0,0,3.0000009536743164,0.046389639377593994,,,,,,,,,,,,,,,,3.5903983116149902,0,,
19,3.5937650203704834,0.005504030734300613,0.009312243200838566,0.0,0.0,0.9978179931640625,0.997018039226532,0.001091602724045515,3.178133920300752e-05,0.0002954761148430407,12.208422660827637,135.7593536376953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.477370566746686e-06,2.0,0.0,0.0,0,3.0000009536743164,0.0442722924053669,,,,,,,,,,,,,,,,3.5937650203704834,0,,
20,3.588527202606201,0.0070188166573643684,0.009487115778028965,0.0,0.0,0.9920272827148438,0.9913095235824585,0.0039943731389939785,9.10492890398018e-05,0.00013466275413520634,2.395939588546753,26.192293167114258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8691853620467214e-12,2.0,0.0,0.0,0,3.0000009536743164,0.04242108017206192,,,,,,,,,,,,,,,,3.588527202606201,0,,
21,3.5726101398468018,0.006048566196113825,0.008402652107179165,0.0,0.0,0.9882309436798096,0.9882870316505432,0.005901908036321402,6.8404980993364e-05,2.972370566567406e-05,0.2117844671010971,8.645983695983887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4320505619689357e-06,2.0,0.0,0.0,0,3.0000009536743164,0.04080190137028694,,,,,,,,,,,,,,,,3.5726101398468018,0,,
22,3.545441150665283,0.0036864907015115023,0.005703682545572519,0.0,0.0,0.9899024963378906,0.9897968173027039,0.005061548203229904,1.6444040738861077e-05,1.631446934879932e-06,0.028563493862748146,4.826611042022705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2053104910592083e-05,2.0,0.0,0.0,0,3.0000009536743164,0.039385728538036346,,,,,,,,,,,,,,,,3.545441150665283,0,,
23,3.5189080238342285,0.0012255820911377668,0.0025639929808676243,0.0,0.0,0.9946213960647583,0.9946455359458923,0.002692918060347438,2.778573673367646e-07,0.0,0.008258534595370293,9.50832462310791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.389186920481734e-05,2.0,0.0,0.0,0,3.0000009536743164,0.03814779222011566,,,,,,,,,,,,,,,,3.5189080238342285,0,,
24,3.505342483520508,0.00013985118130221963,0.0007089056307449937,0.0,0.0,0.9986885190010071,0.9986910223960876,0.0006559548783116043,2.3531902115792036e-07,1.5211009340987403e-08,0.0206830482929945,7.3104352951049805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.752634074771777e-05,2.0,0.0,0.0,0,3.0000009536743164,0.03706682473421097,,,,,,,,,,,,,,,,3.505342483520508,0,,
25,3.5092053413391113,0.0007018285687081516,0.0010102696251124144,0.0,0.0,0.9992959499359131,0.9992446899414062,0.00021587677474599332,6.635850127167942e-07,2.115988991135964e-06,0.14496354758739471,7.324864387512207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.193847027840093e-05,2.0,0.0,0.0,0,3.0000009536743164,0.03612456098198891,,,,,,,,,,,,,,,,3.5092053413391113,0,,
26,3.5197081565856934,0.0022444636560976505,0.0029252918902784586,0.0,0.0,0.9965887665748596,0.9963832497596741,0.00010711206414271146,9.501281056145672e-06,7.257428933371557e-06,1.9944963455200195,47.57148361206055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.640768697252497e-05,2.0,0.0,0.0,0,3.0000009536743164,0.03530522808432579,,,,,,,,,,,,,,,,3.5197081565856934,0,,
