epoch,loss,loss_pde,loss_bc,loss_norm,loss_phase,loss_ci_supervision,mapping_scale,ci_mid,audit_ci_mae,audit_ci_max_abs,audit_ci_mean_rel,audit_ci_max_rel,n_focus_alphas,focus_alpha_min,focus_alpha_max
34,0.4287145435810089,0.0002268006355734542,0.004444055259227753,0.3745674192905426,6.486992060672492e-05,0.0018829735927283764,3.0000009536743164,0.23517203330993652,,,,,,,
35,0.5480936765670776,0.00017651864618528634,0.006537316832691431,0.47276097536087036,0.0003534694842528552,0.0018859102856367826,3.0000009536743164,0.23576633632183075,,,,,,,
36,0.5450789332389832,0.00024645545636303723,0.006249813362956047,0.4748327136039734,0.0007657635142095387,0.0013471811544150114,3.0000009536743164,0.23648545145988464,,,,,,,
37,0.4447563588619232,0.0002564363239798695,0.007506269495934248,0.36336201429367065,0.00020002579549327493,0.001175039797089994,3.0000009536743164,0.23728246986865997,,,,,,,
38,0.5201233625411987,0.00018955479026772082,0.006209732964634895,0.4542677700519562,0.00020737828162964433,0.000672269961796701,3.0000009536743164,0.238136425614357,,,,,,,
39,0.4669921398162842,0.0003036663110833615,0.007494986057281494,0.3892129063606262,4.350409290054813e-05,0.0004964409163221717,3.0000009536743164,0.23901386559009552,,,,,,,
40,0.44891178607940674,0.0004415458533912897,0.006342104636132717,0.3833683729171753,7.58334354031831e-05,0.00032099313102662563,3.0000009536743164,0.23987898230552673,,,,,,,
41,0.47973060607910156,0.000369559129467234,0.0047318218275904655,0.4308765232563019,5.0298044698138256e-06,0.00023225533368531615,3.0000009536743164,0.2406962662935257,,,,,,,
42,0.5250542759895325,0.00023880314256530255,0.004449830390512943,0.4787988066673279,0.00013622979167848825,0.00027642748318612576,3.0000009536743164,0.24142315983772278,,,,,,,
43,0.476546049118042,0.00026757316663861275,0.005984839983284473,0.4138542413711548,7.837780685804319e-06,0.0005135985556989908,3.0000009536743164,0.24201218783855438,,,,,,,
44,0.5108548402786255,0.000317813188303262,0.00644172728061676,0.4439536929130554,1.4670282325823791e-05,0.0004302700108382851,3.0000009536743164,0.2424669861793518,,,,,,,
45,0.4843609035015106,0.0001957854110514745,0.0057599954307079315,0.4240996837615967,1.846763630908299e-08,0.0004930932773277164,3.0000009536743164,0.24278733134269714,,,,,,,
46,0.47109901905059814,6.547245720867068e-05,0.0038506733253598213,0.42916932702064514,2.1537205796562375e-08,0.000671493005938828,3.0000009536743164,0.24294893443584442,,,,,,,
47,0.4786910116672516,0.00015716851339675486,0.0032900171354413033,0.4419747591018677,2.454006789776031e-05,0.0007268771296367049,3.0000009536743164,0.24294739961624146,,,,,,,
48,0.48195603489875793,0.0002447038423269987,0.0034657460637390614,0.4431549608707428,7.44625611170946e-11,0.000779785739723593,3.0000009536743164,0.24279406666755676,,,,,,,
49,0.49284908175468445,0.00014595373068004847,0.002399611519649625,0.4658220112323761,4.3121763155795634e-05,0.0005683797644451261,3.0000009536743164,0.24253563582897186,,,,,,,
50,0.4676225781440735,2.5102523068198934e-05,0.0015903476160019636,0.448745995759964,1.3556010571846855e-06,0.0005893368506804109,3.0000009536743164,0.24218523502349854,,,,,,,
51,0.47605764865875244,0.00010306046169716865,0.002287105191498995,0.45026493072509766,4.313266344979638e-06,0.0005628603394143283,3.0000009536743164,0.24177096784114838,,,,,,,
52,0.49248477816581726,0.0001415936858393252,0.0023597751278430223,0.46675175428390503,0.00016762176528573036,0.00036521386937238276,3.0000009536743164,0.2413192093372345,,,,,,,
53,0.48109447956085205,8.819705544738099e-05,0.0019154835026711226,0.4603661894798279,0.00010974311589961872,0.0002751047140918672,3.0000009536743164,0.24086497724056244,,,,,,,
54,0.4708463251590729,3.1261559342965484e-05,0.0019583753310143948,0.44986000657081604,4.0461920434609056e-05,0.0002661632315721363,3.0000009536743164,0.2404453605413437,,,,,,,
55,0.4696957468986511,3.302330514998175e-05,0.0029677520506083965,0.4391239583492279,2.0315283109084703e-06,0.00017184657917823642,3.0000009536743164,0.24008266627788544,,,,,,,
56,0.4845685660839081,5.9616329963319004e-05,0.004243826027959585,0.4404672682285309,4.5162705646362156e-06,0.000319777027470991,3.0000009536743164,0.2397838830947876,,,,,,,
57,0.4851144254207611,7.031927816569805e-05,0.0038886265829205513,0.4448438286781311,3.726215069832506e-08,0.00026279687881469727,3.0000009536743164,0.23957787454128265,,,,,,,
58,0.4411161541938782,0.00010587319411570206,0.002593209268525243,0.4127994477748871,4.783053009305149e-05,0.0004461831122171134,3.0000009536743164,0.2394559532403946,,,,,,,
59,0.4216969609260559,0.00016881420742720366,0.0034799776040017605,0.3848746716976166,6.367466266965494e-05,0.0003580008342396468,3.0000009536743164,0.23943179845809937,,,,,,,
60,0.6118316054344177,0.0003156798775307834,0.00632038339972496,0.5458510518074036,0.0003637108311522752,0.00041946180863305926,3.0000009536743164,0.23949359357357025,,,,,,,
61,0.4141654074192047,0.0003365171723999083,0.005548445507884026,0.3561798632144928,4.025008456665091e-05,0.0004248602781444788,3.0000009536743164,0.23962613940238953,,,,,,,
62,0.5080788135528564,0.0005066246958449483,0.009710811078548431,0.40826189517974854,9.775289981917012e-07,0.00044024267117492855,3.0000009536743164,0.23982006311416626,,,,,,,
63,0.5771079063415527,0.00040525634540244937,0.009838594123721123,0.4764634072780609,1.352160666101554e-06,0.0003703777911141515,3.0000009536743164,0.24007166922092438,,,,,,,
64,0.43558138608932495,0.00033316086046397686,0.008480347692966461,0.3487096130847931,1.2649721838897676e-06,0.00034678238444030285,3.0000009536743164,0.24036195874214172,,,,,,,
65,0.5295534729957581,0.00036902292049489915,0.010353399440646172,0.42431640625,6.682280945824459e-05,0.00025345399626530707,3.0000009536743164,0.24066759645938873,,,,,,,
66,0.5152528882026672,0.0005206541391089559,0.013159834779798985,0.3817369043827057,2.6884994440479204e-05,0.0002740116324275732,3.0000009536743164,0.24097713828086853,,,,,,,
67,0.4859011769294739,0.0003551382978912443,0.012885740958154202,0.35460910201072693,0.00022020134201738983,0.0003718681982718408,3.0000009536743164,0.2412721961736679,,,,,,,
68,0.48282039165496826,0.000335354678099975,0.008596664294600487,0.39445576071739197,1.4275695320975501e-05,0.00040967034874483943,3.0000009536743164,0.24153567850589752,,,,,,,
69,0.48719826340675354,0.0002097700780723244,0.006935149431228638,0.4163808226585388,7.026302228041459e-06,0.0002498262911103666,3.0000009536743164,0.24176514148712158,,,,,,,
70,0.40807873010635376,0.0002041854604613036,0.0039046984165906906,0.36688992381095886,6.442989251809195e-05,0.00037463812623173,3.0000009536743164,0.24194218218326569,,,,,,,
71,0.5156031250953674,0.00023836985928937793,0.006090602837502956,0.45276862382888794,2.8152033337391913e-05,0.0003323965356685221,3.0000009536743164,0.2420610636472702,,,,,,,
72,0.4740283787250519,0.0001841364282881841,0.0036678705364465714,0.4356169104576111,3.568342071957886e-05,0.00030258807237260044,3.0000009536743164,0.24212177097797394,,,,,,,
73,0.49022847414016724,0.00013204706192482263,0.0030927183106541634,0.45724987983703613,0.00012705290282610804,0.0003584636142477393,3.0000009536743164,0.24212771654129028,,,,,,,
74,0.4831327199935913,0.00011610376532189548,0.002161933109164238,0.45927804708480835,0.00019002270710188895,0.00038584659341722727,3.0000009536743164,0.24208487570285797,,,,,,,
75,0.45701757073402405,8.615813567303121e-05,0.0020412930753082037,0.43468308448791504,1.4275524335971568e-05,0.00036422652192413807,3.0000009536743164,0.2420046627521515,,,,,,,
76,0.4637080729007721,4.9059475713875145e-05,0.0025688495952636003,0.43660733103752136,3.733046105480753e-05,0.0002651717804837972,3.0000009536743164,0.24189625680446625,,,,,,,
77,0.4920131266117096,1.8825485312845558e-05,0.003917757421731949,0.45126622915267944,6.158545147627592e-05,0.0002977826807182282,3.0000009536743164,0.24177438020706177,,,,,,,
78,0.47165417671203613,8.190771040972322e-05,0.003880205564200878,0.43150728940963745,1.403651026521402e-06,0.0002523085568100214,3.0000009536743164,0.24164631962776184,,,,,,,
79,0.47141033411026,0.00014615029795095325,0.0035870142746716738,0.4338029623031616,7.243898289743811e-05,0.0003037290880456567,3.0000009536743164,0.24153919517993927,,,,,,,
80,0.48363515734672546,0.00013259140541777015,0.0031558750197291374,0.44983428716659546,0.00017919389938469976,0.00038606731686741114,3.0000009536743164,0.2414472997188568,,,,,,,
81,0.4361738860607147,9.677347406977788e-05,0.0030153230763971806,0.404517263174057,1.2889699974039104e-07,0.0002812964958138764,3.0000009536743164,0.2413664162158966,,,,,,,
82,0.490382581949234,0.00013871749979443848,0.0034216607455164194,0.4542408287525177,4.6727386688871775e-06,0.00035635195672512054,3.0000009536743164,0.2413068562746048,,,,,,,
83,0.4552585184574127,0.00017730562831275165,0.003929540980607271,0.41461634635925293,1.145044279837748e-06,0.00023366718960460275,3.0000009536743164,0.24127377569675446,,,,,,,
84,0.4222610890865326,0.0001600398973096162,0.0035815550945699215,0.3845900297164917,0.00010721403668867424,0.0003176511963829398,3.0000009536743164,0.241268590092659,,,,,,,
85,0.43024978041648865,0.0002020613756030798,0.0031600850634276867,0.396969735622406,3.1746924378239783e-06,0.0002947889734059572,3.0000009536743164,0.2412903904914856,,,,,,,
86,0.4535476863384247,0.0002110685163643211,0.0037839056458324194,0.41421863436698914,1.089929082809249e-05,0.00025360623840242624,3.0000009536743164,0.24134260416030884,,,,,,,
87,0.4852018654346466,0.00025659240782260895,0.005180420354008675,0.43160367012023926,2.5125950742221903e-06,0.0003069810045417398,3.0000009536743164,0.24141496419906616,,,,,,,
88,0.47427669167518616,0.00026736545260064304,0.006521971896290779,0.4080137312412262,3.132806523353793e-05,0.0001489082642365247,3.0000009536743164,0.24151304364204407,,,,,,,
89,0.4796334207057953,0.00029598543187603354,0.007809361442923546,0.399816632270813,7.207728049252182e-05,0.0002710207481868565,3.0000009536743164,0.2416262924671173,,,,,,,
90,0.44499334692955017,0.00018253279267810285,0.0069911726750433445,0.37350404262542725,3.1810352538741427e-06,0.0002783711825031787,3.0000009536743164,0.241746723651886,,,,,,,
91,0.4778793752193451,0.00016849651001393795,0.006487574428319931,0.4112899899482727,1.7482307157479227e-07,0.00030899542616680264,3.0000009536743164,0.24186192452907562,,,,,,,
92,0.44426229596138,0.00020109860633965582,0.00645518209785223,0.377873033285141,1.0293741070199758e-05,0.0003252131282351911,3.0000009536743164,0.24197037518024445,,,,,,,
93,0.427604615688324,0.00022044536308385432,0.005547603592276573,0.37019380927085876,9.746955583977979e-06,0.00034091726411134005,3.0000009536743164,0.2420683205127716,,,,,,,
94,0.4233429729938507,0.00017063914856407791,0.003539137542247772,0.3861754834651947,1.6375110135413706e-05,0.0003178218030370772,3.0000009536743164,0.24214327335357666,,,,,,,
95,0.4000011086463928,0.00017267362272832543,0.0026889247819781303,0.3713865876197815,1.071864153345814e-05,0.0003083746414631605,3.0000009536743164,0.24221721291542053,,,,,,,
96,0.46803978085517883,0.00035299325827509165,0.005231769755482674,0.41383275389671326,2.015514610320679e-06,0.00030686549143865705,3.0000009536743164,0.24228350818157196,,,,,,,
97,0.5131010413169861,0.0003987280069850385,0.005665259435772896,0.4549359679222107,1.6432912161690183e-05,0.00021946255583316088,3.0000009536743164,0.24232999980449677,,,,,,,
98,0.5152230858802795,0.00033994900877587497,0.0055119432508945465,0.45818039774894714,0.00011082646960858256,0.000294496858259663,3.0000009536743164,0.24236419796943665,,,,,,,
99,0.4348374307155609,0.00028103881049901247,0.005089090671390295,0.3820820748806,5.962475552223623e-05,0.00030475438688881695,3.0000009536743164,0.24238543212413788,,,,,,,
100,0.413163959980011,0.0002184382756240666,0.005754923913627863,0.3538149893283844,1.0110475159308407e-05,0.0003142385103274137,3.0000009536743164,0.24240435659885406,0.019898683993728104,0.07154299887184327,0.40525598767599796,7.1614855084497915,8.0,0.5862499999999999,0.7
101,0.5234699249267578,0.001213209005072713,0.016344117000699043,0.35051947832107544,2.487667734385468e-05,0.001654239371418953,3.0000009536743164,0.24234965443611145,,,,,,,
102,0.5205076336860657,0.0009860200807452202,0.011896925047039986,0.39086082577705383,9.240930921805557e-06,0.0019364601466804743,3.0000009536743164,0.24222521483898163,,,,,,,
103,0.4298892617225647,0.00020658265566453338,0.004319424275308847,0.376143217086792,0.0004762535681948066,0.001973796170204878,3.0000009536743164,0.24203015863895416,,,,,,,
104,0.460917592048645,0.0007986461278051138,0.005180051550269127,0.3995210826396942,4.3257947254460305e-05,0.001750822877511382,3.0000009536743164,0.2417840212583542,,,,,,,
105,0.44896167516708374,0.001592969405464828,0.009397060610353947,0.34494784474372864,0.0002450251777190715,0.0016410498647019267,3.0000009536743164,0.24149420857429504,,,,,,,
106,0.5261790752410889,0.0014572490472346544,0.010256169363856316,0.41366633772850037,2.9832708605681546e-06,0.0016981657827273011,3.0000009536743164,0.2411557137966156,,,,,,,
107,0.5003430843353271,0.0008483380661346018,0.009062749333679676,0.40104830265045166,1.5420818044731277e-07,0.0015637632459402084,3.0000009536743164,0.24077345430850983,,,,,,,
108,0.4552866220474243,0.0004123421967960894,0.007628049235790968,0.3709554672241211,8.26243467599852e-06,0.0015260145300999284,3.0000009536743164,0.24035628139972687,,,,,,,
109,0.35140979290008545,0.00015465004253201187,0.0070976391434669495,0.2725067138671875,2.781305283861002e-06,0.0015538532752543688,3.0000009536743164,0.23989151418209076,,,,,,,
110,0.45771387219429016,0.00027081480948254466,0.011916467919945717,0.3308272659778595,0.00021331362950149924,0.0014475607313215733,3.0000009536743164,0.23940549790859222,,,,,,,
111,0.5078258514404297,0.0003376983222551644,0.01495579443871975,0.35180070996284485,0.00015602940402459353,0.001194689655676484,3.0000009536743164,0.23889502882957458,,,,,,,
112,0.41457271575927734,0.00028184516122564673,0.013567468151450157,0.27306294441223145,1.4709768265674938e-06,0.0011103590950369835,3.0000009536743164,0.2383648157119751,,,,,,,
113,0.4332721531391144,0.0003376652311999351,0.012650096789002419,0.3001130223274231,0.00013962667435407639,0.0012361740227788687,3.0000009536743164,0.23780947923660278,,,,,,,
114,0.42982017993927,0.00020270422101020813,0.01337744202464819,0.28885331749916077,0.00036208436358720064,0.0013255318626761436,3.0000009536743164,0.23724038898944855,,,,,,,
115,0.43583744764328003,0.0002904011053033173,0.007931824773550034,0.3496396839618683,0.00044948808499611914,0.001227926928550005,3.0000009536743164,0.23663330078125,,,,,,,
116,0.4747998118400574,0.000824415881652385,0.0067031895741820335,0.40021419525146484,0.0005366073455661535,0.001238536206074059,3.0000009536743164,0.23600898683071136,,,,,,,
117,0.37497833371162415,0.0010909873526543379,0.004094917327165604,0.3266102969646454,0.00012834342487622052,0.001239905832335353,3.0000009536743164,0.23533962666988373,,,,,,,
118,0.4868558347225189,0.0007013677386566997,0.003890453837811947,0.4414142668247223,0.00025405039195902646,0.0011163160670548677,3.0000009536743164,0.2346746176481247,,,,,,,
119,0.42583948373794556,0.0005336484755389392,0.004596423357725143,0.3731198310852051,0.00013773649698123336,0.0012168064713478088,3.0000009536743164,0.23401497304439545,,,,,,,
120,0.43077316880226135,0.000651709153316915,0.0024084546603262424,0.39931389689445496,5.54229927729466e-06,0.0013434974243864417,3.0000009536743164,0.2333194762468338,,,,,,,
121,0.39527449011802673,0.0009564956417307258,0.0029321815818548203,0.35935723781585693,3.421542032810976e-06,0.0011271010152995586,3.0000009536743164,0.23262597620487213,,,,,,,
122,0.3546452820301056,0.0011223689652979374,0.004398953169584274,0.3039647042751312,0.00031360183493234217,0.0010510151041671634,3.0000009536743164,0.23193146288394928,,,,,,,
123,0.3526384234428406,0.0011210273951292038,0.0043133641593158245,0.30314967036247253,0.0001899300841614604,0.0010088352719321847,3.0000009536743164,0.23123545944690704,,,,,,,
124,0.4485575258731842,0.0011983943404629827,0.0026954282075166702,0.4156642258167267,4.695932875620201e-05,0.0009387294412590563,3.0000009536743164,0.2305687665939331,,,,,,,
125,0.3662044405937195,0.0008541782153770328,0.002136267488822341,0.3380343019962311,7.449887925758958e-05,0.001175753423012793,3.0000009536743164,0.22987160086631775,,,,,,,
126,0.3140207529067993,0.0010827131336554885,0.0013937759213149548,0.29429560899734497,1.9099086784990504e-05,0.0009371135383844376,3.0000009536743164,0.2291833460330963,,,,,,,
127,0.29035431146621704,0.002365019405260682,0.0022445658687502146,0.2608189880847931,6.955365824978799e-05,0.0009310180321335793,3.0000009536743164,0.228493332862854,,,,,,,
128,0.3167455494403839,0.003675160463899374,0.004177395720034838,0.2661169767379761,1.3737448171013966e-05,0.0010331443045288324,3.0000009536743164,0.2277962565422058,,,,,,,
129,0.3822294771671295,0.0034377756528556347,0.00304872402921319,0.3426055908203125,0.00025391828967258334,0.0010889866389334202,3.0000009536743164,0.2271047681570053,,,,,,,
130,0.2874801754951477,0.0022760252468287945,0.0035937256179749966,0.2446722388267517,3.793832001974806e-05,0.0009113431442528963,3.0000009536743164,0.22644223272800446,,,,,,,
131,0.4332861006259918,0.002722453558817506,0.002667865715920925,0.39916715025901794,0.0002175112604163587,0.000900065409950912,3.0000009536743164,0.22581620514392853,,,,,,,
132,0.22253456711769104,0.003551504574716091,0.003380147274583578,0.1798243671655655,0.0006358121754601598,0.0009442804730497301,3.0000009536743164,0.22520428895950317,,,,,,,
133,0.2316271811723709,0.003673969302326441,0.005019041709601879,0.17230400443077087,0.00021927965281065553,0.0010479016928002238,3.0000009536743164,0.22458764910697937,,,,,,,
134,0.23919183015823364,0.002763505093753338,0.0055774301290512085,0.17626197636127472,2.28370900003938e-05,0.0008738393662497401,3.0000009536743164,0.22397513687610626,,,,,,,
135,0.23992221057415009,0.002581706503406167,0.004246303346008062,0.18992829322814941,0.00010688015754567459,0.000968456151895225,3.0000009536743164,0.22339054942131042,,,,,,,
136,0.2079685479402542,0.003970700316131115,0.0041671814396977425,0.15687710046768188,0.0004025258240289986,0.0010092826560139656,3.0000009536743164,0.22280603647232056,,,,,,,
137,0.3518376648426056,0.004729283973574638,0.006517969537526369,0.2762618660926819,0.00014622988237533718,0.001104119117371738,3.0000009536743164,0.22220131754875183,,,,,,,
138,0.204054057598114,0.004485475830733776,0.0042602503672242165,0.1521824598312378,1.544267979625147e-05,0.0009536370635032654,3.0000009536743164,0.2216145545244217,,,,,,,
139,0.17770357429981232,0.0045019350945949554,0.004454297013580799,0.12400785833597183,4.039943632960785e-06,0.0009293564944528043,3.0000009536743164,0.22108112275600433,,,,,,,
140,0.26163944602012634,0.006771604064851999,0.0041346801444888115,0.20793560147285461,2.560081884439569e-05,0.0011119665578007698,3.0000009536743164,0.2205173671245575,,,,,,,
141,0.1616026759147644,0.0068881032057106495,0.004563481546938419,0.10462214052677155,0.0002694589493330568,0.000837633095216006,3.0000009536743164,0.21996116638183594,,,,,,,
142,0.2211306095123291,0.007467539981007576,0.002172765787690878,0.18735945224761963,2.4997154923767084e-07,0.0009151401463896036,3.0000009536743164,0.21944819390773773,,,,,,,
143,0.13952015340328217,0.008377643302083015,0.002690596040338278,0.09979735314846039,2.2674488718621433e-05,0.0008833013707771897,3.0000009536743164,0.2189815640449524,,,,,,,
144,0.12463907897472382,0.009887631982564926,0.0021003547590225935,0.08935996890068054,0.00037864354089833796,0.0008018570952117443,3.0000009536743164,0.2185477316379547,,,,,,,
145,0.15259286761283875,0.009924905374646187,0.0017615637043491006,0.11927664279937744,0.0005954374209977686,0.0010360521264374256,3.0000009536743164,0.2181478887796402,,,,,,,
146,0.1321108341217041,0.010469036176800728,0.0017852727323770523,0.09901483356952667,0.0003429271746426821,0.0008862644899636507,3.0000009536743164,0.21776655316352844,,,,,,,
147,0.09187784045934677,0.012541713193058968,0.00150751241017133,0.06009505316615105,0.0002209977974416688,0.0007889910484664142,3.0000009536743164,0.21741732954978943,,,,,,,
148,0.12888067960739136,0.013730589300394058,0.000698107061907649,0.1014590784907341,0.0018903128802776337,0.0009639274794608355,3.0000009536743164,0.21706312894821167,,,,,,,
149,0.08912720531225204,0.01564810611307621,0.0006609349511563778,0.061226703226566315,0.00044693503878079355,0.001039221417158842,3.0000009536743164,0.21674403548240662,,,,,,,
150,0.11110921949148178,0.01730344071984291,0.0011914258357137442,0.07558529078960419,0.001566437422297895,0.0009479589061811566,3.0000009536743164,0.21643586456775665,,,,,,,
151,0.0875759869813919,0.019878385588526726,0.0003354953951202333,0.05860608443617821,0.001406437368132174,0.0008660249877721071,3.0000009536743164,0.21613332629203796,,,,,,,
152,0.06977826356887817,0.022351188585162163,0.0004216246015857905,0.038032013922929764,0.0006423519225791097,0.0009072934626601636,3.0000009536743164,0.215856671333313,,,,,,,
153,0.08555381745100021,0.02495141513645649,0.0012730439193546772,0.04244280606508255,0.0011051419423893094,0.0008648020448163152,3.0000009536743164,0.21559534966945648,,,,,,,
154,0.08827278763055801,0.034455619752407074,0.00046374782687053084,0.04343576356768608,0.0008889894234016538,0.0009709878358989954,3.0000009536743164,0.21532975137233734,,,,,,,
155,0.07126598805189133,0.038463108241558075,0.00038825368392281234,0.023431211709976196,0.0011373184388503432,0.000870363088324666,3.0000009536743164,0.21509188413619995,,,,,,,
156,0.07497505098581314,0.03916068747639656,0.0012073778780177236,0.01785442605614662,0.0008681003237143159,0.0010036120656877756,3.0000009536743164,0.21486656367778778,,,,,,,
157,0.07545129954814911,0.04431015998125076,0.0007440235931426287,0.018745053559541702,0.0007478039478883147,0.0008416087948717177,3.0000009536743164,0.21464113891124725,,,,,,,
158,0.0776524618268013,0.0446491613984108,0.0010250491322949529,0.01637423224747181,0.0015257028862833977,0.0009705754346214235,3.0000009536743164,0.21440859138965607,,,,,,,
159,0.06139758229255676,0.04335951805114746,0.0003605757956393063,0.008961047977209091,0.0003785131557378918,0.0010185494320467114,3.0000009536743164,0.2141675353050232,,,,,,,
160,0.06953760236501694,0.05090530216693878,0.00022307387553155422,0.010857345536351204,0.0007231649942696095,0.0009642094373703003,3.0000009536743164,0.21394672989845276,,,,,,,
161,0.07415780425071716,0.04558650776743889,0.001091956626623869,0.01205629762262106,0.0009225893882103264,0.0009345673606730998,3.0000009536743164,0.21372167766094208,,,,,,,
