alpha,mach,ci_reference,ci_pinn,ci_abs_err
0.05,0.0,0.9146538208662657,0.9099058,0.004748029583611868
0.06333333333333334,0.0,0.8932777895214544,0.8915654,0.001712407040833086
0.07666666666666666,0.0,0.8722475081367052,0.873294,0.0010464877205336176
0.09,0.0,0.8515629767120177,0.85510045,0.0035374761879151118
0.10333333333333333,0.0,0.8315552300904028,0.83699304,0.005437808563924618
0.11666666666666667,0.0,0.811862508234439,0.81898063,0.0071181259780549455
0.13,0.0,0.7924848111441262,0.8010716,0.008586773080574761
0.1433333333333333,0.0,0.7736973473739395,0.7832746,0.009577243595146223
0.15666666666666668,0.0,0.7551974302852075,0.76559824,0.010400807229288378
0.16999999999999998,0.0,0.7369850598779304,0.7480503,0.011065212586821804
0.18333333333333335,0.0,0.7192963071968337,0.73063934,0.011343031296513484
0.19666666666666666,0.0,0.70185279492309,0.7133731,0.011520329676366736
0.20999999999999996,0.0,0.6846545230566994,0.6962594,0.011604856330202473
0.22333333333333333,0.0,0.6679198775453996,0.6793055,0.011385616286234912
0.23666666666666664,0.0,0.6514322685691903,0.66251886,0.011086590340416591
0.25,0.0,0.6351916961280712,0.6459063,0.010714633026897014
0.2633333333333333,0.0,0.6193429217811687,0.62947446,0.010131539297475123
0.27666666666666667,0.0,0.6037027615347341,0.61322933,0.009526572819666512
0.29,0.0,0.5882712153887675,0.5971769,0.008905694057948832
0.3033333333333333,0.0,0.5732048253467553,0.5813226,0.00811778503151006
0.31666666666666665,0.0,0.5583240392572018,0.5656713,0.0073472854727176795
0.32999999999999996,0.0,0.5436288571201071,0.5502276,0.006598725334574285
0.3433333333333333,0.0,0.5293021694628884,0.53499556,0.005693386414797108
0.35666666666666663,0.0,0.515131054112191,0.5199785,0.004847469142203575
0.36999999999999994,0.0,0.5011155110680144,0.50517964,0.004064132562967004
0.3833333333333333,0.0,0.4874040081220752,0.49060145,0.00319744208277406
0.3966666666666666,0.0,0.4738554086465882,0.47624582,0.0023904118757201442
0.41,0.0,0.4604697126415535,0.4621143,0.0016445916625694168
0.4233333333333333,0.0,0.44733711505210316,0.44820774,0.0008706209632166617
0.43666666666666665,0.0,0.43435243447875693,0.43452644,0.00017400900268838004
0.44999999999999996,0.0,0.42151567092151493,0.42107052,0.00044515481204837615
0.4633333333333333,0.0,0.4089244441410843,0.40783927,0.001085175695115681
0.4766666666666666,0.0,0.39646669449954247,0.3948317,0.0016350072875521149
0.48999999999999994,0.0,0.3841424219968894,0.38204646,0.0020959608915427363
0.5033333333333333,0.0,0.3720457573283077,0.3694819,0.0025638659346461923
0.5166666666666666,0.0,0.36005999317885445,0.35713595,0.0029240416598420027
0.53,0.0,0.3481851295485295,0.34500644,0.003178693438986635
0.5433333333333333,0.0,0.33652003421738863,0.33309114,0.0034288944239926344
0.5566666666666666,0.0,0.32496963762940567,0.32138786,0.003581780430690462
0.5700000000000001,0.0,0.31353393978458055,0.30989435,0.0036395866332591398
0.5833333333333334,0.0,0.30227310795858214,0.29860872,0.0036643876560003563
0.5966666666666667,0.0,0.2911172758857269,0.28752938,0.0035878967563170994
0.61,0.0,0.2800664435660149,0.27665526,0.003411186817815437
0.6233333333333333,0.0,0.2691938441338935,0.26598588,0.0032079678121009203
0.6366666666666667,0.0,0.258406593943743,0.2555215,0.002885087872652292
0.65,0.0,0.24770469299556352,0.24526305,0.00244163802863695
0.6633333333333333,0.0,0.23716926949235426,0.23521262,0.001956645419325692
0.6766666666666666,0.0,0.22670943223097867,0.22537321,0.0013362237081820383
0.69,0.0,0.21632518121143676,0.21574868,0.000576498593295588
0.7033333333333334,0.0,0.2061236553338203,0.20634404,0.0002203829142418401
0.7166666666666667,0.0,0.1959839329005537,0.19716527,0.0011813327788057493
0.73,0.0,0.18590601391163689,0.18821892,0.002312907511321488
0.7433333333333333,0.0,0.17597700407108427,0.17951274,0.003535735110434285
0.7566666666666667,0.0,0.16611903534016378,0.17105454,0.004935506724502964
0.77,0.0,0.15633210771887554,0.16285256,0.006520447794506418
0.7833333333333333,0.0,0.14668097410958758,0.15491503,0.008234060661377995
0.7966666666666666,0.0,0.13708921216509057,0.14724992,0.010160709991243355
0.8099999999999999,0.0,0.12755682188538447,0.13986456,0.012307742056571092
0.8233333333333334,0.0,0.11813331193759977,0.13276543,0.014632115294188869
0.8366666666666667,0.0,0.10878308778007657,0.12595782,0.017174729059141566
0.85,0.0,0.09950614941281483,0.11944554,0.01993939059811428
0.05,0.025,0.9135384927652322,0.90694606,0.0065924297235452345
0.06333333333333334,0.025,0.8921854011580944,0.8886286,0.003556799130201349
0.07666666666666666,0.025,0.8711825282819071,0.8703803,0.0008022458798685461
0.09,0.025,0.8505298741366704,0.85221004,0.001680170724169483
0.10333333333333333,0.025,0.8305436313423469,0.8341268,0.0035831391540215307
0.11666666666666667,0.025,0.8108728684625814,0.816139,0.005266114310245706
0.13,0.025,0.7915175854973742,0.79825544,0.0067378580756238815
0.1433333333333333,0.025,0.77276542738494,0.7804849,0.007719487394723057
0.15666666666666668,0.025,0.7542859543089013,0.7628358,0.008549846338834266
0.16999999999999998,0.025,0.7360791662692581,0.7453167,0.009237517976805165
0.18333333333333335,0.025,0.7184132035687856,0.7279356,0.0095224086329051
0.19666666666666666,0.025,0.7009946881865343,0.7107007,0.009706002559773053
0.20999999999999996,0.025,0.6838236201225044,0.69362,0.009796405989098367
0.22333333333333333,0.025,0.6671146470992432,0.6767009,0.009586242964996328
0.23666666666666664,0.025,0.6506400960603183,0.65995073,0.009310637124496202
0.25,0.025,0.6343999670057293,0.6433766,0.008976621815681818
0.2633333333333333,0.025,0.6185766603110899,0.626985,0.008408353173864902
0.27666666666666667,0.025,0.6029556237466461,0.6107823,0.007826701521145618
0.29,0.025,0.587536857312398,0.5947744,0.007237567717356619
0.3033333333333333,0.025,0.5724863000526693,0.5789667,0.006480377136203974
0.31666666666666665,0.025,0.5576230288029649,0.5633641,0.005741059732343956
0.32999999999999996,0.025,0.5429470435632848,0.547971,0.005023966644845057
0.3433333333333333,0.025,0.5286201182939372,0.5327916,0.004171496238533523
