epoch,loss,loss_pde,loss_bc,loss_bc_kappa,loss_bc_q,loss_norm,loss_integral_norm,loss_phase,loss_peak_slope,loss_peak_curvature,loss_loc_center,loss_loc_spread,loss_first_order_v_energy,loss_first_order_amp_cap,loss_riccati_anchor,loss_q_supervision,loss_riccati_center_kappa,loss_riccati_center_peak,loss_riccati_boundary_band_kappa,loss_riccati_boundary_band_q,loss_riccati_shooting_match,loss_ci_stability_outside,loss_ci_neutrality,loss_ci_low_alpha_zero,loss_ci_smoothness,loss_ci_supervision,stage_w_ci_supervision,stage_neutral_fraction,ci_supervision_neutral_fraction,stage2_started,mapping_scale,ci_mid,audit_ci_mae,audit_ci_max_abs,audit_ci_mean_rel,audit_ci_max_rel,audit_p_rel_l2_mean,audit_p_rel_l2_max,audit_env_rel_mean,audit_env_rel_max,audit_phase_rel_mean,audit_phase_rel_max,audit_peak_shift_mean,audit_peak_shift_max,audit_env_rel_weighted_mean,audit_phase_rel_weighted_mean,audit_peak_shift_weighted_mean,audit_checkpoint_metric,n_focus_alphas,focus_alpha_min,focus_alpha_max
1,9.764800071716309,0.37270551919937134,0.9364238977432251,0.0,0.0,0.000686330022290349,0.005514626856893301,0.00023107370361685753,0.0020336080342531204,0.0006433844100683928,0.04319332167506218,8.459500312805176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007436475716531277,2.0,0.0,0.0,0,3.0000009536743164,0.11335586756467819,0.06908220873184842,0.06908220873184842,1.5603452470291472,1.5603452470291472,7.666187625387257,7.666187625387257,7.664762860797821,7.664762860797821,0.03856674327398228,0.03856674327398228,74.24251556396484,74.24251556396484,7.664762860797821,0.03856674327398228,74.24251556396484,26.590086167085268,1,0.8,0.8
2,4.474948883056641,0.1255999058485031,0.31942617893218994,0.0,0.0,0.10502592474222183,0.4842028319835663,0.004899555817246437,4.312053351895884e-05,0.0009992461418733,0.012946033850312233,15.860107421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004772351589053869,2.0,0.0,0.0,0,3.0000009536743164,0.09872829169034958,,,,,,,,,,,,,,,,4.474948883056641,0,,
3,3.183006525039673,0.045500755310058594,0.12301109731197357,0.0,0.0,0.21992677450180054,0.7857757210731506,5.6198641686933115e-06,1.514204268460162e-05,0.0004351852694526315,0.0004652888746932149,12.991338729858398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002965307794511318,2.0,0.0,0.0,0,3.0000009536743164,0.08639081567525864,,,,,,,,,,,,,,,,3.183006525039673,0,,
4,2.816035270690918,0.017582092434167862,0.051399074494838715,0.0,0.0,0.30773690342903137,0.9096515774726868,1.578855176376237e-06,1.2567434168886393e-05,0.0001269546482944861,0.019392117857933044,10.812714576721191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017738548340275884,2.0,0.0,0.0,0,3.0000009536743164,0.07606147229671478,,,,,,,,,,,,,,,,2.816035270690918,0,,
5,2.7106738090515137,0.007471057120710611,0.023169809952378273,0.0,0.0,0.3667581081390381,0.9596630334854126,5.149680873728357e-06,6.3356587816087995e-06,3.6664161598309875e-05,0.04491204768419266,19.509523391723633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010104650864377618,2.0,0.0,0.0,0,3.0000009536743164,0.06745538115501404,,,,,,,,,,,,,,,,2.7106738090515137,0,,
6,2.6867024898529053,0.003390784375369549,0.011266137473285198,0.0,0.0,0.40548235177993774,0.9806650280952454,5.464775767904939e-06,2.718591304073925e-06,1.1269333299424034e-05,0.00025538253248669207,11.333415985107422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005373932654038072,2.0,0.0,0.0,0,3.0000009536743164,0.06030498817563057,,,,,,,,,,,,,,,,2.6867024898529053,0,,
7,2.6876230239868164,0.001679872046224773,0.005897209048271179,0.0,0.0,0.43098005652427673,0.9899846911430359,4.421850917424308e-06,1.1355308515703655e-06,3.791087465288001e-06,0.329904705286026,20.869831085205078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002570038486737758,2.0,0.0,0.0,0,3.0000009536743164,0.05437043309211731,,,,,,,,,,,,,,,,2.6876230239868164,0,,
8,2.6951940059661865,0.0008906848379410803,0.003309397492557764,0.0,0.0,0.4480445683002472,0.994462788105011,3.2488446777279023e-06,4.932933848067478e-07,1.4118767239779118e-06,0.012415343895554543,3.6855504512786865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010194483184022829,2.0,0.0,0.0,0,3.0000009536743164,0.04944489523768425,,,,,,,,,,,,,,,,2.6951940059661865,0,,
9,2.703427791595459,0.0005067448946647346,0.0019800851587206125,0.0,0.0,0.45972082018852234,0.9967381358146667,2.307227532583056e-06,2.2807698485394212e-07,5.821585205012525e-07,0.009928622283041477,16.518470764160156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.674144707270898e-05,2.0,0.0,0.0,0,3.0000009536743164,0.04535441845655441,,,,,,,,,,,,,,,,2.703427791595459,0,,
10,2.710627317428589,0.00030687745311297476,0.0012556063011288643,0.0,0.0,0.4679030776023865,0.9979504346847534,1.6271225149466773e-06,1.1305073144285416e-07,2.6441452405379096e-07,0.0030411172192543745,27.04265785217285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1680397165036993e-06,2.0,0.0,0.0,0,3.0000009536743164,0.04195522144436836,,,,,,,,,,,,,,,,2.710627317428589,0,,
