Mach,alpha,shooting_cr,shooting_ci,shooting_omega_i,shooting_spectral_success,shooting_mode_success,gep_cr,gep_ci,gep_omega_i,gep_selection_source,gep_success,target_source,target_cr,target_ci,distance_gep_to_shooting
1.1,0.18,0.15874999999999995,0.09292968749999998,0.016727343749999995,True,True,0.18619036152000515,0.1031706582757003,0.01857071848962605,target_guided,True,shooting_anchor,0.15874999999999995,0.09292968749999998,0.034241544504644846
1.1,0.19,0.16624999999999998,0.08691406250000001,0.016513671875000004,True,True,0.18189371352294448,0.1040123942763854,0.019762354912513224,target_guided,True,gep_continuation,0.18619036152000515,0.1031706582757003,0.03760502055483226
1.1,0.2,0.17291666666666664,0.08118489583333331,0.01623697916666666,True,True,0.1783297021956448,0.10301589580591347,0.020603179161182695,target_guided,True,gep_continuation,0.18189371352294448,0.1040123942763854,0.04399626339644266
1.1,0.21,0.17874999999999994,0.07545572916666667,0.015845703125,True,True,0.1745224122883809,0.10055692643461142,0.0211169545512684,target_guided,True,gep_continuation,0.1783297021956448,0.10301589580591347,0.05038008450763597
1.1,0.22,0.1845833333333333,0.06972656249999999,0.015339843749999998,True,True,0.17006560967383308,0.09739737743584165,0.021427423035885164,target_guided,True,gep_continuation,0.1745224122883809,0.10055692643461142,0.05721416168317074
