Mach,alpha,shooting_cr,shooting_ci,shooting_omega_i,shooting_spectral_success,shooting_mode_success,gep_cr,gep_ci,gep_omega_i,gep_selection_source,gep_success,target_source,target_cr,target_ci,distance_gep_to_shooting
1.1,0.18,0.15874999999999995,0.09292968749999998,0.016727343749999995,True,True,0.13576728115239542,0.12089819921434504,0.021761675858582106,target_guided,True,shooting_anchor,0.15874999999999995,0.09292968749999998,0.060474423979810364
1.1,0.19333333333333333,0.16874999999999998,0.08519531250000002,0.016471093750000006,True,True,0.1278318729695,0.11420746000368685,0.022080108934046123,target_guided,True,gep_continuation,0.13576728115239542,0.12089819921434504,0.07100078824060238
1.1,0.20666666666666667,0.1770833333333333,0.07746093749999998,0.016008593749999994,True,True,0.11913031105654805,0.10822751022984299,0.02236701878083422,target_guided,True,gep_continuation,0.1278318729695,0.11420746000368685,0.08452739663077555
1.1,0.22,0.1845833333333333,0.06972656249999999,0.015339843749999998,True,True,0.11033199504799135,0.10305060996627792,0.02267113419258114,target_guided,True,gep_continuation,0.11913031105654805,0.10822751022984299,0.09977589786768779
