alpha,Mach,N,gep_cr,gep_ci,gep_omega_i,distance_to_target,distance_to_shooting,overlap_to_previous,selection_source,n_finite_modes,success,accepted,target_cr,target_ci,target_source,shooting_cr,shooting_ci,shooting_omega_i,shooting_spectral_success
0.18,1.3,401,0.2904716807963095,0.06396593924185916,0.011513869063534648,0.01542790767409494,0.01542790767409494,,nearest_to_target,135,True,True,0.2845833333333332,0.0568359375,shooting_anchor,0.2845833333333332,0.0568359375,0.01023046875,True
0.195,1.3,401,0.30301846622058465,0.05412028475619665,0.010553455527458348,0.011428938843294361,0.013400530052844695,0.4308686315252027,target_then_overlap,132,True,True,0.2915998375722262,0.05436295885589108,blended_continuation,0.29208333333333336,0.05024739583333335,0.009798242187500004,True
0.21,1.3,401,0.2792778499651652,0.05259630115210093,0.011045223241941194,0.023971900087196032,0.026823242613402926,0.8458818965645679,target_then_overlap,139,True,False,0.3000305398661754,0.04659676251019232,blended_continuation,0.29875,0.04337239583333333,0.009108203124999999,True
0.21,1.3,481,0.30061935079486685,0.048427847125996855,0.01016984789645934,0.0037092023119116423,0.010282257703648679,0.6574793157836589,target_then_overlap,155,True,True,0.3000305398661754,0.04659676251019232,blended_continuation,0.29875,0.04337239583333333,0.009108203124999999,True
0.22499999999999998,1.3,401,0.2935670503112911,0.05204268949009581,0.011709605135271556,0.025500834510786167,0.03244513389295615,0.830939695735381,target_then_overlap,136,True,False,0.3033941385717934,0.040277052054465724,blended_continuation,0.3045833333333334,0.03678385416666667,0.0082763671875,True
0.22499999999999998,1.3,481,0.28289209983224184,0.044681581447714024,0.010053355825735655,0.022314414829477984,0.026832927451585935,0.8915426633506444,target_then_overlap,158,True,False,0.3033941385717934,0.040277052054465724,blended_continuation,0.3045833333333334,0.03678385416666667,0.0082763671875,True
0.22499999999999998,1.3,561,0.29365688584583793,0.04011242577913465,0.009025295800305295,0.0097428177593161,0.012794718074827056,0.7332795959756093,target_then_overlap,182,True,True,0.3033941385717934,0.040277052054465724,blended_continuation,0.3045833333333334,0.03678385416666667,0.0082763671875,True
0.24,1.3,401,0.2655461021604847,0.04909237073942478,0.011782168977461947,0.05100456718809364,0.05866653901092411,0.8357299620842568,target_then_overlap,139,True,False,0.30538873242041803,0.0331704464837404,blended_continuation,0.3104166666666666,0.030195312500000005,0.007246875000000001,True
0.24,1.3,481,0.2790826490216175,0.04487435030368153,0.010769844072883568,0.03521271762148413,0.042938528912247274,0.6969310347730244,target_then_overlap,158,True,False,0.30538873242041803,0.0331704464837404,blended_continuation,0.3104166666666666,0.030195312500000005,0.007246875000000001,True
0.24,1.3,561,0.32029595993516885,0.03963073231240178,0.009511375754976428,0.01972730605350249,0.02130044655940643,0.619745095181027,target_then_overlap,181,True,False,0.30538873242041803,0.0331704464837404,blended_continuation,0.3104166666666666,0.030195312500000005,0.007246875000000001,True
