epoch,loss,loss_pde,loss_bc,loss_norm,loss_phase,loss_ci_supervision,mapping_scale,audit_ci_mae,audit_ci_max_abs,audit_ci_mean_rel,audit_ci_max_rel,n_focus_points
1,1.6907883882522583,0.0073013221845030785,0.06731677800416946,0.4900605380535126,0.010089091956615448,0.10203394293785095,3.0000009536743164,0.24752437839474842,0.7077861558138526,0.6754645213964143,19.02806302072773,12.0
2,2.2154831886291504,0.0029603424482047558,0.051149316132068634,0.33203545212745667,1.9289740521344356e-05,0.2737950086593628,3.0000009536743164,,,,,
3,2.1028997898101807,0.003125214483588934,0.03440585732460022,0.44507089257240295,0.016128871589899063,0.25890323519706726,3.0000009536743164,,,,,
4,2.0416388511657715,0.0025258001405745745,0.033252421766519547,0.5000712275505066,0.0002815980406012386,0.24124720692634583,3.0000009536743164,,,,,
5,1.8284052610397339,0.0020815820898860693,0.02657807432115078,0.5298738479614258,0.0054323733784258366,0.2050473541021347,3.0000009536743164,,,,,
6,1.503212571144104,0.0009510598611086607,0.01356247253715992,0.44104987382888794,0.00036069913767278194,0.1850452423095703,3.0000009536743164,,,,,
7,1.3290823698043823,0.0007884722435846925,0.007444959599524736,0.44520798325538635,4.199437171337195e-06,0.1617264300584793,3.0000009536743164,,,,,
8,1.284493088722229,0.0016795473638921976,0.013056868687272072,0.4897419810295105,0.0024405894801020622,0.13201245665550232,3.0000009536743164,,,,,
9,1.1646251678466797,0.0018966780044138432,0.018454205244779587,0.4514850676059723,0.0013240332482382655,0.10507547110319138,3.0000009536743164,,,,,
10,1.049673080444336,0.0016899417387321591,0.019191229715943336,0.45775243639945984,0.0009689494036138058,0.07946990430355072,3.0000009536743164,,,,,
11,0.8065720796585083,0.0008631146047264338,0.011331997811794281,0.4058850407600403,0.001231664209626615,0.057054467499256134,3.0000009536743164,,,,,
12,0.6821329593658447,0.0003690891317091882,0.009708993136882782,0.40319839119911194,0.00011610748333623633,0.03627188131213188,3.0000009536743164,,,,,
13,0.594860315322876,0.00044780306052416563,0.007621983997523785,0.4194084107875824,4.1545437852619216e-05,0.019748549908399582,3.0000009536743164,,,,,
14,0.5436258912086487,0.0005406563868746161,0.005256330128759146,0.45175087451934814,1.204426212098042e-06,0.007753964513540268,3.0000009536743164,,,,,
15,0.5073188543319702,0.0005033633206039667,0.003832687623798847,0.4526704251766205,0.00012777575466316193,0.0031380783766508102,3.0000009536743164,,,,,
16,0.5162636637687683,0.00048150765360333025,0.005008744075894356,0.4460252523422241,6.07402907917276e-05,0.003921748138964176,3.0000009536743164,,,,,
17,0.5486425161361694,0.0005430328892543912,0.008233139291405678,0.40739163756370544,0.001244851155206561,0.01142632681876421,3.0000009536743164,,,,,
18,0.6209076046943665,0.0007067056722007692,0.011772301979362965,0.40141960978507996,0.0007901069475337863,0.020053640007972717,3.0000009536743164,,,,,
19,0.6488701105117798,0.0006784697761759162,0.010302731767296791,0.4009523391723633,8.421028906013817e-05,0.028825558722019196,3.0000009536743164,,,,,
20,0.6735495924949646,0.0004989817971363664,0.007795356214046478,0.43152111768722534,0.00023355954908765852,0.03266848623752594,3.0000009536743164,,,,,
21,0.641556978225708,0.00021922640735283494,0.0029747039079666138,0.45087042450904846,0.00022168831492308527,0.03209971264004707,3.0000009536743164,,,,,
22,0.616659939289093,7.926382386358455e-05,0.001079563982784748,0.46165433526039124,1.9517927285050973e-05,0.028822235763072968,3.0000009536743164,,,,,
23,0.596774160861969,0.00010733419912867248,0.0017571344505995512,0.45666375756263733,0.0001495069736847654,0.024456441402435303,3.0000009536743164,,,,,
24,0.5669642686843872,0.0002494646469131112,0.0035111873876303434,0.4433172047138214,0.0001032048967317678,0.0176364965736866,3.0000009536743164,,,,,
25,0.5557155609130859,0.0002793375460896641,0.005141903646290302,0.4500863552093506,0.0010579831432551146,0.010574571788311005,3.0000009536743164,,,,,
26,0.5350127220153809,0.0003110426478087902,0.007202363107353449,0.43110841512680054,0.0002985165046993643,0.006254227366298437,3.0000009536743164,,,,,
27,0.48721984028816223,0.0002459209063090384,0.006740228738635778,0.4013751447200775,9.913355461321771e-05,0.003619471564888954,3.0000009536743164,,,,,
28,0.48340731859207153,0.00013851860421709716,0.004713968373835087,0.42194390296936035,0.00017467951693106443,0.0028021123725920916,3.0000009536743164,,,,,
29,0.5010628700256348,0.00010198683594353497,0.0039359875954687595,0.4451269507408142,0.00031037451117299497,0.0032327440567314625,3.0000009536743164,,,,,
30,0.48847171664237976,5.754035009886138e-05,0.003905293997377157,0.4308462142944336,2.073359974019695e-05,0.0036988533101975918,3.0000009536743164,,,,,
31,0.4893757402896881,7.443187496392056e-05,0.004330792464315891,0.4223150908946991,1.120449297786763e-07,0.004735634662210941,3.0000009536743164,,,,,
32,0.4914129078388214,0.00017568105249665678,0.005167236551642418,0.404181569814682,7.746437768219039e-05,0.007061167154461145,3.0000009536743164,,,,,
33,0.5481083393096924,0.00033755353069864213,0.006756343878805637,0.4365294873714447,0.0004758936702273786,0.008640400134027004,3.0000009536743164,,,,,
34,0.5557149648666382,0.0003672369057312608,0.004738421179354191,0.4627944529056549,0.0011109142797067761,0.008811628445982933,3.0000009536743164,,,,,
35,0.5163748860359192,0.00021144501806702465,0.0022941832430660725,0.4486585557460785,7.124784315237775e-05,0.008898363448679447,3.0000009536743164,,,,,
36,0.5151785016059875,7.205764995887876e-05,0.0017805893439799547,0.45019879937171936,4.743849331134697e-06,0.009419400244951248,3.0000009536743164,,,,,
37,0.5063074827194214,1.2995651559322141e-05,0.0025720614939928055,0.43947774171829224,9.684210817795247e-05,0.008199859410524368,3.0000009536743164,,,,,
38,0.5102688074111938,6.791095802327618e-05,0.004953717812895775,0.42685505747795105,2.4093173124128953e-05,0.006756912916898727,3.0000009536743164,,,,,
39,0.5265043377876282,0.00012601952766999602,0.00741179846227169,0.42144033312797546,0.0003028182836715132,0.00610343785956502,3.0000009536743164,,,,,
40,0.5014246702194214,0.00012153786519775167,0.0072019752115011215,0.40263664722442627,0.0008759344345889986,0.005154164507985115,3.0000009536743164,,,,,
41,0.48317641019821167,6.632923032157123e-05,0.00510440906509757,0.412520170211792,1.4266324797063135e-05,0.003906312398612499,3.0000009536743164,,,,,
42,0.4769135117530823,2.8777842089766636e-05,0.001989084528759122,0.4400401711463928,9.83878180704778e-06,0.0033887759782373905,3.0000009536743164,,,,,
43,0.4673694968223572,3.0179344321368262e-05,0.0006624797824770212,0.44731584191322327,2.2932420051802183e-06,0.0026792767457664013,3.0000009536743164,,,,,
44,0.4802379012107849,5.8298792282585055e-05,0.0017592620570212603,0.45369067788124084,7.947526682983153e-06,0.0017776694148778915,3.0000009536743164,,,,,
45,0.4578143358230591,8.212571265175939e-05,0.0029369781259447336,0.41740986704826355,3.7973564758431166e-05,0.002182920929044485,3.0000009536743164,,,,,
46,0.5112549066543579,0.0001132239995058626,0.005740216933190823,0.43790027499198914,0.00022398326836992055,0.003123045666143298,3.0000009536743164,,,,,
