epoch,loss,loss_pde,loss_bc,loss_bc_kappa,loss_bc_q,loss_norm,loss_integral_norm,loss_phase,loss_peak_slope,loss_peak_curvature,loss_loc_center,loss_loc_spread,loss_first_order_v_energy,loss_first_order_amp_cap,loss_riccati_anchor,loss_q_supervision,loss_riccati_center_kappa,loss_riccati_center_peak,loss_riccati_boundary_band_kappa,loss_riccati_boundary_band_q,loss_riccati_shooting_match,loss_ci_stability_outside,loss_ci_neutrality,loss_ci_low_alpha_zero,loss_ci_smoothness,loss_ci_supervision,stage_w_ci_supervision,stage_neutral_fraction,ci_supervision_neutral_fraction,stage2_started,mapping_scale,ci_mid,audit_ci_mae,audit_ci_max_abs,audit_ci_mean_rel,audit_ci_max_rel,audit_p_rel_l2_mean,audit_p_rel_l2_max,audit_env_rel_mean,audit_env_rel_max,audit_phase_rel_mean,audit_phase_rel_max,audit_peak_shift_mean,audit_peak_shift_max,audit_env_rel_weighted_mean,audit_phase_rel_weighted_mean,audit_peak_shift_weighted_mean,audit_checkpoint_metric,n_focus_alphas,focus_alpha_min,focus_alpha_max
1,4.293669700622559,0.1443759799003601,0.34758496284484863,0.0,0.0,0.09373889118432999,0.43410524725914,0.010587071068584919,0.0009028299828059971,0.00018036407709587365,0.004722984973341227,6.6699957847595215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02819117344915867,2.0,0.0,0.0,0,3.0000009536743164,0.1910122185945511,0.14673855976172132,0.14673855976172132,3.3143528338657107,3.3143528338657107,7.659084130692403,7.659084130692403,7.658883158978321,7.658883158978321,0.0155537701081761,0.0155537701081761,74.24251556396484,74.24251556396484,7.658883158978321,0.0155537701081761,74.24251556396484,26.960981733832227,1,0.8,0.8
2,2.420491933822632,0.04741285368800163,0.12186023592948914,0.0,0.0,0.21780937910079956,0.780971884727478,0.000931638409383595,4.589000309351832e-05,0.00015486696793232113,0.006914515979588032,15.574719429016113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021532204002141953,2.0,0.0,0.0,0,3.0000009536743164,0.1720825880765915,,,,,,,,,,,,,,,,2.420491933822632,0,,
3,1.8674825429916382,0.014817891642451286,0.0406385138630867,0.0,0.0,0.3248229920864105,0.9262407422065735,3.353095235070214e-05,3.2927232496149372e-06,4.341236490290612e-05,0.0026146068703383207,4.609599590301514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016335122287273407,2.0,0.0,0.0,0,3.0000009536743164,0.15526226162910461,,,,,,,,,,,,,,,,1.8674825429916382,0,,
4,1.7349334955215454,0.004834454506635666,0.013828076422214508,0.0,0.0,0.3946310579776764,0.9752275943756104,1.7463823951402446e-06,3.6112129464527243e-07,8.428753062617034e-06,0.11800149828195572,13.290192604064941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01231846958398819,2.0,0.0,0.0,0,3.0000009536743164,0.1403825432062149,,,,,,,,,,,,,,,,1.7349334955215454,0,,
5,1.7151480913162231,0.0017395609756931663,0.00509231723845005,0.0,0.0,0.43528953194618225,0.991045355796814,7.942411684780382e-06,6.435108446112281e-08,1.5634823284926824e-06,0.024234995245933533,6.715097427368164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009236917831003666,2.0,0.0,0.0,0,3.0000009536743164,0.12726110219955444,,,,,,,,,,,,,,,,1.7151480913162231,0,,
6,1.7193820476531982,0.0006999138277024031,0.002083853352814913,0.0,0.0,0.4584352672100067,0.9963868260383606,7.545736480096821e-06,1.5926337582072847e-08,3.2057309340416396e-07,0.0004251452919561416,3.9551734924316406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006886918097734451,2.0,0.0,0.0,0,3.0000009536743164,0.11571629345417023,,,,,,,,,,,,,,,,1.7193820476531982,0,,
7,1.7262725830078125,0.00031892728293314576,0.000950323767028749,0.0,0.0,0.4719017744064331,0.998367965221405,5.431423232948873e-06,4.911392181838892e-09,7.663540912972167e-08,0.11452216655015945,7.882742404937744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005104050040245056,2.0,0.0,0.0,0,3.0000009536743164,0.1055736243724823,,,,,,,,,,,,,,,,1.7262725830078125,0,,
8,1.7317402362823486,0.0001617254747543484,0.0004792233230546117,0.0,0.0,0.48004665970802307,0.9991863369941711,3.6384135455591604e-06,1.7882390013213012e-09,2.1572606812014783e-08,0.0008086406160145998,1.198220133781433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037576856557279825,2.0,0.0,0.0,0,3.0000009536743164,0.09667002409696579,,,,,,,,,,,,,,,,1.7317402362823486,0,,
9,1.7355669736862183,9.00240265764296e-05,0.0002642626059241593,0.0,0.0,0.4851861000061035,0.9995548129081726,2.4183902951335767e-06,7.451483874376663e-10,7.0927783646368425e-09,0.020517703145742416,3.105915069580078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027453796938061714,2.0,0.0,0.0,0,3.0000009536743164,0.08885644376277924,,,,,,,,,,,,,,,,1.7355669736862183,0,,
10,1.7381906509399414,5.373769090510905e-05,0.00015756551874801517,0.0,0.0,0.4885628819465637,0.9997351169586182,1.6335716281901114e-06,3.4850472507841346e-10,2.68528488334141e-09,0.002888561924919486,11.979801177978516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001987624680623412,2.0,0.0,0.0,0,3.0000009536743164,0.08199853450059891,,,,,,,,,,,,,,,,1.7381906509399414,0,,
