epoch,loss,loss_pde,loss_bc,loss_norm,loss_integral_norm,loss_phase,loss_peak_slope,loss_peak_curvature,loss_loc_center,loss_loc_spread,loss_ci_supervision,mapping_scale,ci_mid,audit_ci_mae,audit_ci_max_abs,audit_ci_mean_rel,audit_ci_max_rel,audit_p_rel_l2_mean,audit_p_rel_l2_max,audit_env_rel_mean,audit_env_rel_max,audit_phase_rel_mean,audit_phase_rel_max,audit_peak_shift_mean,audit_peak_shift_max,audit_checkpoint_metric,n_focus_alphas,focus_alpha_min,focus_alpha_max
1504,0.005287857726216316,0.001836037845350802,0.00011578250268939883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00045879895333200693,3.0000009536743164,0.2919876277446747,,,,,,,,,,,,,,,,
1505,0.004851514473557472,0.0014231039676815271,0.00017838554049376398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032891094451770186,3.0000009536743164,0.29305925965309143,,,,,,,,,,,,,,,,
1506,0.0059277890250086784,0.0014122386928647757,0.00022580602671951056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00045149802463129163,3.0000009536743164,0.293740838766098,,,,,,,,,,,,,,,,
1507,0.005227870307862759,0.0013188226148486137,0.0001550325396237895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004717445117421448,3.0000009536743164,0.29396727681159973,,,,,,,,,,,,,,,,
1508,0.004167083650827408,0.0016295034438371658,5.5343189160339534e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003968296223320067,3.0000009536743164,0.2927708625793457,,,,,,,,,,,,,,,,
1509,0.004765819758176804,0.0019841082394123077,6.712880713166669e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004220847331453115,3.0000009536743164,0.29107144474983215,,,,,,,,,,,,,,,,
1510,0.003999064676463604,0.0011787796393036842,7.273444498423487e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004185881116427481,3.0000009536743164,0.28930559754371643,,,,,,,,,,,,,,,,
1511,0.0041825477965176105,0.0013340734876692295,0.00011128258483950049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003471297095529735,3.0000009536743164,0.28810831904411316,,,,,,,,,,,,,,,,
1512,0.004998391959816217,0.001339685171842575,0.00019173859618604183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000348264176864177,3.0000009536743164,0.2873826324939728,,,,,,,,,,,,,,,,
1513,0.008069630712270737,0.0021754635963588953,0.0004479850467760116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028286344604566693,3.0000009536743164,0.2876465618610382,,,,,,,,,,,,,,,,
1514,0.009855150245130062,0.0014504294376820326,0.000663637591060251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000353669049218297,3.0000009536743164,0.28784266114234924,,,,,,,,,,,,,,,,
1515,0.009875422343611717,0.0018457440892234445,0.0005946655292063951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004166046855971217,3.0000009536743164,0.2878556251525879,,,,,,,,,,,,,,,,
1516,0.006787927821278572,0.0016465934459120035,0.0003654560132417828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00029735485441051424,3.0000009536743164,0.2866838872432709,,,,,,,,,,,,,,,,
1517,0.0061773257330060005,0.002606404945254326,0.0001365278585581109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004411284171510488,3.0000009536743164,0.285216748714447,,,,,,,,,,,,,,,,
1518,0.0040084365755319595,0.0013880031183362007,8.473069465253502e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035462528467178345,3.0000009536743164,0.2842625081539154,,,,,,,,,,,,,,,,
1519,0.010009938850998878,0.005961176007986069,0.0002269284159410745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003558958414942026,3.0000009536743164,0.28353896737098694,,,,,,,,,,,,,,,,
1520,0.013886859640479088,0.005580853670835495,0.0006333604687824845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00039448036113753915,3.0000009536743164,0.28361067175865173,,,,,,,,,,,,,,,,
1521,0.015786252915859222,0.0027879972476512194,0.0011272549163550138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003451411612331867,3.0000009536743164,0.28376504778862,,,,,,,,,,,,,,,,
1522,0.01814991608262062,0.002083458472043276,0.0013837707228958607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004457499017007649,3.0000009536743164,0.2849835753440857,,,,,,,,,,,,,,,,
1523,0.012951262295246124,0.001912119914777577,0.000958968885242939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002898906241171062,3.0000009536743164,0.285121887922287,,,,,,,,,,,,,,,,
1524,0.00800397340208292,0.0032469560392200947,0.00032463594106957316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000302131607895717,3.0000009536743164,0.2847122848033905,,,,,,,,,,,,,,,,
1525,0.006546257995069027,0.003492270829156041,0.00012762773258145899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035554193891584873,3.0000009536743164,0.2842108905315399,,,,,,,,,,,,,,,,
1526,0.0053481245413422585,0.0014454727061092854,0.00021792837651446462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00034467357909306884,3.0000009536743164,0.28353458642959595,,,,,,,,,,,,,,,,
1527,0.007858295924961567,0.002853287383913994,0.0003062277683056891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00038854614831507206,3.0000009536743164,0.2836427688598633,,,,,,,,,,,,,,,,
1528,0.006593679077923298,0.00142169080208987,0.0003440284635871649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00034634076291695237,3.0000009536743164,0.28374841809272766,,,,,,,,,,,,,,,,
1529,0.00598184997215867,0.0017678826116025448,0.00025962741347029805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003235386684536934,3.0000009536743164,0.28419220447540283,,,,,,,,,,,,,,,,
1530,0.0039324406534433365,0.0012911928351968527,0.0001174260105472058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002933975192718208,3.0000009536743164,0.28430262207984924,,,,,,,,,,,,,,,,
1531,0.004716898314654827,0.0020717144943773746,6.230856524780393e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004044196684844792,3.0000009536743164,0.28390923142433167,,,,,,,,,,,,,,,,
1532,0.008808665908873081,0.0052779847756028175,0.00013432848209049553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043747929157689214,3.0000009536743164,0.283726304769516,,,,,,,,,,,,,,,,
1533,0.004524333402514458,0.0014433390460908413,0.00012312874605413526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003699412918649614,3.0000009536743164,0.283546507358551,,,,,,,,,,,,,,,,
1534,0.004626963287591934,0.0019100120989605784,8.119863196043298e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003809929476119578,3.0000009536743164,0.28372570872306824,,,,,,,,,,,,,,,,
1535,0.004151139408349991,0.0020015519112348557,6.035473779775202e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030920800054445863,3.0000009536743164,0.2841050624847412,,,,,,,,,,,,,,,,
1536,0.003911770414561033,0.0010971155716106296,7.583726983284578e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00041125642019324005,3.0000009536743164,0.2845354378223419,,,,,,,,,,,,,,,,
1537,0.004152137786149979,0.0015819494146853685,0.00010984414257109165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00029434944735839963,3.0000009536743164,0.2848629057407379,,,,,,,,,,,,,,,,
1538,0.003599188756197691,0.001232904614880681,5.622276512440294e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003608113038353622,3.0000009536743164,0.2847364544868469,,,,,,,,,,,,,,,,
1539,0.003979740664362907,0.0014979405095800757,9.876657713903114e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00029882683884352446,3.0000009536743164,0.2846892178058624,,,,,,,,,,,,,,,,
1540,0.004542636219412088,0.0012108739465475082,0.0001343248295597732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00039770276634953916,3.0000009536743164,0.2845013737678528,,,,,,,,,,,,,,,,
1541,0.004112673923373222,0.0014510550536215305,6.979954923735932e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003927246143575758,3.0000009536743164,0.2839277684688568,,,,,,,,,,,,,,,,
1542,0.004224860109388828,0.0011902463156729937,7.343306788243353e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004600566753651947,3.0000009536743164,0.2837297320365906,,,,,,,,,,,,,,,,
1543,0.005074011627584696,0.001970706507563591,0.00013710599159821868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00034644900006242096,3.0000009536743164,0.2835403084754944,,,,,,,,,,,,,,,,
1544,0.005881984252482653,0.001657694112509489,0.0002251044352306053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003946491633541882,3.0000009536743164,0.2837609052658081,,,,,,,,,,,,,,,,
1545,0.006324908696115017,0.0014896155335009098,0.0002926367160398513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000381785212084651,3.0000009536743164,0.28400030732154846,,,,,,,,,,,,,,,,
1546,0.00598570890724659,0.0012315930798649788,0.00028539597406052053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000380031211534515,3.0000009536743164,0.2845509648323059,,,,,,,,,,,,,,,,
1547,0.004463392775505781,0.0012649436248466372,0.0001668557815719396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030597831937484443,3.0000009536743164,0.28439265489578247,,,,,,,,,,,,,,,,
1548,0.003214227966964245,0.0011471901088953018,8.615855767857283e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002410904417047277,3.0000009536743164,0.28365492820739746,,,,,,,,,,,,,,,,
1549,0.004763683769851923,0.0015393097419291735,0.00014855781046207994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003477591963019222,3.0000009536743164,0.2835552990436554,,,,,,,,,,,,,,,,
1550,0.006845710799098015,0.0028429117519408464,0.00024160253815352917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031735471566207707,3.0000009536743164,0.28356441855430603,,,,,,,,,,,,,,,,
1551,0.006940146908164024,0.002587496070191264,0.00026103545678779483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003484591725282371,3.0000009536743164,0.28401875495910645,,,,,,,,,,,,,,,,
1552,0.00539068877696991,0.0010793202091008425,0.00023618467093911022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003899044240824878,3.0000009536743164,0.2844802737236023,,,,,,,,,,,,,,,,
1553,0.00494851591065526,0.0019184194970875978,0.00011038749653380364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003852442605420947,3.0000009536743164,0.28482893109321594,,,,,,,,,,,,,,,,
1554,0.004874743986874819,0.001699532032944262,8.212183456635103e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004707987536676228,3.0000009536743164,0.28500211238861084,,,,,,,,,,,,,,,,
1555,0.006699332967400551,0.0012378504034131765,0.00035924604162573814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00037380438880063593,3.0000009536743164,0.2847212553024292,,,,,,,,,,,,,,,,
1556,0.009134335443377495,0.0014063948765397072,0.0005922942073084414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00036099980934523046,3.0000009536743164,0.28445225954055786,,,,,,,,,,,,,,,,
1557,0.008726807311177254,0.001419867156073451,0.00058006402105093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003012600354850292,3.0000009536743164,0.28351083397865295,,,,,,,,,,,,,,,,
1558,0.010794149711728096,0.004077211953699589,0.0004324160981923342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00047855533193796873,3.0000009536743164,0.2833808958530426,,,,,,,,,,,,,,,,
1559,0.0074659776873886585,0.002951495349407196,0.0002739112824201584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000355073920218274,3.0000009536743164,0.2837198078632355,,,,,,,,,,,,,,,,
1560,0.006754979491233826,0.0019809002988040447,0.00025206070858985186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004506943514570594,3.0000009536743164,0.28470903635025024,,,,,,,,,,,,,,,,
1561,0.008271765895187855,0.0036414219066500664,0.0002736916358117014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00037868559593334794,3.0000009536743164,0.28530603647232056,,,,,,,,,,,,,,,,
1562,0.009181947447359562,0.0025942674838006496,0.0004588368465192616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00039986229967325926,3.0000009536743164,0.2852967381477356,,,,,,,,,,,,,,,,
1563,0.011734689585864544,0.003002691548317671,0.0006905216723680496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00036535621620714664,3.0000009536743164,0.2853452265262604,,,,,,,,,,,,,,,,
1564,0.013294453732669353,0.00336137181147933,0.0008272009436041117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003322144621051848,3.0000009536743164,0.2846601605415344,,,,,,,,,,,,,,,,
1565,0.013251657597720623,0.004265491385012865,0.0006736357463523746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044996157521381974,3.0000009536743164,0.2845623195171356,,,,,,,,,,,,,,,,
1566,0.01538213063031435,0.007165604270994663,0.000622210674919188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003988840035162866,3.0000009536743164,0.2846619486808777,,,,,,,,,,,,,,,,
1567,0.01620311103761196,0.0084467064589262,0.0006398622645065188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002715563459787518,3.0000009536743164,0.28520384430885315,,,,,,,,,,,,,,,,
1568,0.00862555019557476,0.0012409347109496593,0.0005712476558983326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000334427721099928,3.0000009536743164,0.28559544682502747,,,,,,,,,,,,,,,,
1569,0.013185110874474049,0.005791834555566311,0.0005839983350597322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003106584772467613,3.0000009536743164,0.28573232889175415,,,,,,,,,,,,,,,,
1570,0.006728070788085461,0.0013954162131994963,0.0003099206951446831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004466894897632301,3.0000009536743164,0.2859579622745514,,,,,,,,,,,,,,,,
1571,0.009617788717150688,0.0058934735134243965,0.00022558661294169724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002936897799372673,3.0000009536743164,0.28607112169265747,,,,,,,,,,,,,,,,
1572,0.00704552186653018,0.0035425079986453056,0.00018162227934226394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033735818578861654,3.0000009536743164,0.28663575649261475,,,,,,,,,,,,,,,,
1573,0.006818014662712812,0.0016046417877078056,0.00032392714638262987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00039482032298110425,3.0000009536743164,0.2873525619506836,,,,,,,,,,,,,,,,
1574,0.007152125705033541,0.002325447741895914,0.00035454920725896955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025623722467571497,3.0000009536743164,0.287619024515152,,,,,,,,,,,,,,,,
1575,0.006555980071425438,0.0016196675132960081,0.0003226604894734919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00034194154432043433,3.0000009536743164,0.28741031885147095,,,,,,,,,,,,,,,,
1576,0.012312421575188637,0.0047692591324448586,0.0005447592120617628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004191140760667622,3.0000009536743164,0.28778958320617676,,,,,,,,,,,,,,,,
1577,0.01891903206706047,0.012648116797208786,0.00044900429202243686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003561741323210299,3.0000009536743164,0.28857553005218506,,,,,,,,,,,,,,,,
1578,0.01251974981278181,0.007358161732554436,0.00033359997905790806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00036511773942038417,3.0000009536743164,0.28938812017440796,,,,,,,,,,,,,,,,
1579,0.012260260060429573,0.005456953309476376,0.0004930112627334893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003746387956198305,3.0000009536743164,0.2902888059616089,,,,,,,,,,,,,,,,
1580,0.011418302543461323,0.00524573540315032,0.0004283450252842158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00037782342405989766,3.0000009536743164,0.29084905982017517,,,,,,,,,,,,,,,,
1581,0.02215326949954033,0.015418268740177155,0.00045979704009369016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00042740616481751204,3.0000009536743164,0.2918556034564972,,,,,,,,,,,,,,,,
1582,0.024984771385788918,0.020708594471216202,0.0002546198957134038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00034599576611071825,3.0000009536743164,0.292978972196579,,,,,,,,,,,,,,,,
1583,0.01210327260196209,0.004838032182306051,0.0005556465475820005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003417549596633762,3.0000009536743164,0.2941005825996399,,,,,,,,,,,,,,,,
1584,0.018811959773302078,0.0037479130551218987,0.0012888005003333092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004352083196863532,3.0000009536743164,0.29485905170440674,,,,,,,,,,,,,,,,
1585,0.013889819383621216,0.0015321867540478706,0.0009875318501144648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004964629770256579,3.0000009536743164,0.29627731442451477,,,,,,,,,,,,,,,,
1586,0.005297509022057056,0.0014783680671826005,0.00017497327644377947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00041388155659660697,3.0000009536743164,0.29690223932266235,,,,,,,,,,,,,,,,
1587,0.008681126870214939,0.0030475673265755177,0.0003241004014853388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004785110941156745,3.0000009536743164,0.29660090804100037,,,,,,,,,,,,,,,,
1588,0.013155745342373848,0.0027682993095368147,0.0008527828613296151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00037192346644587815,3.0000009536743164,0.29636579751968384,,,,,,,,,,,,,,,,
1589,0.015174761414527893,0.004245308227837086,0.0008982439758256078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00038940273225307465,3.0000009536743164,0.29520103335380554,,,,,,,,,,,,,,,,
1590,0.00875624269247055,0.0016922459471970797,0.0005124208400957286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003879577561747283,3.0000009536743164,0.2942456603050232,,,,,,,,,,,,,,,,
1591,0.013615131378173828,0.0032597717363387346,0.0008384587708860636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00039415457285940647,3.0000009536743164,0.29335343837738037,,,,,,,,,,,,,,,,
1592,0.01685098186135292,0.0025548902340233326,0.0012175255687907338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004241672286298126,3.0000009536743164,0.2935307025909424,,,,,,,,,,,,,,,,
1593,0.01341906189918518,0.0038232929073274136,0.0007668533362448215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003854471433442086,3.0000009536743164,0.2939830422401428,,,,,,,,,,,,,,,,
1594,0.01177583821117878,0.0019732764922082424,0.0007337873103097081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004929379792883992,3.0000009536743164,0.2939857244491577,,,,,,,,,,,,,,,,
1595,0.015168994665145874,0.002663247985765338,0.0010721134021878242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003569225373212248,3.0000009536743164,0.29353809356689453,,,,,,,,,,,,,,,,
1596,0.023347696289420128,0.003384849987924099,0.0018280940130352974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033638125751167536,3.0000009536743164,0.29178956151008606,,,,,,,,,,,,,,,,
1597,0.020858878269791603,0.0016655318904668093,0.001750559895299375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000337549252435565,3.0000009536743164,0.2901168167591095,,,,,,,,,,,,,,,,
1598,0.014343149960041046,0.002264738082885742,0.0010035163722932339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004086496774107218,3.0000009536743164,0.28896763920783997,,,,,,,,,,,,,,,,
1599,0.009701190516352654,0.0024457713589072227,0.0005005981074646115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000449887738795951,3.0000009536743164,0.28882190585136414,,,,,,,,,,,,,,,,
1600,0.00847272202372551,0.0026518921367824078,0.00035402661887928843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004561126115731895,3.0000009536743164,0.2894023358821869,0.014872002059012098,0.04636199050991863,0.29718513646811956,4.359454033958217,0.32397332632232995,1.1930476456188126,0.27835241945229494,0.9642527556085252,0.10669677034087213,0.5802777644401172,2.7840943336486816,15.034109401702878,1.1764444086250223,8.0,0.05,0.85
1601,0.00779148330911994,0.0016697716200724244,0.0003767887828871608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00047076476039364934,3.0000009536743164,0.29053670167922974,,,,,,,,,,,,,,,,
1602,0.013435326516628265,0.004735956434160471,0.0006409255438484251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00045802301610819995,3.0000009536743164,0.2921099364757538,,,,,,,,,,,,,,,,
1603,0.017232006415724754,0.004374680574983358,0.001075477572157979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00042050995398312807,3.0000009536743164,0.2933540642261505,,,,,,,,,,,,,,,,
1604,0.018399475142359734,0.001749907387420535,0.0014354491140693426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004590153694152832,3.0000009536743164,0.2941492199897766,,,,,,,,,,,,,,,,
1605,0.017427749931812286,0.0020479094237089157,0.0012814709916710854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005130261415615678,3.0000009536743164,0.29440486431121826,,,,,,,,,,,,,,,,
1606,0.011727838777005672,0.0024641728959977627,0.0006558959721587598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005409412551671267,3.0000009536743164,0.29427796602249146,,,,,,,,,,,,,,,,
1607,0.006432225462049246,0.0024132807739079,0.0001754834083840251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004528221907094121,3.0000009536743164,0.29432451725006104,,,,,,,,,,,,,,,,
1608,0.008044428192079067,0.002114734845235944,0.000329917500494048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005261036567389965,3.0000009536743164,0.2947709858417511,,,,,,,,,,,,,,,,
1609,0.008275369182229042,0.0016693146899342537,0.00039899672265164554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000523217604495585,3.0000009536743164,0.2958693504333496,,,,,,,,,,,,,,,,
1610,0.008831468410789967,0.002354108728468418,0.00037705362774431705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005413646576926112,3.0000009536743164,0.2974132299423218,,,,,,,,,,,,,,,,
1611,0.007603537756949663,0.0022879503667354584,0.0002979324199259281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00046725262654945254,3.0000009536743164,0.2990665137767792,,,,,,,,,,,,,,,,
1612,0.005742144770920277,0.0022046209778636694,0.00012108641385566443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004653319774661213,3.0000009536743164,0.2999752163887024,,,,,,,,,,,,,,,,
1613,0.006150997243821621,0.0022649294696748257,0.00011796450417023152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005412845639511943,3.0000009536743164,0.300150603055954,,,,,,,,,,,,,,,,
1614,0.006336446851491928,0.0022636144421994686,0.00015778024680912495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004990060115233064,3.0000009536743164,0.2998233139514923,,,,,,,,,,,,,,,,
1615,0.005548233166337013,0.0020477413199841976,0.0001762538740877062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00034759059781208634,3.0000009536743164,0.29951801896095276,,,,,,,,,,,,,,,,
1616,0.006560944020748138,0.001749959192238748,0.00029559253016486764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003710119053721428,3.0000009536743164,0.29903343319892883,,,,,,,,,,,,,,,,
1617,0.006047961302101612,0.0017367866821587086,0.0002486525918357074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003649297577794641,3.0000009536743164,0.29905951023101807,,,,,,,,,,,,,,,,
1618,0.00551616819575429,0.001916276989504695,0.00013545362162403762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044907096889801323,3.0000009536743164,0.29996779561042786,,,,,,,,,,,,,,,,
1619,0.004818813409656286,0.0017000510124489665,0.00013436554581858218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003550213878042996,3.0000009536743164,0.30105990171432495,,,,,,,,,,,,,,,,
1620,0.003698082873597741,0.00167434464674443,4.395998257678002e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031682770350016654,3.0000009536743164,0.3018932342529297,,,,,,,,,,,,,,,,
1621,0.0048584528267383575,0.00197475403547287,0.00012387575407046825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003289882151875645,3.0000009536743164,0.30243703722953796,,,,,,,,,,,,,,,,
1622,0.006710201967507601,0.0019730417989194393,0.00021229617414064705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005228397203609347,3.0000009536743164,0.3024764657020569,,,,,,,,,,,,,,,,
1623,0.0055386642925441265,0.0018954556435346603,0.0001637165405554697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00040120864287018776,3.0000009536743164,0.30219924449920654,,,,,,,,,,,,,,,,
1624,0.006081056781113148,0.0020251567475497723,0.00020307619706727564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000405027560191229,3.0000009536743164,0.30138713121414185,,,,,,,,,,,,,,,,
1625,0.005174795165657997,0.0017529688775539398,0.00013096480688545853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00042243560892529786,3.0000009536743164,0.30094239115715027,,,,,,,,,,,,,,,,
1626,0.0038638438563793898,0.0016040803166106343,3.562553320080042e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003807016182690859,3.0000009536743164,0.3007920980453491,,,,,,,,,,,,,,,,
1627,0.005168227478861809,0.0019881590269505978,9.672099986346439e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004425717634148896,3.0000009536743164,0.3015861213207245,,,,,,,,,,,,,,,,
1628,0.005107946693897247,0.001580465934239328,0.00013066540122963488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004441652854438871,3.0000009536743164,0.3026184141635895,,,,,,,,,,,,,,,,
1629,0.004786547273397446,0.0017613538075238466,0.00011640226875897497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003722342080436647,3.0000009536743164,0.3032209277153015,,,,,,,,,,,,,,,,
1630,0.005096974316984415,0.0017705860082060099,0.00012809812324121594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00040908140363171697,3.0000009536743164,0.3033143877983093,,,,,,,,,,,,,,,,
1631,0.0045453705824911594,0.001686631585471332,6.022970046615228e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004512883606366813,3.0000009536743164,0.30306315422058105,,,,,,,,,,,,,,,,
1632,0.0046815150417387486,0.001518159988336265,4.9040238081943244e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005345905083231628,3.0000009536743164,0.30260640382766724,,,,,,,,,,,,,,,,
1633,0.004065885208547115,0.0015874060336500406,5.4955733503447846e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00038578436942771077,3.0000009536743164,0.3017680048942566,,,,,,,,,,,,,,,,
1634,0.0044601792469620705,0.0016376280691474676,3.796354212681763e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004885831149294972,3.0000009536743164,0.30075523257255554,,,,,,,,,,,,,,,,
