epoch,loss,loss_pde,loss_bc,loss_bc_kappa,loss_bc_q,loss_norm,loss_integral_norm,loss_phase,loss_peak_slope,loss_peak_curvature,loss_loc_center,loss_loc_spread,loss_first_order_v_energy,loss_first_order_amp_cap,loss_riccati_anchor,loss_q_supervision,loss_riccati_center_kappa,loss_riccati_center_peak,loss_riccati_boundary_band_kappa,loss_riccati_boundary_band_q,loss_riccati_shooting_match,loss_ci_stability_outside,loss_ci_neutrality,loss_ci_low_alpha_zero,loss_ci_smoothness,loss_ci_supervision,stage_w_ci_supervision,stage_neutral_fraction,ci_supervision_neutral_fraction,stage2_started,mapping_scale,ci_mid,audit_ci_mae,audit_ci_max_abs,audit_ci_mean_rel,audit_ci_max_rel,audit_p_rel_l2_mean,audit_p_rel_l2_max,audit_env_rel_mean,audit_env_rel_max,audit_phase_rel_mean,audit_phase_rel_max,audit_peak_shift_mean,audit_peak_shift_max,audit_env_rel_weighted_mean,audit_phase_rel_weighted_mean,audit_peak_shift_weighted_mean,audit_checkpoint_metric,n_focus_alphas,focus_alpha_min,focus_alpha_max
1,1.8185827732086182,0.04342319443821907,0.063495934009552,0.0,0.0,0.35187631845474243,0.8886228799819946,0.029881345108151436,0.0023609930649399757,0.00010308217315468937,0.03786937892436981,12.329581260681152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024274447932839394,2.0,0.0,0.0,0,3.0000009536743164,0.17497016489505768,0.1306965060622279,0.1306965060622279,2.952014357692308,2.952014357692308,8.750385234529622,8.750385234529622,8.742985402109902,8.742985402109902,0.09390923610563479,0.09390923610563479,74.24251556396484,74.24251556396484,8.742985402109902,0.09390923610563479,74.24251556396484,28.00405144146507,1,0.8,0.8
2,3.7915427684783936,0.07587860524654388,0.17846664786338806,0.0,0.0,0.6678481101989746,0.7578737735748291,0.12903131544589996,0.0005311423446983099,0.012792222201824188,0.057092417031526566,5.569910049438477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017081571742892265,2.0,0.0,0.0,0,3.0000009536743164,0.15316462516784668,,,,,,,,,,,,,,,,3.7915427684783936,0,,
3,1.747847318649292,0.023298704996705055,0.04142795503139496,0.0,0.0,0.45964664220809937,0.9311965107917786,0.032871589064598083,0.00035248740459792316,0.00021522212773561478,0.003710048273205757,5.614597797393799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011857242323458195,2.0,0.0,0.0,0,3.0000009536743164,0.13445644080638885,,,,,,,,,,,,,,,,1.747847318649292,0,,
4,1.5001276731491089,0.019117413088679314,0.03756411373615265,0.0,0.0,0.3943749964237213,0.9679771065711975,0.003388061188161373,0.00022564857499673963,0.0021787050645798445,0.13257701694965363,7.8115081787109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008132939226925373,2.0,0.0,0.0,0,3.0000009536743164,0.11851926892995834,,,,,,,,,,,,,,,,1.5001276731491089,0,,
5,2.029540538787842,0.04148510843515396,0.08354353159666061,0.0,0.0,0.3656546473503113,0.8716925382614136,0.039316754788160324,0.0006045777699910104,0.0013265415327623487,0.02692645974457264,4.219222545623779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005512407049536705,2.0,0.0,0.0,0,3.0000009536743164,0.10499637573957443,,,,,,,,,,,,,,,,2.029540538787842,0,,
6,1.9291101694107056,0.04379183053970337,0.0753803700208664,0.0,0.0,0.350176602602005,0.8546520471572876,0.04288728907704353,0.0013012922136113048,0.0,0.14326336979866028,6.996851921081543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036872492637485266,2.0,0.0,0.0,0,3.0000009536743164,0.09354862570762634,,,,,,,,,,,,,,,,1.9291101694107056,0,,
7,1.559014916419983,0.02667948231101036,0.04568950831890106,0.0,0.0,0.3595587909221649,0.9152108430862427,0.01841019280254841,0.00048218920710496604,2.5210585590684786e-05,0.07983700186014175,6.994645595550537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002428022213280201,2.0,0.0,0.0,0,3.0000009536743164,0.08386988192796707,,,,,,,,,,,,,,,,1.559014916419983,0,,
8,1.3493036031723022,0.00946485623717308,0.026026129722595215,0.0,0.0,0.3921632468700409,0.973336935043335,0.00038210389902815223,4.642944622901268e-05,0.0007118936628103256,0.002921414328739047,26.054906845092773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015678608324378729,2.0,0.0,0.0,0,3.0000009536743164,0.07568691670894623,,,,,,,,,,,,,,,,1.3493036031723022,0,,
9,1.3682503700256348,0.0011510560289025307,0.018375584855675697,0.0,0.0,0.4469369947910309,0.9877325892448425,0.00427450705319643,0.00041199158295057714,0.0006453503738157451,1.065636157989502,13.542558670043945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009867927292361856,2.0,0.0,0.0,0,3.0000009536743164,0.06875879317522049,,,,,,,,,,,,,,,,1.3682503700256348,0,,
10,1.4179891347885132,0.0012295262422412634,0.01490573026239872,0.0,0.0,0.4873636066913605,0.9786822199821472,0.011529188603162766,0.00020677286374848336,6.638476043008268e-05,0.7428040504455566,28.439552307128906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005995217943564057,2.0,0.0,0.0,0,3.0000009536743164,0.06288024038076401,,,,,,,,,,,,,,,,1.4179891347885132,0,,
