epoch,loss,loss_pde,loss_bc,loss_bc_kappa,loss_bc_q,loss_norm,loss_integral_norm,loss_phase,loss_peak_slope,loss_peak_curvature,loss_loc_center,loss_loc_spread,loss_riccati_anchor,loss_q_supervision,loss_riccati_center_kappa,loss_riccati_center_peak,loss_riccati_boundary_band_kappa,loss_riccati_boundary_band_q,loss_riccati_shooting_match,loss_ci_stability_outside,loss_ci_neutrality,loss_ci_low_alpha_zero,loss_ci_smoothness,loss_ci_supervision,stage_w_ci_supervision,stage_neutral_fraction,ci_supervision_neutral_fraction,stage2_started,mapping_scale,ci_mid,audit_ci_mae,audit_ci_max_abs,audit_ci_mean_rel,audit_ci_max_rel,audit_p_rel_l2_mean,audit_p_rel_l2_max,audit_env_rel_mean,audit_env_rel_max,audit_phase_rel_mean,audit_phase_rel_max,audit_peak_shift_mean,audit_peak_shift_max,audit_env_rel_weighted_mean,audit_phase_rel_weighted_mean,audit_peak_shift_weighted_mean,audit_checkpoint_metric,n_focus_alphas,focus_alpha_min,focus_alpha_max
1,962.2767333984375,955.88525390625,0.08923733979463577,0.0,0.0,0.4874213933944702,0.9291002750396729,0.02729293890297413,0.0009478838765062392,0.0010649089235812426,1.4769272638659459e-05,16.879884719848633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032072264701128006,5.0,0.2,0.2,0,3.0000009536743164,0.20369620621204376,0.20086225923822484,0.546015778556493,1.2486048188163497,19.367312724673738,11.88742033292451,63.760641643582474,11.818702031865765,63.67035348410256,0.32640816079080015,0.6405060020824782,75.1268749405356,89.27662496566772,11.818702031865765,0.32640816079080015,75.1268749405356,32.77224743977732,8,0.5099999999999999,0.6
