epoch,loss,loss_pde,loss_bc,loss_bc_kappa,loss_bc_q,loss_norm,loss_integral_norm,loss_phase,loss_peak_slope,loss_peak_curvature,loss_loc_center,loss_loc_spread,loss_first_order_v_energy,loss_first_order_amp_cap,loss_riccati_anchor,loss_q_supervision,loss_riccati_center_kappa,loss_riccati_center_peak,loss_riccati_boundary_band_kappa,loss_riccati_boundary_band_q,loss_riccati_shooting_match,loss_ci_stability_outside,loss_ci_neutrality,loss_ci_low_alpha_zero,loss_ci_smoothness,loss_ci_supervision,stage_w_ci_supervision,stage_neutral_fraction,ci_supervision_neutral_fraction,stage2_started,mapping_scale,ci_mid,audit_ci_mae,audit_ci_max_abs,audit_ci_mean_rel,audit_ci_max_rel,audit_p_rel_l2_mean,audit_p_rel_l2_max,audit_env_rel_mean,audit_env_rel_max,audit_phase_rel_mean,audit_phase_rel_max,audit_peak_shift_mean,audit_peak_shift_max,audit_env_rel_weighted_mean,audit_phase_rel_weighted_mean,audit_peak_shift_weighted_mean,audit_checkpoint_metric,n_focus_alphas,focus_alpha_min,focus_alpha_max
1,3.186636209487915,0.014815613627433777,0.018261779099702835,0.0,0.0,0.6097612977027893,0.9761127233505249,0.011516755446791649,0.00040202910895459354,0.00021149951498955488,0.4342656433582306,10.351802825927734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03813418000936508,2.0,0.0,0.0,0,3.0000009536743164,0.20674115419387817,0.1624674953610484,0.1624674953610484,3.6696189776930273,3.6696189776930273,7.506245818713555,7.506245818713555,7.50572222580234,7.50572222580234,0.025058382547029672,0.025058382547029672,74.24251556396484,74.24251556396484,7.50572222580234,0.025058382547029672,74.24251556396484,26.89121778487231,1,0.8,0.8
2,4.157189846038818,0.14826029539108276,0.27218711376190186,0.0,0.0,0.11570395529270172,0.52864670753479,0.0008543964941054583,0.010499530471861362,9.413955922354944e-06,0.06795590370893478,4.6106672286987305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026395685970783234,2.0,0.0,0.0,0,3.0000009536743164,0.1785767376422882,,,,,,,,,,,,,,,,4.157189846038818,0,,
3,3.216970205307007,0.06854766607284546,0.1069389134645462,0.0,0.0,0.251749187707901,0.8205822706222534,0.006042598281055689,0.005172008648514748,0.0008585968753322959,0.22362248599529266,11.553201675415039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01803731732070446,2.0,0.0,0.0,0,3.0000009536743164,0.1548009067773819,,,,,,,,,,,,,,,,3.216970205307007,0,,
4,2.7233996391296387,0.004256230778992176,0.00688688550144434,0.0,0.0,0.4309973120689392,0.9884294867515564,0.0006217755726538599,2.1933974494459108e-05,4.809755409951322e-06,0.007831268943846226,9.538141250610352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012216269038617611,2.0,0.0,0.0,0,3.0000009536743164,0.1349039524793625,,,,,,,,,,,,,,,,2.7233996391296387,0,,
5,3.024930238723755,0.008510276675224304,0.014733050018548965,0.0,0.0,0.5694970488548279,0.9849845767021179,0.007111806422472,5.452506957226433e-05,0.0003032372042071074,0.4536324441432953,11.769881248474121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00821385532617569,2.0,0.0,0.0,0,3.0000009536743164,0.11831153929233551,,,,,,,,,,,,,,,,3.024930238723755,0,,
6,3.1630563735961914,0.018453270196914673,0.024810098111629486,0.0,0.0,0.5918751358985901,0.9830721616744995,0.007895494811236858,0.0005726847448386252,0.0013899459736421704,0.6535167098045349,14.239916801452637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005481607746332884,2.0,0.0,0.0,0,3.0000009536743164,0.10449011623859406,,,,,,,,,,,,,,,,3.1630563735961914,0,,
7,2.954582929611206,0.0077398475259542465,0.014684595167636871,0.0,0.0,0.5300562977790833,0.9967859387397766,0.0010222075507044792,3.504956839606166e-05,0.0008615811238996685,0.03405018523335457,43.32257080078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003626021556556225,2.0,0.0,0.0,0,3.0000009536743164,0.09297014772891998,,,,,,,,,,,,,,,,2.954582929611206,0,,
8,2.732436180114746,0.0005206896457821131,0.006710502784699202,0.0,0.0,0.44812220335006714,0.9939340949058533,4.096392331121024e-06,3.562741767382249e-05,6.084941196604632e-05,0.1537276953458786,5.281486511230469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002371348673477769,2.0,0.0,0.0,0,3.0000009536743164,0.08334740251302719,,,,,,,,,,,,,,,,2.732436180114746,0,,
9,2.6694908142089844,0.00785345584154129,0.016044970601797104,0.0,0.0,0.37752270698547363,0.9652849435806274,0.00032008817652240396,1.0028498763858806e-05,0.0,0.002524429466575384,2.450549840927124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015267591224983335,2.0,0.0,0.0,0,3.0000009536743164,0.0752824917435646,,,,,,,,,,,,,,,,2.6694908142089844,0,,
10,2.7476108074188232,0.023417819291353226,0.03769659996032715,0.0,0.0,0.32657647132873535,0.9272881746292114,0.00021571165416389704,0.00046987610403448343,1.8588564216770465e-06,0.027135049924254417,7.016775131225586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009615476592443883,2.0,0.0,0.0,0,3.0000009536743164,0.06849637627601624,,,,,,,,,,,,,,,,2.7476108074188232,0,,
