epoch,loss,loss_pde,loss_bc,loss_bc_kappa,loss_bc_q,loss_norm,loss_integral_norm,loss_phase,loss_peak_slope,loss_peak_curvature,loss_loc_center,loss_loc_spread,loss_riccati_anchor,loss_q_supervision,loss_riccati_center_kappa,loss_riccati_center_peak,loss_riccati_boundary_band_kappa,loss_riccati_boundary_band_q,loss_riccati_shooting_match,loss_ci_stability_outside,loss_ci_neutrality,loss_ci_low_alpha_zero,loss_ci_smoothness,loss_ci_supervision,stage_w_ci_supervision,stage_neutral_fraction,ci_supervision_neutral_fraction,stage2_started,mapping_scale,ci_mid,audit_ci_mae,audit_ci_max_abs,audit_ci_mean_rel,audit_ci_max_rel,audit_p_rel_l2_mean,audit_p_rel_l2_max,audit_env_rel_mean,audit_env_rel_max,audit_phase_rel_mean,audit_phase_rel_max,audit_peak_shift_mean,audit_peak_shift_max,audit_env_rel_weighted_mean,audit_phase_rel_weighted_mean,audit_peak_shift_weighted_mean,audit_checkpoint_metric,n_focus_alphas,focus_alpha_min,focus_alpha_max
186,0.3463890552520752,0.07012225687503815,0.27626681327819824,0.027172457426786423,0.00022711092606186867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0,3.0000009536743164,0.20000101625919342,,,,,,,,,,,,,,,,0.3463890552520752,0,,
187,0.28811684250831604,0.06813723593950272,0.21997961401939392,0.021657567471265793,0.00017019693041220307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0,3.0000009536743164,0.20000101625919342,,,,,,,,,,,,,,,,0.28811684250831604,0,,
188,0.3177022337913513,0.07369165122509003,0.2440105825662613,0.023646961897611618,0.00037704792339354753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0,3.0000009536743164,0.20000101625919342,,,,,,,,,,,,,,,,0.3177022337913513,0,,
189,0.3103258013725281,0.07497552037239075,0.23535029590129852,0.02314244583249092,0.0001962919777724892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0,3.0000009536743164,0.20000101625919342,,,,,,,,,,,,,,,,0.3103258013725281,0,,
190,0.27415359020233154,0.07585248351097107,0.19830112159252167,0.01965007744729519,9.001736907521263e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0,3.0000009536743164,0.20000101625919342,,,,,,,,,,,,,,,,0.27415359020233154,0,,
191,0.3124527633190155,0.06411261111497879,0.24834014475345612,0.024601981043815613,0.00011601683218032122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0,3.0000009536743164,0.20000101625919342,,,,,,,,,,,,,,,,0.3124527633190155,0,,
192,0.3413110077381134,0.0660177692770958,0.275293231010437,0.027180591598153114,0.00017436635971534997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0,3.0000009536743164,0.20000101625919342,,,,,,,,,,,,,,,,0.3413110077381134,0,,
193,0.26355546712875366,0.07412249594926834,0.18943296372890472,0.018636662513017654,0.00015331752365455031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0,3.0000009536743164,0.20000101625919342,,,,,,,,,,,,,,,,0.26355546712875366,0,,
194,0.23494619131088257,0.07005318254232407,0.1648930162191391,0.016238057985901833,0.00012562196934595704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0,3.0000009536743164,0.20000101625919342,,,,,,,,,,,,,,,,0.23494619131088257,0,,
195,0.2979988157749176,0.08430121839046478,0.21369759738445282,0.020923007279634476,0.0002233767881989479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0,3.0000009536743164,0.20000101625919342,,,,,,,,,,,,,,,,0.2979988157749176,0,,
196,0.24707743525505066,0.06743134558200836,0.1796460896730423,0.01764765754342079,0.00015847616305109113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0,3.0000009536743164,0.20000101625919342,,,,,,,,,,,,,,,,0.24707743525505066,0,,
197,0.23584246635437012,0.07023819535970688,0.16560426354408264,0.0162629634141922,0.00014873137115500867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0,3.0000009536743164,0.20000101625919342,,,,,,,,,,,,,,,,0.23584246635437012,0,,
198,0.3078897297382355,0.07315187901258469,0.23473785817623138,0.023190055042505264,0.00014186589396558702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0,3.0000009536743164,0.20000101625919342,,,,,,,,,,,,,,,,0.3078897297382355,0,,
199,0.2592470049858093,0.06677454710006714,0.192472442984581,0.019074317067861557,8.64635658217594e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0,3.0000009536743164,0.20000101625919342,,,,,,,,,,,,,,,,0.2592470049858093,0,,
200,0.2536168694496155,0.08228975534439087,0.1712431162595749,0.016851825639605522,0.00013624246639665216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.397430792683735e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0,3.0000009536743164,0.20000101625919342,0.1801531589554567,0.4995669964701196,0.9914193975235646,14.772219423496692,0.43557725504482053,1.0545536933006407,0.39934555461047766,0.8842817884908579,0.11834488313739089,0.5738828779998915,2.571972860608775,15.034109401702878,0.39934555461047766,0.11834488313739089,2.571972860608775,2.9030428008859337,8,0.05,0.10999999999999999
201,0.17631250619888306,0.05349995940923691,0.12281253933906555,0.012028943747282028,0.00012615503510460258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0,3.0000009536743164,0.20000101625919342,,,,,,,,,,,,,,,,0.17631250619888306,0,,
202,0.29838088154792786,0.07863308489322662,0.21974779665470123,0.02139683999121189,0.0002889700117520988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0,3.0000009536743164,0.20000101625919342,,,,,,,,,,,,,,,,0.29838088154792786,0,,
203,0.2535642683506012,0.06642904132604599,0.1871352344751358,0.01784450374543667,0.00043450971134006977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0,3.0000009536743164,0.20000101625919342,,,,,,,,,,,,,,,,0.2535642683506012,0,,
204,0.23263749480247498,0.08601469546556473,0.14662280678749084,0.013868744485080242,0.0003967680677305907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0,3.0000009536743164,0.20000101625919342,,,,,,,,,,,,,,,,0.23263749480247498,0,,
205,0.2540212869644165,0.09152700006961823,0.16249427199363708,0.014717746526002884,0.0007658408139832318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0,3.0000009536743164,0.20000101625919342,,,,,,,,,,,,,,,,0.2540212869644165,0,,
206,0.20041799545288086,0.07176870852708817,0.1286492794752121,0.011819371953606606,0.0005227783694863319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0,3.0000009536743164,0.20000101625919342,,,,,,,,,,,,,,,,0.20041799545288086,0,,
207,0.2547185719013214,0.0819508284330368,0.1727677434682846,0.01660376787185669,0.00033650355180725455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0,3.0000009536743164,0.20000101625919342,,,,,,,,,,,,,,,,0.2547185719013214,0,,
208,0.1900317668914795,0.07132760435342789,0.1187041699886322,0.01157470140606165,0.00014785808161832392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0,3.0000009536743164,0.20000101625919342,,,,,,,,,,,,,,,,0.1900317668914795,0,,
209,0.22853916883468628,0.07641895115375519,0.1521202176809311,0.01405521109700203,0.0005784057429991663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0,3.0000009536743164,0.20000101625919342,,,,,,,,,,,,,,,,0.22853916883468628,0,,
210,0.24670135974884033,0.0799446627497673,0.16675668954849243,0.01367874350398779,0.001498462981544435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0,3.0000009536743164,0.20000101625919342,,,,,,,,,,,,,,,,0.24670135974884033,0,,
211,0.21380627155303955,0.07988493889570236,0.13392134010791779,0.009157128632068634,0.002117502735927701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0,3.0000009536743164,0.20000101625919342,,,,,,,,,,,,,,,,0.21380627155303955,0,,
212,0.2033059000968933,0.08322273939847946,0.12008315324783325,0.009135170839726925,0.0014365722890943289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0,3.0000009536743164,0.20000101625919342,,,,,,,,,,,,,,,,0.2033059000968933,0,,
213,0.21296460926532745,0.07523204386234283,0.13773256540298462,0.013210724107921124,0.00028126646066084504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0,3.0000009536743164,0.20000101625919342,,,,,,,,,,,,,,,,0.21296460926532745,0,,
214,0.17535319924354553,0.09250104427337646,0.08285215497016907,0.007551390212029219,0.0003669129509944469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0,3.0000009536743164,0.20000101625919342,,,,,,,,,,,,,,,,0.17535319924354553,0,,
215,0.16423679888248444,0.07415272295475006,0.09008407592773438,0.008043037727475166,0.0004826849326491356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0,3.0000009536743164,0.20000101625919342,,,,,,,,,,,,,,,,0.16423679888248444,0,,
216,0.2165629267692566,0.07800956070423126,0.13855336606502533,0.010521544143557549,0.0016668959287926555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0,3.0000009536743164,0.20000101625919342,,,,,,,,,,,,,,,,0.2165629267692566,0,,
217,0.18423543870449066,0.07521473616361618,0.10902070254087448,0.00722857192158699,0.0018367492593824863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0,3.0000009536743164,0.20000101625919342,,,,,,,,,,,,,,,,0.18423543870449066,0,,
218,0.17516343295574188,0.09363254904747009,0.08153088390827179,0.006129676476120949,0.001011705957353115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0,3.0000009536743164,0.20000101625919342,,,,,,,,,,,,,,,,0.17516343295574188,0,,
219,0.1369514912366867,0.07491572946310043,0.06203576549887657,0.005985491909086704,0.00010904249211307615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0,3.0000009536743164,0.20000101625919342,,,,,,,,,,,,,,,,0.1369514912366867,0,,
220,0.14567133784294128,0.06365995854139328,0.0819341167807579,0.007443917915225029,0.0003747468290384859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.726550393272191e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0,3.0000009536743164,0.20000101625919342,,,,,,,,,,,,,,,,0.14567133784294128,0,,
221,0.1388973742723465,0.0648418515920639,0.07405552268028259,0.005762760527431965,0.0008213959517888725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0,3.0000009536743164,0.20000101625919342,,,,,,,,,,,,,,,,0.1388973742723465,0,,
222,0.17347848415374756,0.09623546153306961,0.07724302262067795,0.005437085404992104,0.0011436084751039743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0,3.0000009536743164,0.20000101625919342,,,,,,,,,,,,,,,,0.17347848415374756,0,,
223,0.16126474738121033,0.08329543471336365,0.07796931266784668,0.004588914569467306,0.0016040081391111016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0,3.0000009536743164,0.20000101625919342,,,,,,,,,,,,,,,,0.16126474738121033,0,,
224,0.15577498078346252,0.08059115707874298,0.07518383115530014,0.00429129134863615,0.001613545697182417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0,3.0000009536743164,0.20000101625919342,,,,,,,,,,,,,,,,0.15577498078346252,0,,
225,0.12691351771354675,0.06797467172145844,0.058938853442668915,0.004513724707067013,0.0006900802254676819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0,3.0000009536743164,0.20000101625919342,,,,,,,,,,,,,,,,0.12691351771354675,0,,
226,0.10962597280740738,0.06773220002651215,0.04189377278089523,0.003987505100667477,0.00010093598393723369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0,3.0000009536743164,0.20000101625919342,,,,,,,,,,,,,,,,0.10962597280740738,0,,
227,0.11381262540817261,0.0765417069196701,0.0372709184885025,0.002649840898811817,0.0005386255797930062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0,3.0000009536743164,0.20000101625919342,,,,,,,,,,,,,,,,0.11381262540817261,0,,
228,0.12229370325803757,0.07650500535964966,0.04578869789838791,0.002761082723736763,0.0009088935912586749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0,3.0000009536743164,0.20000101625919342,,,,,,,,,,,,,,,,0.12229370325803757,0,,
229,0.14365260303020477,0.0878695696592331,0.05578303337097168,0.0030253995209932327,0.0012764519779011607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0,3.0000009536743164,0.20000101625919342,,,,,,,,,,,,,,,,0.14365260303020477,0,,
230,0.14471614360809326,0.08440401405096054,0.060312122106552124,0.002850303193554282,0.001590454368852079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0,3.0000009536743164,0.20000101625919342,,,,,,,,,,,,,,,,0.14471614360809326,0,,
231,0.12154165655374527,0.07609126716852188,0.04545038938522339,0.002268791664391756,0.0011381235672160983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0,3.0000009536743164,0.20000101625919342,,,,,,,,,,,,,,,,0.12154165655374527,0,,
232,0.10341235995292664,0.06738656014204025,0.03602580353617668,0.0018732885364443064,0.0008646459318697453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0,3.0000009536743164,0.20000101625919342,,,,,,,,,,,,,,,,0.10341235995292664,0,,
233,0.09245771169662476,0.06877131760120392,0.023686394095420837,0.001843261532485485,0.0002626889036037028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0,3.0000009536743164,0.20000101625919342,,,,,,,,,,,,,,,,0.09245771169662476,0,,
234,0.11716163903474808,0.06641194969415665,0.05074968934059143,0.0013221793342381716,0.0018763947300612926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0,3.0000009536743164,0.20000101625919342,,,,,,,,,,,,,,,,0.11716163903474808,0,,
235,0.14341670274734497,0.07406766712665558,0.06934903562068939,0.00236766180023551,0.002283620648086071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0,3.0000009536743164,0.20000101625919342,,,,,,,,,,,,,,,,0.14341670274734497,0,,
236,0.14593294262886047,0.09548511356115341,0.050447821617126465,0.0013276594690978527,0.0018585612997412682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0,3.0000009536743164,0.20000101625919342,,,,,,,,,,,,,,,,0.14593294262886047,0,,
237,0.13689574599266052,0.09439355134963989,0.04250220209360123,0.0025704088620841503,0.0008399056387133896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0,3.0000009536743164,0.20000101625919342,,,,,,,,,,,,,,,,0.13689574599266052,0,,
238,0.08803476393222809,0.06966592371463776,0.01836884394288063,0.0014290054095909,0.00020393950399011374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0,3.0000009536743164,0.20000101625919342,,,,,,,,,,,,,,,,0.08803476393222809,0,,
239,0.09292712807655334,0.07404133677482605,0.018885795027017593,0.0011174276005476713,0.0003855758986901492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0,3.0000009536743164,0.20000101625919342,,,,,,,,,,,,,,,,0.09292712807655334,0,,
240,0.11083892732858658,0.07303298264741898,0.037712883204221725,0.0023994403891265392,0.0006859239656478167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.306808351539075e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0,3.0000009536743164,0.20000101625919342,,,,,,,,,,,,,,,,0.11083892732858658,0,,
241,0.12664705514907837,0.08574472367763519,0.04090232774615288,0.001677239779382944,0.0012064964976161718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0,3.0000009536743164,0.20000101625919342,,,,,,,,,,,,,,,,0.12664705514907837,0,,
242,0.11152428388595581,0.08737035095691681,0.024153932929039,0.0009071453241631389,0.0007541239028796554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0,3.0000009536743164,0.20000101625919342,,,,,,,,,,,,,,,,0.11152428388595581,0,,
243,0.08734144270420074,0.07216726243495941,0.015174182131886482,0.0007533336756750941,0.0003820422862190753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0,3.0000009536743164,0.20000101625919342,,,,,,,,,,,,,,,,0.08734144270420074,0,,
244,0.08405524492263794,0.06842224299907684,0.015633003786206245,0.001213650917634368,0.0001748247304931283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0,3.0000009536743164,0.20000101625919342,,,,,,,,,,,,,,,,0.08405524492263794,0,,
245,0.10744605958461761,0.07578792423009872,0.03165813162922859,0.0013870677212253213,0.000889372720848769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0,3.0000009536743164,0.20000101625919342,,,,,,,,,,,,,,,,0.10744605958461761,0,,
246,0.10445719212293625,0.07453553378582001,0.029921656474471092,0.0012519970769062638,0.0008700842736288905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0,3.0000009536743164,0.20000101625919342,,,,,,,,,,,,,,,,0.10445719212293625,0,,
247,0.10808563232421875,0.07361411303281784,0.03447151929140091,0.00126358843408525,0.0010917817708104849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0,3.0000009536743164,0.20000101625919342,,,,,,,,,,,,,,,,0.10808563232421875,0,,
248,0.07686817646026611,0.06241672486066818,0.014451451599597931,0.0008743118960410357,0.0002854166377801448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0,3.0000009536743164,0.20000101625919342,,,,,,,,,,,,,,,,0.07686817646026611,0,,
249,0.08938522636890411,0.06758676469326019,0.02179846167564392,0.001506837666966021,0.0003365042502991855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0,3.0000009536743164,0.20000101625919342,,,,,,,,,,,,,,,,0.08938522636890411,0,,
250,0.09546838700771332,0.07247328758239746,0.022995103150606155,0.001012590597383678,0.0006434597889892757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0,3.0000009536743164,0.20000101625919342,,,,,,,,,,,,,,,,0.09546838700771332,0,,
251,0.0902026891708374,0.07283519953489304,0.017367489635944366,0.0006225724937394261,0.0005570881767198443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0,3.0000009536743164,0.20000101625919342,,,,,,,,,,,,,,,,0.0902026891708374,0,,
252,0.08976441621780396,0.0704982727766037,0.019266143441200256,0.001404586131684482,0.00026101403636857867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0,3.0000009536743164,0.20000101625919342,,,,,,,,,,,,,,,,0.08976441621780396,0,,
253,0.08758287131786346,0.07285299897193909,0.014729869551956654,0.0011046391446143389,0.0001841739285737276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0,3.0000009536743164,0.20000101625919342,,,,,,,,,,,,,,,,0.08758287131786346,0,,
254,0.09739185124635696,0.07424098998308182,0.023150861263275146,0.001374720362946391,0.00047018288751132786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0,3.0000009536743164,0.20000101625919342,,,,,,,,,,,,,,,,0.09739185124635696,0,,
255,0.08718692511320114,0.07223743945360184,0.014949485659599304,0.0006711932946927845,0.00041187764145433903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0,3.0000009536743164,0.20000101625919342,,,,,,,,,,,,,,,,0.08718692511320114,0,,
256,0.08196146786212921,0.06608422100543976,0.01587725058197975,0.00121978297829628,0.00018397107487544417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0,3.0000009536743164,0.20000101625919342,,,,,,,,,,,,,,,,0.08196146786212921,0,,
257,0.08782480657100677,0.06874410808086395,0.01908070035278797,0.0014702255139127374,0.00021892224322073162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0,3.0000009536743164,0.20000101625919342,,,,,,,,,,,,,,,,0.08782480657100677,0,,
