epoch,loss,loss_pde,loss_bc,loss_bc_kappa,loss_bc_q,loss_norm,loss_integral_norm,loss_phase,loss_peak_slope,loss_peak_curvature,loss_loc_center,loss_loc_spread,loss_first_order_v_energy,loss_first_order_amp_cap,loss_riccati_anchor,loss_q_supervision,loss_riccati_center_kappa,loss_riccati_center_peak,loss_riccati_boundary_band_kappa,loss_riccati_boundary_band_q,loss_riccati_shooting_match,loss_ci_stability_outside,loss_ci_neutrality,loss_ci_low_alpha_zero,loss_ci_smoothness,loss_ci_supervision,stage_w_ci_supervision,stage_neutral_fraction,ci_supervision_neutral_fraction,stage2_started,mapping_scale,ci_mid,audit_ci_mae,audit_ci_max_abs,audit_ci_mean_rel,audit_ci_max_rel,audit_p_rel_l2_mean,audit_p_rel_l2_max,audit_env_rel_mean,audit_env_rel_max,audit_phase_rel_mean,audit_phase_rel_max,audit_peak_shift_mean,audit_peak_shift_max,audit_env_rel_weighted_mean,audit_phase_rel_weighted_mean,audit_peak_shift_weighted_mean,audit_checkpoint_metric,n_focus_alphas,focus_alpha_min,focus_alpha_max
1,6.2856364250183105,0.000906851957552135,0.5535136461257935,0.0,0.0,0.03334914147853851,0.19928184151649475,0.0021763162221759558,0.0007723762537352741,0.0,0.005790767725557089,5.973617076873779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14615027606487274,2.0,0.0,0.0,0,3.0000009536743164,0.19209319353103638,0.3591635664928834,0.3591635664928834,0.651535883137179,0.651535883137179,4.447783218677129,4.447783218677129,4.440703521270569,4.440703521270569,0.04305800377332155,0.04305800377332155,74.24251556396484,74.24251556396484,4.440703521270569,0.04305800377332155,74.24251556396484,24.81867924661286,1,0.2,0.2
2,4.238672256469727,0.00018221719074063003,0.2735949754714966,0.0,0.0,0.11524773389101028,0.5358299016952515,2.9837156034773216e-06,0.00030626016086898744,0.00015751848695799708,0.0894365906715393,9.146453857421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12899847328662872,2.0,0.0,0.0,0,3.0000009536743164,0.21806515753269196,,,,,,,,,,,,,,,,4.238672256469727,0,,
3,3.3807342052459717,5.11253165313974e-05,0.13218414783477783,0.0,0.0,0.20650210976600647,0.7634219527244568,5.278175012790598e-05,0.00012409823830239475,0.00016587354184594005,0.009822281077504158,11.41746711730957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1110166609287262,2.0,0.0,0.0,0,3.0000009536743164,0.24716930091381073,,,,,,,,,,,,,,,,3.3807342052459717,0,,
4,3.0111331939697266,1.9854136553476565e-05,0.062020547688007355,0.0,0.0,0.28718438744544983,0.8875530362129211,2.1696709154639393e-05,3.577307506930083e-05,8.053814235609025e-05,3.3404463465558365e-05,7.118645191192627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09246918559074402,2.0,0.0,0.0,0,3.0000009536743164,0.2797273099422455,,,,,,,,,,,,,,,,3.0111331939697266,0,,
5,2.856400728225708,8.902234185370617e-06,0.02885463647544384,0.0,0.0,0.349806010723114,0.9478345513343811,2.7298829081701115e-06,8.992851689981762e-06,2.825742558343336e-05,0.020012693479657173,4.291964530944824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07372824847698212,2.0,0.0,0.0,0,3.0000009536743164,0.3160582184791565,,,,,,,,,,,,,,,,2.856400728225708,0,,
6,2.7902252674102783,3.945303433283698e-06,0.013741284608840942,0.0,0.0,0.3942720293998718,0.9753817319869995,4.119238283806226e-08,2.358003257540986e-06,8.787569640844595e-06,0.0008832326275296509,3.070331335067749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05531834810972214,2.0,0.0,0.0,0,3.0000009536743164,0.35644397139549255,,,,,,,,,,,,,,,,2.7902252674102783,0,,
7,2.7568302154541016,1.7584770830580965e-06,0.006877250038087368,0.0,0.0,0.424337238073349,0.9878207445144653,1.1276509894742048e-06,7.040775358291285e-07,2.7357889393897494e-06,0.04811932519078255,12.090450286865234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03795202821493149,2.0,0.0,0.0,0,3.0000009536743164,0.40106144547462463,,,,,,,,,,,,,,,,2.7568302154541016,0,,
8,2.7354705333709717,8.089484708762029e-07,0.00367059838026762,0.0,0.0,0.4443488121032715,0.9935579895973206,1.7900837292472715e-06,2.3957423422871216e-07,9.092497066376382e-07,0.004046108108013868,3.5241081714630127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022558636963367462,2.0,0.0,0.0,0,3.0000009536743164,0.4498368799686432,,,,,,,,,,,,,,,,2.7354705333709717,0,,
9,2.720848798751831,4.1933020611395477e-07,0.002099420875310898,0.0,0.0,0.45773741602897644,0.996334433555603,1.7739740769684431e-06,9.393547628633314e-08,3.3378708508280397e-07,0.03085482306778431,10.633651733398438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010285989381372929,2.0,0.0,0.0,0,3.0000009536743164,0.5021427273750305,,,,,,,,,,,,,,,,2.720848798751831,0,,
10,2.7134900093078613,2.4510910634489846e-07,0.0012851854553446174,0.0,0.0,0.4668433666229248,0.9977713227272034,1.4638580978498794e-06,4.220321869752297e-08,1.3705165713417955e-07,0.013218268752098083,6.880486965179443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002412189729511738,2.0,0.0,0.0,0,3.0000009536743164,0.5562083125114441,,,,,,,,,,,,,,,,2.7134900093078613,0,,
11,2.7152984142303467,2.0016250346088782e-07,0.0008383744861930609,0.0,0.0,0.4731691777706146,0.9985535740852356,1.1076920145569602e-06,2.1413631756672658e-08,6.294514065530166e-08,0.0585227832198143,12.649614334106445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4517716155969538e-05,2.0,0.0,0.0,0,3.0000009536743164,0.6081885099411011,,,,,,,,,,,,,,,,2.7152984142303467,0,,
12,2.7267816066741943,1.8313953376036807e-07,0.0005795355536974967,0.0,0.0,0.47766122221946716,0.9990043640136719,8.014505965547869e-07,1.2090440648648837e-08,3.215047783555747e-08,0.000777181179728359,5.676059722900391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032412223517894745,2.0,0.0,0.0,0,3.0000009536743164,0.6517387628555298,,,,,,,,,,,,,,,,2.7267816066741943,0,,
13,2.744349479675293,1.7348757808122173e-07,0.00042203377233818173,0.0,0.0,0.4809170663356781,0.9992789030075073,5.657390147462138e-07,7.49530038035573e-09,1.8111011357291318e-08,0.012883546762168407,5.8100810050964355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010096617974340916,2.0,0.0,0.0,0,3.0000009536743164,0.6806037425994873,,,,,,,,,,,,,,,,2.744349479675293,0,,
14,2.7605667114257812,1.8081557584537222e-07,0.00032195530366152525,0.0,0.0,0.4833199083805084,0.9994520545005798,3.9351229474959837e-07,5.041829176377632e-09,1.1149125178633312e-08,0.022728199139237404,5.375244617462158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01673065312206745,2.0,0.0,0.0,0,3.0000009536743164,0.6926487684249878,,,,,,,,,,,,,,,,2.7605667114257812,0,,
15,2.7693567276000977,1.8624686504153942e-07,0.0002559656568337232,0.0,0.0,0.48511940240859985,0.9995666146278381,2.710212640977261e-07,3.6429064209642092e-09,7.432866322432119e-09,0.12509791553020477,17.058040618896484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019991695880889893,2.0,0.0,0.0,0,3.0000009536743164,0.6898202300071716,,,,,,,,,,,,,,,,2.7693567276000977,0,,
16,2.769524097442627,1.9952426555391867e-07,0.0002111028297804296,0.0,0.0,0.48648202419281006,0.9996446967124939,1.8524096390137856e-07,2.802789111910897e-09,5.32098853867069e-09,0.1049063578248024,15.446798324584961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019199848175048828,2.0,0.0,0.0,0,3.0000009536743164,0.6757641434669495,,,,,,,,,,,,,,,,2.769524097442627,0,,
17,2.7634780406951904,2.1445623588078888e-07,0.0001798653684090823,0.0,0.0,0.4875207543373108,0.9996966123580933,1.2578405517160718e-07,2.278927491161653e-09,4.058446911869851e-09,0.11085361242294312,17.9523868560791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015502084977924824,2.0,0.0,0.0,0,3.0000009536743164,0.6542465090751648,,,,,,,,,,,,,,,,2.7634780406951904,0,,
