alpha,ci_reference,ci_classic_gep,ci_hybrid_8pt,ci_physics_only,amp_rel_hybrid_8pt,amp_rel_physics_only,phase_rmse_hybrid_8pt,phase_rmse_physics_only
0.2,0.5512567600239198,0.5512525140721993,0.5544378757476807,0.22422993183135986,0.28710096266438917,0.35277159641152656,0.26097819701493913,0.4045538447270421
0.5,0.2673341164147239,0.2673397679464476,0.26688632369041443,0.19528907537460327,0.030820140438049922,0.07145099495828271,0.13384131988500958,0.036381154477588086
0.8,0.044273658832829764,0.04428025067523797,0.03835754469037056,0.17095783352851868,0.00927554793222378,0.014601519138708005,0.020608808821694736,0.07099292942836591
